   Runnr	Alpha-pr	Cd-press	Cl-press	Cm-press	Cn-press	Ct-press	Re-press	 M-press	 Q-press	 V-press	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	Cn-p-cor	Ct-p-cor	Cm-p-cor
      20	   1.030	0.007555	  0.3642	 -0.0661	  0.3643	0.001006	3.001E+6	   0.240	 4018.83	   84.89	   0.000	 0.15180	 0.09205	 0.03438	-0.02938	-0.09784	-0.17284	-0.25360	-0.33305	-0.41387	-0.49176	-0.56808	-0.64653	-0.71299	-0.76542	-0.81386	-0.85890	-0.88001	-0.88648	-0.87494	-0.87365	-0.85189	-0.83189	-0.80171	-0.77540	-0.73015	-0.68265	-0.63351	-0.62248	-0.60686	-0.52414	-0.43899	-0.40301	-0.31380	-0.19004	-0.04767	 0.14707	 0.38445	 0.64172	 0.88241	 0.97858	 0.97982	 0.68176	 0.35468	 0.09636	-0.05224	-0.09841	-0.15493	-0.22990	-0.25188	-0.29419	-0.32914	-0.34890	-0.37899	-0.37764	-0.35906	-0.30793	-0.24295	-0.14941	-0.06642	 0.01871	 0.11083	 0.23613	 0.15024	  0.3640	0.001081	 -0.0661	
      21	  -1.031	0.006473	  0.1430	 -0.0651	  0.1428	0.009046	3.003E+6	   0.241	 4023.06	   84.93	   0.000	 0.17063	 0.10074	 0.04395	-0.01743	-0.08222	-0.15120	-0.22499	-0.29649	-0.36791	-0.43603	-0.50163	-0.56901	-0.62324	-0.66298	-0.69877	-0.73099	-0.73975	-0.73456	-0.71081	-0.69741	-0.66494	-0.63153	-0.59043	-0.54984	-0.49318	-0.43318	-0.37120	-0.34011	-0.30107	-0.20460	-0.10370	-0.03156	 0.07692	 0.21837	 0.37638	 0.56479	 0.76059	 0.92708	 1.00000	 0.96142	 0.96257	 0.20256	-0.15350	-0.37581	-0.45880	-0.43138	-0.43908	-0.48625	-0.47458	-0.49247	-0.50749	-0.50696	-0.51975	-0.50069	-0.46449	-0.39562	-0.31535	-0.20578	-0.10970	-0.01325	 0.08583	 0.22076	 0.16937	  0.1427	0.009086	 -0.0652	
      22	  -3.087	0.006106	 -0.0882	 -0.0633	 -0.0884	0.001349	3.000E+6	   0.240	 4019.71	   84.91	   0.000	 0.17786	 0.10515	 0.05338	-0.00263	-0.06197	-0.12383	-0.18989	-0.25302	-0.31499	-0.37323	-0.42888	-0.48423	-0.52670	-0.55424	-0.57782	-0.59784	-0.59497	-0.57891	-0.54423	-0.51974	-0.47799	-0.43273	-0.38242	-0.32953	-0.26494	-0.19460	-0.12335	-0.07545	-0.01858	 0.08705	 0.19984	 0.29149	 0.40862	 0.55009	 0.69815	 0.84885	 0.96520	 0.99835	 0.90082	 0.66090	 0.66162	-0.52089	-0.83631	-0.96608	-0.94380	-0.82559	-0.76547	-0.77393	-0.72075	-0.70926	-0.69960	-0.67567	-0.66792	-0.62880	-0.57265	-0.48456	-0.38768	-0.26134	-0.15195	-0.04478	 0.05942	 0.19829	 0.17679	 -0.0883	0.001457	 -0.0633	
      23	  -5.147	0.006594	 -0.3085	 -0.0613	 -0.3078	-0.021109	2.998E+6	   0.240	 4014.49	   84.86	   0.000	 0.17218	 0.10559	 0.06156	 0.01217	-0.04088	-0.09520	-0.15350	-0.20855	-0.26143	-0.31103	-0.35637	-0.40128	-0.43289	-0.44967	-0.46257	-0.47160	-0.45878	-0.43353	-0.38986	-0.35623	-0.30699	-0.25234	-0.19517	-0.13343	-0.06248	 0.01416	 0.09202	 0.15121	 0.22092	 0.33067	 0.44375	 0.54297	 0.65545	 0.78003	 0.89547	 0.98193	 0.99433	 0.88523	 0.57171	 0.09463	 0.09478	-1.42872	-1.63614	-1.62264	-1.46412	-1.24804	-1.10737	-1.06846	-0.96918	-0.92503	-0.88815	-0.83913	-0.80882	-0.74859	-0.67160	-0.56366	-0.45028	-0.30763	-0.18592	-0.07020	 0.03449	 0.16845	 0.17195	 -0.3076	-0.020852	 -0.0613	
      24	  -7.192	0.008044	 -0.5198	 -0.0602	 -0.5167	-0.057090	2.992E+6	   0.240	 4002.05	   84.75	   0.000	 0.14714	 0.09782	 0.06450	 0.02324	-0.02262	-0.06893	-0.11924	-0.16608	-0.21011	-0.25059	-0.28626	-0.32120	-0.34259	-0.34901	-0.35251	-0.35080	-0.32891	-0.29557	-0.24484	-0.20320	-0.14733	-0.08550	-0.02298	 0.04649	 0.12085	 0.20087	 0.27989	 0.34887	 0.42629	 0.53430	 0.64039	 0.73641	 0.83321	 0.92599	 0.98960	 0.99125	 0.87940	 0.58045	 0.02516	-0.72686	-0.72757	-2.52556	-2.55664	-2.36711	-2.01877	-1.70671	-1.47116	-1.37358	-1.22243	-1.14125	-1.07331	-0.99644	-0.94064	-0.85727	-0.75734	-0.62867	-0.49802	-0.33964	-0.20716	-0.08810	 0.00832	 0.12669	 0.14796	 -0.5164	-0.056641	 -0.0602	
      25	 -10.263	0.016457	 -0.7549	 -0.0603	 -0.7458	-0.118316	2.990E+6	   0.240	 4001.03	   84.76	   0.000	 0.04009	 0.05021	 0.04086	 0.01503	-0.01901	-0.05248	-0.09142	-0.12659	-0.15823	-0.18618	-0.20921	-0.23133	-0.23943	-0.23350	-0.22505	-0.21130	-0.18029	-0.13678	-0.08096	-0.02787	 0.03297	 0.10550	 0.16976	 0.24465	 0.32221	 0.40819	 0.48999	 0.56283	 0.64271	 0.73993	 0.82807	 0.90453	 0.96631	 0.99866	 0.97710	 0.83691	 0.51983	-0.07391	-0.97524	-2.13001	-2.13156	-4.17287	-3.88829	-3.22896	-2.79041	-2.33585	-1.96772	-1.76552	-1.53531	-1.39167	-1.27752	-1.15764	-1.06092	-0.94077	-0.80338	-0.64202	-0.48581	-0.31330	-0.18586	-0.10710	-0.05779	 0.01244	 0.04395	 -0.7457	-0.117790	 -0.0603	
      26	 -12.268	0.031131	 -0.8169	 -0.0541	 -0.8049	-0.143171	2.976E+6	   0.239	 3966.82	   84.42	   0.000	-0.09884	-0.02240	-0.00796	-0.01911	-0.04259	-0.06799	-0.11510	-0.14306	-0.16452	-0.18534	-0.20115	-0.21272	-0.21302	-0.20407	-0.18879	-0.16384	-0.12525	-0.07341	-0.01189	 0.04727	 0.11202	 0.18853	 0.25567	 0.33406	 0.41208	 0.49778	 0.57849	 0.65092	 0.72880	 0.81755	 0.89356	 0.95526	 0.99439	 0.99310	 0.92161	 0.69885	 0.27266	-0.47387	-1.54089	-2.88542	-2.88731	-4.94513	-4.51406	-3.62582	-3.08692	-2.61671	-2.19740	-1.91186	-1.62257	-1.42720	-1.27595	-1.12009	-0.98076	-0.81817	-0.63371	-0.45372	-0.33431	-0.26670	-0.24182	-0.21691	-0.19029	-0.13843	-0.08308	 -0.8050	-0.143032	 -0.0540	
      27	 -13.096	0.183372	 -0.5372	  0.0485	 -0.5648	0.056886	2.904E+6	   0.233	 3780.34	   82.49	   0.000	-0.43014	-0.25400	-0.21788	-0.21902	-0.23925	-0.26115	-0.29312	-0.32181	-0.34762	-0.37097	-0.38931	-0.40705	-0.40980	-0.39620	-0.38110	-0.36142	-0.32150	-0.27247	-0.20502	-0.14919	-0.08097	-0.00687	 0.06396	 0.14089	 0.21841	 0.30531	 0.38854	 0.46097	 0.54039	 0.64195	 0.73764	 0.82268	 0.90215	 0.96838	 0.99949	 0.96324	 0.81223	 0.48717	-0.04348	-0.71643	-0.71652	-1.83376	-1.52503	-0.92779	-0.84001	-0.81242	-0.80863	-0.80128	-0.79698	-0.78650	-0.76873	-0.75092	-0.73366	-0.72356	-0.71442	-0.70991	-0.70709	-0.69901	-0.70438	-0.69384	-0.66216	-0.53001	-0.45960	 -0.5666	0.057523	  0.0488	Wake not in center of rake!; 
      28	 -11.271	0.021528	 -0.7966	 -0.0593	 -0.7854	-0.134571	2.978E+6	   0.239	 3983.22	   84.63	   0.000	-0.02916	 0.01760	 0.02076	 0.00207	-0.02747	-0.05464	-0.09447	-0.13244	-0.15918	-0.18397	-0.20363	-0.21918	-0.22386	-0.21808	-0.20663	-0.18492	-0.15023	-0.10126	-0.04249	 0.01420	 0.07718	 0.15188	 0.21771	 0.29458	 0.37280	 0.45854	 0.53991	 0.61259	 0.69175	 0.78460	 0.86632	 0.93498	 0.98486	 0.99872	 0.95034	 0.76490	 0.38745	-0.29213	-1.28819	-2.55379	-2.55536	-4.62403	-4.25434	-3.47032	-2.97475	-2.49969	-2.09880	-1.85659	-1.59892	-1.43168	-1.30091	-1.16499	-1.05079	-0.91360	-0.75644	-0.57829	-0.41440	-0.25951	-0.18847	-0.14646	-0.11186	-0.05815	-0.01532	 -0.7854	-0.134182	 -0.0593	
      29	  -9.232	0.012308	 -0.6937	 -0.0603	 -0.6867	-0.099137	2.985E+6	   0.240	 4002.49	   84.84	   0.000	 0.08735	 0.07229	 0.05355	 0.02218	-0.01573	-0.05377	-0.09626	-0.13530	-0.17083	-0.20282	-0.22987	-0.25590	-0.26791	-0.26499	-0.25949	-0.24908	-0.21895	-0.17908	-0.12124	-0.07371	-0.01381	 0.05356	 0.11753	 0.18705	 0.26397	 0.34968	 0.43135	 0.50432	 0.58399	 0.68546	 0.78001	 0.86395	 0.93783	 0.99025	 0.99528	 0.90256	 0.65054	 0.14924	-0.64661	-1.67727	-1.67821	-3.66434	-3.47995	-3.00741	-2.56407	-2.14804	-1.81912	-1.65297	-1.44874	-1.32619	-1.22696	-1.12105	-1.03816	-0.93068	-0.80637	-0.65638	-0.50851	-0.33801	-0.20187	-0.09623	-0.02808	 0.06023	 0.08937	 -0.6865	-0.098569	 -0.0603	
      30	  -8.221	0.009512	 -0.6139	 -0.0604	 -0.6089	-0.078361	2.986E+6	   0.240	 4007.16	   84.89	   0.000	 0.12256	 0.08781	 0.06116	 0.02453	-0.01741	-0.05965	-0.10601	-0.14890	-0.18848	-0.22464	-0.25594	-0.28619	-0.30292	-0.30466	-0.30356	-0.29735	-0.27128	-0.23495	-0.18017	-0.13495	-0.07649	-0.01147	 0.05307	 0.12376	 0.19726	 0.27976	 0.36019	 0.43206	 0.51121	 0.61648	 0.71714	 0.80846	 0.89398	 0.96732	 1.00000	 0.95736	 0.77557	 0.37507	-0.30257	-1.19470	-1.19545	-3.09946	-3.02507	-2.77582	-2.29990	-1.93319	-1.64982	-1.51885	-1.34122	-1.24001	-1.15617	-1.06501	-0.99571	-0.90047	-0.78853	-0.64937	-0.51008	-0.34492	-0.20889	-0.09269	-0.00746	 0.09759	 0.12411	 -0.6087	-0.077832	 -0.0603	
      31	  -6.172	0.007326	 -0.4156	 -0.0606	 -0.4140	-0.037394	2.998E+6	   0.241	 4040.93	   85.25	   0.000	 0.16319	 0.10326	 0.06406	 0.01847	-0.03108	-0.08147	-0.13583	-0.18678	-0.23519	-0.28016	-0.32068	-0.36069	-0.38709	-0.39866	-0.40710	-0.41026	-0.39285	-0.36344	-0.31576	-0.27858	-0.22556	-0.16689	-0.10756	-0.04147	 0.03157	 0.11064	 0.18934	 0.25377	 0.32798	 0.43775	 0.54811	 0.64782	 0.75309	 0.86351	 0.95537	 1.00000	 0.95595	 0.75643	 0.32568	-0.28402	-0.28396	-1.95323	-2.08197	-1.97987	-1.73106	-1.47399	-1.28745	-1.22025	-1.09576	-1.03390	-0.98186	-0.91926	-0.87653	-0.80497	-0.71684	-0.59882	-0.47688	-0.32613	-0.19878	-0.08033	 0.02187	 0.15009	 0.16326	 -0.4137	-0.037042	 -0.0606	
      32	  -4.105	0.006191	 -0.2003	 -0.0622	 -0.2002	-0.008161	2.999E+6	   0.241	 4046.65	   85.32	   0.000	 0.17637	 0.10579	 0.05759	 0.00475	-0.05139	-0.10956	-0.17171	-0.23073	-0.28804	-0.34158	-0.39219	-0.44237	-0.47930	-0.50122	-0.51949	-0.53378	-0.52571	-0.50475	-0.46541	-0.43628	-0.39063	-0.34033	-0.28635	-0.22842	-0.16059	-0.08697	-0.01165	 0.04259	 0.10590	 0.21488	 0.32893	 0.42635	 0.54210	 0.67722	 0.81133	 0.93306	 0.99857	 0.96627	 0.76367	 0.40846	 0.40931	-0.95353	-1.22357	-1.28854	-1.19881	-1.03463	-0.93562	-0.92110	-0.84550	-0.81825	-0.79510	-0.75881	-0.73996	-0.69044	-0.62392	-0.52611	-0.42091	-0.28618	-0.17048	-0.05868	 0.04654	 0.18388	 0.17578	 -0.2001	-0.007983	 -0.0622	
      33	  -2.058	0.006338	  0.0241	 -0.0643	  0.0239	0.007200	3.001E+6	   0.241	 4051.21	   85.36	   0.000	 0.17568	 0.10322	 0.04855	-0.01035	-0.07249	-0.13788	-0.20775	-0.27496	-0.34134	-0.40434	-0.46516	-0.52588	-0.57409	-0.60748	-0.63690	-0.66249	-0.66522	-0.65424	-0.62462	-0.60534	-0.56791	-0.52814	-0.48204	-0.43486	-0.37399	-0.30771	-0.24107	-0.20056	-0.15072	-0.05081	 0.05893	 0.14317	 0.25735	 0.40120	 0.55729	 0.72997	 0.88947	 0.98948	 0.98018	 0.84482	 0.84594	-0.13937	-0.48429	-0.66675	-0.70038	-0.62916	-0.60305	-0.63168	-0.59961	-0.60311	-0.60569	-0.59353	-0.59611	-0.56703	-0.52073	-0.44215	-0.35338	-0.23516	-0.13225	-0.03006	 0.07208	 0.21009	 0.17426	  0.0239	0.007262	 -0.0643	
      34	  -0.000	0.007183	  0.2489	 -0.0658	  0.2489	0.007184	2.999E+6	   0.241	 4047.88	   85.33	   0.000	 0.16251	 0.09682	 0.03897	-0.02401	-0.09079	-0.16284	-0.24000	-0.31532	-0.39106	-0.46386	-0.53447	-0.60704	-0.66706	-0.71272	-0.75450	-0.79243	-0.80694	-0.80703	-0.78888	-0.78110	-0.75352	-0.72611	-0.69007	-0.65607	-0.60447	-0.54988	-0.49346	-0.47160	-0.44307	-0.35195	-0.25997	-0.20020	-0.10058	 0.03490	 0.18875	 0.38393	 0.60415	 0.81885	 0.97334	 0.99879	 1.00000	 0.45818	 0.10732	-0.13822	-0.25571	-0.26869	-0.29996	-0.36126	-0.36662	-0.39699	-0.42161	-0.43110	-0.45247	-0.44213	-0.41444	-0.35427	-0.28132	-0.17940	-0.08955	 0.00177	 0.09744	 0.22857	 0.16140	  0.2487	0.007226	 -0.0658	
      35	   5.647	0.011547	  0.8045	 -0.0595	  0.8018	-0.067681	2.991E+6	   0.241	 4027.62	   85.14	   0.000	 0.03790	 0.01131	-0.01789	-0.05529	-0.10302	-0.16956	-0.25439	-0.34793	-0.45014	-0.55240	-0.65502	-0.76102	-0.85801	-0.94261	-1.02251	-1.09917	-1.15259	-1.18984	-1.21088	-1.24230	-1.25017	-1.26672	-1.26867	-1.28213	-1.27125	-1.26046	-1.25223	-1.29912	-1.35165	-1.32742	-1.29112	-1.35915	-1.37248	-1.35430	-1.32886	-1.22422	-1.02392	-0.72372	-0.18648	 0.10173	 0.10208	 0.99014	 0.94649	 0.77329	 0.59429	 0.46985	 0.34643	 0.23797	 0.16572	 0.08573	 0.01824	-0.03686	-0.09676	-0.12810	-0.14354	-0.12730	-0.09377	-0.03393	 0.02090	 0.08035	 0.15235	 0.23828	 0.03330	  0.8013	-0.067308	 -0.0596	
      36	   4.625	0.010549	  0.7186	 -0.0625	  0.7171	-0.047428	2.996E+6	   0.241	 4042.20	   85.29	   0.000	 0.07643	 0.04461	 0.00509	-0.04459	-0.10488	-0.18055	-0.26862	-0.36049	-0.45785	-0.55401	-0.65009	-0.74922	-0.83880	-0.91553	-0.98787	-1.05710	-1.10272	-1.13230	-1.14545	-1.16890	-1.16942	-1.17723	-1.17119	-1.17487	-1.15544	-1.13539	-1.11676	-1.14981	-1.18575	-1.14577	-1.09401	-1.13607	-1.12522	-1.07602	-1.01504	-0.87907	-0.65591	-0.34748	 0.13584	 0.39647	 0.39710	 0.99940	 0.87651	 0.66827	 0.48311	 0.36683	 0.24996	 0.14836	 0.08420	 0.01072	-0.05087	-0.09919	-0.15354	-0.17836	-0.18685	-0.16345	-0.12328	-0.05631	 0.00464	 0.06984	 0.14669	 0.24355	 0.07298	  0.7167	-0.047120	 -0.0626	
