   Runnr	Alpha-pr	Cd-press	Cl-press	Cm-press	Cn-press	Ct-press	Re-press	 M-press	 Q-press	 V-press	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	Cn-p-cor	Ct-p-cor	Cm-p-cor
      23	 -11.263	0.030683	 -0.7627	 -0.0501	 -0.7540	-0.118872	2.980E+6	   0.237	 3902.85	   83.41	   0.000	-0.05897	-0.00760	-0.00459	-0.02264	-0.05094	-0.07986	-0.11432	-0.14595	-0.17423	-0.19873	-0.21791	-0.23673	-0.24058	-0.23164	-0.21783	-0.19881	-0.16259	-0.11553	-0.05442	 0.00059	 0.06389	 0.13739	 0.20702	 0.28398	 0.33414	 0.42428	 0.51323	 0.58840	 0.66763	 0.76699	 0.85278	 0.92842	 0.98101	 0.99988	 0.95802	 0.78845	 0.43095	-0.21203	-1.15574	-2.35769	-2.35866	-4.35642	-4.03223	-3.35256	-2.70805	-2.35229	-2.01863	-1.81029	-1.58511	-1.39184	-1.23792	-1.10105	-0.98044	-0.84048	-0.68013	-0.51096	-0.37795	-0.27635	-0.22736	-0.19571	-0.17209	-0.11694	-0.09588	 -0.7540	-0.118629	 -0.0500	
      24	 -12.219	0.059874	 -0.7386	 -0.0278	 -0.7346	-0.097819	2.963E+6	   0.236	 3861.77	   82.99	   0.000	-0.18402	-0.08256	-0.06489	-0.07450	-0.09759	-0.12155	-0.15257	-0.18058	-0.20552	-0.22702	-0.24322	-0.25920	-0.26018	-0.24771	-0.23114	-0.20921	-0.17005	-0.12031	-0.05664	 0.00044	 0.06588	 0.14120	 0.21226	 0.29038	 0.34227	 0.43283	 0.52215	 0.59747	 0.67655	 0.77461	 0.85855	 0.93212	 0.98144	 0.99680	 0.95008	 0.77500	 0.41149	-0.23479	-1.16819	-2.34653	-2.34730	-4.30613	-3.91229	-3.18424	-2.57963	-2.22337	-1.89223	-1.67458	-1.44827	-1.25618	-1.09221	-0.94259	-0.80460	-0.66980	-0.54679	-0.45430	-0.39966	-0.36555	-0.35663	-0.34435	-0.32638	-0.26151	-0.22661	 -0.7349	-0.097921	 -0.0277	Wake not in center of rake!; 
      25	 -12.643	0.135182	 -0.6167	  0.0208	 -0.6313	-0.003065	2.927E+6	   0.233	 3769.19	   82.02	   0.000	-0.31951	-0.17571	-0.14842	-0.15351	-0.17568	-0.19870	-0.23112	-0.25906	-0.28523	-0.30787	-0.32550	-0.34309	-0.34666	-0.33312	-0.31850	-0.29711	-0.25809	-0.20860	-0.14528	-0.08890	-0.02184	 0.05253	 0.12433	 0.20304	 0.25418	 0.34356	 0.43427	 0.50889	 0.58832	 0.69240	 0.78499	 0.87053	 0.93820	 0.98338	 0.98217	 0.89337	 0.66008	 0.21457	-0.45769	-1.29501	-1.29515	-2.79616	-2.49201	-1.87875	-1.52262	-1.35479	-1.21316	-1.10912	-1.01396	-0.93795	-0.86750	-0.80433	-0.74570	-0.69647	-0.65051	-0.61644	-0.59665	-0.57770	-0.57605	-0.56090	-0.53112	-0.41748	-0.35006	 -0.6324	-0.002964	  0.0210	Wake not in center of rake!; 
      26	 -13.083	0.175790	 -0.5455	  0.0455	 -0.5711	0.047747	2.908E+6	   0.232	 3719.56	   81.50	   0.000	-0.42988	-0.25102	-0.21405	-0.21464	-0.23417	-0.25561	-0.28664	-0.31471	-0.34022	-0.36302	-0.38043	-0.39825	-0.40018	-0.38730	-0.37157	-0.35034	-0.31063	-0.25998	-0.19476	-0.13722	-0.06974	 0.00563	 0.07799	 0.15675	 0.20761	 0.29712	 0.38875	 0.46376	 0.54281	 0.65011	 0.74757	 0.83991	 0.91616	 0.97685	 0.99904	 0.95175	 0.78282	 0.43379	-0.12354	-0.82912	-0.82900	-2.03339	-1.75354	-1.07647	-0.95122	-0.89621	-0.85755	-0.82456	-0.79536	-0.77842	-0.76052	-0.73989	-0.71946	-0.70529	-0.69370	-0.68752	-0.68534	-0.67967	-0.68869	-0.68079	-0.65462	-0.52970	-0.45434	 -0.5729	0.048254	  0.0458	Wake not in center of rake!; 
      27	 -14.072	0.205185	 -0.5126	  0.0578	 -0.5471	0.074382	2.895E+6	   0.231	 3686.36	   81.15	   0.000	-0.53998	-0.31797	-0.26761	-0.26083	-0.27544	-0.29264	-0.32027	-0.34551	-0.36819	-0.38818	-0.40274	-0.41804	-0.41691	-0.40105	-0.38249	-0.35871	-0.31630	-0.26318	-0.19552	-0.13589	-0.06680	 0.01012	 0.08348	 0.16314	 0.21452	 0.30478	 0.39607	 0.47104	 0.54935	 0.65537	 0.75140	 0.84210	 0.91685	 0.97666	 0.99948	 0.95701	 0.80013	 0.47743	-0.03545	-0.68001	-0.67986	-1.63125	-1.35344	-0.71979	-0.70637	-0.69930	-0.68948	-0.67917	-0.67351	-0.67500	-0.68185	-0.68777	-0.69245	-0.69841	-0.70323	-0.71029	-0.71822	-0.72247	-0.74239	-0.74483	-0.72913	-0.62511	-0.51861	 -0.5495	0.075259	  0.0582	Wake not in center of rake!; cpt_wake < 0; 
      28	 -10.255	0.019076	 -0.7310	 -0.0588	 -0.7227	-0.111373	2.992E+6	   0.238	 3943.11	   83.87	   0.000	 0.01519	 0.03309	 0.02528	 0.00071	-0.03211	-0.06538	-0.10358	-0.13881	-0.17068	-0.19880	-0.22160	-0.24412	-0.25173	-0.24662	-0.23654	-0.22119	-0.18827	-0.14415	-0.08580	-0.03337	 0.02792	 0.09932	 0.16769	 0.24347	 0.29226	 0.38104	 0.47043	 0.54543	 0.62492	 0.72834	 0.81959	 0.90262	 0.96513	 0.99924	 0.97879	 0.84587	 0.53784	-0.03581	-0.90453	-2.01980	-2.02048	-4.00054	-3.75113	-3.30652	-2.57047	-2.25567	-1.95245	-1.76729	-1.56189	-1.38307	-1.24535	-1.12505	-1.02470	-0.90383	-0.76433	-0.60147	-0.44602	-0.28679	-0.18275	-0.11864	-0.07941	-0.02289	-0.00274	 -0.7226	-0.110924	 -0.0587	
      29	  -8.215	0.011239	 -0.6090	 -0.0590	 -0.6044	-0.075897	2.997E+6	   0.239	 3959.59	   84.05	   0.000	 0.11704	 0.08564	 0.05928	 0.02303	-0.01842	-0.06037	-0.10632	-0.14911	-0.18893	-0.22488	-0.25575	-0.28659	-0.30267	-0.30544	-0.30394	-0.29659	-0.27098	-0.23324	-0.18067	-0.13405	-0.07627	-0.01052	 0.05494	 0.12676	 0.17333	 0.25704	 0.34683	 0.42076	 0.49900	 0.61047	 0.71417	 0.81440	 0.89882	 0.96996	 1.00000	 0.95562	 0.77261	 0.37570	-0.29025	-1.16679	-1.16692	-3.02211	-2.96174	-2.68942	-2.11491	-1.91617	-1.68992	-1.55726	-1.39758	-1.25370	-1.14673	-1.05577	-0.98437	-0.89017	-0.77874	-0.64034	-0.50148	-0.33859	-0.20675	-0.09570	-0.01501	 0.08928	 0.11634	 -0.6042	-0.075378	 -0.0590	
      30	  -6.171	0.007878	 -0.4170	 -0.0599	 -0.4154	-0.036997	3.000E+6	   0.239	 3968.42	   84.15	   0.000	 0.16001	 0.10293	 0.06383	 0.01854	-0.03049	-0.08055	-0.13442	-0.18516	-0.23386	-0.27860	-0.31848	-0.35893	-0.38471	-0.39729	-0.40526	-0.40721	-0.39017	-0.35924	-0.31373	-0.27494	-0.22259	-0.16345	-0.10225	-0.03674	 0.00211	 0.08570	 0.17048	 0.23949	 0.31240	 0.43007	 0.54435	 0.66038	 0.76426	 0.87083	 0.95779	 1.00000	 0.95291	 0.75319	 0.32724	-0.27402	-0.27361	-1.90213	-2.03448	-1.92813	-1.68380	-1.47431	-1.33716	-1.26178	-1.15274	-1.04928	-0.97543	-0.91399	-0.86977	-0.79991	-0.71254	-0.59547	-0.47401	-0.32468	-0.19961	-0.08252	 0.01796	 0.14739	 0.15978	 -0.4152	-0.036641	 -0.0599	
      31	  -4.105	0.006490	 -0.2036	 -0.0612	 -0.2036	-0.008101	3.002E+6	   0.239	 3975.68	   84.23	   0.000	 0.17182	 0.10582	 0.05811	 0.00576	-0.04967	-0.10719	-0.16869	-0.22735	-0.28482	-0.33869	-0.38803	-0.43865	-0.47486	-0.49769	-0.51542	-0.52830	-0.52059	-0.49834	-0.46091	-0.43004	-0.38499	-0.33337	-0.27819	-0.22196	-0.19429	-0.11484	-0.03292	 0.02442	 0.08619	 0.20459	 0.32422	 0.44784	 0.56244	 0.69170	 0.81936	 0.93789	 0.99874	 0.96369	 0.76070	 0.40799	 0.40913	-0.92416	-1.19145	-1.24836	-1.12374	-1.04638	-0.98389	-0.96010	-0.89783	-0.83257	-0.78958	-0.75521	-0.73496	-0.68716	-0.62135	-0.52437	-0.41941	-0.28528	-0.17168	-0.06045	 0.04383	 0.18066	 0.17101	 -0.2034	-0.007920	 -0.0612	
      32	  -2.054	0.006426	  0.0193	 -0.0628	  0.0191	0.007114	3.002E+6	   0.239	 3976.83	   84.24	   0.000	 0.16911	 0.10231	 0.04900	-0.00899	-0.07006	-0.13471	-0.20365	-0.27029	-0.33694	-0.39969	-0.45970	-0.52092	-0.56848	-0.60257	-0.63153	-0.65584	-0.65887	-0.64635	-0.61870	-0.59768	-0.56090	-0.51979	-0.47231	-0.42673	-0.41362	-0.34187	-0.26306	-0.22419	-0.17936	-0.06696	 0.05160	 0.17394	 0.28720	 0.42359	 0.57223	 0.74183	 0.89508	 0.99072	 0.97885	 0.84279	 0.84407	-0.12284	-0.46220	-0.63490	-0.63162	-0.65104	-0.64563	-0.66547	-0.64545	-0.61480	-0.60048	-0.59069	-0.59228	-0.56478	-0.51932	-0.44134	-0.35293	-0.23480	-0.13402	-0.03228	 0.06901	 0.20443	 0.16710	  0.0191	0.007179	 -0.0629	
      33	  -0.004	0.007130	  0.2396	 -0.0638	  0.2396	0.007147	3.001E+6	   0.239	 3975.35	   84.24	   0.000	 0.15484	 0.09532	 0.04006	-0.02120	-0.08651	-0.15738	-0.23331	-0.30781	-0.38385	-0.45621	-0.52604	-0.59900	-0.65817	-0.70445	-0.74554	-0.78197	-0.79683	-0.79518	-0.77888	-0.76920	-0.74228	-0.71322	-0.67563	-0.64398	-0.64613	-0.58666	-0.51874	-0.49316	-0.47520	-0.37461	-0.26562	-0.15299	-0.05390	 0.07242	 0.21815	 0.41078	 0.62193	 0.83027	 0.97660	 0.99816	 0.99961	 0.45910	 0.11440	-0.12112	-0.20827	-0.29090	-0.33793	-0.39322	-0.40906	-0.40841	-0.41924	-0.43078	-0.45133	-0.44205	-0.41509	-0.35518	-0.28237	-0.18018	-0.09223	-0.00120	 0.09386	 0.22099	 0.15314	  0.2394	0.007189	 -0.0638	
