   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
       /	 degrees	       /	       /	       /	       /	       /	       /	       /	       /	       /	      Pa	     m/s	      mm	 degrees	  100.00	   94.76	   89.84	   84.97	   80.44	   75.81	   71.34	   67.21	   63.02	   59.06	   55.22	   51.47	   47.87	   44.31	   40.97	   37.84	   34.73	   31.83	   28.95	   26.24	   23.77	   21.21	   19.02	   16.69	   14.78	   12.88	   11.12	    9.52	    7.96	    6.55	    5.35	    4.20	    3.24	    2.37	    1.63	    1.03	    0.58	    0.26	    0.02	    0.00	    0.00	    0.51	    1.21	    2.24	    3.62	    5.34	    7.43	    9.84	   12.66	   15.80	   19.37	   23.34	   27.72	   32.33	   37.52	   42.99	   48.39	   54.79	   61.58	   68.55	   75.87	   92.00	  100.00	       /	       /	       /
       0	   0.005	0.011924	  0.2546	 -0.0660	  0.2546	0.011903	0.007171	  0.2548	2.968E+6	   0.235	 3852.20	   82.77	  180.00	   0.000	 0.16458	 0.09852	 0.04052	-0.02262	-0.08937	-0.16174	-0.23883	-0.31426	-0.39132	-0.46330	-0.53447	-0.60664	-0.66705	-0.71335	-0.75523	-0.79300	-0.80736	-0.80656	-0.79043	-0.78167	-0.75580	-0.72913	-0.69358	-0.65843	-0.60837	-0.55396	-0.49843	-0.47548	-0.44775	-0.35664	-0.25811	-0.20688	-0.10854	 0.02820	 0.17975	 0.37849	 0.59677	 0.81306	 0.97112	 0.99963	 1.00000	 0.47180	 0.11916	-0.12558	-0.23510	-0.24579	-0.29120	-0.35387	-0.35892	-0.39197	-0.41492	-0.42541	-0.44742	-0.43603	-0.41000	-0.34973	-0.27767	-0.17580	-0.08638	 0.00458	 0.10036	 0.23219	 0.16412	  0.2544	0.007190	 -0.0660	
       0	   0.005	0.011817	  0.2544	 -0.0659	  0.2545	0.011796	0.007157	  0.2547	2.968E+6	   0.235	 3852.18	   82.77	  180.00	   0.000	 0.16450	 0.09851	 0.04051	-0.02256	-0.08937	-0.16175	-0.23884	-0.31420	-0.39063	-0.46331	-0.53379	-0.60665	-0.66706	-0.71268	-0.75524	-0.79301	-0.80737	-0.80730	-0.79044	-0.78168	-0.75581	-0.72847	-0.69289	-0.65913	-0.60838	-0.55465	-0.49706	-0.47481	-0.44776	-0.35734	-0.25882	-0.20689	-0.10854	 0.02749	 0.17975	 0.37849	 0.59677	 0.81306	 0.97113	 0.99893	 1.00000	 0.47180	 0.11882	-0.12559	-0.23510	-0.24580	-0.29120	-0.35354	-0.35892	-0.39163	-0.41493	-0.42541	-0.44743	-0.43674	-0.40966	-0.34973	-0.27733	-0.17511	-0.08638	 0.00458	 0.10001	 0.23150	 0.16412	  0.2543	0.007176	 -0.0659	
       0	   0.005	0.011804	  0.2544	 -0.0659	  0.2544	0.011783	0.007151	  0.2547	2.968E+6	   0.235	 3852.14	   82.77	  180.07	   0.000	 0.16445	 0.09854	 0.04041	-0.02274	-0.08955	-0.16180	-0.23895	-0.31438	-0.39124	-0.46322	-0.53370	-0.60656	-0.66697	-0.71396	-0.75516	-0.79293	-0.80797	-0.80722	-0.79036	-0.78160	-0.75572	-0.72905	-0.69350	-0.65904	-0.60829	-0.55456	-0.49766	-0.47539	-0.44699	-0.35725	-0.25802	-0.20680	-0.10915	 0.02829	 0.17916	 0.37789	 0.59687	 0.81317	 0.97123	 0.99904	 1.00000	 0.47154	 0.11891	-0.12586	-0.23536	-0.24639	-0.29180	-0.35413	-0.35918	-0.39189	-0.41556	-0.42532	-0.44699	-0.43665	-0.41061	-0.34999	-0.27758	-0.17571	-0.08629	 0.00431	 0.10080	 0.23126	 0.16421	  0.2543	0.007170	 -0.0660	
       0	   0.005	0.011864	  0.2546	 -0.0659	  0.2546	0.011843	0.007163	  0.2548	2.968E+6	   0.235	 3852.16	   82.77	  180.45	   0.000	 0.16456	 0.09829	 0.04030	-0.02291	-0.08959	-0.16198	-0.23905	-0.31462	-0.39134	-0.46333	-0.53450	-0.60737	-0.66638	-0.71338	-0.75526	-0.79372	-0.80807	-0.80732	-0.79046	-0.78170	-0.75583	-0.72915	-0.69360	-0.65914	-0.60840	-0.55466	-0.49845	-0.47617	-0.44777	-0.35735	-0.25813	-0.20690	-0.10856	 0.02818	 0.17973	 0.37848	 0.59676	 0.81305	 0.97112	 0.99892	 1.00000	 0.47143	 0.11847	-0.12597	-0.23582	-0.24616	-0.29157	-0.35389	-0.35929	-0.39234	-0.41531	-0.42508	-0.44710	-0.43712	-0.41003	-0.34975	-0.27735	-0.17582	-0.08675	 0.00420	 0.09999	 0.23183	 0.16410	  0.2544	0.007182	 -0.0660	
       0	   0.005	0.011874	  0.2547	 -0.0660	  0.2547	0.011853	0.007164	  0.2549	2.968E+6	   0.235	 3852.17	   82.77	  180.94	   0.000	 0.16433	 0.09814	 0.04035	-0.02286	-0.08968	-0.16199	-0.23914	-0.31464	-0.39213	-0.46409	-0.53458	-0.60675	-0.66716	-0.71346	-0.75534	-0.79380	-0.80815	-0.80740	-0.79124	-0.78178	-0.75661	-0.72924	-0.69369	-0.65923	-0.60848	-0.55475	-0.49785	-0.47558	-0.44786	-0.35744	-0.25822	-0.20768	-0.10934	 0.02809	 0.17896	 0.37769	 0.59667	 0.81296	 0.97103	 0.99883	 1.00000	 0.47134	 0.11871	-0.12606	-0.23555	-0.24625	-0.29200	-0.35398	-0.35973	-0.39174	-0.41504	-0.42552	-0.44719	-0.43649	-0.41011	-0.35053	-0.27743	-0.17591	-0.08719	 0.00447	 0.09990	 0.23175	 0.16437	  0.2545	0.007183	 -0.0660	
       0	   0.005	0.011708	  0.2546	 -0.0659	  0.2546	0.011687	0.007178	  0.2548	2.968E+6	   0.235	 3852.07	   82.77	  181.44	   0.000	 0.16433	 0.09841	 0.04028	-0.02280	-0.08968	-0.16200	-0.23921	-0.31472	-0.39207	-0.46336	-0.53453	-0.60740	-0.66711	-0.71410	-0.75530	-0.79376	-0.80811	-0.80736	-0.79050	-0.78243	-0.75727	-0.72919	-0.69434	-0.65849	-0.60843	-0.55470	-0.49779	-0.47553	-0.44849	-0.35738	-0.25816	-0.20693	-0.10858	 0.02746	 0.17972	 0.37777	 0.59675	 0.81305	 0.97043	 0.99960	 0.99977	 0.47213	 0.11878	-0.12563	-0.23514	-0.24687	-0.29159	-0.35426	-0.35932	-0.39237	-0.41570	-0.42546	-0.44713	-0.43679	-0.41041	-0.34978	-0.27771	-0.17585	-0.08677	 0.00382	 0.09997	 0.23148	 0.16409	  0.2544	0.007197	 -0.0660	
       0	   0.005	0.011883	  0.2546	 -0.0659	  0.2546	0.011862	0.007161	  0.2549	2.968E+6	   0.235	 3852.20	   82.77	  181.93	   0.000	 0.16441	 0.09836	 0.04037	-0.02284	-0.08959	-0.16197	-0.23912	-0.31462	-0.39134	-0.46332	-0.53449	-0.60666	-0.66706	-0.71405	-0.75593	-0.79302	-0.80806	-0.80805	-0.79114	-0.78169	-0.75652	-0.72914	-0.69359	-0.65914	-0.60839	-0.55534	-0.49776	-0.47549	-0.44777	-0.35735	-0.25813	-0.20690	-0.10926	 0.02748	 0.17973	 0.37777	 0.59675	 0.81305	 0.97042	 0.99961	 1.00000	 0.47214	 0.11914	-0.12597	-0.23511	-0.24616	-0.29156	-0.35389	-0.35929	-0.39233	-0.41530	-0.42577	-0.44744	-0.43675	-0.41002	-0.35009	-0.27768	-0.17547	-0.08604	 0.00420	 0.09964	 0.23183	 0.16410	  0.2545	0.007180	 -0.0660	
       0	   0.005	0.011986	  0.2545	 -0.0659	  0.2545	0.011965	0.007183	  0.2547	2.968E+6	   0.235	 3852.33	   82.77	  182.42	   0.000	 0.16427	 0.09842	 0.04043	-0.02285	-0.08973	-0.16190	-0.23905	-0.31454	-0.39070	-0.46338	-0.53385	-0.60742	-0.66712	-0.71410	-0.75530	-0.79376	-0.80811	-0.80736	-0.79050	-0.78174	-0.75587	-0.72919	-0.69364	-0.65850	-0.60774	-0.55471	-0.49781	-0.47555	-0.44783	-0.35741	-0.25819	-0.20627	-0.10933	 0.02811	 0.17965	 0.37769	 0.59666	 0.81295	 0.97100	 0.99881	 1.00000	 0.47205	 0.11873	-0.12567	-0.23518	-0.24622	-0.29163	-0.35395	-0.35900	-0.39205	-0.41536	-0.42548	-0.44681	-0.43681	-0.41043	-0.34980	-0.27775	-0.17589	-0.08682	 0.00449	 0.09992	 0.23141	 0.16438	  0.2543	0.007203	 -0.0660	
       0	   0.005	0.011920	  0.2546	 -0.0659	  0.2546	0.011899	0.007159	  0.2548	2.968E+6	   0.235	 3852.35	   82.77	  182.92	   0.000	 0.16442	 0.09843	 0.04037	-0.02276	-0.08958	-0.16181	-0.23903	-0.31453	-0.39138	-0.46336	-0.53453	-0.60669	-0.66710	-0.71340	-0.75460	-0.79374	-0.80809	-0.80734	-0.79048	-0.78172	-0.75655	-0.72918	-0.69363	-0.65848	-0.60843	-0.55470	-0.49780	-0.47554	-0.44781	-0.35739	-0.25818	-0.20695	-0.10861	 0.02741	 0.17898	 0.37840	 0.59667	 0.81295	 0.97101	 0.99951	 1.00000	 0.47135	 0.11907	-0.12566	-0.23552	-0.24586	-0.29161	-0.35394	-0.35898	-0.39203	-0.41499	-0.42582	-0.44748	-0.43644	-0.40972	-0.35014	-0.27773	-0.17622	-0.08681	 0.00487	 0.10027	 0.23176	 0.16404	  0.2544	0.007178	 -0.0660	
