   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
       0	  -0.012	0.013238	  0.2412	 -0.0648	  0.2412	0.013289	-0.000587	  0.2419	2.991E+6	   0.232	 3814.06	   81.48	  296.52	   0.000	 0.15972	 0.09832	 0.04294	-0.01883	-0.08424	-0.15521	-0.23192	-0.30706	-0.38328	-0.45498	-0.52446	-0.59785	-0.65766	-0.70324	-0.74439	-0.78282	-0.79626	-0.79610	-0.77948	-0.77062	-0.74351	-0.71646	-0.67793	-0.64489	-0.59330	-0.53660	-0.48183	-0.47469	-0.50600	-0.40028	-0.28975	-0.17737	-0.07116	 0.05273	 0.19972	 0.39238	 0.60864	 0.82125	 0.97407	 0.99852	 0.04114	 0.46203	 0.11462	-0.12584	-0.22086	-0.30452	-0.36077	-0.35491	-0.35925	-0.39095	-0.41685	-0.42602	-0.44724	-0.43669	-0.41009	-0.34992	-0.27818	-0.17565	-0.08749	 0.00323	 0.09869	 0.22487	 0.15804	  0.2410	-0.000581	 -0.0649	
       0	  -0.012	0.013307	  0.2412	 -0.0648	  0.2412	0.013357	-0.000581	  0.2419	2.991E+6	   0.232	 3814.06	   81.48	  296.02	   0.000	 0.15949	 0.09831	 0.04293	-0.01877	-0.08425	-0.15514	-0.23186	-0.30700	-0.38251	-0.45492	-0.52509	-0.59850	-0.65830	-0.70317	-0.74501	-0.78136	-0.79620	-0.79604	-0.77942	-0.76986	-0.74345	-0.71640	-0.67787	-0.64413	-0.59323	-0.53723	-0.48177	-0.47395	-0.50662	-0.40092	-0.29039	-0.17801	-0.07110	 0.05279	 0.19978	 0.39173	 0.60870	 0.82132	 0.97343	 0.99859	 0.04085	 0.46209	 0.11535	-0.12578	-0.22045	-0.30377	-0.36035	-0.35451	-0.35919	-0.39157	-0.41643	-0.42631	-0.44752	-0.43627	-0.41073	-0.34986	-0.27778	-0.17523	-0.08779	 0.00293	 0.09840	 0.22528	 0.15810	  0.2411	-0.000575	 -0.0649	
       0	  -0.012	0.013286	  0.2413	 -0.0648	  0.2413	0.013336	-0.000584	  0.2420	2.991E+6	   0.232	 3813.97	   81.48	  295.52	   0.000	 0.15909	 0.09828	 0.04276	-0.01901	-0.08428	-0.15525	-0.23203	-0.30711	-0.38326	-0.45564	-0.52444	-0.59784	-0.65764	-0.70322	-0.74438	-0.78281	-0.79693	-0.79683	-0.77947	-0.77061	-0.74350	-0.71645	-0.67792	-0.64487	-0.59328	-0.53728	-0.48181	-0.47467	-0.50667	-0.40026	-0.29042	-0.17734	-0.07256	 0.05276	 0.19976	 0.39171	 0.60869	 0.82203	 0.97342	 0.99858	 0.04082	 0.46207	 0.11532	-0.12545	-0.22084	-0.30450	-0.36004	-0.35420	-0.35959	-0.39093	-0.41720	-0.42636	-0.44722	-0.43704	-0.41042	-0.34990	-0.27782	-0.17562	-0.08746	 0.00289	 0.09872	 0.22491	 0.15771	  0.2412	-0.000578	 -0.0649	
       0	  -0.012	0.013272	  0.2414	 -0.0649	  0.2414	0.013322	-0.000586	  0.2421	2.992E+6	   0.232	 3813.86	   81.47	  295.04	   0.000	 0.15914	 0.09832	 0.04252	-0.01912	-0.08460	-0.15544	-0.23221	-0.30736	-0.38338	-0.45576	-0.52525	-0.59867	-0.65777	-0.70404	-0.74451	-0.78294	-0.79706	-0.79696	-0.78030	-0.77074	-0.74363	-0.71657	-0.67804	-0.64430	-0.59411	-0.53740	-0.48193	-0.47547	-0.50679	-0.40038	-0.29125	-0.17816	-0.07124	 0.05195	 0.19966	 0.39161	 0.60860	 0.82122	 0.97335	 0.99850	 0.04107	 0.46198	 0.11488	-0.12556	-0.22131	-0.30462	-0.36016	-0.35501	-0.35970	-0.39173	-0.41696	-0.42648	-0.44768	-0.43716	-0.41089	-0.35037	-0.27794	-0.17609	-0.08757	 0.00242	 0.09861	 0.22515	 0.15833	  0.2412	-0.000579	 -0.0649	
       0	  -0.012	0.013251	  0.2413	 -0.0648	  0.2413	0.013301	-0.000575	  0.2419	2.992E+6	   0.232	 3813.76	   81.47	  294.54	   0.000	 0.15924	 0.09821	 0.04255	-0.01916	-0.08471	-0.15563	-0.23233	-0.30741	-0.38273	-0.45582	-0.52531	-0.59873	-0.65853	-0.70341	-0.74525	-0.78230	-0.79712	-0.79628	-0.77966	-0.77080	-0.74369	-0.71663	-0.67810	-0.64506	-0.59346	-0.53746	-0.48199	-0.47553	-0.50685	-0.40113	-0.29130	-0.17750	-0.07271	 0.05191	 0.20030	 0.39229	 0.60857	 0.82120	 0.97402	 0.99848	 0.04103	 0.46195	 0.11518	-0.12597	-0.22135	-0.30502	-0.36021	-0.35506	-0.36011	-0.39178	-0.41701	-0.42653	-0.44808	-0.43685	-0.41024	-0.35042	-0.27833	-0.17648	-0.08833	 0.00238	 0.09858	 0.22512	 0.15793	  0.2411	-0.000568	 -0.0649	
       0	  -0.012	0.013196	  0.2414	 -0.0649	  0.2413	0.013246	-0.000585	  0.2420	2.992E+6	   0.232	 3813.70	   81.47	  294.05	   0.000	 0.15948	 0.09837	 0.04243	-0.01908	-0.08462	-0.15547	-0.23225	-0.30740	-0.38342	-0.45581	-0.52530	-0.59872	-0.65782	-0.70479	-0.74456	-0.78300	-0.79712	-0.79702	-0.78035	-0.77150	-0.74369	-0.71663	-0.67880	-0.64436	-0.59345	-0.53814	-0.48198	-0.47484	-0.50684	-0.40042	-0.29129	-0.17749	-0.07198	 0.05263	 0.20032	 0.39161	 0.60931	 0.82196	 0.97336	 0.99851	 0.04104	 0.46197	 0.11452	-0.12633	-0.22134	-0.30466	-0.36055	-0.35539	-0.36010	-0.39178	-0.41736	-0.42652	-0.44773	-0.43684	-0.41093	-0.35041	-0.27797	-0.17682	-0.08760	 0.00276	 0.09859	 0.22514	 0.15795	  0.2412	-0.000578	 -0.0649	
       0	  -0.012	0.013330	  0.2413	 -0.0649	  0.2413	0.013381	-0.000560	  0.2420	2.991E+6	   0.232	 3813.82	   81.47	  293.56	   0.000	 0.15946	 0.09821	 0.04255	-0.01923	-0.08471	-0.15541	-0.23226	-0.30741	-0.38350	-0.45588	-0.52537	-0.59879	-0.65859	-0.70347	-0.74463	-0.78306	-0.79718	-0.79709	-0.78042	-0.77086	-0.74375	-0.71669	-0.67816	-0.64442	-0.59352	-0.53752	-0.48205	-0.47423	-0.50691	-0.39981	-0.29066	-0.17687	-0.07136	 0.05325	 0.20023	 0.39222	 0.60921	 0.82184	 0.97394	 0.99840	 0.04095	 0.46151	 0.11375	-0.12604	-0.22142	-0.30508	-0.36063	-0.35547	-0.35982	-0.39220	-0.41707	-0.42624	-0.44815	-0.43691	-0.41065	-0.35013	-0.27839	-0.17620	-0.08768	 0.00267	 0.09815	 0.22539	 0.15786	  0.2411	-0.000554	 -0.0649	
       0	  -0.012	0.013395	  0.2412	 -0.0648	  0.2412	0.013445	-0.000574	  0.2419	2.991E+6	   0.232	 3813.89	   81.47	  293.03	   0.000	 0.15925	 0.09815	 0.04263	-0.01908	-0.08463	-0.15540	-0.23218	-0.30725	-0.38334	-0.45504	-0.52521	-0.59792	-0.65773	-0.70400	-0.74446	-0.78290	-0.79701	-0.79692	-0.77955	-0.77140	-0.74288	-0.71653	-0.67800	-0.64426	-0.59336	-0.53736	-0.48189	-0.47475	-0.50675	-0.40104	-0.29121	-0.17742	-0.07192	 0.05269	 0.20037	 0.39165	 0.60934	 0.82198	 0.97407	 0.99853	 0.04110	 0.46165	 0.11458	-0.12589	-0.22126	-0.30458	-0.36047	-0.35496	-0.36002	-0.39169	-0.41727	-0.42643	-0.44833	-0.43711	-0.41049	-0.35032	-0.27858	-0.17569	-0.08825	 0.00246	 0.09865	 0.22519	 0.15836	  0.2410	-0.000568	 -0.0649	
       0	  -0.012	0.013290	  0.2413	 -0.0648	  0.2413	0.013340	-0.000584	  0.2419	2.991E+6	   0.232	 3813.87	   81.47	  292.54	   0.000	 0.15919	 0.09802	 0.04236	-0.01922	-0.08476	-0.15553	-0.23231	-0.30746	-0.38347	-0.45586	-0.52535	-0.59877	-0.65786	-0.70414	-0.74528	-0.78303	-0.79784	-0.79631	-0.78039	-0.77084	-0.74373	-0.71667	-0.67814	-0.64509	-0.59350	-0.53819	-0.48203	-0.47557	-0.50758	-0.40048	-0.29135	-0.17755	-0.07205	 0.05185	 0.19956	 0.39152	 0.60850	 0.82112	 0.97325	 0.99840	 0.04062	 0.46188	 0.11479	-0.12602	-0.22140	-0.30471	-0.36025	-0.35544	-0.36015	-0.39217	-0.41741	-0.42692	-0.44778	-0.43689	-0.41098	-0.35046	-0.27871	-0.17653	-0.08803	 0.00269	 0.09817	 0.22471	 0.15823	  0.2411	-0.000578	 -0.0649	
       0	  -0.012	0.013322	  0.2414	 -0.0649	  0.2414	0.013373	-0.000591	  0.2420	2.992E+6	   0.232	 3813.94	   81.47	  292.05	   0.000	 0.15925	 0.09808	 0.04249	-0.01929	-0.08469	-0.15546	-0.23231	-0.30738	-0.38340	-0.45578	-0.52527	-0.59798	-0.65848	-0.70406	-0.74452	-0.78295	-0.79776	-0.79698	-0.77961	-0.77075	-0.74435	-0.71728	-0.67876	-0.64501	-0.59342	-0.53742	-0.48265	-0.47549	-0.50681	-0.40110	-0.29128	-0.17748	-0.07270	 0.05191	 0.20030	 0.39228	 0.60855	 0.82190	 0.97399	 0.99915	 0.04068	 0.46230	 0.11451	-0.12669	-0.22133	-0.30499	-0.36053	-0.35503	-0.36044	-0.39141	-0.41698	-0.42685	-0.44771	-0.43682	-0.41091	-0.35039	-0.27864	-0.17612	-0.08796	 0.00239	 0.09858	 0.22512	 0.15793	  0.2412	-0.000585	 -0.0649	
