   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
       /	 degrees	       /	       /	       /	       /	       /	       /	       /	       /	       /	      Pa	     m/s	      mm	 degrees	  100.00	   94.76	   89.84	   84.97	   80.44	   75.81	   71.34	   67.21	   63.02	   59.06	   55.22	   51.47	   47.87	   44.31	   40.97	   37.84	   34.73	   31.83	   28.95	   26.24	   23.77	   21.21	   19.02	   16.69	   14.78	   12.88	   11.12	    9.52	    7.96	    6.55	    5.35	    4.20	    3.24	    2.37	    1.63	    1.03	    0.58	    0.26	    0.02	    0.00	    0.00	    0.51	    1.21	    2.24	    3.62	    5.34	    7.43	    9.84	   12.66	   15.80	   19.37	   23.34	   27.72	   32.33	   37.52	   42.99	   48.39	   54.79	   61.58	   68.55	   75.87	   92.00	  100.00	       /	       /	       /
       0	   0.000	0.012679	  0.2476	 -0.0648	  0.2476	0.012676	0.007112	  0.2479	2.985E+6	   0.236	 3916.22	   83.31	  140.00	   0.000	 0.15888	 0.09639	 0.04000	-0.02224	-0.08784	-0.15916	-0.23566	-0.31087	-0.38706	-0.45912	-0.52990	-0.60164	-0.66303	-0.70849	-0.74961	-0.78691	-0.80158	-0.80143	-0.78372	-0.77509	-0.74904	-0.72198	-0.68574	-0.65043	-0.59986	-0.54563	-0.48898	-0.47303	-0.51180	-0.40959	-0.28995	-0.17157	-0.07155	 0.05600	 0.20438	 0.39780	 0.61206	 0.82316	 0.97345	 0.99976	 0.99974	 0.46967	 0.12346	-0.11457	-0.20720	-0.29629	-0.35584	-0.35546	-0.35826	-0.39295	-0.41735	-0.42737	-0.44820	-0.43833	-0.41222	-0.35112	-0.27945	-0.17735	-0.08880	 0.00202	 0.09804	 0.22569	 0.15790	  0.2474	0.007146	 -0.0649	
       0	   0.000	0.012723	  0.2477	 -0.0649	  0.2477	0.012721	0.007096	  0.2480	2.985E+6	   0.236	 3916.17	   83.30	  140.00	   0.000	 0.15870	 0.09621	 0.03982	-0.02229	-0.08809	-0.15935	-0.23591	-0.31105	-0.38718	-0.45990	-0.53070	-0.60176	-0.66247	-0.70794	-0.74973	-0.78771	-0.80237	-0.80155	-0.78384	-0.77589	-0.74986	-0.72210	-0.68655	-0.65055	-0.60067	-0.54508	-0.48978	-0.47249	-0.51192	-0.40971	-0.29006	-0.17237	-0.07236	 0.05589	 0.20427	 0.39770	 0.61195	 0.82305	 0.97402	 0.99897	 0.99963	 0.46886	 0.12334	-0.11504	-0.20731	-0.29641	-0.35562	-0.35558	-0.35872	-0.39273	-0.41711	-0.42784	-0.44866	-0.43880	-0.41199	-0.35124	-0.27957	-0.17747	-0.08857	 0.00155	 0.09793	 0.22592	 0.15778	  0.2476	0.007131	 -0.0649	
       0	   0.000	0.012693	  0.2477	 -0.0648	  0.2477	0.012691	0.007101	  0.2480	2.985E+6	   0.236	 3915.97	   83.30	  140.04	   0.000	 0.15870	 0.09620	 0.03988	-0.02230	-0.08810	-0.15929	-0.23593	-0.31107	-0.38728	-0.46000	-0.53012	-0.60187	-0.66258	-0.70872	-0.74984	-0.78715	-0.80182	-0.80167	-0.78463	-0.77669	-0.74928	-0.72221	-0.68666	-0.65066	-0.60009	-0.54586	-0.48920	-0.47259	-0.51202	-0.41047	-0.29015	-0.17177	-0.07244	 0.05582	 0.20353	 0.39764	 0.61122	 0.82302	 0.97399	 0.99963	 0.99961	 0.46951	 0.12327	-0.11513	-0.20740	-0.29683	-0.35571	-0.35567	-0.35812	-0.39317	-0.41721	-0.42724	-0.44875	-0.43890	-0.41243	-0.35168	-0.27966	-0.17789	-0.08899	 0.00183	 0.09752	 0.22619	 0.15806	  0.2475	0.007136	 -0.0649	
       0	   0.001	0.012689	  0.2477	 -0.0648	  0.2477	0.012687	0.007084	  0.2480	2.985E+6	   0.236	 3915.92	   83.30	  140.39	   0.000	 0.15881	 0.09610	 0.03978	-0.02233	-0.08807	-0.15940	-0.23604	-0.31111	-0.38732	-0.45938	-0.53017	-0.60191	-0.66262	-0.70877	-0.75055	-0.78720	-0.80186	-0.80244	-0.78401	-0.77605	-0.75002	-0.72226	-0.68671	-0.65071	-0.60082	-0.54657	-0.48992	-0.47329	-0.51206	-0.40984	-0.29089	-0.17249	-0.07247	 0.05578	 0.20417	 0.39761	 0.61119	 0.82300	 0.97397	 0.99961	 0.99959	 0.46878	 0.12324	-0.11516	-0.20709	-0.29620	-0.35575	-0.35571	-0.35885	-0.39321	-0.41725	-0.42763	-0.44879	-0.43859	-0.41213	-0.35172	-0.27970	-0.17827	-0.08903	 0.00179	 0.09748	 0.22582	 0.15768	  0.2475	0.007119	 -0.0649	
       0	   0.001	0.012879	  0.2477	 -0.0648	  0.2477	0.012876	0.007104	  0.2480	2.985E+6	   0.236	 3916.04	   83.30	  140.87	   0.000	 0.15878	 0.09614	 0.03995	-0.02222	-0.08796	-0.15935	-0.23585	-0.31093	-0.38719	-0.45925	-0.53004	-0.60178	-0.66249	-0.70863	-0.74975	-0.78774	-0.80173	-0.80158	-0.78387	-0.77592	-0.74919	-0.72212	-0.68658	-0.64990	-0.60000	-0.54577	-0.48979	-0.47251	-0.51194	-0.41039	-0.29077	-0.17237	-0.07236	 0.05520	 0.20428	 0.39703	 0.61197	 0.82308	 0.97406	 0.99971	 1.00000	 0.46888	 0.12368	-0.11469	-0.20698	-0.29608	-0.35529	-0.35525	-0.35804	-0.39308	-0.41677	-0.42716	-0.44867	-0.43881	-0.41201	-0.35159	-0.27991	-0.17781	-0.08892	 0.00190	 0.09793	 0.22593	 0.15849	  0.2476	0.007138	 -0.0649	
       0	   0.000	0.012749	  0.2476	 -0.0648	  0.2476	0.012747	0.007115	  0.2479	2.985E+6	   0.236	 3915.86	   83.30	  141.37	   0.000	 0.15869	 0.09599	 0.03974	-0.02231	-0.08811	-0.15938	-0.23602	-0.31109	-0.38723	-0.45996	-0.53008	-0.60183	-0.66323	-0.70869	-0.75047	-0.78780	-0.80245	-0.80164	-0.78393	-0.77597	-0.74924	-0.72218	-0.68731	-0.65063	-0.60074	-0.54582	-0.48984	-0.47255	-0.51198	-0.40976	-0.29011	-0.17172	-0.07238	 0.05588	 0.20359	 0.39840	 0.61129	 0.82310	 0.97408	 0.99903	 0.99969	 0.46923	 0.12333	-0.11507	-0.20735	-0.29678	-0.35566	-0.35562	-0.35842	-0.39346	-0.41752	-0.42789	-0.44938	-0.43920	-0.41239	-0.35196	-0.27994	-0.17784	-0.08894	 0.00153	 0.09758	 0.22592	 0.15813	  0.2474	0.007150	 -0.0649	
       0	   0.000	0.012732	  0.2476	 -0.0648	  0.2476	0.012729	0.007102	  0.2479	2.985E+6	   0.236	 3915.85	   83.30	  141.87	   0.000	 0.15869	 0.09613	 0.03987	-0.02217	-0.08805	-0.15931	-0.23595	-0.31103	-0.38648	-0.45989	-0.53002	-0.60177	-0.66316	-0.70862	-0.75041	-0.78773	-0.80239	-0.80230	-0.78386	-0.77591	-0.74918	-0.72211	-0.68656	-0.65056	-0.59998	-0.54575	-0.48977	-0.47314	-0.51191	-0.40969	-0.29004	-0.17233	-0.07232	 0.05594	 0.20434	 0.39847	 0.61136	 0.82387	 0.97415	 0.99911	 0.99976	 0.46930	 0.12307	-0.11500	-0.20728	-0.29638	-0.35594	-0.35589	-0.35870	-0.39339	-0.41709	-0.42748	-0.44898	-0.43879	-0.41232	-0.35156	-0.27987	-0.17777	-0.08887	 0.00195	 0.09799	 0.22565	 0.15785	  0.2475	0.007137	 -0.0649	
       0	   0.000	0.012766	  0.2475	 -0.0648	  0.2476	0.012764	0.007101	  0.2478	2.985E+6	   0.236	 3915.88	   83.30	  142.38	   0.000	 0.15881	 0.09611	 0.03986	-0.02226	-0.08806	-0.15940	-0.23596	-0.31097	-0.38711	-0.45984	-0.52996	-0.60171	-0.66310	-0.70790	-0.75035	-0.78767	-0.80233	-0.80151	-0.78447	-0.77585	-0.74912	-0.72272	-0.68650	-0.65050	-0.59992	-0.54569	-0.48971	-0.47308	-0.51186	-0.41030	-0.28998	-0.17228	-0.07226	 0.05600	 0.20439	 0.39852	 0.61141	 0.82322	 0.97352	 0.99915	 0.99947	 0.46900	 0.12313	-0.11530	-0.20722	-0.29632	-0.35554	-0.35550	-0.35864	-0.39366	-0.41739	-0.42810	-0.44926	-0.43873	-0.41226	-0.35150	-0.27981	-0.17771	-0.08916	 0.00165	 0.09770	 0.22570	 0.15790	  0.2474	0.007135	 -0.0649	
       0	   0.000	0.012779	  0.2476	 -0.0648	  0.2476	0.012777	0.007098	  0.2478	2.985E+6	   0.236	 3915.89	   83.30	  142.88	   0.000	 0.15860	 0.09631	 0.03992	-0.02226	-0.08800	-0.15933	-0.23596	-0.31097	-0.38718	-0.45991	-0.53003	-0.60178	-0.66317	-0.70863	-0.75042	-0.78774	-0.80240	-0.80158	-0.78387	-0.77592	-0.74919	-0.72212	-0.68657	-0.65057	-0.59999	-0.54576	-0.48978	-0.47315	-0.51125	-0.40971	-0.29005	-0.17235	-0.07233	 0.05593	 0.20432	 0.39776	 0.61134	 0.82315	 0.97345	 0.99908	 0.99940	 0.46928	 0.12372	-0.11537	-0.20764	-0.29639	-0.35629	-0.35590	-0.35837	-0.39340	-0.41746	-0.42817	-0.44865	-0.43915	-0.41233	-0.35157	-0.27989	-0.17778	-0.08888	 0.00194	 0.09763	 0.22563	 0.15818	  0.2474	0.007133	 -0.0649	
       0	   0.001	0.012655	  0.2477	 -0.0648	  0.2477	0.012653	0.007079	  0.2480	2.985E+6	   0.236	 3915.79	   83.30	  143.38	   0.000	 0.15854	 0.09625	 0.03993	-0.02225	-0.08806	-0.15926	-0.23596	-0.31097	-0.38711	-0.45984	-0.53065	-0.60241	-0.66311	-0.70791	-0.75036	-0.78769	-0.80234	-0.80153	-0.78449	-0.77654	-0.74982	-0.72274	-0.68719	-0.65119	-0.60062	-0.54570	-0.48972	-0.47309	-0.51186	-0.41031	-0.28999	-0.17296	-0.07226	 0.05600	 0.20372	 0.39784	 0.61142	 0.82324	 0.97422	 0.99918	 0.99983	 0.46901	 0.12313	-0.11495	-0.20757	-0.29667	-0.35589	-0.35584	-0.35831	-0.39334	-0.41740	-0.42777	-0.44927	-0.43874	-0.41261	-0.35151	-0.27982	-0.17772	-0.08917	 0.00201	 0.09804	 0.22537	 0.15825	  0.2476	0.007113	 -0.0649	
       0	   0.000	0.012783	  0.2477	 -0.0648	  0.2477	0.012781	0.007079	  0.2480	2.985E+6	   0.236	 3915.89	   83.30	  143.87	   0.000	 0.15839	 0.09625	 0.03980	-0.02232	-0.08812	-0.15939	-0.23602	-0.31110	-0.38717	-0.46056	-0.53070	-0.60246	-0.66316	-0.70862	-0.75041	-0.78705	-0.80239	-0.80230	-0.78453	-0.77591	-0.74987	-0.72278	-0.68588	-0.65124	-0.60067	-0.54575	-0.48977	-0.47315	-0.51259	-0.41036	-0.29074	-0.17234	-0.07232	 0.05593	 0.20365	 0.39776	 0.61134	 0.82244	 0.97413	 0.99908	 0.99940	 0.46893	 0.12306	-0.11537	-0.20729	-0.29707	-0.35560	-0.35589	-0.35906	-0.39306	-0.41781	-0.42783	-0.44932	-0.43845	-0.41267	-0.35157	-0.27988	-0.17812	-0.08888	 0.00194	 0.09797	 0.22530	 0.15818	  0.2476	0.007113	 -0.0649	
