   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
       /	 degrees	       /	       /	       /	       /	       /	       /	       /	       /	       /	      Pa	     m/s	      mm	 degrees	  100.00	   94.76	   89.84	   84.97	   80.44	   75.81	   71.34	   67.21	   63.02	   59.06	   55.22	   51.47	   47.87	   44.31	   40.97	   37.84	   34.73	   31.83	   28.95	   26.24	   23.77	   21.21	   19.02	   16.69	   14.78	   12.88	   11.12	    9.52	    7.96	    6.55	    5.35	    4.20	    3.24	    2.37	    1.63	    1.03	    0.58	    0.26	    0.02	    0.00	    0.00	    0.51	    1.21	    2.24	    3.62	    5.34	    7.43	    9.84	   12.66	   15.80	   19.37	   23.34	   27.72	   32.33	   37.52	   42.99	   48.39	   54.79	   61.58	   68.55	   75.87	   92.00	  100.00	       /	       /	       /
       0	  -0.010	0.012827	  0.2514	 -0.0657	  0.2514	0.012871	0.007066	  0.2517	1.003E+6	   0.079	  428.97	   27.48	  180.00	   0.000	 0.16046	 0.09426	 0.03759	-0.02504	-0.09040	-0.16260	-0.23547	-0.31161	-0.38165	-0.45491	-0.52827	-0.59237	-0.65299	-0.70009	-0.74014	-0.78146	-0.79211	-0.79211	-0.77674	-0.76393	-0.74395	-0.71590	-0.68963	-0.64725	-0.60732	-0.53606	-0.49426	-0.45354	-0.49900	-0.39589	-0.29132	-0.17554	-0.08303	 0.03650	 0.18190	 0.37630	 0.58985	 0.81499	 0.97622	 1.00000	 0.99977	 0.47385	 0.13313	-0.10356	-0.19564	-0.26779	-0.36069	-0.34213	-0.34714	-0.38345	-0.40512	-0.42271	-0.43183	-0.43310	-0.40413	-0.34755	-0.27550	-0.17466	-0.08521	 0.00535	 0.10257	 0.23490	 0.15868	  0.2516	0.007144	 -0.0658	
       0	  -0.010	0.012493	  0.2509	 -0.0652	  0.2509	0.012536	0.006997	  0.2512	1.003E+6	   0.079	  428.95	   27.48	  180.00	   0.000	 0.15999	 0.09443	 0.03775	-0.02488	-0.09024	-0.16179	-0.23472	-0.31148	-0.38152	-0.46076	-0.52815	-0.59225	-0.65287	-0.69997	-0.74002	-0.78135	-0.79810	-0.79200	-0.78286	-0.77004	-0.74384	-0.71578	-0.68951	-0.65329	-0.60720	-0.53593	-0.49413	-0.45943	-0.49272	-0.39575	-0.29117	-0.18152	-0.08287	 0.04298	 0.18207	 0.38271	 0.59005	 0.81521	 0.97028	 0.99603	 0.99686	 0.47405	 0.13330	-0.10340	-0.19858	-0.27070	-0.36368	-0.33895	-0.35330	-0.38941	-0.40497	-0.42256	-0.43473	-0.42974	-0.40398	-0.34740	-0.27228	-0.17137	-0.08824	 0.00553	 0.09967	 0.22894	 0.15886	  0.2510	0.007074	 -0.0653	
       0	  -0.010	0.012512	  0.2507	 -0.0651	  0.2507	0.012555	0.007070	  0.2510	1.003E+6	   0.079	  428.92	   27.48	  180.05	   0.000	 0.16065	 0.09444	 0.03715	-0.02426	-0.09024	-0.16179	-0.23534	-0.31148	-0.38782	-0.45480	-0.52193	-0.59227	-0.64665	-0.70000	-0.74006	-0.78138	-0.79204	-0.79203	-0.78289	-0.76385	-0.74387	-0.71581	-0.68954	-0.65332	-0.60095	-0.54211	-0.48797	-0.45945	-0.49274	-0.40193	-0.29118	-0.18152	-0.07655	 0.04299	 0.18209	 0.37652	 0.59646	 0.81526	 0.97650	 0.99612	 1.00000	 0.47408	 0.13332	-0.10669	-0.19858	-0.26764	-0.36369	-0.33895	-0.35017	-0.38331	-0.40498	-0.42257	-0.43169	-0.42655	-0.40709	-0.34430	-0.27534	-0.17450	-0.08183	 0.00554	 0.09968	 0.22896	 0.15888	  0.2509	0.007148	 -0.0653	
       0	  -0.010	0.012599	  0.2511	 -0.0654	  0.2511	0.012643	0.007022	  0.2514	1.003E+6	   0.079	  428.91	   27.48	  180.41	   0.000	 0.16054	 0.09433	 0.03764	-0.02499	-0.09036	-0.16191	-0.23606	-0.31161	-0.38795	-0.45493	-0.52207	-0.59241	-0.65304	-0.70015	-0.74020	-0.78153	-0.79828	-0.79217	-0.78304	-0.76400	-0.73769	-0.71595	-0.68968	-0.64729	-0.60736	-0.53608	-0.48811	-0.45958	-0.49287	-0.39590	-0.29131	-0.18165	-0.07667	 0.04288	 0.17582	 0.37641	 0.59000	 0.80870	 0.97642	 0.99602	 0.99684	 0.47398	 0.13321	-0.10022	-0.19871	-0.27083	-0.36069	-0.34519	-0.34713	-0.38652	-0.40188	-0.42271	-0.43489	-0.42669	-0.40723	-0.34754	-0.27547	-0.17463	-0.08195	 0.00868	 0.09956	 0.23195	 0.15554	  0.2512	0.007099	 -0.0656	
       0	  -0.010	0.012360	  0.2507	 -0.0653	  0.2507	0.012404	0.007261	  0.2509	1.003E+6	   0.079	  428.86	   27.48	  180.91	   0.000	 0.16037	 0.09415	 0.03745	-0.02519	-0.09056	-0.16278	-0.23628	-0.31184	-0.38190	-0.45517	-0.52855	-0.59266	-0.65953	-0.70656	-0.74047	-0.78180	-0.79246	-0.78581	-0.77708	-0.76427	-0.74428	-0.71622	-0.68366	-0.65372	-0.60134	-0.53633	-0.49453	-0.45379	-0.49311	-0.39613	-0.29153	-0.18186	-0.07687	 0.04269	 0.18181	 0.37626	 0.59624	 0.81507	 0.97633	 0.99594	 0.99986	 0.47384	 0.13303	-0.10372	-0.19892	-0.26799	-0.36405	-0.34234	-0.35053	-0.38059	-0.40859	-0.42293	-0.43511	-0.42692	-0.40435	-0.34776	-0.27568	-0.16862	-0.08855	 0.00196	 0.10247	 0.22869	 0.15859	  0.2508	0.007341	 -0.0655	
       0	  -0.010	0.012425	  0.2519	 -0.0659	  0.2519	0.012470	0.007031	  0.2521	1.003E+6	   0.079	  428.84	   27.48	  181.41	   0.000	 0.16052	 0.09431	 0.03762	-0.02503	-0.09101	-0.16262	-0.23613	-0.31230	-0.38174	-0.46100	-0.52841	-0.59252	-0.65939	-0.70643	-0.74033	-0.78167	-0.79233	-0.79232	-0.77695	-0.77036	-0.74415	-0.70996	-0.68353	-0.64742	-0.60121	-0.53620	-0.48821	-0.45968	-0.49913	-0.39599	-0.29139	-0.17558	-0.08304	 0.04285	 0.17581	 0.37643	 0.59641	 0.81525	 0.97652	 1.00000	 0.99697	 0.47400	 0.13318	-0.10688	-0.19879	-0.27092	-0.36079	-0.34528	-0.35355	-0.38355	-0.40848	-0.42282	-0.43195	-0.43001	-0.40734	-0.34454	-0.26945	-0.17157	-0.08202	 0.00536	 0.10261	 0.23193	 0.15553	  0.2520	0.007109	 -0.0660	
       0	  -0.010	0.012681	  0.2514	 -0.0653	  0.2514	0.012724	0.007341	  0.2517	1.003E+6	   0.079	  428.84	   27.48	  181.91	   0.000	 0.16002	 0.09445	 0.03776	-0.02551	-0.09088	-0.16249	-0.23539	-0.31216	-0.38161	-0.46087	-0.52827	-0.59239	-0.65926	-0.70014	-0.74020	-0.78153	-0.79829	-0.79219	-0.77059	-0.77022	-0.73769	-0.70983	-0.68967	-0.64728	-0.60107	-0.53606	-0.48808	-0.45954	-0.49284	-0.39585	-0.29125	-0.18157	-0.08922	 0.03668	 0.18212	 0.37658	 0.59656	 0.81541	 0.97051	 1.00000	 0.99713	 0.47736	 0.13333	-0.10343	-0.19553	-0.26771	-0.36378	-0.34207	-0.34708	-0.38341	-0.40184	-0.41953	-0.42871	-0.42665	-0.40094	-0.34750	-0.27541	-0.17455	-0.08507	 0.00225	 0.09968	 0.22899	 0.16207	  0.2516	0.007422	 -0.0654	
       0	  -0.010	0.012552	  0.2502	 -0.0654	  0.2502	0.012596	0.007151	  0.2504	1.003E+6	   0.079	  428.81	   27.48	  182.41	   0.000	 0.16034	 0.09411	 0.03740	-0.02463	-0.09064	-0.16287	-0.23577	-0.31256	-0.38201	-0.45530	-0.52869	-0.59281	-0.65345	-0.70057	-0.74063	-0.78197	-0.79873	-0.79262	-0.77725	-0.76443	-0.74444	-0.71025	-0.69009	-0.64770	-0.60149	-0.53647	-0.49465	-0.45391	-0.49324	-0.39624	-0.29787	-0.18194	-0.07694	 0.03632	 0.18794	 0.37625	 0.59626	 0.81512	 0.97024	 0.99600	 0.99683	 0.47385	 0.13001	-0.10378	-0.19589	-0.27423	-0.36415	-0.34243	-0.35062	-0.38377	-0.40545	-0.42304	-0.43522	-0.43023	-0.40756	-0.35097	-0.27271	-0.17489	-0.08861	 0.00192	 0.09936	 0.23481	 0.15856	  0.2503	0.007229	 -0.0656	
       0	  -0.010	0.012454	  0.2500	 -0.0652	  0.2500	0.012498	0.007213	  0.2502	1.003E+6	   0.079	  428.78	   27.48	  182.91	   0.000	 0.16046	 0.09422	 0.03751	-0.02515	-0.09054	-0.16277	-0.23629	-0.31247	-0.38193	-0.46120	-0.52862	-0.59274	-0.65339	-0.70051	-0.74058	-0.78192	-0.79258	-0.79257	-0.77720	-0.76438	-0.74439	-0.71632	-0.68375	-0.65381	-0.60769	-0.53639	-0.48840	-0.45383	-0.49932	-0.39616	-0.29154	-0.18184	-0.07683	 0.04275	 0.18190	 0.37639	 0.59641	 0.81529	 0.97042	 0.99619	 0.99390	 0.47399	 0.13312	-0.10038	-0.19890	-0.26798	-0.36092	-0.34541	-0.35054	-0.38060	-0.40861	-0.42611	-0.43823	-0.43014	-0.40747	-0.34466	-0.27873	-0.17479	-0.08529	 0.00530	 0.09948	 0.22880	 0.15868	  0.2501	0.007292	 -0.0653	
