   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
       /	 degrees	       /	       /	       /	       /	       /	       /	       /	       /	       /	      Pa	     m/s	      mm	 degrees	  100.00	   94.76	   89.84	   84.97	   80.44	   75.81	   71.34	   67.21	   63.02	   59.06	   55.22	   51.47	   47.87	   44.31	   40.97	   37.84	   34.73	   31.83	   28.95	   26.24	   23.77	   21.21	   19.02	   16.69	   14.78	   12.88	   11.12	    9.52	    7.96	    6.55	    5.35	    4.20	    3.24	    2.37	    1.63	    1.03	    0.58	    0.26	    0.02	    0.00	    0.00	    0.51	    1.21	    2.24	    3.62	    5.34	    7.43	    9.84	   12.66	   15.80	   19.37	   23.34	   27.72	   32.33	   37.52	   42.99	   48.39	   54.79	   61.58	   68.55	   75.87	   92.00	  100.00	       /	       /	       /
       0	   0.001	0.011481	  0.2570	 -0.0666	  0.2570	0.011476	0.007529	  0.2572	2.996E+6	   0.239	 3980.52	   84.39	  180.00	   0.000	 0.16568	 0.09864	 0.03998	-0.02344	-0.09086	-0.16324	-0.24063	-0.31640	-0.39265	-0.46515	-0.53712	-0.60994	-0.66944	-0.71595	-0.75618	-0.79529	-0.80936	-0.81090	-0.79354	-0.78437	-0.75703	-0.73115	-0.69466	-0.65827	-0.60812	-0.54921	-0.48951	-0.46136	-0.50335	-0.39549	-0.28641	-0.17867	-0.07361	 0.04644	 0.19390	 0.38474	 0.60027	 0.81353	 0.97041	 0.99995	 1.00000	 0.47768	 0.13958	-0.10023	-0.19133	-0.26357	-0.34476	-0.34785	-0.35354	-0.39036	-0.41412	-0.42395	-0.44708	-0.43649	-0.41041	-0.34928	-0.27743	-0.17430	-0.08677	 0.00440	 0.10136	 0.23526	 0.16584	  0.2568	0.007569	 -0.0667	
       0	   0.001	0.011456	  0.2571	 -0.0666	  0.2571	0.011451	0.007531	  0.2573	2.996E+6	   0.239	 3980.53	   84.39	  180.00	   0.000	 0.16572	 0.09867	 0.04000	-0.02354	-0.09096	-0.16327	-0.24067	-0.31638	-0.39276	-0.46526	-0.53722	-0.61005	-0.66889	-0.71606	-0.75628	-0.79540	-0.81012	-0.81100	-0.79364	-0.78447	-0.75714	-0.73059	-0.69409	-0.65837	-0.60823	-0.54931	-0.48962	-0.46082	-0.50346	-0.39560	-0.28651	-0.17810	-0.07372	 0.04701	 0.19313	 0.38327	 0.59947	 0.81342	 0.97096	 0.99985	 1.00000	 0.47792	 0.13948	-0.09998	-0.19076	-0.26334	-0.34453	-0.34828	-0.35365	-0.39014	-0.41388	-0.42372	-0.44686	-0.43660	-0.41018	-0.34973	-0.27720	-0.17474	-0.08619	 0.00429	 0.10158	 0.23515	 0.16539	  0.2569	0.007571	 -0.0667	
       0	   0.001	0.011441	  0.2572	 -0.0666	  0.2572	0.011436	0.007524	  0.2574	2.996E+6	   0.239	 3980.54	   84.39	  180.05	   0.000	 0.16574	 0.09868	 0.03983	-0.02366	-0.09108	-0.16325	-0.24078	-0.31636	-0.39280	-0.46596	-0.53727	-0.61010	-0.66893	-0.71544	-0.75633	-0.79611	-0.80951	-0.81105	-0.79302	-0.78452	-0.75718	-0.73130	-0.69413	-0.65842	-0.60828	-0.54870	-0.48967	-0.46152	-0.50351	-0.39565	-0.28656	-0.17815	-0.07445	 0.04696	 0.19374	 0.38390	 0.60010	 0.81406	 0.97091	 0.99980	 1.00000	 0.47752	 0.13943	-0.10074	-0.19081	-0.26339	-0.34458	-0.34833	-0.35336	-0.39052	-0.41462	-0.42377	-0.44624	-0.43665	-0.41023	-0.34944	-0.27726	-0.17479	-0.08658	 0.00494	 0.10187	 0.23510	 0.16499	  0.2570	0.007564	 -0.0667	
       0	   0.001	0.011416	  0.2572	 -0.0666	  0.2572	0.011411	0.007540	  0.2574	2.996E+6	   0.239	 3980.57	   84.39	  180.41	   0.000	 0.16587	 0.09868	 0.04008	-0.02373	-0.09101	-0.16325	-0.24072	-0.31636	-0.39341	-0.46523	-0.53720	-0.61003	-0.66953	-0.71603	-0.75626	-0.79604	-0.81010	-0.81098	-0.79428	-0.78445	-0.75711	-0.73123	-0.69474	-0.65835	-0.60821	-0.54929	-0.48960	-0.46145	-0.50344	-0.39558	-0.28649	-0.17808	-0.07370	 0.04771	 0.19314	 0.38396	 0.60017	 0.81343	 0.97163	 0.99985	 1.00000	 0.47758	 0.13949	-0.10032	-0.19075	-0.26366	-0.34451	-0.34761	-0.35363	-0.39045	-0.41456	-0.42438	-0.44650	-0.43589	-0.40983	-0.34971	-0.27752	-0.17473	-0.08618	 0.00465	 0.10126	 0.23483	 0.16575	  0.2570	0.007580	 -0.0667	
       0	   0.001	0.011455	  0.2570	 -0.0665	  0.2570	0.011450	0.007525	  0.2572	2.996E+6	   0.239	 3980.68	   84.39	  180.89	   0.000	 0.16586	 0.09880	 0.04021	-0.02360	-0.09076	-0.16312	-0.24059	-0.31623	-0.39273	-0.46523	-0.53652	-0.60935	-0.66952	-0.71602	-0.75624	-0.79603	-0.80943	-0.81097	-0.79360	-0.78444	-0.75710	-0.73056	-0.69405	-0.65834	-0.60753	-0.54862	-0.48959	-0.46145	-0.50343	-0.39557	-0.28649	-0.17876	-0.07303	 0.04770	 0.19313	 0.38462	 0.60014	 0.81340	 0.97094	 0.99982	 1.00000	 0.47722	 0.13948	-0.10032	-0.19108	-0.26366	-0.34451	-0.34760	-0.35362	-0.39077	-0.41420	-0.42369	-0.44649	-0.43623	-0.41016	-0.34903	-0.27751	-0.17439	-0.08618	 0.00430	 0.10159	 0.23449	 0.16539	  0.2568	0.007564	 -0.0666	
       0	   0.001	0.011523	  0.2572	 -0.0666	  0.2572	0.011518	0.007515	  0.2574	2.996E+6	   0.239	 3980.78	   84.39	  181.38	   0.000	 0.16587	 0.09869	 0.04035	-0.02339	-0.09073	-0.16310	-0.24043	-0.31620	-0.39264	-0.46513	-0.53642	-0.60992	-0.66941	-0.71592	-0.75614	-0.79592	-0.80998	-0.81086	-0.79350	-0.78433	-0.75700	-0.73111	-0.69395	-0.65890	-0.60743	-0.54852	-0.48950	-0.46135	-0.50333	-0.39482	-0.28640	-0.17867	-0.07362	 0.04778	 0.19387	 0.38402	 0.60021	 0.81346	 0.97033	 0.99988	 1.00000	 0.47763	 0.13956	-0.09988	-0.19066	-0.26357	-0.34476	-0.34718	-0.35353	-0.39036	-0.41411	-0.42394	-0.44640	-0.43614	-0.41007	-0.34894	-0.27710	-0.17431	-0.08610	 0.00473	 0.10167	 0.23523	 0.16581	  0.2570	0.007555	 -0.0667	
       0	   0.001	0.011507	  0.2570	 -0.0666	  0.2570	0.011502	0.007532	  0.2572	2.996E+6	   0.239	 3980.77	   84.39	  181.87	   0.000	 0.16583	 0.09864	 0.04018	-0.02336	-0.09078	-0.16335	-0.24054	-0.31631	-0.39201	-0.46583	-0.53714	-0.60996	-0.66946	-0.71596	-0.75684	-0.79597	-0.81003	-0.81020	-0.79354	-0.78438	-0.75636	-0.73116	-0.69400	-0.65828	-0.60814	-0.54856	-0.48954	-0.46139	-0.50338	-0.39486	-0.28644	-0.17804	-0.07366	 0.04774	 0.19317	 0.38466	 0.60017	 0.81342	 0.97096	 0.99984	 1.00000	 0.47725	 0.13984	-0.10028	-0.19137	-0.26361	-0.34446	-0.34788	-0.35357	-0.39105	-0.41450	-0.42398	-0.44678	-0.43618	-0.41011	-0.34932	-0.27747	-0.17468	-0.08613	 0.00469	 0.10129	 0.23519	 0.16508	  0.2568	0.007572	 -0.0667	
       0	   0.001	0.011507	  0.2571	 -0.0666	  0.2571	0.011502	0.007521	  0.2573	2.996E+6	   0.239	 3980.72	   84.39	  182.39	   0.000	 0.16582	 0.09863	 0.03997	-0.02351	-0.09092	-0.16343	-0.24075	-0.31646	-0.39344	-0.46526	-0.53655	-0.61005	-0.66955	-0.71605	-0.75627	-0.79606	-0.81012	-0.81171	-0.79429	-0.78447	-0.75713	-0.73124	-0.69408	-0.65903	-0.60823	-0.54865	-0.48963	-0.46148	-0.50346	-0.39494	-0.28653	-0.17879	-0.07375	 0.04766	 0.19309	 0.38458	 0.60010	 0.81335	 0.97089	 0.99977	 1.00000	 0.47717	 0.13944	-0.10072	-0.19146	-0.26403	-0.34522	-0.34797	-0.35366	-0.39081	-0.41423	-0.42373	-0.44653	-0.43626	-0.41019	-0.34974	-0.27722	-0.17443	-0.08622	 0.00426	 0.10121	 0.23478	 0.16535	  0.2569	0.007561	 -0.0666	
       0	   0.001	0.011498	  0.2572	 -0.0666	  0.2572	0.011493	0.007516	  0.2574	2.996E+6	   0.239	 3980.71	   84.39	  182.87	   0.000	 0.16595	 0.09877	 0.04011	-0.02344	-0.09079	-0.16330	-0.24068	-0.31632	-0.39270	-0.46520	-0.53649	-0.60998	-0.66948	-0.71598	-0.75686	-0.79599	-0.80939	-0.81093	-0.79357	-0.78440	-0.75706	-0.73118	-0.69469	-0.65830	-0.60750	-0.54858	-0.49023	-0.46076	-0.50340	-0.39488	-0.28646	-0.17806	-0.07300	 0.04773	 0.19382	 0.38397	 0.60017	 0.81342	 0.97096	 0.99984	 1.00000	 0.47724	 0.13983	-0.10030	-0.19139	-0.26363	-0.34482	-0.34791	-0.35359	-0.39042	-0.41452	-0.42400	-0.44614	-0.43586	-0.40979	-0.34900	-0.27749	-0.17470	-0.08581	 0.00503	 0.10162	 0.23518	 0.16542	  0.2570	0.007555	 -0.0667	
