   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
      20	 -13.073	0.295202	 -0.4700	  0.0490	 -0.5246	0.181237	0.187413	 -0.5074	2.988E+6	   0.234	 3865.23	   82.43	  260.82	   0.000	-0.42730	-0.24038	-0.20127	-0.20054	-0.21912	-0.23955	-0.27060	-0.29858	-0.32437	-0.34729	-0.36455	-0.38215	-0.38463	-0.37211	-0.35674	-0.33883	-0.29798	-0.25036	-0.18657	-0.13075	-0.06586	 0.00786	 0.07778	 0.15463	 0.23285	 0.31596	 0.39756	 0.46379	 0.51906	 0.62695	 0.72734	 0.82047	 0.89991	 0.96603	 0.99812	 0.96945	 0.83025	 0.52814	 0.02396	-0.62122	 0.04647	-1.66686	-1.39202	-0.83836	-0.74283	-0.71233	-0.69488	-0.69329	-0.69529	-0.68910	-0.67861	-0.66873	-0.66172	-0.65685	-0.65312	-0.65244	-0.65606	-0.65473	-0.66749	-0.66227	-0.63735	-0.51955	-0.42627	 -0.5276	0.067060	  0.0495	Wake not in center of rake!; 
      21	 -13.084	0.292572	 -0.4730	  0.0490	 -0.5270	0.177892	0.187611	 -0.5094	2.985E+6	   0.234	 3861.61	   82.41	  259.21	   0.000	-0.42490	-0.24017	-0.20153	-0.20106	-0.21981	-0.24038	-0.27150	-0.29958	-0.32537	-0.34840	-0.36570	-0.38335	-0.38586	-0.37322	-0.35779	-0.33986	-0.29897	-0.25138	-0.18738	-0.13147	-0.06645	 0.00728	 0.07727	 0.15424	 0.23254	 0.31581	 0.39742	 0.46380	 0.51921	 0.62718	 0.72762	 0.82156	 0.90033	 0.96637	 0.99833	 0.96919	 0.82927	 0.52583	 0.01879	-0.62814	 0.04537	-1.67706	-1.40244	-0.84612	-0.74919	-0.71786	-0.69950	-0.69785	-0.69980	-0.69356	-0.68308	-0.67396	-0.66718	-0.66205	-0.65834	-0.65674	-0.65956	-0.65741	-0.66939	-0.66288	-0.63763	-0.51932	-0.42645	 -0.5299	0.066727	  0.0494	Wake not in center of rake!; 
      22	 -12.250	0.067138	 -0.7660	 -0.0480	 -0.7628	-0.096926	0.054267	 -0.7705	3.027E+6	   0.237	 3981.52	   83.60	  259.55	   0.000	-0.12776	-0.04346	-0.02794	-0.03813	-0.06062	-0.08395	-0.11417	-0.14158	-0.16593	-0.18678	-0.20167	-0.21607	-0.21617	-0.20305	-0.18538	-0.16537	-0.12370	-0.07564	-0.01230	 0.04480	 0.10889	 0.18396	 0.25323	 0.33074	 0.40754	 0.48989	 0.57170	 0.64133	 0.70524	 0.80086	 0.88251	 0.94976	 0.99129	 0.99516	 0.93033	 0.72210	 0.31477	-0.40094	-1.43656	-2.75658	 0.05770	-4.71008	-4.30614	-3.47843	-2.91571	-2.48831	-2.12594	-1.82201	-1.55118	-1.36182	-1.21054	-1.05310	-0.91164	-0.75083	-0.57508	-0.41551	-0.31611	-0.25671	-0.23671	-0.22215	-0.20916	-0.17477	-0.14073	 -0.7630	-0.109998	 -0.0479	
      23	 -11.260	0.047342	 -0.7637	 -0.0563	 -0.7582	-0.102687	0.040856	 -0.7658	3.005E+6	   0.235	 3922.50	   82.96	  259.40	   0.000	-0.03075	 0.01005	 0.01154	-0.00706	-0.03532	-0.06395	-0.09848	-0.12995	-0.15819	-0.18274	-0.20138	-0.21930	-0.22319	-0.21380	-0.19966	-0.18273	-0.14439	-0.09926	-0.03842	 0.01624	 0.07855	 0.15193	 0.22016	 0.29666	 0.37349	 0.45549	 0.53750	 0.60724	 0.67062	 0.77026	 0.85730	 0.93173	 0.98254	 0.99899	 0.95336	 0.77600	 0.40839	-0.25312	-1.23311	-2.48939	 0.05808	-4.45963	-4.10844	-3.35880	-2.83939	-2.44151	-2.10711	-1.81110	-1.56224	-1.39519	-1.26584	-1.12923	-1.01552	-0.88013	-0.72662	-0.55272	-0.39730	-0.25554	-0.17975	-0.13665	-0.11001	-0.06941	-0.05579	 -0.7583	-0.108845	 -0.0562	
      24	  -9.231	0.025897	 -0.6803	 -0.0589	 -0.6757	-0.083573	0.024381	 -0.6807	3.006E+6	   0.235	 3925.41	   82.98	  260.84	   0.000	 0.08570	 0.07290	 0.05467	 0.02359	-0.01378	-0.05147	-0.09377	-0.13283	-0.16889	-0.20110	-0.22751	-0.25333	-0.26510	-0.26327	-0.25727	-0.24793	-0.21631	-0.17711	-0.12145	-0.07211	-0.01278	 0.05555	 0.12155	 0.19556	 0.27158	 0.35337	 0.43493	 0.50342	 0.56324	 0.67207	 0.77244	 0.86455	 0.93826	 0.99034	 0.99401	 0.90261	 0.65141	 0.15488	-0.63986	-1.67829	 0.05676	-3.58785	-3.40737	-2.99362	-2.46486	-2.15606	-1.89445	-1.64105	-1.43737	-1.30934	-1.21261	-1.10530	-1.02234	-0.91528	-0.79226	-0.64201	-0.49615	-0.32794	-0.19628	-0.09410	-0.02757	 0.05752	 0.08482	 -0.6755	-0.084457	 -0.0588	
      25	  -7.193	0.019161	 -0.5111	 -0.0594	 -0.5094	-0.044977	0.013656	 -0.5123	3.006E+6	   0.235	 3925.07	   82.98	  259.15	   0.000	 0.14939	 0.10073	 0.06748	 0.02629	-0.01921	-0.06526	-0.11559	-0.16263	-0.20715	-0.24790	-0.28301	-0.31806	-0.33920	-0.34645	-0.34938	-0.34888	-0.32522	-0.29246	-0.24363	-0.20099	-0.14643	-0.08381	-0.02112	 0.04813	 0.12236	 0.20320	 0.28391	 0.34619	 0.39688	 0.51405	 0.62784	 0.73786	 0.83563	 0.92691	 0.98874	 0.99158	 0.88037	 0.58574	 0.03197	-0.72147	 0.05524	-2.46233	-2.49457	-2.31496	-1.92192	-1.73171	-1.55644	-1.36347	-1.21183	-1.12533	-1.06141	-0.98367	-0.92843	-0.84582	-0.74787	-0.61917	-0.49046	-0.33332	-0.20371	-0.08529	 0.01133	 0.12940	 0.14927	 -0.5092	-0.050054	 -0.0594	
      26	  -5.136	0.015589	 -0.3063	 -0.0610	 -0.3065	-0.011891	0.006049	 -0.3077	3.009E+6	   0.236	 3933.89	   83.07	  260.76	   0.000	 0.17301	 0.10807	 0.06443	 0.01526	-0.03719	-0.09097	-0.14926	-0.20435	-0.25770	-0.30747	-0.35199	-0.39688	-0.42818	-0.44549	-0.45771	-0.46774	-0.45303	-0.42837	-0.38633	-0.35159	-0.30359	-0.24796	-0.19001	-0.12859	-0.05771	 0.01938	 0.09867	 0.14948	 0.18329	 0.30463	 0.42765	 0.54944	 0.66365	 0.78457	 0.89661	 0.98262	 0.99338	 0.88523	 0.57111	 0.09137	 0.05254	-1.39534	-1.59914	-1.59086	-1.38561	-1.28567	-1.19278	-1.06133	-0.96053	-0.91376	-0.87976	-0.83004	-0.80007	-0.74008	-0.66473	-0.55647	-0.44456	-0.30235	-0.18304	-0.06767	 0.03700	 0.17028	 0.17197	 -0.3063	-0.021232	 -0.0610	
      27	  -3.088	0.013650	 -0.0927	 -0.0629	 -0.0933	0.008637	0.001437	 -0.0936	3.002E+6	   0.235	 3915.53	   82.87	  259.14	   0.000	 0.17694	 0.10711	 0.05606	 0.00071	-0.05773	-0.11875	-0.18460	-0.24758	-0.30980	-0.36804	-0.42283	-0.47800	-0.51987	-0.54777	-0.57065	-0.59132	-0.58640	-0.57094	-0.53756	-0.51196	-0.47138	-0.42482	-0.37329	-0.32097	-0.25630	-0.18489	-0.11264	-0.07465	-0.06265	 0.05472	 0.18091	 0.30584	 0.42614	 0.56154	 0.70512	 0.85388	 0.96651	 0.99825	 0.89685	 0.65325	 0.05901	-0.51077	-0.82051	-0.94948	-0.89314	-0.86963	-0.84612	-0.76999	-0.71493	-0.70321	-0.69501	-0.67051	-0.66295	-0.62346	-0.56873	-0.47986	-0.38424	-0.25769	-0.15047	-0.04334	 0.06077	 0.19728	 0.17500	 -0.0932	-0.003537	 -0.0629	
      28	  -1.033	0.013096	  0.1321	 -0.0645	  0.1318	0.015476	-0.000421	  0.1322	3.003E+6	   0.235	 3916.74	   82.88	  260.84	   0.000	 0.16811	 0.10217	 0.04692	-0.01342	-0.07696	-0.14482	-0.21819	-0.28928	-0.36086	-0.42898	-0.49411	-0.56036	-0.61380	-0.65377	-0.68828	-0.72109	-0.72769	-0.72266	-0.70010	-0.68513	-0.65348	-0.61874	-0.57583	-0.53571	-0.47957	-0.41723	-0.35512	-0.33596	-0.35256	-0.24258	-0.12418	-0.00453	 0.10913	 0.24187	 0.39470	 0.58042	 0.77073	 0.93336	 0.99907	 0.95635	 0.06309	 0.19634	-0.15486	-0.37292	-0.42671	-0.47809	-0.51317	-0.48618	-0.47239	-0.49174	-0.50677	-0.50554	-0.51843	-0.49844	-0.46336	-0.39329	-0.31388	-0.20393	-0.10954	-0.01286	 0.08611	 0.21743	 0.16615	  0.1317	0.001919	 -0.0645	
      29	  -0.005	0.013159	  0.2404	 -0.0649	  0.2404	0.013180	-0.000264	  0.2411	3.001E+6	   0.235	 3913.47	   82.85	  259.14	   0.000	 0.15923	 0.09803	 0.04225	-0.01945	-0.08486	-0.15574	-0.23256	-0.30753	-0.38382	-0.45668	-0.52633	-0.59872	-0.65808	-0.70404	-0.74472	-0.78362	-0.79620	-0.79661	-0.77987	-0.77061	-0.74408	-0.71560	-0.67750	-0.64453	-0.59266	-0.53653	-0.48099	-0.47291	-0.50526	-0.39867	-0.28872	-0.17571	-0.06964	 0.05523	 0.20351	 0.39620	 0.61129	 0.82419	 0.97367	 0.99808	 0.06418	 0.45914	 0.11218	-0.12924	-0.22331	-0.30644	-0.36338	-0.35677	-0.36089	-0.39321	-0.41833	-0.42741	-0.44914	-0.43810	-0.41187	-0.35059	-0.27889	-0.17690	-0.08877	 0.00255	 0.09809	 0.22498	 0.15777	  0.2402	-0.000286	 -0.0650	
