   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
      20	   2.046	0.015594	  0.4544	 -0.0637	  0.4547	-0.000639	0.001885	  0.4561	3.004E+6	   0.236	 3937.72	   83.19	  194.19	   0.000	 0.12743	 0.08154	 0.03018	-0.03046	-0.09617	-0.17110	-0.25276	-0.33485	-0.41998	-0.50246	-0.58295	-0.66603	-0.73810	-0.79685	-0.85085	-0.90142	-0.92739	-0.94008	-0.93627	-0.93768	-0.92278	-0.90860	-0.88432	-0.87705	-0.90691	-0.85249	-0.80261	-0.79950	-0.78070	-0.71090	-0.62158	-0.54470	-0.46692	-0.37483	-0.25667	-0.07437	 0.16197	 0.44190	 0.75067	 0.90038	 0.08705	 0.83335	 0.54761	 0.29631	 0.14857	 0.02780	-0.05612	-0.13685	-0.18179	-0.22438	-0.24132	-0.27233	-0.30875	-0.31580	-0.30718	-0.26355	-0.20765	-0.12195	-0.04693	 0.03145	 0.11817	 0.23206	 0.12791	  0.4544	-0.014324	 -0.0638	
      21	  -0.015	0.014655	  0.2392	 -0.0639	  0.2392	0.014718	-0.000206	  0.2400	3.003E+6	   0.236	 3934.22	   83.15	  195.86	   0.000	 0.15367	 0.09567	 0.04128	-0.02006	-0.08438	-0.15496	-0.23048	-0.30503	-0.38083	-0.45351	-0.52325	-0.59506	-0.65479	-0.70044	-0.74150	-0.77897	-0.79219	-0.79264	-0.77601	-0.76492	-0.73842	-0.71001	-0.67334	-0.64831	-0.65954	-0.59248	-0.52737	-0.50117	-0.46059	-0.37094	-0.27206	-0.16413	-0.06143	 0.06036	 0.20719	 0.39765	 0.61180	 0.82323	 0.97419	 0.99851	 0.08573	 0.46469	 0.12049	-0.11873	-0.20942	-0.28666	-0.33088	-0.38377	-0.40005	-0.41845	-0.41214	-0.42455	-0.44449	-0.43513	-0.40962	-0.34914	-0.27839	-0.17688	-0.08931	 0.00054	 0.09448	 0.22043	 0.15331	  0.2391	-0.000181	 -0.0640	
      22	  -2.062	0.014812	  0.0169	 -0.0630	  0.0164	0.015411	0.000562	  0.0165	3.004E+6	   0.236	 3936.49	   83.17	  150.00	   0.000	 0.16775	 0.10234	 0.04961	-0.00831	-0.06840	-0.13272	-0.20114	-0.26773	-0.33405	-0.39692	-0.45676	-0.51664	-0.56443	-0.59778	-0.62657	-0.65173	-0.65291	-0.64216	-0.61385	-0.59159	-0.55488	-0.51420	-0.46729	-0.42662	-0.42188	-0.34408	-0.26692	-0.22405	-0.16360	-0.06522	 0.05033	 0.16938	 0.28559	 0.41934	 0.56958	 0.73825	 0.89290	 0.98978	 0.97823	 0.84050	 0.08252	-0.12774	-0.46386	-0.64126	-0.63990	-0.64808	-0.64060	-0.65977	-0.63958	-0.62911	-0.59569	-0.58624	-0.58708	-0.55906	-0.51478	-0.43611	-0.34963	-0.23189	-0.13155	-0.03107	 0.06893	 0.20266	 0.16690	  0.0164	0.001152	 -0.0630	
      23	  -4.115	0.016155	 -0.2010	 -0.0612	 -0.2017	0.001686	0.003902	 -0.2024	3.002E+6	   0.236	 3931.74	   83.13	  194.23	   0.000	 0.17045	 0.10575	 0.05847	 0.00620	-0.04834	-0.10575	-0.16674	-0.22541	-0.28277	-0.33683	-0.38603	-0.43544	-0.47205	-0.49415	-0.51193	-0.52577	-0.51656	-0.49584	-0.45788	-0.42597	-0.38119	-0.33029	-0.27548	-0.22310	-0.20373	-0.11925	-0.03363	 0.02157	 0.09365	 0.20267	 0.32055	 0.44200	 0.55827	 0.68616	 0.81577	 0.93477	 0.99731	 0.96440	 0.76251	 0.40647	 0.07952	-0.92118	-1.18229	-1.24566	-1.10890	-1.04455	-0.97338	-0.94946	-0.88803	-0.84438	-0.78158	-0.74749	-0.72650	-0.67840	-0.61405	-0.51645	-0.41385	-0.28038	-0.16759	-0.05812	 0.04420	 0.17828	 0.17046	 -0.2015	-0.010459	 -0.0612	
      24	  -6.170	0.019033	 -0.4119	 -0.0594	 -0.4115	-0.025342	0.010157	 -0.4135	2.999E+6	   0.236	 3927.29	   83.09	  195.86	   0.000	 0.15638	 0.10164	 0.06320	 0.01839	-0.02975	-0.07946	-0.13273	-0.18333	-0.23176	-0.27657	-0.31624	-0.35541	-0.38152	-0.39319	-0.40109	-0.40380	-0.38523	-0.35582	-0.30963	-0.26977	-0.21759	-0.15919	-0.09818	-0.03551	-0.00453	 0.08473	 0.17267	 0.23808	 0.31952	 0.43004	 0.54341	 0.65806	 0.76299	 0.86853	 0.95660	 0.99931	 0.95267	 0.75302	 0.32304	-0.28975	 0.07598	-1.90704	-2.02714	-1.92773	-1.62756	-1.47761	-1.32847	-1.25158	-1.14366	-1.06213	-0.96740	-0.90547	-0.85987	-0.78940	-0.70315	-0.58527	-0.46609	-0.31749	-0.19374	-0.07929	 0.01780	 0.14214	 0.15700	 -0.4113	-0.033918	 -0.0594	
      25	  -8.214	0.024705	 -0.5924	 -0.0586	 -0.5899	-0.060187	0.019407	 -0.5937	2.997E+6	   0.235	 3924.74	   83.07	  194.22	   0.000	 0.10655	 0.07985	 0.05476	 0.01943	-0.02112	-0.06266	-0.10808	-0.15075	-0.19052	-0.22683	-0.25742	-0.28706	-0.30365	-0.30578	-0.30448	-0.29798	-0.27102	-0.23477	-0.18173	-0.13417	-0.07658	-0.01185	 0.05341	 0.12279	 0.16269	 0.25317	 0.34104	 0.41394	 0.49867	 0.60510	 0.70843	 0.80888	 0.89416	 0.96606	 0.99939	 0.95867	 0.78185	 0.39123	-0.27327	-1.15883	 0.07380	-2.97876	-2.90818	-2.66668	-2.15481	-1.89796	-1.66738	-1.53216	-1.37592	-1.25534	-1.12882	-1.03692	-0.96466	-0.87024	-0.75997	-0.62114	-0.48508	-0.32453	-0.19599	-0.09146	-0.01784	 0.07862	 0.10671	 -0.5897	-0.064996	 -0.0585	
      26	 -10.247	0.049676	 -0.6920	 -0.0557	 -0.6898	-0.074218	0.035264	 -0.6964	3.003E+6	   0.236	 3939.60	   83.25	  195.77	   0.000	 0.00387	 0.02562	 0.01890	-0.00515	-0.03743	-0.07044	-0.10836	-0.14352	-0.17546	-0.20392	-0.22670	-0.24827	-0.25647	-0.25014	-0.24084	-0.22641	-0.19246	-0.14971	-0.09114	-0.03794	 0.02356	 0.09341	 0.16187	 0.23522	 0.28106	 0.37111	 0.45991	 0.53442	 0.61871	 0.71847	 0.81050	 0.89541	 0.95929	 0.99688	 0.98319	 0.85996	 0.56806	 0.01389	-0.83992	-1.95056	 0.07659	-3.86151	-3.61096	-3.02228	-2.54772	-2.19896	-1.89987	-1.71080	-1.51175	-1.35649	-1.20286	-1.08168	-0.98113	-0.86095	-0.72383	-0.56429	-0.41791	-0.27255	-0.18167	-0.12546	-0.08929	-0.03715	-0.02240	 -0.6898	-0.088464	 -0.0557	
      27	 -12.233	0.201831	 -0.5899	  0.0057	 -0.6192	0.072264	0.113522	 -0.6205	2.986E+6	   0.235	 3896.83	   82.87	  194.22	   0.000	-0.25930	-0.12962	-0.10562	-0.11237	-0.13414	-0.15732	-0.18869	-0.21705	-0.24301	-0.26597	-0.28348	-0.30008	-0.30347	-0.29109	-0.27689	-0.25773	-0.21891	-0.17222	-0.10976	-0.05338	 0.01121	 0.08334	 0.15375	 0.22856	 0.27522	 0.36584	 0.45429	 0.52823	 0.61144	 0.70970	 0.80052	 0.88471	 0.94933	 0.99040	 0.98573	 0.88557	 0.63290	 0.15391	-0.58127	-1.51731	 0.07914	-3.24381	-2.85258	-2.31413	-1.91469	-1.64374	-1.41182	-1.23653	-1.07525	-0.94086	-0.80689	-0.69998	-0.61431	-0.55444	-0.51722	-0.49752	-0.49051	-0.48104	-0.48346	-0.47423	-0.45065	-0.35502	-0.30880	 -0.6208	-0.020188	  0.0059	Wake not in center of rake!; 
      28	 -14.066	0.275097	 -0.4766	  0.0575	 -0.5291	0.151022	0.210043	 -0.4997	2.924E+6	   0.230	 3736.06	   81.18	  240.00	   0.000	-0.52902	-0.30643	-0.25609	-0.24943	-0.26350	-0.28036	-0.30777	-0.33281	-0.35544	-0.37574	-0.39042	-0.40462	-0.40417	-0.38813	-0.36991	-0.34767	-0.30458	-0.25371	-0.18652	-0.12660	-0.05871	 0.01643	 0.08897	 0.16555	 0.21165	 0.30471	 0.39387	 0.46757	 0.55053	 0.65083	 0.74589	 0.83646	 0.91124	 0.97211	 0.99905	 0.96253	 0.81613	 0.50772	 0.00836	-0.62669	 0.05952	-1.52083	-1.20136	-0.70909	-0.67238	-0.66240	-0.65291	-0.64465	-0.64025	-0.64263	-0.65058	-0.65740	-0.66407	-0.67174	-0.67947	-0.68704	-0.69664	-0.70100	-0.72066	-0.72411	-0.71010	-0.61053	-0.50190	 -0.5318	0.082227	  0.0580	Wake not in center of rake!; cpt_wake < 0; 
      29	 -15.049	0.274759	 -0.4902	  0.0631	 -0.5448	0.138047	0.230647	 -0.5064	2.971E+6	   0.234	 3864.53	   82.60	  240.00	   0.000	-0.60763	-0.35384	-0.29306	-0.28022	-0.28997	-0.30255	-0.32664	-0.34841	-0.36788	-0.38494	-0.39630	-0.40749	-0.40370	-0.38413	-0.36271	-0.33737	-0.29123	-0.23769	-0.16794	-0.10576	-0.03586	 0.04103	 0.11501	 0.19298	 0.24102	 0.33405	 0.42335	 0.49747	 0.58006	 0.67857	 0.77079	 0.85698	 0.92719	 0.98083	 0.99850	 0.94899	 0.78685	 0.46121	-0.04869	-0.68767	 0.06179	-1.44149	-0.98432	-0.67150	-0.65068	-0.64203	-0.63560	-0.63105	-0.62999	-0.63520	-0.64563	-0.65648	-0.66778	-0.67985	-0.69374	-0.70604	-0.71921	-0.72717	-0.75215	-0.76189	-0.75430	-0.67440	-0.55469	 -0.5476	0.091752	  0.0637	Wake not in center of rake!; cpt_wake < 0; 
      30	 -13.078	0.293539	 -0.4716	  0.0460	 -0.5258	0.179208	0.184053	 -0.5096	3.015E+6	   0.238	 3983.59	   83.90	  240.00	   0.000	-0.41937	-0.23659	-0.19832	-0.19829	-0.21674	-0.23736	-0.26779	-0.29535	-0.32095	-0.34375	-0.36098	-0.37789	-0.38055	-0.36758	-0.35249	-0.33306	-0.29308	-0.24500	-0.18089	-0.12383	-0.05808	 0.01448	 0.08534	 0.16002	 0.20441	 0.29606	 0.38437	 0.45694	 0.53949	 0.64007	 0.73613	 0.82813	 0.90462	 0.96807	 0.99788	 0.96442	 0.82008	 0.50870	-0.00356	-0.66178	 0.08679	-1.72532	-1.44822	-0.89261	-0.79422	-0.76459	-0.74295	-0.72327	-0.70621	-0.69330	-0.68262	-0.67092	-0.65994	-0.65112	-0.64538	-0.64275	-0.64550	-0.64327	-0.65488	-0.64906	-0.62424	-0.50896	-0.42146	 -0.5287	0.063250	  0.0465	Wake not in center of rake!; 
      31	 -11.233	0.063529	 -0.7188	 -0.0479	 -0.7174	-0.077720	0.048572	 -0.7238	3.013E+6	   0.237	 3987.31	   83.84	  195.80	   0.000	-0.06583	-0.01315	-0.00940	-0.02722	-0.05510	-0.08387	-0.11832	-0.15008	-0.17874	-0.20392	-0.22338	-0.24168	-0.24630	-0.23718	-0.22374	-0.20612	-0.16899	-0.12369	-0.06239	-0.00681	 0.05606	 0.12819	 0.19796	 0.27266	 0.32074	 0.41054	 0.49951	 0.57410	 0.65785	 0.75441	 0.84177	 0.91965	 0.97494	 0.99903	 0.96690	 0.81136	 0.47664	-0.13764	-1.05651	-2.24539	 0.09440	-4.16732	-3.85097	-3.15668	-2.66516	-2.28366	-1.95924	-1.74637	-1.52962	-1.35781	-1.19205	-1.05491	-0.93592	-0.79889	-0.64500	-0.48487	-0.36224	-0.26842	-0.22402	-0.19487	-0.17373	-0.12180	-0.10522	 -0.7175	-0.092768	 -0.0479	
      32	  -9.224	0.028843	 -0.6545	 -0.0585	 -0.6507	-0.076441	0.025865	 -0.6553	3.003E+6	   0.236	 3957.29	   83.50	  194.15	   0.000	 0.05634	 0.05427	 0.03904	 0.00986	-0.02615	-0.06312	-0.10457	-0.14332	-0.17913	-0.21135	-0.23795	-0.26346	-0.27564	-0.27367	-0.26806	-0.25758	-0.22697	-0.18752	-0.13151	-0.08110	-0.02127	 0.04589	 0.11295	 0.18484	 0.22792	 0.31803	 0.40657	 0.48067	 0.56556	 0.66878	 0.76650	 0.85888	 0.93334	 0.98753	 0.99590	 0.91205	 0.67391	 0.19520	-0.57210	-1.58016	 0.08916	-3.46248	-3.29647	-2.93067	-2.37918	-2.07167	-1.80461	-1.64139	-1.46296	-1.32210	-1.18225	-1.07554	-0.98926	-0.88188	-0.75817	-0.60776	-0.46322	-0.30116	-0.18101	-0.09978	-0.04650	 0.02716	 0.05478	 -0.6505	-0.078889	 -0.0585	
      33	  -7.190	0.021068	 -0.5039	 -0.0589	 -0.5026	-0.042167	0.014635	 -0.5053	3.008E+6	   0.237	 3971.28	   83.64	  195.79	   0.000	 0.13721	 0.09378	 0.06164	 0.02151	-0.02287	-0.06848	-0.11789	-0.16458	-0.20887	-0.24947	-0.28470	-0.31927	-0.34066	-0.34764	-0.35094	-0.34917	-0.32653	-0.29338	-0.24443	-0.20054	-0.14547	-0.08393	-0.02063	 0.04563	 0.08122	 0.17108	 0.25871	 0.32847	 0.41230	 0.52142	 0.63037	 0.73885	 0.83511	 0.92549	 0.98810	 0.99190	 0.88383	 0.59390	 0.05054	-0.69341	 0.08793	-2.41877	-2.45208	-2.27406	-1.87919	-1.68365	-1.49575	-1.39100	-1.26057	-1.15801	-1.04913	-0.97278	-0.91475	-0.83276	-0.73526	-0.60750	-0.48021	-0.32527	-0.19767	-0.08495	 0.00386	 0.11616	 0.13892	 -0.5023	-0.048198	 -0.0588	
      34	  -5.132	0.017169	 -0.3064	 -0.0601	 -0.3067	-0.010304	0.006736	 -0.3079	3.003E+6	   0.236	 3956.31	   83.48	  194.23	   0.000	 0.16487	 0.10448	 0.06178	 0.01343	-0.03785	-0.09124	-0.14832	-0.20293	-0.25592	-0.30545	-0.34995	-0.39437	-0.42577	-0.44271	-0.45529	-0.46396	-0.45012	-0.42505	-0.38305	-0.34685	-0.29849	-0.24373	-0.18556	-0.12806	-0.10278	-0.01573	 0.07173	 0.13149	 0.20887	 0.31984	 0.43626	 0.55549	 0.66725	 0.78619	 0.89772	 0.98240	 0.99315	 0.88497	 0.57468	 0.09720	 0.08411	-1.37966	-1.58065	-1.57039	-1.36132	-1.25237	-1.14501	-1.09625	-1.01324	-0.94934	-0.87261	-0.82518	-0.79274	-0.73375	-0.65900	-0.55157	-0.44108	-0.30007	-0.18154	-0.06884	 0.03190	 0.16213	 0.16590	 -0.3065	-0.020541	 -0.0601	
      35	  -3.088	0.015202	 -0.0968	 -0.0618	 -0.0974	0.009968	0.001865	 -0.0977	3.005E+6	   0.237	 3962.68	   83.54	  195.84	   0.000	 0.17016	 0.10502	 0.05543	 0.00075	-0.05632	-0.11685	-0.18134	-0.24375	-0.30562	-0.36348	-0.41812	-0.47269	-0.51466	-0.54232	-0.56531	-0.58460	-0.58036	-0.56463	-0.53121	-0.50391	-0.46301	-0.41705	-0.36569	-0.31829	-0.30590	-0.22467	-0.14277	-0.09348	-0.02632	 0.07835	 0.19624	 0.31763	 0.43506	 0.56795	 0.71045	 0.85692	 0.96779	 0.99741	 0.89600	 0.65087	 0.08812	-0.50889	-0.81502	-0.94046	-0.87959	-0.84657	-0.80817	-0.80596	-0.76597	-0.73691	-0.69013	-0.66825	-0.65852	-0.62006	-0.56589	-0.47755	-0.38294	-0.25713	-0.15031	-0.04495	 0.05676	 0.19147	 0.17005	 -0.0974	-0.003327	 -0.0618	
      36	  -1.034	0.014456	  0.1255	 -0.0631	  0.1252	0.016717	-0.000060	  0.1256	3.005E+6	   0.237	 3960.88	   83.52	  194.15	   0.000	 0.16130	 0.09964	 0.04632	-0.01292	-0.07510	-0.14231	-0.21405	-0.28446	-0.35551	-0.42322	-0.48828	-0.55373	-0.60719	-0.64672	-0.68132	-0.71272	-0.71966	-0.71450	-0.69177	-0.67507	-0.64322	-0.60869	-0.56646	-0.53299	-0.53550	-0.46364	-0.39134	-0.35662	-0.30562	-0.21126	-0.10229	 0.01322	 0.12341	 0.25351	 0.40511	 0.58838	 0.77661	 0.93582	 0.99987	 0.95427	 0.09023	 0.19279	-0.15547	-0.37013	-0.41858	-0.46253	-0.48376	-0.52049	-0.51962	-0.52183	-0.50383	-0.50540	-0.51623	-0.49736	-0.46268	-0.39302	-0.31458	-0.20489	-0.11086	-0.01563	 0.08147	 0.21158	 0.16098	  0.1251	0.002165	 -0.0632	
      37	  -0.002	0.014603	  0.2324	 -0.0635	  0.2324	0.014612	0.000055	  0.2331	3.005E+6	   0.237	 3961.15	   83.53	  195.76	   0.000	 0.15332	 0.09576	 0.04213	-0.01840	-0.08242	-0.15249	-0.22758	-0.30182	-0.37751	-0.44995	-0.51953	-0.59101	-0.65034	-0.69595	-0.73664	-0.77395	-0.78680	-0.78716	-0.77012	-0.75907	-0.73233	-0.70387	-0.66681	-0.64129	-0.65182	-0.58526	-0.51962	-0.49364	-0.45237	-0.36215	-0.26271	-0.15438	-0.05155	 0.07078	 0.21816	 0.40830	 0.62112	 0.83018	 0.97639	 0.99779	 0.09167	 0.45342	 0.10871	-0.12962	-0.21836	-0.29430	-0.33791	-0.38998	-0.40590	-0.42176	-0.41632	-0.42803	-0.44784	-0.43768	-0.41184	-0.35088	-0.27996	-0.17811	-0.09028	-0.00025	 0.09371	 0.21943	 0.15321	  0.2323	0.000021	 -0.0635	
      38	   4.630	0.018674	  0.7001	 -0.0598	  0.6993	-0.037897	0.007803	  0.7025	2.998E+6	   0.236	 3944.81	   83.36	  194.14	   0.000	 0.07248	 0.04384	 0.00633	-0.04150	-0.09857	-0.17022	-0.25463	-0.34425	-0.44094	-0.53637	-0.63104	-0.72857	-0.81716	-0.89359	-0.96466	-1.03254	-1.07638	-1.10594	-1.12057	-1.13955	-1.14155	-1.14779	-1.14141	-1.15984	-1.21429	-1.18095	-1.15520	-1.18328	-1.20231	-1.16225	-1.10131	-1.05349	-1.03533	-1.00732	-0.95627	-0.82418	-0.61127	-0.30747	 0.16353	 0.41968	 0.09649	 0.99911	 0.87297	 0.66866	 0.49643	 0.34985	 0.22690	 0.12877	 0.05695	-0.00682	-0.04851	-0.09828	-0.15181	-0.17643	-0.18662	-0.16231	-0.12387	-0.05702	 0.00268	 0.06698	 0.14284	 0.23609	 0.07248	  0.6989	-0.048574	 -0.0599	
      39	   5.645	0.020658	  0.7864	 -0.0571	  0.7846	-0.056803	0.011240	  0.7888	2.996E+6	   0.236	 3941.46	   83.33	  195.84	   0.000	 0.03990	 0.01699	-0.01334	-0.05241	-0.09986	-0.16264	-0.24331	-0.33403	-0.43504	-0.53595	-0.63679	-0.74065	-0.83634	-0.92038	-0.99874	-1.07386	-1.12544	-1.16207	-1.18470	-1.21118	-1.22037	-1.23565	-1.23720	-1.26641	-1.33082	-1.30697	-1.29208	-1.33385	-1.36732	-1.34285	-1.29661	-1.26716	-1.26332	-1.26929	-1.25917	-1.15741	-0.96819	-0.67191	-0.14869	 0.13581	 0.10137	 0.99210	 0.94286	 0.77207	 0.60330	 0.45428	 0.32575	 0.21939	 0.14000	 0.06912	 0.01977	-0.03630	-0.09549	-0.12647	-0.14337	-0.12606	-0.09416	-0.03436	 0.01954	 0.07828	 0.14968	 0.23316	 0.03957	  0.7843	-0.065952	 -0.0572	
      40	   6.670	0.023605	  0.8605	 -0.0531	  0.8574	-0.076490	0.015469	  0.8628	2.992E+6	   0.236	 3932.47	   83.24	  194.23	   0.000	-0.00354	-0.02197	-0.04294	-0.07160	-0.10766	-0.15559	-0.22184	-0.30781	-0.41152	-0.51838	-0.62637	-0.73729	-0.84114	-0.93369	-1.02001	-1.10259	-1.16248	-1.20688	-1.23793	-1.27232	-1.28935	-1.31365	-1.32366	-1.36355	-1.43804	-1.42399	-1.42041	-1.47625	-1.52384	-1.51572	-1.48577	-1.47521	-1.49479	-1.52367	-1.56192	-1.49624	-1.33734	-1.05681	-0.48924	-0.18361	 0.10561	 0.95521	 0.98303	 0.85176	 0.69229	 0.54427	 0.41274	 0.30030	 0.21429	 0.13782	 0.08127	 0.01980	-0.04469	-0.08148	-0.10473	-0.09415	-0.06839	-0.01535	 0.03272	 0.08595	 0.15276	 0.22511	-0.00380	  0.8570	-0.084306	 -0.0533	
