   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
      20	   8.728	0.014942	  1.1585	 -0.0667	  1.1474	-0.161038	0.016316	  1.1580	1.007E+6	   0.075	  395.58	   25.78	  180.82	   0.000	 0.07496	 0.04878	 0.00929	-0.04711	-0.11875	-0.20967	-0.31221	-0.42047	-0.52743	-0.64202	-0.75741	-0.88122	-0.99065	-1.09501	-1.18826	-1.26958	-1.34950	-1.40268	-1.43300	-1.50175	-1.56605	-1.60017	-1.64593	-1.69298	-1.71807	-1.72977	-1.79230	-1.87649	-1.98655	-2.02236	-2.05227	-2.10511	-2.21199	-2.32926	-2.47802	-2.51259	-2.49765	-2.30130	-1.70691	-1.38142	-1.38282	 0.64688	 0.96040	 0.99081	 0.88873	 0.76398	 0.64199	 0.52261	 0.43012	 0.34251	 0.25582	 0.18355	 0.11827	 0.06742	 0.03141	 0.02863	 0.04727	 0.07233	 0.11310	 0.15193	 0.22120	 0.30397	 0.07380	  1.1485	-0.158870	 -0.0673	
      21	   7.704	0.010859	  1.1165	 -0.0757	  1.1078	-0.138902	0.013412	  1.1155	1.008E+6	   0.075	  395.86	   25.78	  179.14	   0.000	 0.13957	 0.08544	 0.02021	-0.05780	-0.14317	-0.24045	-0.34325	-0.45007	-0.55233	-0.66053	-0.77080	-0.88710	-0.98763	-1.07454	-1.15491	-1.28474	-1.36576	-1.41335	-1.45366	-1.48422	-1.51485	-1.53585	-1.57705	-1.61540	-1.62884	-1.63033	-1.67928	-1.75531	-1.85396	-1.87248	-1.88427	-1.91537	-1.99560	-2.08032	-2.18907	-2.18808	-2.12520	-1.89364	-1.31515	-0.99014	-0.98586	 0.76489	 0.98766	 0.96810	 0.84228	 0.71216	 0.58523	 0.46589	 0.37731	 0.29561	 0.20932	 0.14194	 0.08062	 0.03395	 0.00364	 0.00599	 0.03057	 0.06056	 0.10279	 0.14164	 0.24362	 0.31939	 0.14877	  1.1088	-0.135531	 -0.0762	
      22	  -1.030	0.007617	  0.1702	 -0.0720	  0.1700	0.010677	0.006583	  0.1702	1.011E+6	   0.075	  398.60	   25.87	  180.77	   0.000	 0.19334	 0.10404	 0.04648	-0.01656	-0.08149	-0.14864	-0.21523	-0.28055	-0.33407	-0.49803	-0.53992	-0.58217	-0.62317	-0.66938	-0.70402	-0.72437	-0.73820	-0.73551	-0.72002	-0.69496	-0.67044	-0.62998	-0.60659	-0.56368	-0.51313	-0.44452	-0.39278	-0.35545	-0.32353	-0.22284	-0.11474	-0.00097	 0.09807	 0.23291	 0.37581	 0.57293	 0.75529	 0.92835	 1.00000	 0.96190	 0.96202	 0.26289	-0.08601	-0.28484	-0.35314	-0.40697	-0.44569	-0.47274	-0.46672	-0.47785	-0.49484	-0.49539	-0.49418	-0.48187	-0.44860	-0.38679	-0.33449	-0.16808	-0.08218	 0.01200	 0.11081	 0.26885	 0.19452	  0.1701	0.009669	 -0.0721	
      23	  -2.066	0.007646	  0.0513	 -0.0699	  0.0510	0.009492	0.006543	  0.0513	1.011E+6	   0.075	  398.42	   25.87	  179.19	   0.000	 0.19463	 0.10729	 0.05321	-0.00654	-0.06822	-0.13110	-0.19308	-0.25114	-0.33308	-0.45503	-0.48583	-0.53157	-0.57215	-0.61348	-0.64245	-0.65726	-0.66502	-0.65783	-0.63733	-0.60540	-0.57621	-0.52965	-0.50132	-0.45032	-0.39513	-0.32253	-0.26394	-0.21928	-0.17603	-0.06853	 0.04346	 0.16301	 0.26780	 0.40682	 0.55153	 0.73322	 0.88251	 0.99319	 0.99014	 0.85727	 0.85390	-0.05293	-0.39161	-0.55270	-0.57360	-0.59407	-0.60696	-0.61360	-0.58874	-0.58554	-0.59070	-0.58009	-0.56834	-0.54781	-0.50586	-0.44228	-0.39519	-0.18702	-0.11007	-0.00798	 0.09607	 0.26094	 0.19596	  0.0511	0.008436	 -0.0699	
      24	  -3.085	0.007630	 -0.0688	 -0.0683	 -0.0691	0.003917	0.006425	 -0.0689	1.011E+6	   0.075	  398.82	   25.88	  180.86	   0.000	 0.19652	 0.11259	 0.06187	 0.00543	-0.05243	-0.11139	-0.16704	-0.21858	-0.35499	-0.40116	-0.43423	-0.48044	-0.51846	-0.55473	-0.57762	-0.58633	-0.58930	-0.57527	-0.55063	-0.51360	-0.47983	-0.42752	-0.39401	-0.33706	-0.27774	-0.20109	-0.13694	-0.08382	-0.03140	 0.07971	 0.19543	 0.31579	 0.42449	 0.56401	 0.70118	 0.86005	 0.96604	 1.00000	 0.91071	 0.66971	 0.66392	-0.43739	-0.74504	-0.85392	-0.81613	-0.79736	-0.78030	-0.76283	-0.71742	-0.69850	-0.69035	-0.66750	-0.64576	-0.61601	-0.56775	-0.50654	-0.38962	-0.23021	-0.13708	-0.02692	 0.08281	 0.25441	 0.19814	 -0.0691	0.002805	 -0.0683	
      25	  -4.106	0.007807	 -0.1865	 -0.0664	 -0.1865	-0.005565	0.006477	 -0.1866	1.011E+6	   0.075	  398.49	   25.87	  179.16	   0.000	 0.19750	 0.11639	 0.06940	 0.01632	-0.03787	-0.09210	-0.14166	-0.21201	-0.32754	-0.35380	-0.38892	-0.43549	-0.46825	-0.49897	-0.51700	-0.52057	-0.51779	-0.49948	-0.46896	-0.42764	-0.38841	-0.33327	-0.29422	-0.23238	-0.16915	-0.08804	-0.02030	 0.03896	 0.09270	 0.21482	 0.32981	 0.45219	 0.55819	 0.69323	 0.81674	 0.94629	 1.00000	 0.97171	 0.76976	 0.41904	 0.40463	-0.86665	-1.12783	-1.17250	-1.07113	-1.00762	-0.95896	-0.91541	-0.84984	-0.81334	-0.79189	-0.75697	-0.72494	-0.68804	-0.63751	-0.54731	-0.38711	-0.27176	-0.16377	-0.04610	 0.06780	 0.24382	 0.19859	 -0.1867	-0.006729	 -0.0664	
      26	  -5.148	0.008943	 -0.3011	 -0.0642	 -0.3007	-0.018108	0.006982	 -0.3013	1.011E+6	   0.075	  398.66	   25.87	  180.79	   0.000	 0.19658	 0.12022	 0.07733	 0.02819	-0.02170	-0.07044	-0.11649	-0.23040	-0.28373	-0.30823	-0.34481	-0.38874	-0.41728	-0.44285	-0.45465	-0.45363	-0.44573	-0.42374	-0.38805	-0.34185	-0.29899	-0.23917	-0.19632	-0.13021	-0.06352	 0.01925	 0.09189	 0.15629	 0.21639	 0.33910	 0.45353	 0.57051	 0.67475	 0.80042	 0.90425	 0.99594	 0.99279	 0.88173	 0.56252	 0.08794	 0.06841	-1.34605	-1.54256	-1.50902	-1.33833	-1.22518	-1.14152	-1.06972	-0.98398	-0.92883	-0.89455	-0.84845	-0.80142	-0.72419	-0.65575	-0.55514	-0.44124	-0.30563	-0.18655	-0.06252	 0.05171	 0.22395	 0.19865	 -0.3008	-0.019820	 -0.0640	
      27	  -6.166	0.010668	 -0.4058	 -0.0616	 -0.4046	-0.032980	0.008342	 -0.4062	1.011E+6	   0.075	  398.07	   25.85	  179.23	   0.000	 0.18910	 0.11988	 0.08198	 0.03716	-0.00835	-0.05148	-0.11354	-0.21702	-0.24547	-0.27214	-0.30837	-0.34856	-0.37253	-0.39221	-0.39909	-0.39329	-0.38142	-0.35562	-0.31668	-0.26571	-0.22017	-0.15602	-0.10942	-0.03883	 0.03001	 0.11405	 0.18958	 0.25755	 0.32264	 0.44523	 0.55694	 0.67011	 0.76694	 0.87784	 0.96016	 1.00000	 0.94852	 0.74792	 0.31340	-0.28601	-0.31239	-1.83988	-1.96027	-1.84067	-1.60410	-1.44006	-1.32175	-1.22582	-1.12142	-1.00467	-0.94033	-0.89532	-0.85469	-0.79287	-0.71199	-0.59586	-0.47255	-0.32971	-0.20280	-0.07528	 0.03574	 0.19808	 0.19178	 -0.4049	-0.034979	 -0.0614	
      28	  -7.188	0.012353	 -0.5146	 -0.0597	 -0.5121	-0.052134	0.009748	 -0.5151	1.010E+6	   0.075	  397.87	   25.85	  180.85	   0.000	 0.17714	 0.11900	 0.08692	 0.04696	 0.00686	-0.03314	-0.14013	-0.18093	-0.20860	-0.23591	-0.26904	-0.30579	-0.32482	-0.33946	-0.34169	-0.33106	-0.31430	-0.28441	-0.24065	-0.18686	-0.13812	-0.07067	-0.01992	 0.05368	 0.12391	 0.21039	 0.28596	 0.35869	 0.42716	 0.54811	 0.65429	 0.75807	 0.84684	 0.93955	 0.99275	 0.99584	 0.86093	 0.55520	-0.00829	-0.74711	-0.77927	-2.40343	-2.42656	-2.20199	-1.90720	-1.70926	-1.50929	-1.32209	-1.19266	-1.12162	-1.05626	-0.98434	-0.92629	-0.85147	-0.75849	-0.63172	-0.49911	-0.34857	-0.21498	-0.08475	 0.02209	 0.17068	 0.18025	 -0.5125	-0.054316	 -0.0595	
      29	  -8.217	0.014230	 -0.6149	 -0.0580	 -0.6106	-0.073793	0.011720	 -0.6155	1.002E+6	   0.074	  391.46	   25.64	  179.16	   0.000	 0.15510	 0.11347	 0.08871	 0.05476	 0.02123	-0.04029	-0.12536	-0.14903	-0.17775	-0.20362	-0.23442	-0.26640	-0.28048	-0.29119	-0.28774	-0.27311	-0.25138	-0.21836	-0.17142	-0.11372	-0.06211	 0.00795	 0.05995	 0.13684	 0.20907	 0.29640	 0.37332	 0.44771	 0.51744	 0.63455	 0.73591	 0.83393	 0.90754	 0.97935	 0.99932	 0.95202	 0.74053	 0.32602	-0.36652	-1.24307	-1.28216	-2.97180	-2.88405	-2.54021	-2.26802	-1.93513	-1.58918	-1.49198	-1.32454	-1.22850	-1.14548	-1.05921	-0.98711	-0.90048	-0.79569	-0.65852	-0.51672	-0.35725	-0.21875	-0.08780	 0.00848	 0.13519	 0.15708	 -0.6112	-0.075798	 -0.0578	
      30	  -9.238	0.016829	 -0.6990	 -0.0569	 -0.6926	-0.095602	0.014322	 -0.6997	1.002E+6	   0.074	  391.21	   25.63	  180.78	   0.000	 0.11618	 0.10022	 0.08491	 0.05822	 0.02440	-0.07125	-0.10127	-0.12613	-0.15466	-0.17878	-0.20634	-0.23425	-0.24374	-0.24998	-0.24158	-0.22357	-0.19744	-0.16117	-0.11106	-0.05094	 0.00371	 0.07698	 0.13139	 0.21098	 0.28402	 0.37032	 0.44805	 0.52410	 0.59331	 0.70770	 0.80222	 0.88857	 0.94950	 0.99878	 0.98714	 0.88308	 0.59269	 0.06961	-0.74814	-1.76005	-1.80567	-3.53896	-3.33135	-2.89003	-2.68892	-1.87904	-1.77693	-1.63267	-1.43871	-1.32291	-1.22374	-1.12309	-1.03762	-0.93915	-0.82195	-0.67264	-0.52014	-0.35139	-0.20750	-0.08452	-0.00793	 0.08462	 0.11531	 -0.6933	-0.097572	 -0.0567	
      31	 -10.255	0.023563	 -0.7641	 -0.0559	 -0.7561	-0.112842	0.017613	 -0.7660	1.001E+6	   0.074	  390.72	   25.61	  179.16	   0.000	 0.05806	 0.07639	 0.07263	 0.05219	-0.01145	-0.06489	-0.08917	-0.11644	-0.14341	-0.16425	-0.18709	-0.21123	-0.21680	-0.21922	-0.20664	-0.18512	-0.15636	-0.11690	-0.06301	-0.00023	 0.05588	 0.13208	 0.18826	 0.26985	 0.34270	 0.42979	 0.50800	 0.58405	 0.65287	 0.76181	 0.84969	 0.93074	 0.97540	 1.00000	 0.96158	 0.80631	 0.44764	-0.17112	-1.09450	-2.22092	-2.26845	-4.02056	-3.70393	-3.22012	-3.07003	-2.12132	-1.91251	-1.73627	-1.51982	-1.38756	-1.27270	-1.15872	-1.05957	-0.94909	-0.81744	-0.65436	-0.48849	-0.31153	-0.17461	-0.08400	-0.04651	 0.01046	 0.03355	 -0.7570	-0.118369	 -0.0556	
      32	 -11.264	0.051393	 -0.8209	 -0.0490	 -0.8151	-0.109948	0.025553	 -0.8300	1.003E+6	   0.074	  391.54	   25.64	  180.83	   0.000	 0.00958	 0.06019	 0.06662	 0.03148	-0.02949	-0.05087	-0.07717	-0.10445	-0.12924	-0.14686	-0.16600	-0.18598	-0.18728	-0.18495	-0.16890	-0.14349	-0.11120	-0.06978	-0.01317	 0.05200	 0.11126	 0.18779	 0.24587	 0.32794	 0.40135	 0.48783	 0.56449	 0.63988	 0.70764	 0.81169	 0.89130	 0.96007	 0.99040	 0.99786	 0.92269	 0.71384	 0.28367	-0.43082	-1.45791	-2.69656	-2.73416	-4.49287	-4.06270	-3.58833	-3.07313	-2.30670	-2.02830	-1.82297	-1.58485	-1.43456	-1.30524	-1.17687	-1.06397	-0.93970	-0.79315	-0.61527	-0.44004	-0.27419	-0.17694	-0.12780	-0.11325	-0.06587	-0.03496	 -0.8162	-0.136016	 -0.0487	
      33	 -12.245	0.050117	 -0.8330	 -0.0363	 -0.8247	-0.127684	0.036954	 -0.8378	1.000E+6	   0.074	  389.60	   25.58	  179.19	   0.000	-0.12013	-0.00402	-0.00250	-0.02448	-0.04098	-0.06353	-0.08871	-0.11369	-0.13419	-0.14762	-0.16283	-0.17822	-0.17626	-0.16998	-0.14956	-0.12028	-0.08438	-0.04132	 0.01808	 0.08679	 0.14690	 0.22643	 0.28535	 0.36980	 0.44289	 0.52966	 0.60591	 0.68136	 0.74734	 0.84644	 0.91943	 0.98037	 0.99742	 0.98632	 0.88378	 0.63082	 0.14368	-0.64900	-1.75264	-3.08152	-3.11569	-4.85407	-4.33170	-3.90042	-2.59638	-2.41272	-2.09026	-1.85716	-1.59791	-1.42757	-1.27676	-1.12505	-0.98025	-0.81665	-0.61496	-0.39467	-0.26500	-0.24094	-0.25014	-0.25087	-0.25485	-0.21291	-0.16290	 -0.8258	-0.141204	 -0.0360	
      34	 -13.244	0.066538	 -0.8254	 -0.0355	 -0.8187	-0.124320	0.043996	 -0.8341	9.993E+5	   0.074	  388.92	   25.55	  180.78	   0.000	-0.22575	-0.07540	-0.04653	-0.04844	-0.06175	-0.08143	-0.10298	-0.12426	-0.14113	-0.15000	-0.16193	-0.17339	-0.16782	-0.15796	-0.13370	-0.10137	-0.06262	-0.01608	 0.04667	 0.11645	 0.18002	 0.25876	 0.31977	 0.40452	 0.47803	 0.56395	 0.63965	 0.71391	 0.77813	 0.87286	 0.94074	 0.99274	 0.99826	 0.97092	 0.84479	 0.55398	 0.01942	-0.83772	-2.00729	-3.39722	-3.43627	-5.12687	-4.53118	-4.15800	-2.66813	-2.46838	-2.11271	-1.85663	-1.57871	-1.38875	-1.21772	-1.03935	-0.86146	-0.65859	-0.43293	-0.29711	-0.26269	-0.26734	-0.28169	-0.28739	-0.29879	-0.29075	-0.22275	 -0.8199	-0.147931	 -0.0352	
      35	 -14.254	0.084372	 -0.8354	 -0.0304	 -0.8305	-0.123923	0.056038	 -0.8470	1.002E+6	   0.074	  390.72	   25.61	  179.16	   0.000	-0.28525	-0.11218	-0.07370	-0.06966	-0.07886	-0.09549	-0.11372	-0.13216	-0.14550	-0.15140	-0.15961	-0.16890	-0.15942	-0.14544	-0.11971	-0.08379	-0.04276	 0.00682	 0.07131	 0.14343	 0.20763	 0.28850	 0.35019	 0.43600	 0.50941	 0.59452	 0.66956	 0.74286	 0.80510	 0.89475	 0.95674	 0.99999	 0.99583	 0.95311	 0.80415	 0.47657	-0.10225	-1.01687	-2.24420	-3.69379	-3.71367	-5.37329	-4.71890	-4.40517	-2.81159	-2.51123	-2.12674	-1.84964	-1.55517	-1.34668	-1.15532	-0.95475	-0.74485	-0.52519	-0.35885	-0.30872	-0.29823	-0.30704	-0.32377	-0.33263	-0.34592	-0.34728	-0.26928	 -0.8320	-0.153997	 -0.0301	
      36	 -15.232	0.113222	 -0.8060	 -0.0253	 -0.8074	-0.102515	0.069697	 -0.8245	1.001E+6	   0.074	  389.99	   25.59	  180.77	   0.000	-0.34260	-0.15468	-0.10779	-0.09820	-0.10320	-0.11641	-0.13134	-0.14693	-0.15739	-0.15985	-0.16532	-0.17116	-0.15853	-0.14208	-0.11287	-0.07481	-0.03134	 0.02105	 0.08639	 0.16061	 0.22646	 0.30801	 0.37112	 0.45707	 0.53133	 0.61519	 0.68882	 0.76163	 0.82244	 0.90853	 0.96689	 0.99999	 0.99251	 0.94004	 0.77761	 0.43052	-0.17218	-1.11463	-2.36284	-3.83085	-3.83939	-5.43933	-4.75688	-4.49865	-2.82248	-2.46131	-2.05896	-1.76317	-1.45362	-1.22328	-1.00386	-0.77004	-0.53843	-0.38449	-0.33975	-0.33313	-0.33202	-0.34378	-0.36565	-0.37560	-0.39029	-0.39209	-0.30532	 -0.8092	-0.149075	 -0.0250	
      37	  -4.634	0.008036	 -0.2423	 -0.0657	 -0.2422	-0.011567	0.006535	 -0.2425	1.008E+6	   0.075	  395.71	   25.77	  179.23	   0.000	 0.19816	 0.11885	 0.07376	 0.02252	-0.02951	-0.08122	-0.12816	-0.21813	-0.30604	-0.33029	-0.36695	-0.41136	-0.44295	-0.47151	-0.48545	-0.48696	-0.48205	-0.46224	-0.42928	-0.38477	-0.34321	-0.28601	-0.24594	-0.18044	-0.11571	-0.03377	 0.03543	 0.09814	 0.15531	 0.27686	 0.39196	 0.50740	 0.61856	 0.74833	 0.86365	 0.97583	 1.00000	 0.93388	 0.67546	 0.26503	 0.24928	-1.09485	-1.32694	-1.33359	-1.19879	-1.11248	-1.04733	-0.98974	-0.91369	-0.86890	-0.83961	-0.80014	-0.76298	-0.72323	-0.66362	-0.51670	-0.41612	-0.28834	-0.17407	-0.05359	 0.06145	 0.23728	 0.20044	 -0.2423	-0.012865	 -0.0656	
      38	  -5.650	0.009971	 -0.3548	 -0.0630	 -0.3540	-0.025008	0.007477	 -0.3552	1.008E+6	   0.075	  395.46	   25.76	  180.84	   0.000	 0.19269	 0.11983	 0.07936	 0.03232	-0.01523	-0.06132	-0.11243	-0.22996	-0.26405	-0.28923	-0.32659	-0.36805	-0.39474	-0.41636	-0.42562	-0.42242	-0.41213	-0.38884	-0.35112	-0.30286	-0.25789	-0.19593	-0.15077	-0.08312	-0.01473	 0.06945	 0.14324	 0.21040	 0.27274	 0.39515	 0.50910	 0.62020	 0.72476	 0.84292	 0.93719	 1.00000	 0.97516	 0.81872	 0.44213	-0.09871	-0.11966	-1.59618	-1.75543	-1.67851	-1.47307	-1.33462	-1.23297	-1.14734	-1.05338	-0.99018	-0.93630	-0.84425	-0.81584	-0.76247	-0.68810	-0.57717	-0.45765	-0.31944	-0.19509	-0.06856	 0.04403	 0.21035	 0.19602	 -0.3543	-0.027213	 -0.0629	
      39	   5.657	0.008995	  0.9231	 -0.0788	  0.9195	-0.082044	0.010638	  0.9227	1.006E+6	   0.075	  393.96	   25.71	  179.15	   0.000	 0.17638	 0.09224	 0.01883	-0.06180	-0.14588	-0.23781	-0.33314	-0.43274	-0.52508	-0.62066	-0.71525	-0.80745	-0.91311	-1.09522	-1.13351	-1.17609	-1.22563	-1.26389	-1.29183	-1.30939	-1.32681	-1.33017	-1.35565	-1.37455	-1.37095	-1.34803	-1.36814	-1.41447	-1.48209	-1.46253	-1.43520	-1.42085	-1.43826	-1.44583	-1.46470	-1.37106	-1.22042	-0.93166	-0.41685	-0.11837	-0.10461	 0.96099	 0.97748	 0.84856	 0.68146	 0.53806	 0.41107	 0.29845	 0.22108	 0.14899	 0.07262	 0.01638	-0.03474	-0.07097	-0.09005	-0.07357	-0.03748	 0.00341	 0.04394	 0.13883	 0.21495	 0.31464	 0.17955	  0.9202	-0.079832	 -0.0792	
      40	   6.686	0.009610	  1.0281	 -0.0780	  1.0222	-0.110147	0.011472	  1.0275	1.006E+6	   0.075	  393.93	   25.71	  180.85	   0.000	 0.16568	 0.09190	 0.01953	-0.06173	-0.14758	-0.24292	-0.34235	-0.44584	-0.54304	-0.64545	-0.74753	-0.85478	-0.93773	-1.06122	-1.20538	-1.24571	-1.30009	-1.34360	-1.37711	-1.40124	-1.42665	-1.43819	-1.47200	-1.50136	-1.50684	-1.49509	-1.52955	-1.59197	-1.67522	-1.67554	-1.66792	-1.67666	-1.72508	-1.77167	-1.83594	-1.78788	-1.67837	-1.41605	-0.86442	-0.54750	-0.53951	 0.87724	 0.99590	 0.92202	 0.77369	 0.63489	 0.50672	 0.38987	 0.30585	 0.22842	 0.14633	 0.08480	 0.02744	-0.01417	-0.03927	-0.03016	-0.00008	 0.03536	 0.07779	 0.13297	 0.23275	 0.31967	 0.16972	  1.0230	-0.107574	 -0.0784	
      41	   7.966	0.011814	  1.1330	 -0.0738	  1.1237	-0.145312	0.013501	  1.1324	1.005E+6	   0.074	  393.17	   25.69	  179.22	   0.000	 0.12482	 0.07928	 0.01982	-0.05435	-0.13768	-0.23450	-0.33770	-0.44514	-0.54840	-0.65887	-0.77043	-0.88909	-0.99366	-1.08804	-1.16760	-1.24251	-1.36286	-1.42607	-1.46780	-1.50173	-1.53561	-1.55759	-1.60026	-1.63954	-1.65676	-1.66126	-1.71452	-1.79309	-1.89551	-1.91919	-1.93623	-1.97548	-2.06246	-2.15678	-2.27977	-2.28425	-2.24162	-2.01981	-1.43599	-1.11151	-1.10816	 0.72938	 0.98091	 0.97697	 0.85810	 0.73044	 0.60429	 0.48493	 0.39487	 0.31196	 0.22471	 0.15672	 0.09400	 0.04555	 0.01291	 0.01421	 0.03710	 0.06576	 0.10762	 0.14538	 0.24091	 0.31668	 0.13240	  1.1247	-0.142798	 -0.0743	
      42	   0.006	0.007694	  0.2842	 -0.0722	  0.2842	0.007665	0.007504	  0.2842	1.008E+6	   0.075	  395.80	   25.77	  180.76	   0.000	 0.19191	 0.10069	 0.04005	-0.02609	-0.09434	-0.16549	-0.23710	-0.30886	-0.36888	-0.46057	-0.59858	-0.63744	-0.67669	-0.72638	-0.76585	-0.79198	-0.81270	-0.81637	-0.80584	-0.78642	-0.76764	-0.73279	-0.71677	-0.67961	-0.63538	-0.57250	-0.52791	-0.50148	-0.48069	-0.38892	-0.28674	-0.18018	-0.09090	 0.03447	 0.17168	 0.37481	 0.57865	 0.80513	 0.96717	 0.99196	 0.99779	 0.52484	 0.18332	-0.03791	-0.14455	-0.22801	-0.28855	-0.33559	-0.34600	-0.37077	-0.39936	-0.41070	-0.41828	-0.41514	-0.39156	-0.33399	-0.27726	-0.21786	-0.05117	 0.03328	 0.12546	 0.27598	 0.19371	  0.2844	0.007521	 -0.0724	
