   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
      26	  -9.243	0.017571	 -0.7379	 -0.0572	 -0.7312	-0.101191	0.012127	 -0.7396	3.001E+6	   0.233	 3835.96	   81.70	  180.83	   0.000	 0.13239	 0.10386	 0.08068	 0.04737	 0.00936	-0.02905	-0.07132	-0.10977	-0.14486	-0.17652	-0.20284	-0.22801	-0.23846	-0.23818	-0.23061	-0.22011	-0.18825	-0.14976	-0.09263	-0.04320	 0.01612	 0.08309	 0.14970	 0.22394	 0.29584	 0.37998	 0.46327	 0.51163	 0.61569	 0.71599	 0.80676	 0.89086	 0.95697	 0.99649	 0.98479	 0.86693	 0.58641	 0.05056	-0.77131	-1.82614	-1.89327	-3.78661	-3.57554	-3.17565	-2.37326	-2.12261	-1.79960	-1.82278	-1.49641	-1.37172	-1.27078	-1.16583	-1.08937	-0.97886	-0.85729	-0.70379	-0.55287	-0.37070	-0.22239	-0.09602	-0.00420	 0.09995	 0.13050	 -0.7311	-0.106017	 -0.0571	
      27	 -10.281	0.020499	 -0.8221	 -0.0576	 -0.8125	-0.126554	0.014092	 -0.8242	2.997E+6	   0.232	 3828.59	   81.63	  179.14	   0.000	 0.09513	 0.08909	 0.07411	 0.04624	 0.01230	-0.02190	-0.06019	-0.09478	-0.12570	-0.15330	-0.17542	-0.19699	-0.20230	-0.19776	-0.18626	-0.17192	-0.13634	-0.09469	-0.03507	 0.01722	 0.07780	 0.14770	 0.21546	 0.29099	 0.36372	 0.44763	 0.53033	 0.58185	 0.68164	 0.77628	 0.85908	 0.93196	 0.98274	 0.99866	 0.95337	 0.77745	 0.41916	-0.22878	-1.17644	-2.38129	-2.45951	-4.42028	-4.08759	-3.62290	-2.66277	-2.33639	-1.96634	-1.96882	-1.60870	-1.46240	-1.34520	-1.22605	-1.13576	-1.01288	-0.87840	-0.71277	-0.55098	-0.35988	-0.20802	-0.09208	-0.02105	 0.05657	 0.08997	 -0.8125	-0.132342	 -0.0575	
      28	 -11.289	0.029138	 -0.8891	 -0.0573	 -0.8776	-0.145471	0.017246	 -0.8935	2.997E+6	   0.233	 3829.30	   81.65	  180.86	   0.000	 0.04694	 0.06839	 0.06257	 0.04058	 0.01089	-0.01900	-0.05337	-0.08428	-0.11115	-0.13471	-0.15301	-0.17047	-0.17150	-0.16309	-0.14752	-0.12978	-0.09060	-0.04619	 0.01598	 0.07074	 0.13330	 0.20477	 0.27327	 0.34981	 0.42304	 0.50641	 0.58805	 0.64184	 0.73669	 0.82543	 0.89986	 0.96089	 0.99590	 0.98936	 0.90919	 0.67623	 0.24238	-0.51259	-1.57890	-2.91894	-3.01113	-5.02296	-4.57413	-3.94657	-2.92357	-2.52530	-2.11223	-2.09259	-1.70174	-1.53469	-1.40106	-1.26748	-1.16340	-1.02781	-0.87958	-0.70063	-0.52715	-0.32980	-0.18464	-0.09486	-0.04951	 0.00200	 0.03416	 -0.8777	-0.156939	 -0.0572	
      29	 -12.303	0.050418	 -0.9461	 -0.0542	 -0.9351	-0.152335	0.023436	 -0.9570	2.996E+6	   0.233	 3829.53	   81.67	  179.15	   0.000	 0.00108	 0.04988	 0.05285	 0.03650	 0.01099	-0.01467	-0.04521	-0.07248	-0.09548	-0.11515	-0.12970	-0.14310	-0.14019	-0.12801	-0.10879	-0.08746	-0.04526	 0.00170	 0.06606	 0.12271	 0.18675	 0.25936	 0.32807	 0.40489	 0.47856	 0.56082	 0.64057	 0.69551	 0.78501	 0.86695	 0.93237	 0.98049	 0.99933	 0.96956	 0.85356	 0.56308	 0.05437	-0.80616	-1.98692	-3.46361	-3.56174	-5.61311	-5.03320	-4.04701	-3.15658	-2.69426	-2.24012	-2.19824	-1.77928	-1.59318	-1.44213	-1.29431	-1.17661	-1.02892	-0.86672	-0.67514	-0.49228	-0.29772	-0.17559	-0.11577	-0.08940	-0.05399	-0.01928	 -0.9355	-0.179508	 -0.0541	
      30	 -13.311	0.053632	 -1.0052	 -0.0497	 -0.9905	-0.179248	0.030786	 -1.0151	2.993E+6	   0.232	 3821.00	   81.58	  180.77	   0.000	-0.05118	 0.02595	 0.03750	 0.02671	 0.00526	-0.01638	-0.04326	-0.06708	-0.08721	-0.10274	-0.11378	-0.12359	-0.11697	-0.10101	-0.07832	-0.05367	-0.00849	 0.04087	 0.10756	 0.16613	 0.23145	 0.30478	 0.37411	 0.45177	 0.52566	 0.60682	 0.68500	 0.74060	 0.82472	 0.89998	 0.95654	 0.99257	 0.99536	 0.94172	 0.78999	 0.44242	-0.13968	-1.10514	-2.39895	-4.00877	-4.10636	-6.22944	-5.47026	-4.30238	-3.38486	-2.85915	-2.36545	-2.30038	-1.85375	-1.64946	-1.47995	-1.31682	-1.18387	-1.02189	-0.84180	-0.63207	-0.43770	-0.26493	-0.19063	-0.16204	-0.14924	-0.11990	-0.08718	 -0.9911	-0.202462	 -0.0496	
      31	 -14.316	0.069883	 -1.0441	 -0.0422	 -1.0290	-0.190466	0.040823	 -1.0575	2.989E+6	   0.232	 3813.04	   81.52	  179.21	   0.000	-0.11167	-0.00221	 0.01868	 0.01373	-0.00326	-0.02055	-0.04366	-0.06390	-0.08041	-0.09237	-0.10010	-0.10646	-0.09646	-0.07701	-0.05098	-0.02319	 0.02465	 0.07628	 0.14494	 0.20481	 0.27089	 0.34489	 0.41463	 0.49312	 0.56664	 0.64649	 0.72259	 0.77818	 0.85694	 0.92562	 0.97352	 0.99791	 0.98571	 0.90975	 0.72530	 0.32615	-0.32136	-1.37851	-2.76866	-4.49691	-4.58476	-6.74516	-5.87866	-4.54248	-3.55201	-2.97696	-2.44959	-2.36038	-1.89063	-1.67014	-1.48097	-1.29964	-1.14673	-0.96465	-0.75631	-0.52763	-0.35830	-0.26438	-0.24171	-0.23360	-0.22481	-0.19362	-0.16648	 -1.0298	-0.220623	 -0.0420	
      32	 -15.315	0.086148	 -1.0335	 -0.0387	 -1.0195	-0.189875	0.048111	 -1.0517	2.994E+6	   0.233	 3828.20	   81.69	  180.87	   0.000	-0.21569	-0.05627	-0.01956	-0.01494	-0.02533	-0.03660	-0.05495	-0.07086	-0.08309	-0.09135	-0.09526	-0.09802	-0.08459	-0.06193	-0.03278	-0.00208	 0.04787	 0.10252	 0.17271	 0.23316	 0.30038	 0.37575	 0.44597	 0.52503	 0.59810	 0.67661	 0.75096	 0.80596	 0.88017	 0.94326	 0.98391	 0.99897	 0.97401	 0.88023	 0.66979	 0.23104	-0.46609	-1.59132	-3.04988	-4.86263	-4.95614	-7.09234	-6.16814	-4.68491	-3.63613	-3.02317	-2.47023	-2.35567	-1.86917	-1.63051	-1.41849	-1.21183	-1.02459	-0.80371	-0.55526	-0.36160	-0.29323	-0.27557	-0.28284	-0.28889	-0.29174	-0.28155	-0.23396	 -1.0206	-0.230126	 -0.0386	
      33	   4.624	0.014204	  0.7430	 -0.0655	  0.7417	-0.045744	0.012181	  0.7434	3.001E+6	   0.233	 3848.77	   81.89	  179.22	   0.000	 0.10541	 0.06625	 0.01673	-0.04225	-0.11003	-0.19187	-0.28369	-0.37689	-0.47490	-0.57072	-0.66694	-0.76712	-0.85509	-0.93295	-1.00425	-1.07484	-1.11791	-1.14946	-1.15975	-1.18377	-1.18537	-1.19514	-1.18485	-1.18136	-1.15811	-1.14061	-1.15156	-1.29966	-1.23009	-1.18432	-1.13288	-1.09098	-1.06512	-1.03869	-0.99152	-0.85942	-0.65435	-0.35754	 0.11441	 0.37161	 0.38772	 0.99983	 0.89650	 0.70526	 0.53732	 0.39389	 0.28542	 0.13600	 0.10442	 0.02650	-0.03478	-0.08462	-0.13899	-0.16351	-0.17412	-0.14999	-0.11156	-0.04488	 0.01518	 0.07965	 0.15695	 0.25479	 0.09905	  0.7413	-0.047401	 -0.0657	
      34	   5.652	0.015348	  0.8423	 -0.0641	  0.8397	-0.067685	0.013117	  0.8428	3.000E+6	   0.233	 3846.93	   81.87	  180.77	   0.000	 0.08142	 0.04939	 0.00690	-0.04561	-0.10876	-0.18911	-0.28240	-0.37927	-0.48233	-0.58380	-0.68597	-0.79266	-0.88758	-0.97277	-1.05134	-1.12953	-1.18007	-1.21885	-1.23685	-1.26873	-1.27733	-1.29613	-1.29330	-1.29951	-1.28424	-1.27433	-1.29932	-1.47456	-1.41564	-1.38320	-1.34802	-1.32656	-1.32562	-1.33191	-1.32237	-1.22226	-1.04353	-0.75605	-0.22916	 0.05542	 0.07070	 0.98266	 0.96191	 0.80850	 0.64614	 0.50135	 0.38580	 0.23599	 0.19090	 0.10685	 0.03939	-0.01712	-0.07691	-0.10818	-0.12567	-0.10880	-0.07710	-0.01787	 0.03616	 0.09498	 0.16747	 0.25586	 0.07402	  0.8393	-0.069456	 -0.0642	
      35	   6.679	0.016768	  0.9336	 -0.0618	  0.9292	-0.091937	0.014378	  0.9343	2.996E+6	   0.233	 3839.69	   81.80	  179.22	   0.000	 0.05092	 0.02419	-0.00925	-0.05186	-0.10622	-0.18083	-0.27307	-0.37282	-0.48094	-0.58822	-0.69697	-0.81009	-0.91233	-1.00513	-1.09121	-1.17694	-1.23529	-1.28147	-1.30745	-1.34739	-1.36319	-1.39111	-1.39574	-1.41266	-1.40536	-1.40458	-1.43943	-1.64591	-1.59938	-1.58020	-1.56307	-1.56385	-1.58992	-1.63209	-1.66462	-1.60253	-1.45824	-1.18914	-0.61394	-0.30987	-0.29540	 0.92910	 0.99441	 0.88678	 0.73722	 0.59504	 0.47540	 0.32644	 0.26994	 0.18129	 0.10783	 0.04568	-0.01902	-0.05642	-0.08029	-0.07037	-0.04508	 0.00678	 0.05471	 0.10820	 0.17599	 0.25407	 0.04169	  0.9289	-0.093786	 -0.0619	
      36	   7.707	0.019167	  1.0086	 -0.0586	  1.0020	-0.116255	0.016958	  1.0093	2.995E+6	   0.233	 3836.96	   81.78	  180.84	   0.000	 0.01288	-0.01209	-0.03547	-0.06565	-0.10616	-0.16749	-0.25223	-0.35190	-0.46448	-0.57814	-0.69372	-0.81363	-0.92336	-1.02400	-1.11753	-1.21071	-1.27670	-1.33029	-1.36400	-1.41191	-1.43489	-1.47170	-1.48402	-1.51052	-1.51172	-1.52099	-1.54794	-1.79930	-1.76633	-1.75918	-1.75967	-1.78287	-1.83580	-1.91350	-1.98843	-1.96642	-1.86012	-1.61557	-1.00247	-0.68648	-0.67606	 0.85018	 0.99938	 0.93924	 0.80697	 0.67043	 0.54936	 0.40250	 0.33706	 0.24484	 0.16703	 0.09992	 0.03056	-0.01186	-0.04146	-0.03780	-0.01823	 0.02706	 0.06965	 0.11783	 0.18115	 0.24857	-0.00090	  1.0017	-0.117888	 -0.0587	
