   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
      10	   9.249	0.017865	  1.1841	 -0.0623	  1.1716	-0.172680	0.016902	  1.1844	2.003E+6	   0.151	 1616.70	   52.46	  179.20	   0.000	 0.00719	-0.01736	-0.03843	-0.06660	-0.10811	-0.17520	-0.26771	-0.37565	-0.49854	-0.61989	-0.74266	-0.86610	-0.98692	-1.09540	-1.20013	-1.30035	-1.38031	-1.44120	-1.48599	-1.54630	-1.58361	-1.62917	-1.65915	-1.70652	-1.71612	-1.72255	-1.84084	-1.98285	-2.09481	-2.14463	-2.17261	-2.24072	-2.34960	-2.49894	-2.66583	-2.74286	-2.74227	-2.57336	-1.93386	-1.61371	-1.61076	 0.58827	 0.94278	 0.99694	 0.91229	 0.79801	 0.66996	 0.55391	 0.45795	 0.36476	 0.27670	 0.20328	 0.13401	 0.08005	 0.04267	 0.03631	 0.04429	 0.07283	 0.11142	 0.14974	 0.22650	 0.27938	 0.00040	  1.1723	-0.172888	 -0.0627	
      11	  10.252	0.034216	  1.2113	 -0.0571	  1.1980	-0.181921	0.022217	  1.2162	2.008E+6	   0.151	 1623.96	   52.57	  180.81	   0.000	-0.06140	-0.09592	-0.10471	-0.11697	-0.13295	-0.16300	-0.21859	-0.30662	-0.42676	-0.55422	-0.68587	-0.81724	-0.94690	-1.06424	-1.17719	-1.28516	-1.37335	-1.44162	-1.49584	-1.56389	-1.60994	-1.66457	-1.70556	-1.76585	-1.79300	-1.82769	-1.85742	-1.98843	-2.20722	-2.27257	-2.32129	-2.40717	-2.54005	-2.71913	-2.92401	-3.04381	-3.08881	-2.95881	-2.30970	-1.99634	-1.99477	 0.45851	 0.89722	 0.99999	 0.94214	 0.83907	 0.71529	 0.60038	 0.50264	 0.40750	 0.31680	 0.23989	 0.16652	 0.10926	 0.06699	 0.05566	 0.05877	 0.08206	 0.11727	 0.14912	 0.22138	 0.26073	-0.07928	  1.1991	-0.193568	 -0.0575	
      12	  11.256	0.060472	  1.2225	 -0.0582	  1.2108	-0.179315	0.034644	  1.2337	2.006E+6	   0.151	 1622.01	   52.55	  179.22	   0.000	-0.13130	-0.19953	-0.20787	-0.21972	-0.23298	-0.24718	-0.26616	-0.29741	-0.35792	-0.44850	-0.56809	-0.70354	-0.84773	-0.98146	-1.10799	-1.22641	-1.32593	-1.40424	-1.46927	-1.54585	-1.60096	-1.66489	-1.71560	-1.78634	-1.82506	-1.87015	-1.92504	-2.06235	-2.22371	-2.28550	-2.39014	-2.55071	-2.69252	-2.88978	-3.12440	-3.28295	-3.36942	-3.27669	-2.62664	-2.32236	-2.30784	 0.33871	 0.84930	 0.99999	 0.96221	 0.86991	 0.75077	 0.63734	 0.53846	 0.44185	 0.34891	 0.26931	 0.19253	 0.13178	 0.08516	 0.06902	 0.06690	 0.08610	 0.11766	 0.14879	 0.20231	 0.24034	-0.18591	  1.2121	-0.205589	 -0.0587	
      13	  12.250	0.071039	  1.2004	 -0.0570	  1.1881	-0.185272	0.043451	  1.2128	2.006E+6	   0.151	 1622.06	   52.55	  180.82	   0.000	-0.23557	-0.31412	-0.32207	-0.32590	-0.32817	-0.33035	-0.32992	-0.33065	-0.33940	-0.36106	-0.40612	-0.48071	-0.60426	-0.76465	-0.93026	-1.07869	-1.20618	-1.30627	-1.39119	-1.48315	-1.55183	-1.62880	-1.69126	-1.77434	-1.82411	-1.87982	-1.94705	-2.09670	-2.28045	-2.34592	-2.37725	-2.59578	-2.83963	-3.03797	-3.29340	-3.48745	-3.61413	-3.55737	-2.91049	-2.61740	-2.60554	 0.22428	 0.80001	 0.99393	 0.97604	 0.89386	 0.77940	 0.66753	 0.56760	 0.46989	 0.37475	 0.29215	 0.21218	 0.14767	 0.09668	 0.07559	 0.06894	 0.08330	 0.11075	 0.13930	 0.17289	 0.20503	-0.26547	  1.1897	-0.214005	 -0.0575	
      14	  13.263	0.094907	  1.1924	 -0.0581	  1.1824	-0.181190	0.054977	  1.2112	2.013E+6	   0.152	 1631.78	   52.71	  179.22	   0.000	-0.31457	-0.38916	-0.39415	-0.39056	-0.38455	-0.37891	-0.37212	-0.36579	-0.36170	-0.35850	-0.36154	-0.37880	-0.44828	-0.59122	-0.77454	-0.94647	-1.09820	-1.21704	-1.31996	-1.42488	-1.50566	-1.59469	-1.66753	-1.76147	-1.82131	-1.88740	-1.96570	-2.12607	-2.32436	-2.41494	-2.45423	-2.56692	-2.98262	-3.19902	-3.46513	-3.69506	-3.86375	-3.84673	-3.20489	-2.92583	-2.90595	 0.09877	 0.74298	 0.98285	 0.98706	 0.91644	 0.80759	 0.69817	 0.59827	 0.49974	 0.40282	 0.31800	 0.23506	 0.16732	 0.11235	 0.08664	 0.07562	 0.08576	 0.10915	 0.13412	 0.16402	 0.18148	-0.31654	  1.1843	-0.223404	 -0.0586	
      15	  14.248	0.106398	  1.1869	 -0.0559	  1.1766	-0.188996	0.063659	  1.2078	2.012E+6	   0.152	 1631.67	   52.71	  180.86	   0.000	-0.36164	-0.42570	-0.42532	-0.41661	-0.40706	-0.39873	-0.38991	-0.38219	-0.37655	-0.37145	-0.36911	-0.36993	-0.39229	-0.46869	-0.62238	-0.80735	-0.98461	-1.12524	-1.24725	-1.36694	-1.46046	-1.56185	-1.64548	-1.75046	-1.82027	-1.89615	-1.98567	-2.15615	-2.36827	-2.47639	-2.53968	-2.63216	-3.05973	-3.37628	-3.64235	-3.90550	-4.11653	-4.14031	-3.50682	-3.24108	-3.22020	-0.03236	 0.68059	 0.96703	 0.99400	 0.93542	 0.83230	 0.72563	 0.62560	 0.52656	 0.42806	 0.34075	 0.25530	 0.18437	 0.12554	 0.09574	 0.08126	 0.08732	 0.10667	 0.12804	 0.15642	 0.15943	-0.34251	  1.1788	-0.234790	 -0.0564	
      16	  15.252	0.124774	  1.1755	 -0.0547	  1.1670	-0.188856	0.074331	  1.2012	2.016E+6	   0.152	 1637.91	   52.82	  179.23	   0.000	-0.39168	-0.44896	-0.44889	-0.43971	-0.42863	-0.41914	-0.40918	-0.40047	-0.39361	-0.38726	-0.38306	-0.37922	-0.38461	-0.41156	-0.49414	-0.64996	-0.84212	-1.00628	-1.15100	-1.28718	-1.39505	-1.50967	-1.60490	-1.72111	-1.80145	-1.88727	-1.98770	-2.16828	-2.39299	-2.51612	-2.60008	-2.72349	-3.00800	-3.54262	-3.80250	-4.09346	-4.34582	-4.41046	-3.78842	-3.53896	-3.51799	-0.16312	 0.61631	 0.94830	 0.99804	 0.95192	 0.85513	 0.75133	 0.65178	 0.55251	 0.45304	 0.36395	 0.27573	 0.20195	 0.13937	 0.10617	 0.08811	 0.09022	 0.10577	 0.12337	 0.14915	 0.13867	-0.36470	  1.1695	-0.243498	 -0.0552	
      17	   0.004	0.006318	  0.2960	 -0.0737	  0.2960	0.006299	0.005920	  0.2960	2.009E+6	   0.151	 1625.60	   52.59	  180.76	   0.000	 0.19682	 0.10212	 0.03942	-0.02801	-0.09838	-0.17104	-0.24849	-0.32342	-0.39925	-0.46468	-0.53366	-0.65944	-0.70051	-0.74502	-0.78848	-0.81807	-0.83651	-0.83144	-0.82157	-0.80952	-0.78928	-0.75535	-0.73330	-0.70192	-0.65501	-0.59088	-0.54112	-0.51898	-0.49640	-0.40808	-0.30421	-0.19761	-0.09888	 0.02159	 0.16303	 0.35464	 0.56890	 0.79109	 0.95683	 0.99549	 1.00000	 0.52726	 0.18952	-0.03874	-0.14208	-0.22316	-0.29049	-0.33718	-0.34967	-0.37904	-0.40424	-0.41511	-0.42509	-0.42169	-0.39777	-0.34207	-0.29476	-0.13502	-0.06314	 0.02396	 0.12565	 0.27453	 0.19567	  0.2961	0.005938	 -0.0738	
      18	  -1.029	0.006332	  0.1789	 -0.0720	  0.1788	0.009543	0.005483	  0.1789	2.005E+6	   0.151	 1618.92	   52.48	  179.23	   0.000	 0.19840	 0.10507	 0.04544	-0.01892	-0.08609	-0.15489	-0.22822	-0.29879	-0.36903	-0.42760	-0.52094	-0.60353	-0.64514	-0.68713	-0.72543	-0.74949	-0.76178	-0.75144	-0.73587	-0.71795	-0.69227	-0.65259	-0.62410	-0.58539	-0.53317	-0.46350	-0.40676	-0.37482	-0.34028	-0.24492	-0.13349	-0.01974	 0.08791	 0.21755	 0.36530	 0.55100	 0.74309	 0.91537	 0.99641	 0.96846	 0.96812	 0.27033	-0.07467	-0.28031	-0.34424	-0.39812	-0.44358	-0.47144	-0.46701	-0.48335	-0.49745	-0.49777	-0.49848	-0.48686	-0.45469	-0.39504	-0.32485	-0.17087	-0.08915	 0.00493	 0.11139	 0.26757	 0.19725	  0.1788	0.008717	 -0.0721	
      19	  -2.056	0.006437	  0.0556	 -0.0706	  0.0554	0.008429	0.005123	  0.0556	2.007E+6	   0.151	 1620.90	   52.51	  180.77	   0.000	 0.20052	 0.10930	 0.05306	-0.00791	-0.07167	-0.13631	-0.20527	-0.27099	-0.33475	-0.39221	-0.50582	-0.54628	-0.58780	-0.62548	-0.65819	-0.67662	-0.68257	-0.66680	-0.64505	-0.62283	-0.59045	-0.54471	-0.51052	-0.46622	-0.40735	-0.33282	-0.26946	-0.22822	-0.18200	-0.07989	 0.03575	 0.15574	 0.26860	 0.40290	 0.55040	 0.72131	 0.87883	 0.98455	 0.98302	 0.85902	 0.85424	-0.06390	-0.39866	-0.56526	-0.57801	-0.59681	-0.61524	-0.62074	-0.59661	-0.59779	-0.59921	-0.58788	-0.57801	-0.55715	-0.51753	-0.45703	-0.31934	-0.20911	-0.11624	-0.01480	 0.09666	 0.26035	 0.19901	  0.0554	0.007148	 -0.0706	
      20	  -3.089	0.006654	 -0.0661	 -0.0686	 -0.0663	0.003084	0.004979	 -0.0662	2.006E+6	   0.151	 1620.05	   52.49	  179.15	   0.000	 0.20215	 0.11343	 0.06071	 0.00310	-0.05740	-0.11794	-0.18248	-0.24315	-0.30113	-0.37576	-0.45987	-0.49393	-0.53376	-0.56614	-0.59353	-0.60621	-0.60655	-0.58583	-0.56014	-0.53123	-0.49411	-0.44308	-0.40334	-0.35268	-0.28971	-0.21260	-0.14259	-0.09340	-0.03764	 0.06973	 0.18733	 0.30940	 0.42512	 0.55910	 0.69973	 0.84798	 0.96138	 0.99666	 0.90411	 0.67151	 0.66221	-0.45025	-0.75508	-0.86969	-0.82329	-0.80223	-0.79120	-0.77216	-0.72735	-0.71248	-0.70064	-0.67736	-0.65698	-0.62827	-0.58265	-0.47498	-0.36934	-0.24437	-0.14212	-0.03369	 0.08191	 0.25109	 0.20057	 -0.0663	0.001487	 -0.0686	
      21	  -4.113	0.007395	 -0.1803	 -0.0663	 -0.1804	-0.005554	0.005165	 -0.1805	2.007E+6	   0.151	 1620.64	   52.50	  180.82	   0.000	 0.20189	 0.11710	 0.06811	 0.01385	-0.04328	-0.09995	-0.16010	-0.21565	-0.27166	-0.36110	-0.41250	-0.44656	-0.48281	-0.51195	-0.53237	-0.53981	-0.53502	-0.51133	-0.47929	-0.44580	-0.40463	-0.34865	-0.30613	-0.24868	-0.18196	-0.10200	-0.02768	 0.02808	 0.08983	 0.20130	 0.31926	 0.43992	 0.55590	 0.68545	 0.81284	 0.93180	 0.99442	 0.96459	 0.76544	 0.42093	 0.40568	-0.87127	-1.13055	-1.18215	-1.07229	-1.00720	-0.96503	-0.92067	-0.85542	-0.82406	-0.79949	-0.76376	-0.73165	-0.66548	-0.60903	-0.51509	-0.41691	-0.27865	-0.16587	-0.05083	 0.06702	 0.23528	 0.20106	 -0.1804	-0.007643	 -0.0663	
      22	  -5.137	0.008768	 -0.2969	 -0.0635	 -0.2965	-0.017847	0.005887	 -0.2973	2.006E+6	   0.151	 1618.41	   52.46	  179.21	   0.000	 0.19868	 0.11929	 0.07469	 0.02428	-0.02923	-0.08163	-0.13696	-0.18691	-0.25190	-0.32818	-0.36628	-0.40039	-0.43097	-0.45465	-0.46988	-0.47213	-0.46196	-0.43380	-0.39732	-0.35905	-0.31370	-0.25535	-0.20679	-0.14435	-0.07475	 0.00789	 0.08569	 0.14687	 0.21486	 0.32778	 0.44430	 0.56147	 0.67404	 0.79352	 0.90175	 0.98224	 0.98831	 0.87553	 0.55912	 0.08689	 0.06389	-1.36180	-1.55594	-1.52849	-1.34679	-1.23019	-1.15325	-1.08198	-0.99487	-0.89541	-0.86208	-0.82348	-0.80046	-0.74289	-0.67008	-0.56213	-0.45390	-0.30834	-0.18718	-0.06647	 0.05108	 0.21517	 0.19857	 -0.2965	-0.020506	 -0.0634	
      23	  -6.176	0.009895	 -0.4137	 -0.0614	 -0.4124	-0.034669	0.006645	 -0.4143	2.006E+6	   0.151	 1618.36	   52.46	  180.77	   0.000	 0.19451	 0.12192	 0.08197	 0.03540	-0.01440	-0.06259	-0.11259	-0.15953	-0.24219	-0.28845	-0.32190	-0.35406	-0.37958	-0.39801	-0.40790	-0.40500	-0.39052	-0.35789	-0.31723	-0.27476	-0.22593	-0.16393	-0.11155	-0.04506	 0.02704	 0.11155	 0.19188	 0.25747	 0.33018	 0.44257	 0.55558	 0.66812	 0.77283	 0.87839	 0.96114	 0.99662	 0.94078	 0.73084	 0.28977	-0.31858	-0.35117	-1.90388	-2.01558	-1.89467	-1.64086	-1.47023	-1.35366	-1.20330	-1.08469	-1.03231	-0.97719	-0.91655	-0.87663	-0.80775	-0.72329	-0.60480	-0.48761	-0.33370	-0.20538	-0.08008	 0.03727	 0.19727	 0.19472	 -0.4125	-0.037600	 -0.0613	
      24	  -7.203	0.011047	 -0.5260	 -0.0592	 -0.5232	-0.054994	0.007860	 -0.5267	2.004E+6	   0.151	 1615.60	   52.41	  179.14	   0.000	 0.18666	 0.12330	 0.08837	 0.04579	-0.00007	-0.04356	-0.08805	-0.14405	-0.21551	-0.24862	-0.28035	-0.30887	-0.32978	-0.34300	-0.34824	-0.34070	-0.32140	-0.28523	-0.24057	-0.19462	-0.14229	-0.07711	-0.02177	 0.04852	 0.12230	 0.20765	 0.28990	 0.35825	 0.43423	 0.54489	 0.65274	 0.75802	 0.85242	 0.93944	 0.99212	 0.98099	 0.85161	 0.53529	-0.03603	-0.78891	-0.83099	-2.48716	-2.50002	-2.27291	-1.97383	-1.64459	-1.46057	-1.38091	-1.22990	-1.15146	-1.07937	-1.00306	-0.94925	-0.86897	-0.77297	-0.64388	-0.51766	-0.35550	-0.22045	-0.09114	 0.02415	 0.17659	 0.18720	 -0.5234	-0.057759	 -0.0590	
      25	  -8.220	0.012369	 -0.6365	 -0.0580	 -0.6318	-0.078768	0.008461	 -0.6375	2.004E+6	   0.151	 1615.87	   52.42	  180.84	   0.000	 0.17420	 0.12322	 0.09374	 0.05548	 0.01361	-0.02452	-0.06587	-0.14254	-0.18272	-0.21242	-0.24144	-0.26589	-0.28222	-0.29086	-0.29113	-0.28068	-0.25598	-0.21613	-0.16819	-0.11857	-0.06359	 0.00439	 0.06250	 0.13549	 0.21032	 0.29657	 0.37969	 0.45001	 0.52746	 0.63486	 0.73590	 0.83043	 0.91310	 0.97827	 0.99707	 0.93292	 0.72339	 0.29448	-0.41364	-1.31684	-1.36782	-3.10730	-3.00818	-2.67550	-2.37511	-1.86134	-1.66702	-1.54354	-1.36431	-1.26529	-1.17650	-1.08541	-1.01854	-0.92644	-0.81863	-0.67877	-0.54323	-0.37251	-0.23077	-0.09894	 0.01162	 0.15231	 0.17473	 -0.6321	-0.082152	 -0.0578	
