   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
      10	   6.171	0.013317	  0.9339	 -0.0693	  0.9300	-0.087150	0.012479	  0.9341	3.003E+6	   0.230	 3750.49	   80.39	  190.86	   0.000	 0.10644	 0.06646	 0.01501	-0.04860	-0.12361	-0.21205	-0.31049	-0.41086	-0.51674	-0.62096	-0.72628	-0.83585	-0.93523	-1.02320	-1.10549	-1.18813	-1.24366	-1.28567	-1.30787	-1.34468	-1.35523	-1.37885	-1.38274	-1.39960	-1.39130	-1.38665	-1.35077	-1.61360	-1.54231	-1.54933	-1.52060	-1.51103	-1.52692	-1.55574	-1.57537	-1.50079	-1.34517	-1.06706	-0.50466	-0.20458	-0.19287	 0.94837	 0.98878	 0.86660	 0.71185	 0.56674	 0.44204	 0.31529	 0.24373	 0.16376	 0.09220	 0.03388	-0.03033	-0.06493	-0.08543	-0.07276	-0.04472	 0.01047	 0.06107	 0.11705	 0.18723	 0.27489	 0.10638	  0.9296	-0.087393	 -0.0695	
      11	   7.195	0.014360	  1.0333	 -0.0677	  1.0269	-0.115173	0.013526	  1.0335	3.002E+6	   0.230	 3752.30	   80.43	  189.15	   0.000	 0.08327	 0.04982	 0.00606	-0.05042	-0.12077	-0.20807	-0.30819	-0.41223	-0.52331	-0.63319	-0.74469	-0.86058	-0.96704	-1.06243	-1.15235	-1.24257	-1.30594	-1.35547	-1.38561	-1.43103	-1.44887	-1.48206	-1.49411	-1.52183	-1.52290	-1.52774	-1.49734	-1.79881	-1.73832	-1.76327	-1.75345	-1.76796	-1.81431	-1.88314	-1.95021	-1.92012	-1.80627	-1.55401	-0.94514	-0.63057	-0.62088	 0.86471	 0.99999	 0.93216	 0.79605	 0.65697	 0.53107	 0.40361	 0.32408	 0.23853	 0.16220	 0.09835	 0.02942	-0.01104	-0.03775	-0.03194	-0.01022	 0.03764	 0.08252	 0.13290	 0.19818	 0.27587	 0.08099	  1.0266	-0.115290	 -0.0679	
      12	   8.222	0.016225	  1.1200	 -0.0644	  1.1108	-0.144114	0.014743	  1.1205	3.003E+6	   0.230	 3759.06	   80.52	  190.77	   0.000	 0.04994	 0.02123	-0.01159	-0.05529	-0.11393	-0.19406	-0.29245	-0.39924	-0.51564	-0.63179	-0.74980	-0.87246	-0.98645	-1.08979	-1.18751	-1.28551	-1.35703	-1.41425	-1.45304	-1.50644	-1.53225	-1.57488	-1.59614	-1.63454	-1.63993	-1.66145	-1.64365	-1.97603	-1.92728	-1.97154	-1.98099	-2.02059	-2.09885	-2.20953	-2.32678	-2.34585	-2.28018	-2.06225	-1.41555	-1.09331	-1.08874	 0.74841	 0.98597	 0.97379	 0.86219	 0.73245	 0.60824	 0.48129	 0.39577	 0.30592	 0.22562	 0.15685	 0.08356	 0.03766	 0.00548	 0.00481	 0.02021	 0.06149	 0.10070	 0.14555	 0.20594	 0.27273	 0.04199	  1.1106	-0.144798	 -0.0647	
      13	   9.248	0.020324	  1.1778	 -0.0589	  1.1658	-0.169222	0.017167	  1.1790	3.001E+6	   0.230	 3758.91	   80.54	  189.23	   0.000	-0.00790	-0.03787	-0.05712	-0.08130	-0.11483	-0.16875	-0.24947	-0.35194	-0.47244	-0.59623	-0.72347	-0.85391	-0.97697	-1.09014	-1.19587	-1.30267	-1.38267	-1.44844	-1.49528	-1.55707	-1.59045	-1.64454	-1.67521	-1.72291	-1.74341	-1.77383	-1.78621	-2.02141	-2.08044	-2.14464	-2.17351	-2.24893	-2.35312	-2.50091	-2.66514	-2.73290	-2.71683	-2.53709	-1.86282	-1.53903	-1.53713	 0.61838	 0.95130	 0.99426	 0.90895	 0.79024	 0.66916	 0.54367	 0.45389	 0.36090	 0.27729	 0.20451	 0.12736	 0.07657	 0.03900	 0.03247	 0.04221	 0.07683	 0.11088	 0.15021	 0.20559	 0.25914	-0.02640	  1.1657	-0.171626	 -0.0591	
      14	  10.265	0.047655	  1.1962	 -0.0557	  1.1855	-0.166279	0.026252	  1.2051	3.005E+6	   0.231	 3772.61	   80.71	  190.78	   0.000	-0.06650	-0.10981	-0.12092	-0.13525	-0.15230	-0.18146	-0.23050	-0.30618	-0.41271	-0.53333	-0.66237	-0.79730	-0.92660	-1.04627	-1.16032	-1.27229	-1.36081	-1.43263	-1.48855	-1.55697	-1.59834	-1.66115	-1.69860	-1.75785	-1.79127	-1.82769	-1.86384	-2.12227	-2.11906	-2.17189	-2.25528	-2.37834	-2.52210	-2.69016	-2.88765	-2.99344	-3.01772	-2.87157	-2.18507	-1.86589	-1.85983	 0.51159	 0.91475	 0.99999	 0.93643	 0.82739	 0.70991	 0.58649	 0.49444	 0.39954	 0.31327	 0.23783	 0.15759	 0.10290	 0.06070	 0.04930	 0.05482	 0.08444	 0.11395	 0.14899	 0.20082	 0.24347	-0.10292	  1.1858	-0.187587	 -0.0560	
      15	  11.260	0.061846	  1.2014	 -0.0568	  1.1903	-0.173925	0.036473	  1.2125	2.997E+6	   0.230	 3756.64	   80.57	  189.18	   0.000	-0.15920	-0.22964	-0.24234	-0.25508	-0.26730	-0.27922	-0.29158	-0.31087	-0.34728	-0.40790	-0.49662	-0.61675	-0.76475	-0.91413	-1.05530	-1.18498	-1.29163	-1.37840	-1.44938	-1.52993	-1.58348	-1.65666	-1.70412	-1.77447	-1.82010	-1.86456	-1.91262	-2.18417	-2.20126	-2.27831	-2.29233	-2.44337	-2.68867	-2.87888	-3.10367	-3.24780	-3.31475	-3.20402	-2.50940	-2.19566	-2.18451	 0.39692	 0.87048	 0.99999	 0.95763	 0.85874	 0.74536	 0.62390	 0.52999	 0.43371	 0.34402	 0.26607	 0.18276	 0.12405	 0.07726	 0.06083	 0.06148	 0.08602	 0.11066	 0.14103	 0.18832	 0.21441	-0.20494	  1.1908	-0.199828	 -0.0571	
      16	  12.254	0.079879	  1.1891	 -0.0549	  1.1790	-0.174315	0.044468	  1.2053	2.995E+6	   0.230	 3756.45	   80.59	  190.86	   0.000	-0.24521	-0.31631	-0.32476	-0.32858	-0.33226	-0.33492	-0.33481	-0.33543	-0.34048	-0.35837	-0.39567	-0.46036	-0.56886	-0.72374	-0.89425	-1.05156	-1.18394	-1.29105	-1.38093	-1.47580	-1.54291	-1.62826	-1.68692	-1.76952	-1.82673	-1.88070	-1.94087	-2.22335	-2.25581	-2.35505	-2.39125	-2.48429	-2.79702	-3.04761	-3.29967	-3.47898	-3.58756	-3.51320	-2.81808	-2.51204	-2.50596	 0.27923	 0.82088	 0.99513	 0.97375	 0.88573	 0.77722	 0.65822	 0.56323	 0.46551	 0.37295	 0.29341	 0.20717	 0.14458	 0.09346	 0.07213	 0.06810	 0.08782	 0.10765	 0.13299	 0.17546	 0.18455	-0.26894	  1.1797	-0.211184	 -0.0552	
      17	  13.254	0.105669	  1.2069	 -0.0574	  1.1990	-0.173860	0.057214	  1.2303	2.992E+6	   0.230	 3751.79	   80.57	  189.14	   0.000	-0.30013	-0.37602	-0.38435	-0.38393	-0.38164	-0.37944	-0.37499	-0.37040	-0.36576	-0.36563	-0.37516	-0.40436	-0.48407	-0.62802	-0.80506	-0.97540	-1.12298	-1.24278	-1.34543	-1.45035	-1.52739	-1.62203	-1.68853	-1.78171	-1.85057	-1.91176	-1.98304	-2.27731	-2.32437	-2.44126	-2.50219	-2.60234	-2.88387	-3.23440	-3.52271	-3.73953	-3.89354	-3.86244	-3.16483	-2.87043	-2.85112	 0.14074	 0.75924	 0.98404	 0.98697	 0.91181	 0.80942	 0.69399	 0.59837	 0.49995	 0.40493	 0.32399	 0.23535	 0.16941	 0.11439	 0.08855	 0.08040	 0.09567	 0.11137	 0.13254	 0.17119	 0.16900	-0.31858	  1.2003	-0.224928	 -0.0577	
      18	  14.264	0.101731	  1.1902	 -0.0516	  1.1786	-0.194672	0.061833	  1.2100	2.986E+6	   0.230	 3741.37	   80.48	  190.87	   0.000	-0.35599	-0.41384	-0.41608	-0.40915	-0.40036	-0.39227	-0.38359	-0.37562	-0.36740	-0.36205	-0.36074	-0.36389	-0.38762	-0.46195	-0.61131	-0.80023	-0.98120	-1.12918	-1.25658	-1.38001	-1.47263	-1.58243	-1.66229	-1.76876	-1.84787	-1.92139	-2.00509	-2.30975	-2.37169	-2.50500	-2.58641	-2.72023	-2.93356	-3.37891	-3.72042	-3.96876	-4.16341	-4.17390	-3.46578	-3.19228	-3.19300	 0.01158	 0.69924	 0.96947	 0.99441	 0.93074	 0.83378	 0.72122	 0.62493	 0.52550	 0.42827	 0.34534	 0.25398	 0.18446	 0.12532	 0.09508	 0.08315	 0.09425	 0.10553	 0.12228	 0.15677	 0.14136	-0.34278	  1.1799	-0.237460	 -0.0519	
      19	  15.267	0.113824	  1.1876	 -0.0500	  1.1756	-0.202901	0.071418	  1.2094	2.984E+6	   0.230	 3741.98	   80.52	  189.16	   0.000	-0.38572	-0.43422	-0.43520	-0.42781	-0.41807	-0.40927	-0.39972	-0.39087	-0.38157	-0.37489	-0.37155	-0.37001	-0.37773	-0.40833	-0.49638	-0.65912	-0.85470	-1.02485	-1.17369	-1.31332	-1.42001	-1.54263	-1.63377	-1.75249	-1.84189	-1.92554	-2.02059	-2.33502	-2.41131	-2.55959	-2.65863	-2.81736	-3.02347	-3.49540	-3.90874	-4.18528	-4.42213	-4.46888	-3.76271	-3.51602	-3.52309	-0.12354	 0.63377	 0.95048	 0.99892	 0.94776	 0.85715	 0.74827	 0.65212	 0.55255	 0.45387	 0.36895	 0.27595	 0.20333	 0.14054	 0.10668	 0.09130	 0.09831	 0.10574	 0.11868	 0.14989	 0.12629	-0.36123	  1.1772	-0.249009	 -0.0503	
      20	  -0.006	0.010430	  0.2633	 -0.0680	  0.2633	0.010458	0.008341	  0.2634	3.021E+6	   0.233	 3840.52	   81.54	  190.84	   0.000	 0.17190	 0.10070	 0.04094	-0.02354	-0.09202	-0.16484	-0.24276	-0.31861	-0.39503	-0.46786	-0.53920	-0.61243	-0.67223	-0.71879	-0.75975	-0.79903	-0.81280	-0.81382	-0.79525	-0.78778	-0.76086	-0.73397	-0.69701	-0.66136	-0.60841	-0.55641	-0.48269	-0.56358	-0.45322	-0.37421	-0.27053	-0.16430	-0.06279	 0.05817	 0.20266	 0.39240	 0.60393	 0.81556	 0.96895	 0.99826	 0.99889	 0.49585	 0.15931	-0.07304	-0.16663	-0.24959	-0.30230	-0.38832	-0.34625	-0.38576	-0.41056	-0.42017	-0.44519	-0.43392	-0.40851	-0.34713	-0.27543	-0.17182	-0.08335	 0.00790	 0.10673	 0.24401	 0.17160	  0.2631	0.008425	 -0.0681	
      21	  -1.031	0.010314	  0.1494	 -0.0669	  0.1492	0.013003	0.007878	  0.1495	3.020E+6	   0.233	 3839.27	   81.53	  189.17	   0.000	 0.17710	 0.10394	 0.04612	-0.01598	-0.08179	-0.15114	-0.22525	-0.29699	-0.36873	-0.43666	-0.50333	-0.57020	-0.62404	-0.66459	-0.69940	-0.73222	-0.74005	-0.73556	-0.71140	-0.69803	-0.66611	-0.63271	-0.59073	-0.54824	-0.49105	-0.43249	-0.35506	-0.41410	-0.30040	-0.21275	-0.10355	 0.01014	 0.11931	 0.24856	 0.39771	 0.58018	 0.76778	 0.92972	 0.99908	 0.96258	 0.95884	 0.23617	-0.10685	-0.31607	-0.36959	-0.42489	-0.45481	-0.52790	-0.46060	-0.48764	-0.50212	-0.50134	-0.51823	-0.49779	-0.46352	-0.39309	-0.31357	-0.20162	-0.10661	-0.00954	 0.09368	 0.23756	 0.17673	  0.1491	0.010616	 -0.0670	
      22	  -2.059	0.010259	  0.0273	 -0.0657	  0.0270	0.011235	0.007598	  0.0273	3.021E+6	   0.233	 3842.42	   81.57	  190.84	   0.000	 0.18210	 0.10783	 0.05261	-0.00675	-0.06957	-0.13514	-0.20517	-0.27258	-0.33943	-0.40216	-0.46334	-0.52426	-0.57196	-0.60612	-0.63472	-0.66098	-0.66273	-0.65256	-0.62266	-0.60326	-0.56663	-0.52689	-0.47983	-0.43128	-0.36933	-0.30504	-0.22498	-0.26330	-0.14626	-0.05182	 0.06214	 0.18006	 0.29484	 0.42807	 0.57554	 0.74226	 0.89426	 0.99059	 0.97868	 0.84661	 0.83815	-0.10061	-0.43314	-0.60333	-0.60467	-0.62452	-0.62664	-0.68523	-0.58544	-0.59936	-0.60235	-0.58945	-0.59692	-0.56650	-0.52239	-0.44204	-0.35394	-0.23291	-0.13083	-0.02749	 0.08028	 0.23079	 0.18141	  0.0270	0.008643	 -0.0657	
      23	  -3.088	0.010282	 -0.0891	 -0.0644	 -0.0896	0.005464	0.007360	 -0.0893	3.019E+6	   0.233	 3838.98	   81.54	  189.20	   0.000	 0.18526	 0.11148	 0.05911	 0.00266	-0.05716	-0.11907	-0.18518	-0.24844	-0.31070	-0.36857	-0.42452	-0.47999	-0.52193	-0.55027	-0.57327	-0.59349	-0.58973	-0.57438	-0.53989	-0.51497	-0.47438	-0.42882	-0.37780	-0.32383	-0.25798	-0.18900	-0.10641	-0.12776	-0.00925	 0.09091	 0.20660	 0.32666	 0.44321	 0.57539	 0.71522	 0.85951	 0.96835	 0.99816	 0.89780	 0.66132	 0.64752	-0.47939	-0.78378	-0.90294	-0.84583	-0.82617	-0.79893	-0.84032	-0.70767	-0.70861	-0.69952	-0.67510	-0.67291	-0.63234	-0.57853	-0.48854	-0.39208	-0.26219	-0.15348	-0.04421	 0.06762	 0.22354	 0.18491	 -0.0895	0.002659	 -0.0644	
      24	  -4.116	0.010406	 -0.2111	 -0.0629	 -0.2113	-0.004768	0.007086	 -0.2114	3.018E+6	   0.233	 3839.65	   81.56	  190.61	   0.000	 0.18788	 0.11582	 0.06671	 0.01344	-0.04314	-0.10120	-0.16318	-0.22219	-0.27974	-0.33325	-0.38333	-0.43319	-0.46937	-0.49188	-0.50918	-0.52342	-0.51430	-0.49390	-0.45479	-0.42476	-0.38013	-0.32939	-0.27445	-0.21596	-0.14619	-0.07389	 0.01146	 0.00590	 0.12509	 0.22881	 0.34438	 0.46381	 0.57889	 0.70522	 0.83035	 0.94339	 0.99819	 0.95874	 0.74823	 0.39152	 0.37071	-0.93462	-1.19130	-1.24270	-1.11632	-1.04894	-0.98826	-1.01468	-0.83818	-0.82433	-0.80290	-0.76527	-0.75263	-0.70111	-0.63676	-0.53646	-0.43106	-0.29187	-0.17589	-0.06054	 0.05509	 0.21529	 0.18782	 -0.2111	-0.007894	 -0.0629	
      25	  -5.159	0.010731	 -0.3266	 -0.0614	 -0.3262	-0.018681	0.007419	 -0.3271	3.016E+6	   0.233	 3835.08	   81.52	  189.15	   0.000	 0.18909	 0.11954	 0.07399	 0.02394	-0.02941	-0.08370	-0.14176	-0.19665	-0.24974	-0.29850	-0.34366	-0.38811	-0.41900	-0.43614	-0.44811	-0.45676	-0.44295	-0.41803	-0.37466	-0.34007	-0.29204	-0.23658	-0.17858	-0.11573	-0.04327	 0.03181	 0.11875	 0.12671	 0.24482	 0.35052	 0.46432	 0.58077	 0.69093	 0.80724	 0.91250	 0.98802	 0.98819	 0.86664	 0.54280	 0.05990	 0.02962	-1.42760	-1.62103	-1.59298	-1.39469	-1.27767	-1.17752	-1.12235	-0.97539	-0.93919	-0.90421	-0.85139	-0.82936	-0.76700	-0.69211	-0.58122	-0.46724	-0.31925	-0.19650	-0.07524	 0.04304	 0.20630	 0.18931	 -0.3261	-0.021704	 -0.0614	
