   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
       9	  11.005	  1.1218	-0.145522	 -0.0606	0.071301	  1.1289	  1.1345	0.042437	  199.22	   0.000	2.927E+6	   0.230	 3733.46	   81.12	  1553.1	 1005.60	   35.55	-0.30697	-0.37617	-0.38534	-0.38853	-0.39130	-0.39401	-0.39430	-0.39544	-0.39818	-0.40947	-0.43758	-0.49260	-0.59633	-0.74275	-0.90603	-1.05870	-1.18941	-1.29275	-1.38060	-1.46903	-1.53160	-1.60604	-1.66012	-1.73239	-1.77354	-1.81612	-1.87135	-1.99909	-2.23342	-2.29610	-2.32463	-2.39319	-2.51964	-2.71557	-2.96140	-3.06560	-3.09013	-2.93970	-2.23586	-1.91443	-1.91374	 0.52491	 0.92327	 0.99736	 0.92516	 0.80852	 0.67803	 0.56974	 0.46868	 0.36715	 0.27928	 0.19893	 0.11402	 0.05515	 0.00882	-0.00621	-0.00321	 0.02543	 0.05023	 0.08201	 0.12917	 0.14003	-0.31360	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99665	 0.99269	 0.98663	 0.97565	 0.95973	 0.93513	 0.90510	 0.86870	 0.84892	 0.83151	 0.81159	 0.79166	 0.77381	 0.75272	 0.73498	 0.71750	 0.69992	 0.68515	 0.67278	 0.66065	 0.65031	 0.64065	 0.63262	 0.62665	 0.62050	 0.61986	 0.61791	 0.61804	 0.61606	 0.62055	 0.62390	 0.62682	 0.63328	 0.63890	 0.64642	 0.65389	 0.66257	 0.67079	 0.68300	 0.69171	 0.71485	 0.74004	 0.76415	 0.79103	 0.81846	 0.84330	 0.87008	 0.89153	 0.92849	 0.95760	 0.97567	 0.98758	 0.99466	 1.00000	 1.00000	 1.00000	 1.00000	 0.03759	 0.04012	 0.03653	 0.00152	 0.02353	 0.00020	-0.03920	-0.06496	-0.07519	-0.07282	-0.06537	-0.05670	-0.04308	-0.02901	-0.03669	-0.05377	
      10	  11.999	  1.1347	-0.166906	 -0.0603	0.072626	  1.1446	  1.1490	0.051980	  200.81	   0.000	2.925E+6	   0.230	 3732.27	   81.13	  1552.6	 1005.60	   35.72	-0.34118	-0.42498	-0.44002	-0.44328	-0.44257	-0.44145	-0.43820	-0.43477	-0.43076	-0.43060	-0.43913	-0.46006	-0.51508	-0.61576	-0.76460	-0.93119	-1.08807	-1.21559	-1.32552	-1.43067	-1.50753	-1.59588	-1.66209	-1.74676	-1.79885	-1.85304	-1.92077	-2.06106	-2.31012	-2.38956	-2.43550	-2.52447	-2.66797	-2.89253	-3.18961	-3.33289	-3.40022	-3.28603	-2.57324	-2.25766	-2.25681	 0.41000	 0.88114	 0.99887	 0.94823	 0.84143	 0.71544	 0.60668	 0.50424	 0.40098	 0.31030	 0.22668	 0.13851	 0.07565	 0.02479	 0.00502	 0.00372	 0.02767	 0.04800	 0.07546	 0.11903	 0.12010	-0.37162	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99265	 0.97465	 0.95626	 0.93435	 0.90613	 0.87051	 0.83115	 0.78717	 0.74839	 0.71448	 0.69990	 0.68990	 0.67929	 0.67114	 0.66511	 0.65723	 0.65518	 0.65295	 0.65147	 0.65183	 0.65516	 0.65729	 0.66034	 0.66470	 0.66956	 0.67532	 0.68044	 0.68748	 0.69362	 0.70068	 0.70439	 0.71331	 0.71999	 0.72536	 0.73392	 0.74027	 0.74799	 0.75462	 0.76184	 0.76827	 0.77772	 0.78445	 0.80126	 0.81920	 0.83550	 0.85369	 0.87226	 0.88918	 0.90822	 0.92333	 0.94938	 0.97019	 0.98295	 0.99158	 0.99659	 1.00000	 1.00000	 1.00000	 1.00000	 0.03233	 0.03580	 0.03303	-0.00691	 0.00065	-0.03580	-0.07632	-0.09453	-0.09796	-0.09299	-0.08212	-0.06805	-0.05067	-0.03720	-0.04719	-0.06531	
      11	  12.996	  1.1642	-0.161921	 -0.0630	0.104047	  1.1708	  1.1798	0.065294	  199.16	   0.000	2.912E+6	   0.229	 3703.66	   80.83	  1541.1	 1005.59	   35.82	-0.39819	-0.47444	-0.48664	-0.48737	-0.48443	-0.48166	-0.47744	-0.47266	-0.46672	-0.46356	-0.46618	-0.47482	-0.50775	-0.58034	-0.70407	-0.85889	-1.02148	-1.16141	-1.28646	-1.40420	-1.49305	-1.59324	-1.66989	-1.76587	-1.82883	-1.89381	-1.97409	-2.12639	-2.38962	-2.48637	-2.55026	-2.66086	-2.82578	-3.07698	-3.41620	-3.61076	-3.72334	-3.64756	-2.93269	-2.62523	-2.62418	 0.27974	 0.82881	 0.99585	 0.96721	 0.87154	 0.75098	 0.64246	 0.53911	 0.43448	 0.34107	 0.25481	 0.16347	 0.09679	 0.04138	 0.01688	 0.01143	 0.03053	 0.04658	 0.06989	 0.10983	 0.10054	-0.41253	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99334	 0.97850	 0.96300	 0.94536	 0.92191	 0.89089	 0.85619	 0.81265	 0.77008	 0.72626	 0.70408	 0.68670	 0.66803	 0.65165	 0.63642	 0.61594	 0.60538	 0.59218	 0.57989	 0.56963	 0.56373	 0.55668	 0.55016	 0.54521	 0.54054	 0.53989	 0.53626	 0.53966	 0.53967	 0.54270	 0.54075	 0.54825	 0.55192	 0.55451	 0.56155	 0.56584	 0.57312	 0.57887	 0.58642	 0.59283	 0.60456	 0.61193	 0.63150	 0.65590	 0.67801	 0.70471	 0.73215	 0.75902	 0.79101	 0.81665	 0.86509	 0.91044	 0.94420	 0.96868	 0.98506	 0.99682	 1.00000	 1.00000	 1.00000	 0.02344	 0.02753	 0.02535	-0.01324	-0.00422	-0.04192	-0.09066	-0.11549	-0.11901	-0.11512	-0.10499	-0.09024	-0.06949	-0.04753	-0.05383	-0.07225	
      12	  14.004	  1.1478	-0.208768	 -0.0616	0.075183	  1.1642	  1.1639	0.076251	  200.76	   0.000	2.895E+6	   0.228	 3661.81	   80.38	  1524.2	 1005.58	   35.91	-0.41215	-0.50294	-0.52836	-0.53379	-0.52977	-0.52555	-0.51749	-0.50734	-0.49459	-0.48523	-0.48119	-0.48014	-0.49021	-0.51402	-0.57091	-0.67591	-0.82824	-0.98825	-1.14484	-1.28938	-1.40089	-1.52132	-1.61415	-1.72549	-1.80116	-1.87994	-1.97346	-2.13706	-2.41164	-2.52449	-2.60537	-2.73498	-2.91955	-3.19212	-3.56647	-3.80208	-3.95453	-3.91629	-3.20376	-2.90573	-2.90458	 0.17276	 0.78242	 0.98925	 0.97873	 0.89251	 0.77659	 0.66866	 0.56457	 0.45877	 0.36293	 0.27413	 0.17996	 0.10950	 0.04999	 0.02137	 0.01200	 0.02698	 0.03874	 0.05821	 0.09501	 0.07959	-0.47677	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99707	 0.98930	 0.97947	 0.96744	 0.95019	 0.92526	 0.89375	 0.85073	 0.80428	 0.75367	 0.72823	 0.70759	 0.68529	 0.66544	 0.64707	 0.62573	 0.61224	 0.59848	 0.58716	 0.57918	 0.57586	 0.57351	 0.57230	 0.57364	 0.57715	 0.58379	 0.58904	 0.59920	 0.60854	 0.62132	 0.63104	 0.64753	 0.66209	 0.67436	 0.69154	 0.70595	 0.72192	 0.73762	 0.75221	 0.76561	 0.78166	 0.79438	 0.82020	 0.84372	 0.86254	 0.87999	 0.89594	 0.90983	 0.92457	 0.93532	 0.95241	 0.96613	 0.97568	 0.98388	 0.99027	 0.99711	 1.00000	 1.00000	 1.00000	 0.01482	 0.01974	 0.01944	-0.01664	-0.00096	-0.03416	-0.08572	-0.11951	-0.13103	-0.12805	-0.12184	-0.11336	-0.09826	-0.06608	-0.05977	-0.07617	
      13	  15.008	  1.2377	-0.118590	 -0.0752	0.205970	  1.2262	  1.2537	0.103254	  199.16	   0.000	2.883E+6	   0.227	 3635.64	   80.11	  1513.6	 1005.58	   36.01	-0.52202	-0.58067	-0.58684	-0.58576	-0.58399	-0.58191	-0.57756	-0.57273	-0.56611	-0.56003	-0.55666	-0.55405	-0.56648	-0.59557	-0.66221	-0.77310	-0.92277	-1.06985	-1.21322	-1.35021	-1.45861	-1.57970	-1.67493	-1.79185	-1.87517	-1.96119	-2.06558	-2.23923	-2.52696	-2.65766	-2.75707	-2.90894	-3.12116	-3.41956	-3.81795	-4.13605	-4.33775	-4.34744	-3.62368	-3.34538	-3.34399	 0.00619	 0.70840	 0.97409	 0.99066	 0.91866	 0.80992	 0.70365	 0.59950	 0.49312	 0.39419	 0.30434	 0.20764	 0.13402	 0.07049	 0.03770	 0.02420	 0.03471	 0.04280	 0.05868	 0.09216	 0.06267	-0.50004	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99328	 0.98003	 0.95117	 0.90685	 0.82666	 0.77498	 0.73314	 0.68426	 0.62967	 0.57707	 0.51083	 0.45363	 0.39444	 0.36016	 0.33335	 0.30791	 0.28782	 0.26458	 0.22827	 0.21973	 0.19978	 0.18042	 0.16256	 0.15142	 0.13941	 0.12589	 0.11857	 0.10540	 0.10499	 0.09442	 0.09866	 0.09268	 0.09579	 0.09126	 0.10032	 0.10269	 0.10841	 0.11764	 0.12502	 0.13651	 0.14631	 0.15925	 0.17072	 0.19023	 0.20442	 0.24033	 0.28492	 0.32510	 0.37453	 0.42727	 0.47803	 0.54129	 0.59325	 0.69153	 0.78444	 0.85623	 0.91235	 0.95055	 0.98628	 0.99766	 1.00000	 1.00000	-0.00385	 0.00048	-0.00935	-0.06901	-0.10216	-0.14477	-0.16994	-0.17207	-0.16550	-0.15382	-0.13397	-0.11615	-0.09833	-0.09145	-0.10219	-0.11859	
      14	  14.004	  1.1688	-0.210009	 -0.0642	0.079061	  1.1848	  1.1848	0.079178	  200.85	   0.000	2.909E+6	   0.230	 3707.53	   80.92	  1542.6	 1005.56	   36.20	-0.41424	-0.50510	-0.52939	-0.53612	-0.53454	-0.53217	-0.52470	-0.51462	-0.50226	-0.49299	-0.48942	-0.49027	-0.50445	-0.53866	-0.61231	-0.73229	-0.88789	-1.04261	-1.19076	-1.32829	-1.43414	-1.55026	-1.64017	-1.74906	-1.82291	-1.90050	-1.99308	-2.15678	-2.43221	-2.54492	-2.62526	-2.75546	-2.94081	-3.21327	-3.58390	-3.82573	-3.97743	-3.93956	-3.22403	-2.92697	-2.92560	 0.16651	 0.77983	 0.98892	 0.97933	 0.89363	 0.77800	 0.67015	 0.56611	 0.46031	 0.36458	 0.27578	 0.18170	 0.11134	 0.05198	 0.02344	 0.01420	 0.02916	 0.04127	 0.06092	 0.09791	 0.08275	-0.46887	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99683	 0.98836	 0.97816	 0.96592	 0.94865	 0.92391	 0.89300	 0.85092	 0.80674	 0.75893	 0.73496	 0.71512	 0.69414	 0.67482	 0.65717	 0.63721	 0.62501	 0.61243	 0.60111	 0.59280	 0.58889	 0.58596	 0.58429	 0.58532	 0.58800	 0.59318	 0.59775	 0.60722	 0.61585	 0.62729	 0.63489	 0.64914	 0.66090	 0.67095	 0.68536	 0.69798	 0.71193	 0.72487	 0.73749	 0.74874	 0.76333	 0.77441	 0.79744	 0.81843	 0.83557	 0.85222	 0.86748	 0.88126	 0.89595	 0.90719	 0.92687	 0.94521	 0.95989	 0.97308	 0.98317	 0.99357	 0.99824	 1.00000	 1.00000	 0.01590	 0.02074	 0.02040	-0.01604	-0.00129	-0.03570	-0.08709	-0.11790	-0.12862	-0.12671	-0.11916	-0.10997	-0.09345	-0.06344	-0.05997	-0.07675	
      15	  12.992	  1.1683	-0.209462	 -0.0656	0.058564	  1.1855	  1.1833	0.068175	  199.22	   0.000	2.930E+6	   0.231	 3766.54	   81.59	  1566.4	 1005.54	   36.40	-0.37325	-0.46857	-0.49109	-0.49858	-0.50086	-0.50260	-0.49791	-0.48840	-0.47599	-0.46799	-0.46837	-0.47879	-0.51524	-0.58944	-0.71108	-0.86505	-1.02629	-1.16607	-1.29043	-1.40725	-1.49471	-1.59388	-1.66985	-1.76488	-1.82615	-1.89121	-1.97042	-2.12263	-2.38571	-2.48102	-2.54319	-2.65317	-2.81610	-3.06449	-3.40199	-3.59214	-3.70069	-3.62036	-2.90541	-2.59592	-2.59459	 0.29050	 0.83321	 0.99632	 0.96595	 0.86932	 0.74824	 0.63960	 0.53612	 0.43147	 0.33819	 0.25187	 0.16056	 0.09401	 0.03879	 0.01478	 0.00976	 0.02945	 0.04584	 0.06968	 0.11024	 0.10438	-0.39954	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99668	 0.99173	 0.98534	 0.97511	 0.95938	 0.93738	 0.90444	 0.86612	 0.82120	 0.79838	 0.77877	 0.75695	 0.73627	 0.71783	 0.69783	 0.68280	 0.66850	 0.65608	 0.64647	 0.64152	 0.63761	 0.63546	 0.63528	 0.63780	 0.64277	 0.64793	 0.65614	 0.66525	 0.67665	 0.68615	 0.70064	 0.71408	 0.72498	 0.73972	 0.75281	 0.76665	 0.78079	 0.79406	 0.80640	 0.82040	 0.83153	 0.85502	 0.87635	 0.89414	 0.91071	 0.92549	 0.93770	 0.95070	 0.96019	 0.97521	 0.98538	 0.99105	 0.99497	 0.99774	 1.00000	 1.00000	 1.00000	 1.00000	 0.02599	 0.02992	 0.02860	-0.00768	 0.01122	-0.01901	-0.06259	-0.08794	-0.09786	-0.09403	-0.08618	-0.07746	-0.06502	-0.04703	-0.04959	-0.06688	
      16	   9.004	  1.0899	-0.131712	 -0.0595	0.040472	  1.0971	  1.0995	0.024913	  200.78	   0.000	2.973E+6	   0.235	 3881.41	   82.83	  1612.7	 1005.52	   36.47	-0.14122	-0.19220	-0.20082	-0.21285	-0.22565	-0.24196	-0.26901	-0.31631	-0.39904	-0.51050	-0.63956	-0.77581	-0.90830	-1.02799	-1.14141	-1.24844	-1.33382	-1.39987	-1.45245	-1.51276	-1.54928	-1.59860	-1.63003	-1.67827	-1.69725	-1.71788	-1.74818	-1.85014	-2.05250	-2.08089	-2.07400	-2.10704	-2.18973	-2.33568	-2.47556	-2.50178	-2.44272	-2.22412	-1.54983	-1.22325	-1.22216	 0.73330	 0.98329	 0.97283	 0.85931	 0.72554	 0.58827	 0.48307	 0.38646	 0.29094	 0.20833	 0.13557	 0.05782	 0.00796	-0.02841	-0.03271	-0.01967	 0.01984	 0.05510	 0.09730	 0.15416	 0.19675	-0.16638	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99756	 0.99327	 0.98459	 0.96912	 0.94519	 0.91044	 0.88987	 0.87002	 0.84681	 0.82267	 0.80055	 0.77536	 0.75262	 0.73140	 0.71137	 0.69544	 0.68362	 0.67515	 0.66966	 0.66685	 0.66774	 0.67122	 0.67841	 0.68629	 0.69710	 0.70916	 0.72324	 0.73813	 0.75416	 0.76769	 0.78520	 0.80190	 0.81787	 0.83386	 0.84898	 0.86298	 0.87712	 0.88965	 0.91481	 0.93362	 0.94871	 0.96148	 0.97259	 0.98071	 0.98765	 0.99198	 0.99700	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04715	 0.04822	 0.04286	 0.00790	 0.03200	 0.01505	-0.01369	-0.01498	-0.01139	 0.00328	 0.00570	 0.00100	-0.00402	-0.01841	-0.03093	-0.04510	
      17	  16.002	  1.2420	-0.044088	 -0.0834	0.300000	  1.2060	  1.2555	0.127541	  150.00	   0.000	2.885E+6	   0.228	 3655.23	   80.39	  1521.5	 1005.50	   36.48	-0.59072	-0.64212	-0.65176	-0.65385	-0.65333	-0.65122	-0.64552	-0.63742	-0.62619	-0.61573	-0.60733	-0.59858	-0.60102	-0.61630	-0.64999	-0.70710	-0.80918	-0.93582	-1.08148	-1.23154	-1.35585	-1.49388	-1.60273	-1.73286	-1.82894	-1.92852	-2.04512	-2.22748	-2.52180	-2.66812	-2.78387	-2.95306	-3.18180	-3.50041	-3.91648	-4.27972	-4.51629	-4.55725	-3.83099	-3.57516	-3.57376	-0.09156	 0.66230	 0.96205	 0.99514	 0.93201	 0.82776	 0.72248	 0.61794	 0.51050	 0.40958	 0.31746	 0.21794	 0.14099	 0.07363	 0.03685	 0.01973	 0.02650	 0.03085	 0.04302	 0.07360	 0.03418	-0.56065	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99333	 0.97877	 0.94759	 0.89925	 0.80902	 0.75330	 0.70829	 0.65492	 0.59534	 0.53580	 0.46321	 0.40018	 0.33283	 0.29486	 0.26350	 0.23535	 0.21278	 0.18802	 0.14716	 0.13705	 0.11292	 0.08823	 0.06573	 0.04911	 0.03373	 0.01521	 0.00358	-0.01455	-0.01978	-0.03529	-0.03413	-0.04735	-0.04833	-0.05592	-0.05221	-0.05435	-0.05181	-0.04964	-0.04703	-0.04153	-0.03796	-0.03116	-0.02580	-0.01500	-0.00795	 0.00891	 0.03945	 0.06630	 0.10287	 0.14297	 0.18424	 0.24248	 0.29110	 0.38720	 0.50180	 0.60823	 0.70884	 0.79050	 0.90443	 0.96867	 0.99167	 1.00000	-0.03284	-0.03012	-0.04182	-0.08785	-0.12519	-0.18624	-0.23243	-0.24350	-0.23523	-0.22749	-0.21269	-0.19990	-0.17868	-0.13935	-0.13157	-0.14367	cpt_wake < 0; 
      18	   7.499	  1.0110	-0.109899	 -0.0626	0.022988	  1.0167	  1.0176	0.016665	  199.20	   0.000	2.971E+6	   0.235	 3880.92	   82.85	  1612.5	 1005.50	   36.64	-0.05637	-0.09220	-0.11063	-0.13193	-0.15912	-0.20043	-0.26559	-0.35572	-0.46827	-0.58626	-0.70775	-0.83188	-0.94853	-1.05162	-1.15021	-1.24396	-1.31515	-1.36797	-1.40654	-1.45401	-1.47806	-1.51309	-1.53159	-1.56437	-1.56937	-1.57571	-1.58838	-1.66935	-1.84295	-1.84600	-1.81629	-1.82101	-1.86159	-1.95578	-2.02814	-1.99437	-1.87471	-1.61291	-0.98324	-0.66325	-0.66235	 0.87118	 0.99871	 0.92206	 0.77992	 0.63570	 0.49527	 0.39518	 0.30484	 0.21522	 0.13786	 0.07147	 0.00029	-0.04206	-0.07047	-0.06597	-0.04469	 0.00348	 0.04655	 0.09621	 0.15947	 0.22010	-0.06632	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99705	 0.98949	 0.97217	 0.95842	 0.94355	 0.92329	 0.89842	 0.87353	 0.84259	 0.81185	 0.78101	 0.75171	 0.72779	 0.71073	 0.69958	 0.69509	 0.69727	 0.70659	 0.72080	 0.74298	 0.76262	 0.78812	 0.81373	 0.84320	 0.86832	 0.89352	 0.91281	 0.93427	 0.95196	 0.96564	 0.97659	 0.98482	 0.99034	 0.99435	 0.99697	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04727	 0.04809	 0.04245	 0.00872	 0.03308	 0.02817	 0.00592	-0.00278	-0.00208	 0.01035	 0.00975	 0.00491	 0.00047	-0.01248	-0.02383	-0.03690	
      19	   6.991	  0.9819	-0.099456	 -0.0650	0.020802	  0.9867	  0.9874	0.015341	  200.84	   0.000	2.966E+6	   0.234	 3868.75	   82.72	  1607.6	 1005.47	   36.62	-0.02549	-0.06003	-0.08348	-0.11244	-0.14896	-0.20396	-0.28353	-0.38079	-0.49351	-0.60760	-0.72406	-0.84313	-0.95465	-1.05247	-1.14623	-1.23562	-1.30218	-1.35066	-1.38465	-1.42784	-1.44785	-1.47817	-1.49241	-1.51992	-1.52026	-1.52178	-1.52864	-1.60218	-1.76528	-1.75994	-1.72295	-1.71672	-1.74517	-1.81947	-1.87077	-1.81790	-1.67940	-1.40545	-0.79422	-0.47914	-0.47834	 0.90895	 0.99650	 0.89679	 0.74657	 0.59980	 0.45911	 0.36149	 0.27357	 0.18614	 0.11104	 0.04720	-0.02165	-0.06122	-0.08668	-0.07900	-0.05480	-0.00341	 0.04247	 0.09498	 0.16072	 0.22827	-0.03243	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99735	 0.98876	 0.98019	 0.97054	 0.95563	 0.93594	 0.91426	 0.88546	 0.85481	 0.82182	 0.78793	 0.75812	 0.73377	 0.71521	 0.70452	 0.70061	 0.70538	 0.71636	 0.73710	 0.75656	 0.78261	 0.80962	 0.84150	 0.86878	 0.89578	 0.91637	 0.93914	 0.95736	 0.97104	 0.98136	 0.98874	 0.99356	 0.99675	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04721	 0.04797	 0.04224	 0.00883	 0.03287	 0.02935	 0.01225	 0.00142	 0.00117	 0.01235	 0.01022	 0.00549	 0.00133	-0.01100	-0.02184	-0.03447	
      20	   6.494	  0.9494	-0.088814	 -0.0670	0.019141	  0.9534	  0.9540	0.013970	  199.14	   0.000	2.967E+6	   0.235	 3871.53	   82.75	  1608.7	 1005.43	   36.64	-0.00055	-0.03514	-0.06393	-0.09949	-0.14495	-0.21082	-0.29811	-0.39756	-0.50851	-0.61909	-0.73152	-0.84676	-0.95394	-1.04725	-1.13703	-1.22246	-1.28497	-1.32962	-1.35947	-1.39860	-1.41471	-1.44068	-1.45091	-1.47352	-1.46964	-1.46654	-1.46797	-1.53456	-1.68759	-1.67448	-1.63047	-1.61331	-1.63276	-1.68733	-1.71808	-1.64700	-1.49147	-1.20714	-0.61591	-0.30625	-0.30553	 0.93998	 0.98921	 0.86795	 0.71079	 0.56212	 0.42129	 0.32657	 0.24113	 0.15609	 0.08319	 0.02189	-0.04462	-0.08154	-0.10410	-0.09333	-0.06627	-0.01180	 0.03686	 0.09201	 0.16015	 0.23386	-0.00538	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99698	 0.99258	 0.98768	 0.97850	 0.96501	 0.94921	 0.92564	 0.89809	 0.86559	 0.82988	 0.79527	 0.76472	 0.73782	 0.71890	 0.70731	 0.70506	 0.71130	 0.72766	 0.74552	 0.77130	 0.79904	 0.83293	 0.86223	 0.89163	 0.91419	 0.93871	 0.95834	 0.97273	 0.98346	 0.99071	 0.99504	 0.99772	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04607	 0.04697	 0.04134	 0.00835	 0.03207	 0.02924	 0.01666	 0.00364	 0.00266	 0.01290	 0.01029	 0.00577	 0.00188	-0.00998	-0.02043	-0.03272	
      21	   5.490	  0.8662	-0.066533	 -0.0699	0.016646	  0.8686	  0.8690	0.012308	  200.85	   0.000	2.971E+6	   0.235	 3881.61	   82.86	  1612.8	 1005.46	   36.66	 0.04227	 0.00528	-0.03433	-0.08348	-0.14411	-0.22262	-0.31576	-0.41436	-0.52022	-0.62397	-0.72917	-0.83720	-0.93637	-1.02140	-1.10300	-1.18071	-1.23500	-1.27188	-1.29323	-1.32419	-1.33259	-1.34944	-1.35125	-1.36364	-1.35054	-1.33805	-1.32795	-1.37939	-1.51041	-1.48091	-1.42194	-1.38408	-1.38655	-1.39581	-1.38387	-1.27671	-1.08844	-0.78770	-0.24366	 0.04714	 0.04802	 0.98658	 0.95312	 0.78857	 0.62023	 0.46979	 0.33033	 0.24337	 0.16682	 0.08522	 0.01804	-0.03733	-0.09910	-0.12993	-0.14599	-0.12838	-0.09506	-0.03345	 0.02145	 0.08201	 0.15500	 0.24084	 0.03925	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99536	 0.99131	 0.98265	 0.96902	 0.95187	 0.92597	 0.89504	 0.85870	 0.81937	 0.78256	 0.75201	 0.72770	 0.71378	 0.70978	 0.71760	 0.73385	 0.76275	 0.78865	 0.82255	 0.85558	 0.89241	 0.92101	 0.94671	 0.96344	 0.97910	 0.98900	 0.99467	 0.99755	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04373	 0.04479	 0.03928	 0.00735	 0.03017	 0.02761	 0.01708	 0.00699	 0.00583	 0.01425	 0.00943	 0.00527	 0.00189	-0.00901	-0.01856	-0.02992	
