   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      10	  12.002	  1.0819	-0.168504	 -0.0530	0.060157	  1.0933	  1.0959	0.047760	  190.78	   0.000	2.918E+6	   0.233	 3781.93	   82.25	  1572.6	  993.77	   36.47	-0.36188	-0.41957	-0.42640	-0.42604	-0.42287	-0.41985	-0.41520	-0.41054	-0.40524	-0.40418	-0.40862	-0.42217	-0.46209	-0.55058	-0.69537	-0.86259	-1.02201	-1.15370	-1.26575	-1.37511	-1.45360	-1.54400	-1.61061	-1.69583	-1.75027	-1.80929	-1.87670	-2.00498	-2.15710	-2.24030	-2.32828	-2.54964	-2.70565	-2.87272	-3.11979	-3.27077	-3.30183	-3.17837	-2.46639	-2.13425	-2.13540	 0.45730	 0.90312	 0.99995	 0.93578	 0.83036	 0.70894	 0.58809	 0.48595	 0.38492	 0.29072	 0.20890	 0.12243	 0.05936	 0.00910	-0.01122	-0.01161	 0.01288	 0.03382	 0.06108	 0.10522	 0.10574	-0.36039	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99093	 0.96777	 0.94566	 0.91889	 0.88434	 0.84011	 0.78970	 0.73128	 0.67906	 0.63338	 0.61432	 0.60161	 0.59018	 0.58294	 0.57788	 0.57291	 0.57584	 0.57931	 0.58564	 0.59415	 0.60485	 0.61918	 0.63269	 0.64861	 0.66682	 0.68430	 0.70414	 0.72217	 0.74107	 0.75991	 0.77730	 0.79602	 0.81383	 0.82835	 0.84565	 0.86101	 0.87506	 0.88817	 0.89972	 0.91025	 0.92118	 0.92991	 0.94673	 0.95922	 0.96947	 0.97786	 0.98424	 0.98888	 0.99230	 0.99456	 0.99743	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02759	 0.03228	 0.03084	-0.01162	-0.00859	-0.04759	-0.08788	-0.10192	-0.10274	-0.09990	-0.08921	-0.07154	-0.04848	-0.03134	-0.04459	-0.06437	
      11	  13.000	  1.0984	-0.171341	 -0.0541	0.080133	  1.1088	  1.1137	0.058842	  150.00	   0.000	2.905E+6	   0.232	 3750.87	   81.92	  1560.1	  993.78	   36.54	-0.40170	-0.45859	-0.46629	-0.46509	-0.46024	-0.45581	-0.44988	-0.44374	-0.43640	-0.43303	-0.43387	-0.43952	-0.46061	-0.50855	-0.60487	-0.74973	-0.91472	-1.06305	-1.19537	-1.32162	-1.41548	-1.52077	-1.59987	-1.69806	-1.76439	-1.83597	-1.91693	-2.05617	-2.22224	-2.32285	-2.43183	-2.67251	-2.85323	-3.03624	-3.32190	-3.52713	-3.60085	-3.51874	-2.80354	-2.47882	-2.48011	 0.33706	 0.85675	 0.99933	 0.95711	 0.86044	 0.74324	 0.62384	 0.52055	 0.41760	 0.31892	 0.23219	 0.14594	 0.07781	 0.02492	 0.00070	-0.00352	 0.01671	 0.03228	 0.05514	 0.09604	 0.08844	-0.40070	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99408	 0.97763	 0.94016	 0.90751	 0.87425	 0.83174	 0.77993	 0.72737	 0.66891	 0.62045	 0.57857	 0.56029	 0.54851	 0.53871	 0.53315	 0.52819	 0.52049	 0.52429	 0.52692	 0.53240	 0.53901	 0.54749	 0.56064	 0.57164	 0.58470	 0.59918	 0.61504	 0.63009	 0.64631	 0.66258	 0.67985	 0.69525	 0.71387	 0.73069	 0.74448	 0.76254	 0.77836	 0.79416	 0.80854	 0.82273	 0.83508	 0.84865	 0.85928	 0.88104	 0.89913	 0.91349	 0.92767	 0.94061	 0.95148	 0.96255	 0.97039	 0.98190	 0.99044	 0.99505	 0.99799	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01877	 0.02441	 0.02336	-0.02586	-0.03597	-0.08273	-0.11968	-0.12592	-0.11997	-0.11189	-0.09897	-0.08039	-0.05595	-0.03895	-0.05309	-0.07395	
      12	  14.004	  1.1185	-0.167521	 -0.0563	0.108138	  1.1258	  1.1350	0.071610	  150.00	   0.000	2.910E+6	   0.233	 3766.68	   82.10	  1566.5	  993.77	   36.62	-0.44107	-0.49361	-0.50093	-0.49941	-0.49426	-0.48934	-0.48252	-0.47589	-0.46791	-0.46343	-0.46230	-0.46329	-0.47566	-0.50401	-0.56406	-0.67061	-0.82053	-0.97421	-1.12208	-1.26377	-1.37258	-1.49297	-1.58452	-1.69577	-1.77425	-1.85883	-1.95380	-2.10374	-2.28350	-2.40189	-2.53270	-2.79266	-2.99721	-3.20312	-3.51601	-3.77991	-3.89522	-3.85587	-3.14470	-2.82829	-2.82975	 0.20821	 0.80270	 0.99396	 0.97379	 0.88720	 0.77516	 0.65778	 0.55383	 0.44955	 0.34856	 0.25823	 0.16964	 0.09569	 0.03830	 0.00968	 0.00196	 0.01851	 0.03291	 0.05140	 0.08966	 0.07407	-0.43276	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99527	 0.98323	 0.95509	 0.90066	 0.85715	 0.81671	 0.76654	 0.71068	 0.65598	 0.59372	 0.54462	 0.50179	 0.48226	 0.46801	 0.45566	 0.44794	 0.44058	 0.42585	 0.43006	 0.42820	 0.42858	 0.43072	 0.43701	 0.44588	 0.45295	 0.46389	 0.47424	 0.48923	 0.50149	 0.51831	 0.53364	 0.55141	 0.56586	 0.58673	 0.60453	 0.61981	 0.64005	 0.65730	 0.67658	 0.69474	 0.71235	 0.72859	 0.74748	 0.76205	 0.79411	 0.82323	 0.84740	 0.87023	 0.89133	 0.90947	 0.92777	 0.94132	 0.96171	 0.97702	 0.98676	 0.99363	 0.99760	 1.00000	 1.00000	 1.00000	 1.00000	 0.00808	 0.01434	 0.01187	-0.04669	-0.07154	-0.12008	-0.14967	-0.14611	-0.13708	-0.12801	-0.11323	-0.09432	-0.07034	-0.05127	-0.06462	-0.08622	
      13	  15.005	  1.1502	-0.127719	 -0.0620	0.174443	  1.1441	  1.1668	0.089573	  150.00	   0.000	2.897E+6	   0.232	 3733.84	   81.75	  1553.2	  993.79	   36.68	-0.49408	-0.54018	-0.54424	-0.54120	-0.53542	-0.52987	-0.52349	-0.51779	-0.51074	-0.50678	-0.50532	-0.50452	-0.51243	-0.53112	-0.57047	-0.64635	-0.77232	-0.91878	-1.07091	-1.22125	-1.34052	-1.47289	-1.57446	-1.69691	-1.78607	-1.88202	-1.99101	-2.14991	-2.34178	-2.47685	-2.62824	-2.90601	-3.13308	-3.36436	-3.70022	-4.01903	-4.17460	-4.17894	-3.47104	-3.16863	-3.17019	 0.07705	 0.74514	 0.98388	 0.98568	 0.90939	 0.80256	 0.68743	 0.58301	 0.47790	 0.37503	 0.28207	 0.19068	 0.11290	 0.05027	 0.01672	 0.00487	 0.01243	 0.02886	 0.04744	 0.08120	 0.06322	-0.46973	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99529	 0.98528	 0.96096	 0.92067	 0.84644	 0.79384	 0.74925	 0.69720	 0.63895	 0.58326	 0.51558	 0.45846	 0.40280	 0.37363	 0.35014	 0.32970	 0.31346	 0.29761	 0.26872	 0.26737	 0.25419	 0.24215	 0.23238	 0.22735	 0.22396	 0.21877	 0.21974	 0.21661	 0.22358	 0.22347	 0.23548	 0.23955	 0.25029	 0.25479	 0.27143	 0.28220	 0.29354	 0.30974	 0.32492	 0.34315	 0.35940	 0.37748	 0.39363	 0.41702	 0.43453	 0.47642	 0.52078	 0.55969	 0.60329	 0.64628	 0.68616	 0.73236	 0.76889	 0.83234	 0.88921	 0.92915	 0.95872	 0.97714	 0.99344	 1.00000	 1.00000	 1.00000	-0.00920	-0.00346	-0.01046	-0.07346	-0.11584	-0.16791	-0.19093	-0.17994	-0.16462	-0.15408	-0.13677	-0.11559	-0.08958	-0.07202	-0.08481	-0.10566	
      14	  16.002	  1.1600	-0.020567	 -0.0695	0.300000	  1.1207	  1.1747	0.111710	  150.00	   0.000	2.878E+6	   0.230	 3687.10	   81.24	  1534.4	  993.78	   36.73	-0.55520	-0.59492	-0.59789	-0.59511	-0.58968	-0.58432	-0.57794	-0.57202	-0.56468	-0.55968	-0.55645	-0.55310	-0.55585	-0.56392	-0.58362	-0.62127	-0.69638	-0.80778	-0.95110	-1.10792	-1.24096	-1.38966	-1.50512	-1.64096	-1.74404	-1.85296	-1.97735	-2.14393	-2.34602	-2.49682	-2.66724	-2.95758	-3.20276	-3.45449	-3.81773	-4.16981	-4.36491	-4.40960	-3.70808	-3.42523	-3.42699	-0.02937	 0.69634	 0.97283	 0.99262	 0.92514	 0.82266	 0.70944	 0.60475	 0.49868	 0.39398	 0.29844	 0.20414	 0.12312	 0.05602	 0.01807	 0.00239	 0.00262	 0.01793	 0.03547	 0.06188	 0.04499	-0.51847	 1.00000	 1.00000	 1.00000	 1.00000	 0.99706	 0.98670	 0.96587	 0.92115	 0.85942	 0.75328	 0.68777	 0.63820	 0.57802	 0.51514	 0.45347	 0.37807	 0.31547	 0.25309	 0.21992	 0.19188	 0.16851	 0.14851	 0.12966	 0.09497	 0.09013	 0.07218	 0.05520	 0.04019	 0.03011	 0.02334	 0.01284	 0.00996	 0.00188	 0.00430	-0.00229	 0.00640	 0.00203	 0.00684	 0.00703	 0.01744	 0.02261	 0.03016	 0.04000	 0.05024	 0.06374	 0.07515	 0.08875	 0.10029	 0.11938	 0.13318	 0.16623	 0.20956	 0.25080	 0.29858	 0.34864	 0.39743	 0.45973	 0.51109	 0.60684	 0.70437	 0.78439	 0.85324	 0.90515	 0.96555	 0.99240	 0.99808	 1.00000	-0.03759	-0.03416	-0.04934	-0.11592	-0.18075	-0.23457	-0.25465	-0.24233	-0.22311	-0.21235	-0.19687	-0.17803	-0.14921	-0.11586	-0.11844	-0.13574	cpt_wake < 0; 
      15	  16.999	  1.0893	-0.019309	 -0.1144	0.300000	  1.0474	  1.0756	0.207698	  150.00	   0.000	2.803E+6	   0.224	 3498.57	   79.15	  1458.2	  993.77	   36.78	-0.72499	-0.78223	-0.79926	-0.80538	-0.80488	-0.80325	-0.79626	-0.78956	-0.77873	-0.77088	-0.76403	-0.75720	-0.75409	-0.75305	-0.75592	-0.76370	-0.78168	-0.80936	-0.85256	-0.91681	-0.98506	-1.07151	-1.15114	-1.24155	-1.32270	-1.41125	-1.50859	-1.62677	-1.76545	-1.87826	-2.03030	-2.28009	-2.45575	-2.69504	-3.01524	-3.30638	-3.48780	-3.48231	-2.85754	-2.59988	-2.60093	 0.19881	 0.78805	 0.98322	 0.96957	 0.88685	 0.77570	 0.65646	 0.54915	 0.43991	 0.33265	 0.23507	 0.13617	 0.05326	-0.01579	-0.05520	-0.07214	-0.06795	-0.05897	-0.04594	-0.01614	-0.05417	-0.67567	 1.00000	 1.00000	 0.99087	 0.99712	 0.98138	 0.95387	 0.90836	 0.82901	 0.73668	 0.57721	 0.48783	 0.42879	 0.35549	 0.28130	 0.20950	 0.12305	 0.05101	-0.02054	-0.05520	-0.08672	-0.11292	-0.13374	-0.15327	-0.18919	-0.19636	-0.21416	-0.23340	-0.24898	-0.25936	-0.26560	-0.27610	-0.28031	-0.28855	-0.28758	-0.29464	-0.28765	-0.29627	-0.29335	-0.29529	-0.28888	-0.28764	-0.28279	-0.28100	-0.27631	-0.27016	-0.26594	-0.25954	-0.25257	-0.24412	-0.23752	-0.22837	-0.20708	-0.18761	-0.16306	-0.13626	-0.10975	-0.07088	-0.04071	 0.01874	 0.10038	 0.18184	 0.26843	 0.34944	 0.50889	 0.66146	 0.76883	 0.86060	-0.13877	-0.14431	-0.18483	-0.25107	-0.35996	-0.41786	-0.44771	-0.44379	-0.42420	-0.41022	-0.39465	-0.38588	-0.37268	-0.33993	-0.30519	-0.27998	cpt_wake < 0; 
      16	   9.001	  1.0454	-0.099245	 -0.0567	0.065531	  1.0481	  1.0543	0.026324	  189.23	   0.000	2.951E+6	   0.236	 3883.18	   83.40	  1613.4	  993.78	   36.92	-0.16970	-0.22162	-0.22818	-0.23808	-0.24882	-0.26021	-0.28047	-0.31474	-0.37608	-0.46937	-0.58730	-0.71901	-0.85108	-0.97371	-1.08860	-1.19736	-1.28437	-1.35268	-1.40545	-1.46756	-1.50393	-1.55294	-1.58387	-1.63158	-1.65198	-1.67541	-1.70442	-1.79717	-1.90573	-1.93792	-1.96449	-2.12261	-2.20873	-2.29392	-2.42170	-2.44662	-2.35654	-2.12683	-1.45251	-1.11408	-1.11432	 0.76692	 0.99207	 0.96280	 0.83505	 0.71017	 0.58067	 0.45913	 0.36454	 0.27233	 0.18821	 0.11493	 0.03817	-0.01216	-0.04767	-0.05215	-0.03772	 0.00205	 0.03834	 0.08056	 0.13773	 0.17870	-0.20636	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99059	 0.98043	 0.96695	 0.94841	 0.92289	 0.89111	 0.84973	 0.80604	 0.75983	 0.73799	 0.71867	 0.69802	 0.67847	 0.66091	 0.64247	 0.62656	 0.61186	 0.59876	 0.58746	 0.57921	 0.57364	 0.56901	 0.56635	 0.56694	 0.56873	 0.57276	 0.57887	 0.58699	 0.59702	 0.60763	 0.62068	 0.63512	 0.64731	 0.66499	 0.68183	 0.69927	 0.71804	 0.73638	 0.75465	 0.77448	 0.79154	 0.83127	 0.86419	 0.89326	 0.91967	 0.94264	 0.95964	 0.97417	 0.98347	 0.99412	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04117	 0.04285	 0.03796	 0.00169	 0.00970	-0.01795	-0.02451	-0.01751	-0.00771	 0.00252	-0.00156	-0.00770	-0.01256	-0.02665	-0.03887	-0.05234	
      17	   6.998	  0.9419	-0.090912	 -0.0605	0.024530	  0.9460	  0.9471	0.015427	  190.54	   0.000	2.964E+6	   0.237	 3918.10	   83.78	  1627.5	  993.78	   36.94	-0.06046	-0.09366	-0.11056	-0.13098	-0.15777	-0.19687	-0.25744	-0.34292	-0.45115	-0.56609	-0.68387	-0.80447	-0.91724	-1.01745	-1.11165	-1.20205	-1.26905	-1.31896	-1.35251	-1.39658	-1.41564	-1.44557	-1.45897	-1.48646	-1.48815	-1.49090	-1.49757	-1.56481	-1.64187	-1.64054	-1.62858	-1.73681	-1.77825	-1.81031	-1.84206	-1.78705	-1.62464	-1.34070	-0.72632	-0.40412	-0.40393	 0.92559	 0.99456	 0.87878	 0.71456	 0.58491	 0.45539	 0.33799	 0.25538	 0.16777	 0.09164	 0.02786	-0.03996	-0.07988	-0.10445	-0.09692	-0.07146	-0.01989	 0.02725	 0.07970	 0.14549	 0.21040	-0.06831	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99727	 0.98962	 0.97273	 0.95962	 0.94522	 0.92562	 0.90207	 0.87716	 0.84697	 0.81594	 0.78436	 0.75422	 0.72815	 0.70829	 0.69364	 0.68548	 0.68376	 0.68951	 0.70070	 0.71987	 0.73788	 0.76184	 0.78644	 0.81618	 0.84203	 0.86845	 0.88950	 0.91364	 0.93433	 0.95102	 0.96501	 0.97582	 0.98377	 0.98985	 0.99382	 0.99821	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04284	 0.04415	 0.03906	 0.00612	 0.03030	 0.02576	 0.00341	-0.00565	-0.00422	 0.00874	 0.00878	 0.00423	 0.00010	-0.01225	-0.02312	-0.03558	
      18	   4.993	  0.7985	-0.052484	 -0.0678	0.017212	  0.8000	  0.8005	0.011295	  189.24	   0.000	2.971E+6	   0.238	 3936.46	   83.98	  1634.9	  993.78	   36.98	 0.03866	 0.00292	-0.03518	-0.08210	-0.13987	-0.21508	-0.30529	-0.40104	-0.50371	-0.60525	-0.70696	-0.81176	-0.90703	-0.98929	-1.06684	-1.14121	-1.19156	-1.22544	-1.24249	-1.27013	-1.27387	-1.28578	-1.28308	-1.29113	-1.27508	-1.25875	-1.24421	-1.28463	-1.32897	-1.29551	-1.24917	-1.30642	-1.30528	-1.27003	-1.22478	-1.10051	-0.88210	-0.56755	-0.04374	 0.23828	 0.23914	 0.99910	 0.91446	 0.71954	 0.53290	 0.41105	 0.28866	 0.18211	 0.11304	 0.03551	-0.02983	-0.08191	-0.13977	-0.16784	-0.17967	-0.15884	-0.12108	-0.05617	 0.00297	 0.06634	 0.14170	 0.23171	 0.03502	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99575	 0.99176	 0.98372	 0.97083	 0.95359	 0.92826	 0.89761	 0.86133	 0.82189	 0.78405	 0.75165	 0.72539	 0.70872	 0.70214	 0.70764	 0.72249	 0.74968	 0.77491	 0.80876	 0.84236	 0.88044	 0.91033	 0.93775	 0.95615	 0.97414	 0.98601	 0.99306	 0.99689	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03934	 0.04093	 0.03597	 0.00484	 0.02760	 0.02540	 0.01491	 0.00465	 0.00394	 0.01296	 0.00844	 0.00455	 0.00151	-0.00889	-0.01803	-0.02887	
      19	   2.988	  0.6029	-0.017291	 -0.0705	0.014158	  0.6029	  0.6032	0.009204	  190.77	   0.000	2.976E+6	   0.238	 3950.10	   84.12	  1640.3	  993.79	   36.98	 0.09926	 0.04949	-0.00490	-0.06781	-0.13818	-0.21905	-0.30798	-0.39728	-0.48985	-0.58004	-0.66957	-0.76152	-0.84265	-0.91004	-0.97305	-1.03292	-1.06824	-1.08783	-1.08973	-1.10201	-1.09197	-1.08679	-1.06893	-1.05853	-1.02610	-0.99252	-0.95843	-0.97168	-0.98357	-0.92137	-0.84697	-0.86144	-0.80796	-0.71727	-0.61033	-0.43503	-0.18695	 0.12340	 0.52240	 0.73148	 0.73251	 0.94115	 0.70462	 0.45505	 0.26992	 0.17456	 0.07808	-0.01761	-0.06624	-0.12901	-0.18123	-0.21859	-0.26402	-0.27824	-0.27548	-0.23971	-0.18818	-0.10841	-0.03689	 0.03813	 0.12293	 0.23335	 0.09650	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99791	 0.99379	 0.98524	 0.96917	 0.94268	 0.90716	 0.86531	 0.81840	 0.77482	 0.73604	 0.71058	 0.70158	 0.71056	 0.72870	 0.76093	 0.79880	 0.84680	 0.88681	 0.92441	 0.95015	 0.97370	 0.98786	 0.99521	 0.99836	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03261	 0.03514	 0.03111	 0.00254	 0.02459	 0.02301	 0.01879	 0.00901	 0.00609	 0.01344	 0.00937	 0.00650	 0.00446	-0.00410	-0.01155	-0.02075	
      20	   1.004	  0.3816	0.005937	 -0.0699	0.012625	  0.3814	  0.3815	0.007799	  189.16	   0.000	2.970E+6	   0.238	 3936.16	   83.98	  1634.7	  993.78	   37.00	 0.13397	 0.07003	 0.01002	-0.05585	-0.12630	-0.20335	-0.28614	-0.36750	-0.45022	-0.52988	-0.60789	-0.68802	-0.75588	-0.80936	-0.85875	-0.90464	-0.92608	-0.93253	-0.92058	-0.91908	-0.89667	-0.87602	-0.84497	-0.81784	-0.77138	-0.72260	-0.67213	-0.66058	-0.64435	-0.55956	-0.47230	-0.43522	-0.34382	-0.21712	-0.07144	 0.12771	 0.37040	 0.63342	 0.87968	 0.97812	 0.97938	 0.67585	 0.34239	 0.07914	-0.07211	-0.11881	-0.17610	-0.25220	-0.27424	-0.31707	-0.35240	-0.37226	-0.40268	-0.40107	-0.38191	-0.32958	-0.26319	-0.16771	-0.08309	 0.00360	 0.09723	 0.22336	 0.13239	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99725	 0.99097	 0.97542	 0.94517	 0.90097	 0.84876	 0.79286	 0.74482	 0.70840	 0.69302	 0.69940	 0.72996	 0.76388	 0.81275	 0.86054	 0.91239	 0.94820	 0.97489	 0.98794	 0.99628	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02428	 0.02806	 0.02511	-0.00064	 0.02053	 0.01984	 0.01666	 0.01061	 0.00755	 0.01326	 0.00950	 0.00770	 0.00651	-0.00041	-0.00621	-0.01378	
      21	  -1.001	  0.1496	0.014906	 -0.0675	0.012290	  0.1498	  0.1497	0.006681	  190.83	   0.000	2.972E+6	   0.238	 3941.12	   84.03	  1636.7	  993.80	   37.01	 0.15338	 0.08088	 0.02248	-0.04047	-0.10683	-0.17742	-0.25287	-0.32595	-0.39892	-0.46850	-0.53549	-0.60429	-0.65963	-0.70018	-0.73668	-0.76952	-0.77842	-0.77306	-0.74873	-0.73498	-0.70175	-0.66755	-0.62550	-0.58396	-0.52602	-0.46466	-0.40127	-0.36942	-0.32946	-0.23084	-0.12771	-0.05394	 0.05693	 0.20146	 0.36288	 0.55534	 0.75535	 0.92541	 1.00000	 0.96061	 0.96178	 0.18644	-0.17684	-0.40357	-0.48811	-0.45996	-0.46766	-0.51563	-0.50357	-0.52169	-0.53689	-0.53623	-0.54918	-0.52965	-0.49262	-0.42228	-0.34033	-0.22850	-0.13048	-0.03213	 0.06883	 0.20585	 0.15209	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99607	 0.98655	 0.96444	 0.92489	 0.87325	 0.81751	 0.76293	 0.71948	 0.69124	 0.68778	 0.70720	 0.75296	 0.79603	 0.85227	 0.90215	 0.94953	 0.97626	 0.99203	 0.99724	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01568	 0.02086	 0.01914	-0.00409	 0.01713	 0.01721	 0.01471	 0.01092	 0.00853	 0.01368	 0.01081	 0.00998	 0.00970	 0.00446	 0.00035	-0.00558	
      22	  -2.999	 -0.0926	0.008313	 -0.0641	0.013144	 -0.0920	 -0.0924	0.006304	  189.16	   0.000	2.970E+6	   0.238	 3937.04	   84.00	  1635.1	  993.78	   37.08	 0.16058	 0.08706	 0.03446	-0.02254	-0.08301	-0.14605	-0.21343	-0.27783	-0.34107	-0.40050	-0.45731	-0.51382	-0.55719	-0.58533	-0.60943	-0.62990	-0.62700	-0.61065	-0.57529	-0.55033	-0.50776	-0.46162	-0.41031	-0.35637	-0.29050	-0.21875	-0.14609	-0.09724	-0.03925	 0.06851	 0.18359	 0.27708	 0.39658	 0.54094	 0.69204	 0.84582	 0.96453	 0.99833	 0.89876	 0.65377	 0.65450	-0.55325	-0.87540	-1.00802	-0.98537	-0.86478	-0.80349	-0.81223	-0.75802	-0.74637	-0.73659	-0.71222	-0.70438	-0.66447	-0.60718	-0.51726	-0.41834	-0.28933	-0.17760	-0.06811	 0.03839	 0.18064	 0.15949	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99586	 0.98674	 0.96793	 0.93739	 0.89356	 0.84432	 0.78970	 0.73979	 0.70412	 0.68289	 0.68389	 0.70553	 0.74359	 0.80280	 0.85722	 0.91069	 0.94693	 0.97772	 0.99277	 0.99833	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00578	 0.01265	 0.01255	-0.00769	 0.01367	 0.01481	 0.01332	 0.01099	 0.00836	 0.01499	 0.01334	 0.01359	 0.01423	 0.01075	 0.00824	 0.00383	
