   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      10	   6.001	  0.9765	-0.088946	 -0.0773	0.013634	  0.9804	  0.9805	0.012917	  190.86	   0.000	2.969E+6	   0.227	 3665.34	   79.45	  1525.6	 1013.55	   30.85	 0.08567	 0.03717	-0.01848	-0.08558	-0.16385	-0.25562	-0.35731	-0.46075	-0.56971	-0.67681	-0.78491	-0.89724	-0.99901	-1.08903	-1.17315	-1.25758	-1.31419	-1.35689	-1.37923	-1.41653	-1.42689	-1.45055	-1.45398	-1.47062	-1.46152	-1.45609	-1.41862	-1.68707	-1.61333	-1.61975	-1.58956	-1.57897	-1.59446	-1.62315	-1.64239	-1.56495	-1.40402	-1.11725	-0.54012	-0.23257	-0.22059	 0.94777	 0.98896	 0.86529	 0.70823	 0.56096	 0.43451	 0.30598	 0.23395	 0.15314	 0.08091	 0.02216	-0.04264	-0.07733	-0.09765	-0.08419	-0.05521	 0.00138	 0.05307	 0.10994	 0.18086	 0.26623	 0.08561	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99752	 0.99399	 0.98560	 0.97156	 0.94958	 0.91806	 0.88061	 0.84098	 0.80038	 0.76683	 0.74093	 0.72834	 0.72963	 0.74586	 0.76642	 0.79836	 0.83281	 0.87418	 0.90770	 0.93861	 0.95935	 0.97834	 0.98970	 0.99553	 0.99828	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04989	 0.05026	 0.04407	 0.00834	 0.03376	 0.03065	 0.02464	 0.01289	 0.00964	 0.01607	 0.01074	 0.00631	 0.00259	-0.00888	-0.01915	-0.03125	
      11	   6.998	  1.0792	-0.117654	 -0.0763	0.014712	  1.0855	  1.0856	0.014013	  189.15	   0.000	2.967E+6	   0.227	 3664.74	   79.46	  1525.4	 1013.59	   31.01	 0.06136	 0.01867	-0.02947	-0.08952	-0.16323	-0.25405	-0.35764	-0.46501	-0.57947	-0.69251	-0.80707	-0.92599	-1.03512	-1.13282	-1.22482	-1.31706	-1.38174	-1.43215	-1.46263	-1.50873	-1.52654	-1.55997	-1.57173	-1.59944	-1.59987	-1.60410	-1.57215	-1.88029	-1.81749	-1.84220	-1.83128	-1.84526	-1.89187	-1.96147	-2.02907	-1.99650	-1.87789	-1.61737	-0.99216	-0.66954	-0.65961	 0.86241	 1.00000	 0.93195	 0.79404	 0.65299	 0.52539	 0.39619	 0.31610	 0.22965	 0.15263	 0.08830	 0.01875	-0.02186	-0.04845	-0.04191	-0.01931	 0.02987	 0.07578	 0.12695	 0.19284	 0.26760	 0.05902	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99577	 0.99098	 0.98122	 0.96608	 0.94404	 0.91370	 0.87856	 0.84186	 0.80415	 0.77222	 0.74590	 0.73071	 0.72778	 0.73783	 0.75352	 0.77934	 0.80921	 0.84682	 0.87938	 0.91159	 0.93520	 0.95921	 0.97648	 0.98730	 0.99401	 0.99745	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05357	 0.05356	 0.04698	 0.00960	 0.03618	 0.03255	 0.02567	 0.01239	 0.00901	 0.01602	 0.01134	 0.00645	 0.00230	-0.01005	-0.02119	-0.03424	
      12	   7.999	  1.1685	-0.147410	 -0.0736	0.016638	  1.1777	  1.1779	0.015291	  190.77	   0.000	2.966E+6	   0.227	 3668.15	   79.51	  1526.7	 1013.55	   31.14	 0.02638	-0.01222	-0.04950	-0.09669	-0.15858	-0.24224	-0.34426	-0.45463	-0.57474	-0.69439	-0.81579	-0.94180	-1.05878	-1.16475	-1.26485	-1.36516	-1.43824	-1.49658	-1.53593	-1.59025	-1.61622	-1.65933	-1.68050	-1.71913	-1.72395	-1.74524	-1.72612	-2.06616	-2.01527	-2.05974	-2.06850	-2.10814	-2.18741	-2.29990	-2.41851	-2.43570	-2.36622	-2.14064	-1.47601	-1.14520	-1.14052	 0.74339	 0.98614	 0.97409	 0.86132	 0.72987	 0.60401	 0.47534	 0.38918	 0.29838	 0.21734	 0.14803	 0.07408	 0.02797	-0.00414	-0.00415	 0.01207	 0.05462	 0.09480	 0.14038	 0.20127	 0.26447	 0.01824	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99717	 0.99340	 0.98787	 0.97745	 0.96278	 0.94237	 0.91521	 0.88416	 0.85148	 0.81620	 0.78473	 0.75636	 0.73612	 0.72629	 0.72613	 0.73369	 0.74964	 0.77073	 0.80032	 0.82912	 0.86030	 0.88577	 0.91519	 0.93997	 0.95934	 0.97459	 0.98509	 0.99174	 0.99605	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05727	 0.05690	 0.05000	 0.01116	 0.03847	 0.03491	 0.02687	 0.01139	 0.00767	 0.01472	 0.01271	 0.00744	 0.00287	-0.01029	-0.02224	-0.03615	
      13	   9.004	  1.2283	-0.173496	 -0.0685	0.020871	  1.2403	  1.2408	0.017831	  189.23	   0.000	2.963E+6	   0.227	 3662.99	   79.47	  1524.7	 1013.54	   31.25	-0.03430	-0.07479	-0.09843	-0.12575	-0.16198	-0.21887	-0.30290	-0.40906	-0.53362	-0.66135	-0.79246	-0.92669	-1.05320	-1.16943	-1.27793	-1.38743	-1.46933	-1.53653	-1.58420	-1.64720	-1.68097	-1.73589	-1.76673	-1.81494	-1.83527	-1.86568	-1.87751	-2.11816	-2.17785	-2.24280	-2.27146	-2.34788	-2.45380	-2.60447	-2.77075	-2.83771	-2.81900	-2.63231	-1.93841	-1.60553	-1.60358	 0.60982	 0.95095	 0.99457	 0.90875	 0.78853	 0.66581	 0.53862	 0.44800	 0.35396	 0.26951	 0.19609	 0.11816	 0.06707	 0.02947	 0.02355	 0.03406	 0.06993	 0.10495	 0.14497	 0.20070	 0.24994	-0.05329	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99333	 0.98751	 0.98108	 0.97034	 0.95577	 0.93935	 0.91688	 0.89146	 0.86252	 0.83110	 0.80121	 0.77448	 0.75042	 0.73252	 0.72030	 0.71475	 0.71693	 0.72656	 0.73865	 0.75706	 0.77798	 0.80468	 0.82924	 0.85540	 0.87676	 0.90195	 0.92399	 0.94228	 0.95821	 0.97074	 0.98005	 0.98734	 0.99228	 0.99778	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05793	 0.05752	 0.05062	 0.01098	 0.03904	 0.03494	 0.01899	 0.00388	 0.00164	 0.01057	 0.01146	 0.00627	 0.00131	-0.01286	-0.02573	-0.04046	
      14	  10.012	  1.2570	-0.171905	 -0.0658	0.049243	  1.2678	  1.2716	0.027348	  190.78	   0.000	2.958E+6	   0.227	 3654.76	   79.40	  1521.3	 1013.53	   31.38	-0.10090	-0.15566	-0.17120	-0.18856	-0.20801	-0.23963	-0.29138	-0.37045	-0.48132	-0.60657	-0.74036	-0.88007	-1.01380	-1.13747	-1.25524	-1.37075	-1.46196	-1.53582	-1.59317	-1.66340	-1.70563	-1.76988	-1.80791	-1.86834	-1.90212	-1.93891	-1.97535	-2.24139	-2.23714	-2.29071	-2.37584	-2.50187	-2.64922	-2.82162	-3.02272	-3.12929	-3.15214	-2.99905	-2.28841	-1.95832	-1.95206	 0.49741	 0.91318	 1.00000	 0.93626	 0.82538	 0.70573	 0.57993	 0.48650	 0.38998	 0.30235	 0.22582	 0.14431	 0.08896	 0.04643	 0.03552	 0.04182	 0.07281	 0.10340	 0.13918	 0.19138	 0.22945	-0.13850	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99694	 0.99334	 0.98552	 0.97246	 0.95079	 0.92221	 0.88592	 0.86647	 0.84876	 0.82840	 0.80758	 0.78897	 0.76814	 0.74912	 0.73166	 0.71485	 0.70004	 0.68860	 0.67949	 0.67187	 0.66565	 0.66237	 0.66045	 0.66053	 0.66285	 0.66606	 0.67047	 0.67616	 0.68447	 0.69413	 0.70255	 0.71492	 0.72719	 0.73990	 0.75366	 0.76755	 0.78118	 0.79650	 0.81011	 0.84194	 0.86915	 0.89336	 0.91616	 0.93708	 0.95328	 0.96836	 0.97816	 0.99131	 0.99721	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05532	 0.05491	 0.04784	 0.00774	 0.03213	 0.01164	-0.00396	-0.00232	 0.00178	 0.00763	 0.00182	-0.00443	-0.00947	-0.02376	-0.03656	-0.05127	
      15	  11.005	  1.2668	-0.181012	 -0.0672	0.064142	  1.2780	  1.2831	0.038121	  189.18	   0.000	2.944E+6	   0.226	 3626.82	   79.12	  1510.0	 1013.51	   31.55	-0.20071	-0.28392	-0.30131	-0.31716	-0.33172	-0.34559	-0.35942	-0.38016	-0.41855	-0.48190	-0.57430	-0.69917	-0.85285	-1.00785	-1.15422	-1.28854	-1.39891	-1.48857	-1.56176	-1.64483	-1.69985	-1.77509	-1.82364	-1.89579	-1.94236	-1.98760	-2.03653	-2.31708	-2.33385	-2.41270	-2.42625	-2.58169	-2.83470	-3.03043	-3.26017	-3.40686	-3.47402	-3.35714	-2.63566	-2.31006	-2.29851	 0.37700	 0.86725	 1.00000	 0.95767	 0.85698	 0.74117	 0.61700	 0.52136	 0.42313	 0.33171	 0.25237	 0.16746	 0.10784	 0.06052	 0.04451	 0.04597	 0.07192	 0.09738	 0.12806	 0.17549	 0.19660	-0.24809	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99685	 0.99222	 0.98523	 0.97497	 0.95794	 0.93509	 0.90324	 0.86802	 0.83019	 0.81210	 0.79717	 0.78088	 0.76557	 0.75282	 0.73861	 0.72694	 0.71630	 0.70644	 0.69770	 0.69183	 0.68606	 0.68188	 0.67815	 0.67554	 0.67448	 0.67377	 0.67542	 0.67659	 0.67874	 0.67913	 0.68406	 0.68818	 0.69136	 0.69724	 0.70247	 0.70908	 0.71599	 0.72326	 0.73025	 0.73994	 0.74697	 0.76623	 0.78711	 0.80637	 0.82756	 0.84907	 0.86917	 0.89216	 0.90998	 0.94196	 0.96600	 0.98115	 0.99081	 0.99644	 1.00000	 1.00000	 1.00000	 1.00000	 0.05008	 0.05060	 0.04449	 0.00334	 0.02166	-0.00367	-0.02672	-0.03544	-0.03809	-0.03359	-0.03209	-0.03053	-0.02636	-0.03022	-0.04181	-0.05769	
      16	  11.999	  1.2605	-0.182815	 -0.0655	0.083226	  1.2710	  1.2787	0.046614	  190.86	   0.000	2.937E+6	   0.226	 3611.23	   78.96	  1503.7	 1013.50	   31.67	-0.29529	-0.37955	-0.39260	-0.39925	-0.40497	-0.40926	-0.41016	-0.41151	-0.41733	-0.43636	-0.47550	-0.54308	-0.65626	-0.81773	-0.99538	-1.15914	-1.29685	-1.40811	-1.50134	-1.59971	-1.66911	-1.75736	-1.81780	-1.90303	-1.96188	-2.01725	-2.07900	-2.37213	-2.40498	-2.50728	-2.54398	-2.63973	-2.96392	-3.22295	-3.48198	-3.66595	-3.77678	-3.69730	-2.97225	-2.65328	-2.64696	 0.25198	 0.81524	 0.99535	 0.97393	 0.88411	 0.77288	 0.65077	 0.55362	 0.45349	 0.35874	 0.27745	 0.18920	 0.12538	 0.07349	 0.05251	 0.04925	 0.07010	 0.09039	 0.11581	 0.15838	 0.16196	-0.31998	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99244	 0.97607	 0.95928	 0.93945	 0.91564	 0.88581	 0.85396	 0.81500	 0.77801	 0.74075	 0.72269	 0.70850	 0.69301	 0.67886	 0.66634	 0.65055	 0.64049	 0.62928	 0.61853	 0.60903	 0.60268	 0.59676	 0.59111	 0.58661	 0.58390	 0.58319	 0.58160	 0.58470	 0.58688	 0.59105	 0.59224	 0.60020	 0.60630	 0.61124	 0.62130	 0.62917	 0.63945	 0.64965	 0.66053	 0.67098	 0.68550	 0.69610	 0.72335	 0.75191	 0.77848	 0.80771	 0.83593	 0.86131	 0.88904	 0.91014	 0.94462	 0.96924	 0.98363	 0.99258	 0.99722	 1.00000	 1.00000	 1.00000	 1.00000	 0.04336	 0.04476	 0.03910	-0.00735	-0.00185	-0.03208	-0.06113	-0.07199	-0.07406	-0.06805	-0.05943	-0.04999	-0.03865	-0.03663	-0.04935	-0.06650	
      17	  12.996	  1.2901	-0.184033	 -0.0687	0.110800	  1.2984	  1.3101	0.060222	  189.14	   0.000	2.925E+6	   0.225	 3585.75	   78.70	  1493.4	 1013.55	   31.80	-0.36034	-0.45036	-0.46351	-0.46583	-0.46539	-0.46466	-0.46105	-0.45698	-0.45268	-0.45293	-0.46316	-0.49389	-0.57754	-0.72854	-0.91413	-1.09255	-1.24704	-1.37228	-1.47946	-1.58894	-1.66917	-1.76767	-1.83667	-1.93350	-2.00489	-2.06813	-2.14187	-2.44905	-2.49736	-2.61872	-2.68152	-2.78522	-3.07849	-3.44315	-3.74161	-3.96592	-4.12492	-4.09026	-3.35834	-3.04966	-3.02946	 0.10280	 0.74987	 0.98404	 0.98726	 0.91042	 0.80501	 0.68598	 0.58766	 0.48627	 0.38848	 0.30530	 0.21412	 0.14651	 0.09037	 0.06469	 0.05715	 0.07331	 0.08925	 0.11040	 0.14919	 0.14093	-0.37965	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99784	 0.99067	 0.97047	 0.93399	 0.86980	 0.82652	 0.78994	 0.74857	 0.70425	 0.66187	 0.61418	 0.57464	 0.53664	 0.51656	 0.50224	 0.48840	 0.47830	 0.46840	 0.45117	 0.45001	 0.44343	 0.43713	 0.43219	 0.43121	 0.43380	 0.43388	 0.43710	 0.44094	 0.44830	 0.45450	 0.46561	 0.47496	 0.48764	 0.49732	 0.51519	 0.53050	 0.54362	 0.56335	 0.58066	 0.59990	 0.61904	 0.63857	 0.65658	 0.67869	 0.69638	 0.73862	 0.77737	 0.81142	 0.84542	 0.87706	 0.90320	 0.92979	 0.94815	 0.97402	 0.98875	 0.99513	 0.99815	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03579	 0.03769	 0.02782	-0.03882	-0.05636	-0.08396	-0.09803	-0.09630	-0.08993	-0.07144	-0.05393	-0.04432	-0.03969	-0.05085	-0.06590	-0.08278	
      18	  14.004	  1.2685	-0.206405	 -0.0625	0.106690	  1.2807	  1.2911	0.065249	  190.87	   0.000	2.918E+6	   0.224	 3575.21	   78.61	  1489.2	 1013.54	   31.97	-0.41902	-0.49003	-0.49671	-0.49217	-0.48490	-0.47799	-0.46994	-0.46232	-0.45427	-0.44904	-0.44790	-0.45129	-0.47617	-0.55415	-0.71080	-0.90882	-1.09841	-1.25327	-1.38645	-1.51540	-1.61199	-1.72643	-1.80946	-1.92025	-2.00241	-2.07860	-2.16539	-2.48351	-2.54744	-2.68602	-2.77030	-2.90924	-3.13098	-3.59470	-3.94900	-4.20641	-4.40804	-4.41697	-3.67396	-3.38712	-3.38788	-0.03247	 0.68714	 0.96903	 0.99473	 0.92988	 0.83014	 0.71409	 0.61508	 0.51264	 0.41254	 0.32731	 0.23333	 0.16208	 0.10181	 0.07166	 0.05992	 0.07149	 0.08276	 0.09930	 0.13378	 0.11174	-0.40519	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99625	 0.98670	 0.96211	 0.91623	 0.83959	 0.78862	 0.74820	 0.70466	 0.65899	 0.61905	 0.57619	 0.54455	 0.51854	 0.50591	 0.49804	 0.49137	 0.48804	 0.48431	 0.47457	 0.47942	 0.47999	 0.48179	 0.48438	 0.48973	 0.49663	 0.50214	 0.51094	 0.51954	 0.53153	 0.54176	 0.55505	 0.56622	 0.58000	 0.58988	 0.60672	 0.62092	 0.63299	 0.65020	 0.66478	 0.68124	 0.69636	 0.71182	 0.72638	 0.74386	 0.75758	 0.78931	 0.81859	 0.84472	 0.87056	 0.89478	 0.91450	 0.93493	 0.94951	 0.97214	 0.98658	 0.99356	 0.99746	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02974	 0.03346	 0.02541	-0.04244	-0.06527	-0.10052	-0.11750	-0.11668	-0.11178	-0.09601	-0.07412	-0.05610	-0.04348	-0.04922	-0.06646	-0.08597	
      19	  15.005	  1.2700	-0.216363	 -0.0611	0.119811	  1.2827	  1.2945	0.075642	  189.16	   0.000	2.912E+6	   0.224	 3563.88	   78.51	  1484.6	 1013.54	   32.15	-0.45498	-0.51642	-0.52180	-0.51678	-0.50850	-0.50083	-0.49184	-0.48328	-0.47410	-0.46746	-0.46419	-0.46266	-0.47077	-0.50294	-0.59557	-0.76675	-0.97242	-1.15118	-1.30739	-1.45384	-1.56557	-1.69389	-1.78907	-1.91313	-2.00640	-2.09350	-2.19251	-2.52198	-2.60120	-2.75597	-2.85907	-3.02456	-3.23917	-3.73218	-4.16315	-4.45107	-4.69773	-4.74479	-4.00136	-3.74172	-3.74915	-0.17775	 0.61748	 0.94922	 0.99912	 0.94723	 0.85385	 0.74131	 0.64212	 0.53924	 0.43733	 0.34980	 0.25386	 0.17924	 0.11513	 0.08097	 0.06534	 0.07260	 0.07988	 0.09250	 0.12366	 0.09298	-0.42927	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99629	 0.98690	 0.96478	 0.92243	 0.84898	 0.79770	 0.75579	 0.70712	 0.65519	 0.60904	 0.55833	 0.51862	 0.48348	 0.46607	 0.45449	 0.44477	 0.43825	 0.43219	 0.41781	 0.42232	 0.41967	 0.41864	 0.41893	 0.42301	 0.43010	 0.43425	 0.44215	 0.44891	 0.46094	 0.46931	 0.48392	 0.49553	 0.50987	 0.52013	 0.53829	 0.55269	 0.56539	 0.58371	 0.59948	 0.61672	 0.63283	 0.64971	 0.66550	 0.68548	 0.70149	 0.73758	 0.77073	 0.79972	 0.82977	 0.85798	 0.88177	 0.90658	 0.92508	 0.95501	 0.97587	 0.98705	 0.99448	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02075	 0.02560	 0.01837	-0.04956	-0.07510	-0.11510	-0.13399	-0.13246	-0.12619	-0.11566	-0.09623	-0.07526	-0.05495	-0.05260	-0.07021	-0.09171	
      20	  -0.004	  0.2759	0.010676	 -0.0712	0.010659	  0.2759	  0.2759	0.008610	  190.84	   0.000	2.989E+6	   0.230	 3759.93	   80.65	  1563.8	 1013.52	   32.25	 0.15415	 0.07930	 0.01744	-0.04896	-0.11931	-0.19401	-0.27384	-0.35148	-0.42967	-0.50416	-0.57708	-0.65190	-0.71297	-0.76049	-0.80227	-0.84233	-0.85630	-0.85724	-0.83813	-0.83037	-0.80273	-0.77510	-0.73716	-0.70056	-0.64628	-0.59297	-0.51742	-0.59988	-0.48692	-0.40598	-0.29985	-0.19109	-0.08718	 0.03662	 0.18445	 0.37850	 0.59479	 0.81117	 0.96813	 0.99821	 0.99886	 0.48575	 0.14234	-0.09464	-0.18990	-0.27432	-0.32786	-0.41542	-0.37216	-0.41226	-0.43734	-0.44694	-0.47229	-0.46061	-0.43454	-0.37175	-0.29849	-0.19269	-0.10241	-0.00939	 0.09124	 0.23016	 0.15384	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99579	 0.98421	 0.95620	 0.91091	 0.85579	 0.79695	 0.74838	 0.71518	 0.70850	 0.72668	 0.77218	 0.81496	 0.87024	 0.91779	 0.96054	 0.98325	 0.99528	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02144	 0.02571	 0.02321	-0.00253	 0.01972	 0.01932	 0.01656	 0.01242	 0.00980	 0.01405	 0.01070	 0.00935	 0.00858	 0.00243	-0.00260	-0.00934	
      21	  -1.001	  0.1564	0.013274	 -0.0694	0.010540	  0.1566	  0.1566	0.008132	  189.17	   0.000	2.988E+6	   0.230	 3758.67	   80.64	  1563.3	 1013.52	   32.28	 0.15944	 0.08352	 0.02400	-0.03974	-0.10719	-0.17821	-0.25403	-0.32740	-0.40075	-0.47019	-0.53832	-0.60663	-0.66162	-0.70302	-0.73853	-0.77201	-0.77996	-0.77530	-0.75055	-0.73681	-0.70412	-0.66991	-0.62693	-0.58341	-0.52489	-0.46496	-0.38573	-0.44593	-0.32966	-0.24000	-0.12833	-0.01206	 0.09959	 0.23176	 0.38424	 0.57075	 0.76252	 0.92805	 0.99904	 0.96177	 0.95794	 0.22026	-0.12991	-0.34342	-0.39791	-0.45421	-0.48460	-0.55909	-0.49019	-0.51767	-0.53231	-0.53140	-0.54853	-0.52757	-0.49250	-0.42051	-0.33927	-0.22495	-0.12796	-0.02892	 0.07633	 0.22255	 0.15907	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99504	 0.98200	 0.95134	 0.90418	 0.84878	 0.79066	 0.74341	 0.71267	 0.70911	 0.73082	 0.78019	 0.82517	 0.88185	 0.92892	 0.96866	 0.98799	 0.99727	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01668	 0.02177	 0.02000	-0.00442	 0.01803	 0.01797	 0.01556	 0.01222	 0.01000	 0.01427	 0.01137	 0.01054	 0.01019	 0.00488	 0.00065	-0.00531	
      22	  -1.998	  0.0283	0.011477	 -0.0673	0.010484	  0.0287	  0.0286	0.007844	  190.84	   0.000	2.989E+6	   0.230	 3761.40	   80.68	  1564.4	 1013.53	   32.34	 0.16447	 0.08839	 0.03189	-0.02880	-0.09301	-0.16003	-0.23159	-0.30047	-0.36878	-0.43287	-0.49537	-0.55759	-0.60632	-0.64121	-0.67042	-0.69724	-0.69901	-0.68861	-0.65806	-0.63822	-0.60079	-0.56018	-0.51208	-0.46246	-0.39916	-0.33346	-0.25165	-0.29078	-0.17119	-0.07469	 0.04175	 0.16223	 0.27951	 0.41564	 0.56630	 0.73664	 0.89194	 0.99037	 0.97821	 0.84329	 0.83465	-0.12423	-0.46388	-0.63770	-0.63903	-0.65928	-0.66141	-0.72124	-0.61927	-0.63346	-0.63649	-0.62329	-0.63091	-0.59981	-0.55473	-0.47265	-0.38265	-0.25902	-0.15475	-0.04921	 0.06085	 0.21446	 0.16376	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99495	 0.98221	 0.95281	 0.90752	 0.85389	 0.79678	 0.74909	 0.71584	 0.70899	 0.72830	 0.77642	 0.82150	 0.87960	 0.92793	 0.96872	 0.98837	 0.99757	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01218	 0.01807	 0.01702	-0.00594	 0.01643	 0.01693	 0.01493	 0.01228	 0.01040	 0.01505	 0.01263	 0.01236	 0.01247	 0.00810	 0.00479	-0.00028	
