   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      10	  16.003	  1.1702	-0.090807	 -0.0687	0.235319	  1.1499	  1.1863	0.108490	  280.00	   0.000	2.892E+6	   0.231	 3719.66	   81.58	  1547.5	  993.89	   36.60	-0.54456	-0.58698	-0.59061	-0.58769	-0.58133	-0.57494	-0.56757	-0.56130	-0.55456	-0.54854	-0.54555	-0.54193	-0.54443	-0.55281	-0.57296	-0.61359	-0.69446	-0.81387	-0.96560	-1.12531	-1.26170	-1.41056	-1.52688	-1.66472	-1.76834	-1.87545	-2.00164	-2.17235	-2.37383	-2.52432	-2.68632	-2.99640	-3.24098	-3.50180	-3.86523	-4.20652	-4.43866	-4.47719	-3.78975	-3.49266	-3.49431	-0.06210	 0.68022	 0.96834	 0.99489	 0.93086	 0.83066	 0.71770	 0.61436	 0.50789	 0.40402	 0.30892	 0.21446	 0.13402	 0.06641	 0.02812	 0.01254	 0.01166	 0.02684	 0.04362	 0.06942	 0.05411	-0.50422	 1.00000	 1.00000	 1.00000	 1.00000	 0.99705	 0.98750	 0.96695	 0.92677	 0.87040	 0.76991	 0.70595	 0.65596	 0.60013	 0.53845	 0.47815	 0.40313	 0.34373	 0.28037	 0.24376	 0.21491	 0.18742	 0.16941	 0.14539	 0.11017	 0.10318	 0.08533	 0.06844	 0.05206	 0.04168	 0.03428	 0.02436	 0.02072	 0.01030	 0.01259	 0.00501	 0.01331	 0.00791	 0.01430	 0.01357	 0.02448	 0.02895	 0.03719	 0.04798	 0.05886	 0.07236	 0.08420	 0.09889	 0.11139	 0.13175	 0.14651	 0.18432	 0.23062	 0.27538	 0.32665	 0.38013	 0.43433	 0.49908	 0.55161	 0.65391	 0.75624	 0.83425	 0.89885	 0.94213	 0.98420	 0.99788	 1.00000	 1.00000	-0.02070	-0.01420	-0.02256	-0.08631	-0.13146	-0.18351	-0.20950	-0.20742	-0.19714	-0.18031	-0.15598	-0.13208	-0.11220	-0.10598	-0.11844	-0.13600	
      11	   9.004	  1.0555	-0.109019	 -0.0581	0.057505	  1.0595	  1.0644	0.026947	  230.79	   0.000	2.956E+6	   0.236	 3890.08	   83.44	  1616.2	  993.87	   36.70	-0.16633	-0.22183	-0.22999	-0.24091	-0.25182	-0.26351	-0.28367	-0.31852	-0.38136	-0.47416	-0.59263	-0.72523	-0.85813	-0.98204	-1.09743	-1.20646	-1.29327	-1.36088	-1.41517	-1.47530	-1.51356	-1.56341	-1.59474	-1.64327	-1.66256	-1.68513	-1.71887	-1.80923	-1.91634	-1.94596	-1.96329	-2.13982	-2.21998	-2.29564	-2.44184	-2.44774	-2.37043	-2.13971	-1.47298	-1.12937	-1.12936	 0.76267	 0.99167	 0.96479	 0.84008	 0.71644	 0.58597	 0.46348	 0.37086	 0.27651	 0.19263	 0.11968	 0.04230	-0.00755	-0.04352	-0.04819	-0.03356	 0.00607	 0.04220	 0.08392	 0.14108	 0.18234	-0.20525	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99748	 0.99446	 0.98795	 0.97709	 0.95898	 0.93495	 0.90234	 0.88348	 0.86543	 0.84414	 0.82143	 0.80040	 0.77643	 0.75378	 0.73119	 0.70867	 0.68731	 0.66922	 0.65295	 0.63868	 0.62552	 0.61538	 0.60769	 0.60160	 0.60026	 0.59881	 0.60038	 0.60278	 0.60958	 0.61729	 0.62476	 0.63657	 0.64852	 0.66239	 0.67757	 0.69297	 0.70835	 0.72626	 0.74225	 0.78057	 0.81530	 0.84673	 0.87717	 0.90594	 0.92881	 0.95024	 0.96495	 0.98460	 0.99426	 0.99775	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04290	 0.04436	 0.03945	 0.00495	 0.02718	 0.00600	-0.02003	-0.01894	-0.01449	-0.00019	 0.00082	-0.00386	-0.00817	-0.02176	-0.03393	-0.04757	
      12	   6.998	  0.9500	-0.092889	 -0.0612	0.023555	  0.9543	  0.9552	0.015446	  229.23	   0.000	2.968E+6	   0.237	 3922.11	   83.79	  1629.1	  993.86	   36.71	-0.05628	-0.09067	-0.10874	-0.12955	-0.15565	-0.19576	-0.25918	-0.34661	-0.45660	-0.57129	-0.68948	-0.81042	-0.92325	-1.02435	-1.11876	-1.20922	-1.27616	-1.32532	-1.36009	-1.40256	-1.42363	-1.45429	-1.46833	-1.49576	-1.49664	-1.49959	-1.50956	-1.57450	-1.65049	-1.64758	-1.62683	-1.75074	-1.78591	-1.81956	-1.85945	-1.78767	-1.63527	-1.35185	-0.74284	-0.41699	-0.41661	 0.92367	 0.99602	 0.88218	 0.72174	 0.59276	 0.46122	 0.34306	 0.26078	 0.17140	 0.09577	 0.03223	-0.03597	-0.07543	-0.10045	-0.09321	-0.06755	-0.01606	 0.03073	 0.08275	 0.14850	 0.21354	-0.06663	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99740	 0.99000	 0.97285	 0.95929	 0.94440	 0.92427	 0.89971	 0.87482	 0.84409	 0.81307	 0.78175	 0.75215	 0.72713	 0.70858	 0.69579	 0.69013	 0.69082	 0.69925	 0.71240	 0.73367	 0.75276	 0.77798	 0.80356	 0.83329	 0.85902	 0.88483	 0.90490	 0.92732	 0.94628	 0.96120	 0.97331	 0.98232	 0.98854	 0.99325	 0.99621	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04392	 0.04504	 0.03975	 0.00664	 0.03082	 0.02626	 0.00444	-0.00411	-0.00294	 0.00955	 0.00872	 0.00408	-0.00004	-0.01241	-0.02333	-0.03571	
      13	   4.997	  0.8048	-0.053504	 -0.0685	0.016798	  0.8064	  0.8069	0.011406	  230.84	   0.000	2.972E+6	   0.238	 3932.64	   83.90	  1633.3	  993.85	   36.71	 0.04293	 0.00640	-0.03232	-0.08053	-0.13983	-0.21660	-0.30764	-0.40396	-0.50778	-0.60879	-0.71072	-0.81574	-0.91105	-0.99413	-1.07174	-1.14631	-1.19641	-1.22967	-1.24743	-1.27365	-1.27933	-1.29193	-1.28987	-1.29708	-1.28060	-1.26486	-1.25231	-1.29047	-1.33396	-1.29980	-1.24353	-1.31669	-1.31674	-1.27673	-1.23361	-1.09762	-0.88597	-0.57248	-0.05246	 0.23172	 0.23293	 0.99946	 0.91703	 0.72313	 0.54124	 0.41962	 0.29661	 0.18597	 0.11719	 0.03786	-0.02677	-0.07854	-0.13671	-0.16417	-0.17655	-0.15580	-0.11782	-0.05281	 0.00600	 0.06898	 0.14446	 0.23477	 0.03940	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99578	 0.99203	 0.98403	 0.97082	 0.95398	 0.92872	 0.89777	 0.86130	 0.82174	 0.78429	 0.75289	 0.72725	 0.71190	 0.70642	 0.71323	 0.72883	 0.75732	 0.78310	 0.81734	 0.85095	 0.88835	 0.91739	 0.94353	 0.96120	 0.97770	 0.98822	 0.99434	 0.99751	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04023	 0.04163	 0.03650	 0.00530	 0.02803	 0.02557	 0.01557	 0.00557	 0.00447	 0.01307	 0.00849	 0.00456	 0.00155	-0.00881	-0.01793	-0.02864	
      14	   2.992	  0.6079	-0.017859	 -0.0710	0.013890	  0.6080	  0.6082	0.009276	  229.21	   0.000	2.977E+6	   0.238	 3943.84	   84.02	  1637.8	  993.82	   36.71	 0.10167	 0.05128	-0.00384	-0.06764	-0.13852	-0.22002	-0.30924	-0.39884	-0.49250	-0.58212	-0.67181	-0.76399	-0.84518	-0.91341	-0.97643	-1.03642	-1.07153	-1.09043	-1.09311	-1.10414	-1.09601	-1.09138	-1.07411	-1.06258	-1.03023	-0.99715	-0.96409	-0.97570	-0.98722	-0.92439	-0.84221	-0.87318	-0.81374	-0.72093	-0.61633	-0.43333	-0.18960	 0.11965	 0.51710	 0.72741	 0.72883	 0.94331	 0.70812	 0.45976	 0.28075	 0.18497	 0.08407	-0.01441	-0.06253	-0.12745	-0.17851	-0.21587	-0.26167	-0.27514	-0.27315	-0.23724	-0.18571	-0.10573	-0.03453	 0.04006	 0.12507	 0.23585	 0.10008	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99807	 0.99348	 0.98448	 0.96760	 0.94021	 0.90373	 0.86185	 0.81499	 0.77250	 0.73510	 0.71147	 0.70495	 0.71634	 0.73615	 0.77022	 0.80887	 0.85644	 0.89542	 0.93155	 0.95588	 0.97763	 0.99021	 0.99631	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03348	 0.03591	 0.03177	 0.00304	 0.02511	 0.02356	 0.01933	 0.00990	 0.00685	 0.01386	 0.00970	 0.00686	 0.00474	-0.00393	-0.01149	-0.02069	
      15	   1.001	  0.3843	0.005852	 -0.0703	0.012563	  0.3841	  0.3842	0.007860	  230.78	   0.000	2.972E+6	   0.238	 3932.11	   83.90	  1633.1	  993.82	   36.72	 0.13602	 0.07151	 0.01114	-0.05525	-0.12589	-0.20326	-0.28620	-0.36779	-0.45158	-0.53058	-0.60876	-0.68903	-0.75690	-0.81115	-0.86050	-0.90646	-0.92738	-0.93319	-0.92216	-0.91931	-0.89883	-0.87838	-0.84780	-0.81935	-0.77329	-0.72499	-0.67453	-0.66151	-0.64526	-0.56036	-0.46769	-0.43687	-0.34593	-0.21696	-0.07304	 0.13083	 0.37110	 0.63309	 0.87863	 0.97750	 0.97911	 0.67901	 0.34443	 0.08205	-0.06010	-0.10679	-0.17374	-0.25083	-0.27226	-0.31725	-0.35091	-0.37079	-0.40162	-0.39909	-0.38079	-0.32809	-0.26164	-0.16584	-0.08142	 0.00509	 0.09890	 0.22607	 0.13524	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99433	 0.98292	 0.95872	 0.92186	 0.86920	 0.81073	 0.76066	 0.71694	 0.69966	 0.69745	 0.71433	 0.75322	 0.79708	 0.84788	 0.88972	 0.93451	 0.96652	 0.98537	 0.99497	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02481	 0.02852	 0.02562	 0.00000	 0.02143	 0.02060	 0.01773	 0.01419	 0.00847	 0.01380	 0.01108	 0.00938	 0.00825	 0.00145	-0.00433	-0.01182	
      16	  -0.011	  0.2668	0.012137	 -0.0691	0.012086	  0.2668	  0.2668	0.007228	  229.13	   0.000	2.972E+6	   0.238	 3933.48	   83.91	  1633.7	  993.82	   36.73	 0.14695	 0.07752	 0.01742	-0.04775	-0.11651	-0.19070	-0.26993	-0.34731	-0.42607	-0.50005	-0.57246	-0.64689	-0.70836	-0.75599	-0.79856	-0.83771	-0.85216	-0.85169	-0.83439	-0.82517	-0.79903	-0.77128	-0.73471	-0.69885	-0.64683	-0.59171	-0.53365	-0.51026	-0.48168	-0.38870	-0.28741	-0.23564	-0.13377	 0.00623	 0.16142	 0.36442	 0.58839	 0.80907	 0.96988	 0.99862	 1.00000	 0.46049	 0.10044	-0.14951	-0.26059	-0.27198	-0.31814	-0.38161	-0.38666	-0.41988	-0.44341	-0.45327	-0.47565	-0.46425	-0.43711	-0.37548	-0.30120	-0.19716	-0.10597	-0.01324	 0.08439	 0.21805	 0.14641	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99786	 0.99180	 0.97554	 0.94260	 0.89491	 0.84037	 0.78355	 0.73610	 0.70232	 0.69226	 0.70512	 0.74407	 0.78334	 0.83703	 0.88656	 0.93604	 0.96674	 0.98672	 0.99479	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02053	 0.02488	 0.02247	-0.00200	 0.01911	 0.01878	 0.01595	 0.01141	 0.00850	 0.01365	 0.01038	 0.00907	 0.00835	 0.00224	-0.00274	-0.00942	
      17	  -1.998	  0.0272	0.013159	 -0.0659	0.012201	  0.0277	  0.0275	0.006610	  230.19	   0.000	2.973E+6	   0.238	 3936.21	   83.95	  1634.8	  993.80	   36.77	 0.16045	 0.08613	 0.03007	-0.03031	-0.09386	-0.16087	-0.23228	-0.30113	-0.37012	-0.43387	-0.49606	-0.55820	-0.60741	-0.64239	-0.67234	-0.69869	-0.70092	-0.68913	-0.66027	-0.63911	-0.60308	-0.56230	-0.51547	-0.46632	-0.40482	-0.33760	-0.26847	-0.22693	-0.17609	-0.07315	 0.04331	 0.12283	 0.23894	 0.38778	 0.54527	 0.72305	 0.88568	 0.98847	 0.97998	 0.84271	 0.84400	-0.15159	-0.51094	-0.69645	-0.71672	-0.64327	-0.63538	-0.66367	-0.63145	-0.63672	-0.63738	-0.62501	-0.62823	-0.59777	-0.55150	-0.47093	-0.38029	-0.25924	-0.15449	-0.05014	 0.05440	 0.19753	 0.15944	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99389	 0.98169	 0.95646	 0.91496	 0.86354	 0.81033	 0.75843	 0.71797	 0.69244	 0.69180	 0.71324	 0.76168	 0.80589	 0.86329	 0.91285	 0.95769	 0.98169	 0.99458	 0.99830	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01151	 0.01737	 0.01633	-0.00554	 0.01558	 0.01618	 0.01405	 0.01099	 0.00904	 0.01440	 0.01201	 0.01173	 0.01187	 0.00752	 0.00425	-0.00078	
      18	  -4.003	 -0.2093	-0.001174	 -0.0621	0.013439	 -0.2088	 -0.2093	0.006638	  229.14	   0.000	2.970E+6	   0.238	 3929.57	   83.88	  1632.1	  993.80	   36.81	 0.16136	 0.09074	 0.04190	-0.01185	-0.06897	-0.12823	-0.19161	-0.25201	-0.31155	-0.36629	-0.41747	-0.46863	-0.50632	-0.52964	-0.54815	-0.56310	-0.55417	-0.53230	-0.49379	-0.46263	-0.41832	-0.36662	-0.31182	-0.25216	-0.18341	-0.10870	-0.03074	 0.02437	 0.08982	 0.20012	 0.31992	 0.41498	 0.53236	 0.67165	 0.80654	 0.93098	 0.99759	 0.96533	 0.75848	 0.39520	 0.39623	-0.98191	-1.27133	-1.33632	-1.22026	-1.05891	-0.98043	-0.96443	-0.88966	-0.86231	-0.83680	-0.79964	-0.78100	-0.72978	-0.66288	-0.56250	-0.45484	-0.31686	-0.19852	-0.08387	 0.02436	 0.16885	 0.16128	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99637	 0.98935	 0.97398	 0.94834	 0.91279	 0.86656	 0.81890	 0.76891	 0.72588	 0.69802	 0.68640	 0.69338	 0.72033	 0.76091	 0.81980	 0.87225	 0.92163	 0.95431	 0.98097	 0.99377	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00171	 0.00927	 0.00983	-0.00878	 0.01223	 0.01387	 0.01268	 0.01017	 0.00807	 0.01562	 0.01452	 0.01522	 0.01631	 0.01365	 0.01194	 0.00840	
      19	  -5.998	 -0.4396	-0.030195	 -0.0588	0.015904	 -0.4404	 -0.4412	0.007529	  230.77	   0.000	2.966E+6	   0.237	 3919.62	   83.78	  1628.1	  993.81	   36.87	 0.14774	 0.08961	 0.05072	 0.00493	-0.04502	-0.09603	-0.15115	-0.20305	-0.25334	-0.29844	-0.33983	-0.38038	-0.40725	-0.41989	-0.42819	-0.43182	-0.41326	-0.38261	-0.33559	-0.29628	-0.24430	-0.18422	-0.12349	-0.05595	 0.01834	 0.09855	 0.18055	 0.24507	 0.32085	 0.43242	 0.54712	 0.64551	 0.75190	 0.86502	 0.95567	 0.99889	 0.95119	 0.74433	 0.29890	-0.33140	-0.33119	-2.02261	-2.17304	-2.07097	-1.78346	-1.51701	-1.35298	-1.28244	-1.15911	-1.09396	-1.03861	-0.97374	-0.93044	-0.85630	-0.76672	-0.64515	-0.51967	-0.36466	-0.23349	-0.11147	-0.00539	 0.13053	 0.14823	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99717	 0.99347	 0.98448	 0.96966	 0.94625	 0.91345	 0.87468	 0.83353	 0.78976	 0.75037	 0.71481	 0.69007	 0.68030	 0.68696	 0.70379	 0.73676	 0.77715	 0.83026	 0.87517	 0.91783	 0.94694	 0.97312	 0.98824	 0.99561	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00661	 0.00261	 0.00469	-0.01118	 0.01017	 0.01286	 0.01160	 0.00836	 0.00676	 0.01721	 0.01738	 0.01892	 0.02080	 0.01961	 0.01925	 0.01710	
      20	  -7.996	 -0.6444	-0.069821	 -0.0569	0.020495	 -0.6479	 -0.6493	0.010219	  230.27	   0.000	2.958E+6	   0.237	 3901.74	   83.60	  1620.9	  993.82	   36.92	 0.10528	 0.07481	 0.04934	 0.01303	-0.02896	-0.07155	-0.11840	-0.16202	-0.20341	-0.23946	-0.27169	-0.30239	-0.31949	-0.32225	-0.32089	-0.31492	-0.28780	-0.25022	-0.19600	-0.14875	-0.09128	-0.02462	 0.03997	 0.11185	 0.18767	 0.27093	 0.35438	 0.42633	 0.50715	 0.61372	 0.71750	 0.80760	 0.89369	 0.96873	 0.99954	 0.95296	 0.76427	 0.35103	-0.34724	-1.26872	-1.26924	-3.19261	-3.14434	-2.81931	-2.37086	-1.98623	-1.72772	-1.59370	-1.41755	-1.31176	-1.22466	-1.13043	-1.06019	-0.96186	-0.84767	-0.70421	-0.56037	-0.38961	-0.24858	-0.12787	-0.03798	 0.07237	 0.10731	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99550	 0.98997	 0.98301	 0.97051	 0.95205	 0.93057	 0.90083	 0.86722	 0.83031	 0.79171	 0.75496	 0.72375	 0.69767	 0.67886	 0.66779	 0.66771	 0.67774	 0.70190	 0.72596	 0.76141	 0.79885	 0.84380	 0.88068	 0.91533	 0.93971	 0.96387	 0.98024	 0.99010	 0.99554	 0.99826	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01473	-0.00375	-0.00005	-0.01394	 0.00838	 0.01192	 0.00675	 0.00456	 0.00286	 0.01781	 0.01955	 0.02171	 0.02411	 0.02388	 0.02448	 0.02332	
      21	 -10.012	 -0.7932	-0.111562	 -0.0563	0.028028	 -0.8005	 -0.8026	0.016228	  230.86	   0.000	2.960E+6	   0.237	 3910.51	   83.71	  1624.4	  993.80	   37.01	 0.01430	 0.03559	 0.02903	 0.00418	-0.02982	-0.06282	-0.10234	-0.13920	-0.17316	-0.20179	-0.22657	-0.24811	-0.25720	-0.25596	-0.24834	-0.23102	-0.19862	-0.15151	-0.09602	-0.03984	 0.02032	 0.09504	 0.16030	 0.23725	 0.31640	 0.40359	 0.48830	 0.56154	 0.64263	 0.74076	 0.83094	 0.90657	 0.96736	 0.99934	 0.97301	 0.82470	 0.49326	-0.12430	-1.05829	-2.25878	-2.25966	-4.32424	-4.06820	-3.44203	-2.89322	-2.41246	-2.06322	-1.85757	-1.62727	-1.48014	-1.36144	-1.23735	-1.13824	-1.01344	-0.87158	-0.70345	-0.53980	-0.35929	-0.22600	-0.14308	-0.09380	-0.02399	 0.01534	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99802	 0.99313	 0.98770	 0.98186	 0.97228	 0.95912	 0.94434	 0.92344	 0.89907	 0.87044	 0.83828	 0.80550	 0.77373	 0.74193	 0.71298	 0.68586	 0.66353	 0.64828	 0.63839	 0.63642	 0.64039	 0.65081	 0.67075	 0.69344	 0.72242	 0.75026	 0.78703	 0.82358	 0.85779	 0.89036	 0.91864	 0.94149	 0.96075	 0.97440	 0.99259	 0.99788	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02435	-0.01161	-0.00604	-0.01724	 0.00621	 0.00973	 0.00216	-0.00247	-0.00427	 0.00607	 0.02034	 0.02435	 0.02708	 0.02722	 0.02815	 0.02741	
      22	 -11.999	 -0.8643	-0.131475	 -0.0496	0.051083	 -0.8728	 -0.8771	0.030539	  229.14	   0.000	2.950E+6	   0.236	 3886.64	   83.47	  1614.8	  993.81	   37.13	-0.13583	-0.04329	-0.02533	-0.03389	-0.05499	-0.08333	-0.13457	-0.15848	-0.18090	-0.20095	-0.21687	-0.22819	-0.22811	-0.21968	-0.20392	-0.17855	-0.13851	-0.08479	-0.02373	 0.03777	 0.10204	 0.18075	 0.24945	 0.32924	 0.40909	 0.49576	 0.57941	 0.65243	 0.73130	 0.82065	 0.89779	 0.95798	 0.99488	 0.99173	 0.91179	 0.67447	 0.22454	-0.56000	-1.67610	-3.08657	-3.08795	-5.18540	-4.78630	-3.90370	-3.23711	-2.72575	-2.30313	-2.01317	-1.72674	-1.53425	-1.37963	-1.21967	-1.07817	-0.91116	-0.72154	-0.52601	-0.38417	-0.30108	-0.27158	-0.25272	-0.23433	-0.18868	-0.14267	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99680	 0.99357	 0.98868	 0.97758	 0.97044	 0.96334	 0.95493	 0.94383	 0.93155	 0.91450	 0.89504	 0.87235	 0.85924	 0.84697	 0.83164	 0.81478	 0.79864	 0.77863	 0.75861	 0.73710	 0.71462	 0.69268	 0.67242	 0.65309	 0.63514	 0.61820	 0.60451	 0.59484	 0.58781	 0.58641	 0.58675	 0.59124	 0.60010	 0.61290	 0.62982	 0.64623	 0.67052	 0.69735	 0.72522	 0.75550	 0.78582	 0.81479	 0.84476	 0.87066	 0.92302	 0.95511	 0.97602	 0.98923	 0.99620	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03564	-0.02018	-0.01283	-0.02951	-0.01778	-0.02535	-0.03653	-0.03783	-0.03482	-0.01704	 0.00964	 0.02383	 0.02825	 0.02679	 0.02597	 0.02385	
