   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      10	  10.004	  1.0797	-0.138968	 -0.0530	0.050719	  1.0874	  1.0889	0.042493	  259.15	   0.000	2.950E+6	   0.230	 3752.50	   80.98	  1560.8	 1012.73	   35.12	-0.22573	-0.27824	-0.28504	-0.29141	-0.29845	-0.30574	-0.31603	-0.33159	-0.35739	-0.40325	-0.47946	-0.59485	-0.73606	-0.87842	-1.01374	-1.14087	-1.24407	-1.32703	-1.39663	-1.46832	-1.51654	-1.57755	-1.61689	-1.67209	-1.70744	-1.73979	-1.79265	-1.93208	-2.14153	-2.17003	-2.18224	-2.23759	-2.32444	-2.48088	-2.64988	-2.73435	-2.70343	-2.51012	-1.81915	-1.47778	 0.01558	 0.66305	 0.96775	 0.98588	 0.88397	 0.75245	 0.61607	 0.51526	 0.41872	 0.32045	 0.23246	 0.15646	 0.07548	 0.02056	-0.02039	-0.02951	-0.02113	 0.01301	 0.04357	 0.08118	 0.13370	 0.15924	-0.24028	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99784	 0.99448	 0.98860	 0.97677	 0.95826	 0.92782	 0.88868	 0.83942	 0.81345	 0.79036	 0.76580	 0.74175	 0.72075	 0.69887	 0.68143	 0.66626	 0.65372	 0.64435	 0.63934	 0.63750	 0.63780	 0.64107	 0.64737	 0.65486	 0.66535	 0.67593	 0.68801	 0.70117	 0.71460	 0.72877	 0.74348	 0.75535	 0.77073	 0.78475	 0.79858	 0.81261	 0.82542	 0.83725	 0.84985	 0.86039	 0.88323	 0.90199	 0.91826	 0.93376	 0.94765	 0.95893	 0.96981	 0.97741	 0.98806	 0.99452	 0.99749	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04020	 0.04225	 0.03827	 0.00332	 0.02580	 0.00307	-0.03128	-0.04322	-0.04436	-0.03433	-0.02280	-0.01571	-0.01217	-0.02217	-0.03591	-0.05143	
      11	  -0.004	  0.2576	0.013525	 -0.0680	0.013509	  0.2576	  0.2576	-0.000687	  300.00	   0.000	2.965E+6	   0.231	 3792.14	   81.41	  1576.8	 1012.75	   35.14	 0.14080	 0.07648	 0.01875	-0.04495	-0.11228	-0.18521	-0.26411	-0.34105	-0.41930	-0.49427	-0.56554	-0.63992	-0.70104	-0.74815	-0.79021	-0.82980	-0.84312	-0.84364	-0.82681	-0.81766	-0.79088	-0.76172	-0.72312	-0.68960	-0.63663	-0.57950	-0.52291	-0.51526	-0.54875	-0.43999	-0.32787	-0.21251	-0.10438	 0.02263	 0.17332	 0.37052	 0.59197	 0.81229	 0.97021	 0.99842	 0.03013	 0.45968	 0.10588	-0.14087	-0.23858	-0.32554	-0.38281	-0.37738	-0.38273	-0.41556	-0.44150	-0.45101	-0.47348	-0.46266	-0.43590	-0.37402	-0.30095	-0.19701	-0.10745	-0.01445	 0.08262	 0.21086	 0.13875	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99802	 0.99282	 0.97766	 0.94868	 0.90305	 0.84415	 0.78431	 0.73276	 0.69307	 0.67246	 0.67350	 0.69841	 0.73766	 0.79620	 0.84093	 0.89328	 0.93458	 0.96904	 0.98644	 0.99598	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02017	 0.02445	 0.02193	-0.00190	 0.01861	 0.01831	 0.01508	 0.01063	 0.00880	 0.01312	 0.00976	 0.00852	 0.00775	 0.00173	-0.00307	-0.00977	
      12	  -0.004	  0.2575	0.013439	 -0.0680	0.013423	  0.2575	  0.2575	-0.000644	  260.82	   0.000	2.965E+6	   0.231	 3792.46	   81.41	  1576.9	 1012.75	   35.15	 0.14037	 0.07603	 0.01830	-0.04536	-0.11264	-0.18556	-0.26444	-0.34141	-0.41966	-0.49437	-0.56580	-0.64024	-0.70127	-0.74836	-0.79027	-0.83011	-0.84334	-0.84384	-0.82702	-0.81783	-0.79073	-0.76192	-0.72309	-0.68963	-0.63671	-0.57945	-0.52294	-0.51513	-0.54872	-0.43981	-0.32766	-0.21223	-0.10413	 0.02288	 0.17370	 0.37099	 0.59252	 0.81280	 0.97051	 0.99865	 0.02909	 0.45936	 0.10540	-0.14140	-0.23906	-0.32603	-0.38325	-0.37774	-0.38318	-0.41592	-0.44197	-0.45153	-0.47376	-0.46312	-0.43634	-0.37427	-0.30121	-0.19727	-0.10775	-0.01481	 0.08235	 0.21050	 0.13863	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99392	 0.98027	 0.95375	 0.91045	 0.85314	 0.79317	 0.74031	 0.69815	 0.67471	 0.67262	 0.69498	 0.73232	 0.79013	 0.83522	 0.88877	 0.93120	 0.96715	 0.98560	 0.99577	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02034	 0.02460	 0.02211	-0.00217	 0.01886	 0.01851	 0.01528	 0.01101	 0.00883	 0.01334	 0.01001	 0.00875	 0.00797	 0.00194	-0.00286	-0.00956	
      13	  -2.002	  0.0204	0.014201	 -0.0654	0.013478	  0.0209	  0.0204	0.000087	  260.32	   0.000	2.965E+6	   0.231	 3792.62	   81.42	  1576.9	 1012.72	   35.16	 0.15581	 0.08494	 0.03011	-0.02938	-0.09194	-0.15794	-0.22915	-0.29765	-0.36599	-0.43054	-0.49165	-0.55373	-0.60243	-0.63687	-0.66611	-0.69337	-0.69401	-0.68340	-0.65453	-0.63354	-0.59625	-0.55471	-0.50615	-0.45872	-0.39655	-0.32772	-0.25896	-0.22913	-0.23029	-0.11491	 0.01248	 0.13868	 0.26010	 0.39923	 0.55363	 0.72835	 0.88813	 0.98953	 0.97719	 0.83831	 0.02861	-0.15397	-0.50145	-0.68508	-0.68862	-0.70561	-0.71147	-0.66076	-0.62718	-0.63110	-0.63496	-0.62226	-0.62516	-0.59528	-0.54937	-0.46848	-0.37908	-0.25801	-0.15520	-0.05083	 0.05322	 0.19077	 0.15335	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99372	 0.98299	 0.95892	 0.92182	 0.87228	 0.81512	 0.76005	 0.71520	 0.68239	 0.66927	 0.67902	 0.71267	 0.75920	 0.82412	 0.87123	 0.92266	 0.95883	 0.98432	 0.99478	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01091	 0.01678	 0.01581	-0.00598	 0.01535	 0.01590	 0.01309	 0.01069	 0.00973	 0.01403	 0.01159	 0.01131	 0.01137	 0.00701	 0.00384	-0.00134	
      14	  -4.003	 -0.2105	0.000251	 -0.0620	0.014949	 -0.2100	 -0.2108	0.003409	  260.84	   0.000	2.967E+6	   0.231	 3798.87	   81.49	  1579.5	 1012.74	   35.20	 0.15774	 0.08941	 0.04121	-0.01204	-0.06852	-0.12716	-0.19047	-0.25078	-0.30972	-0.36520	-0.41555	-0.46673	-0.50402	-0.52701	-0.54488	-0.56057	-0.55055	-0.52991	-0.49119	-0.46036	-0.41497	-0.36267	-0.30669	-0.24869	-0.17899	-0.10303	-0.02506	 0.02101	 0.04424	 0.16738	 0.29536	 0.42305	 0.54380	 0.67663	 0.80965	 0.93287	 0.99723	 0.96429	 0.75467	 0.38962	 0.02531	-0.97681	-1.24779	-1.31458	-1.17863	-1.12273	-1.06444	-0.96005	-0.88192	-0.85210	-0.83103	-0.79356	-0.77477	-0.72433	-0.65784	-0.55746	-0.45121	-0.31355	-0.19770	-0.08333	 0.02430	 0.16403	 0.15624	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99728	 0.99142	 0.97897	 0.95723	 0.92237	 0.88046	 0.82929	 0.77682	 0.73258	 0.69174	 0.67265	 0.66501	 0.67644	 0.71167	 0.75606	 0.81196	 0.86070	 0.91555	 0.95599	 0.98046	 0.99322	 0.99809	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00098	 0.00850	 0.00914	-0.00894	 0.01208	 0.01365	 0.01256	 0.01079	 0.00885	 0.01493	 0.01483	 0.01564	 0.01673	 0.01420	 0.01267	 0.00905	
      15	  -5.998	 -0.4348	-0.027952	 -0.0588	0.017633	 -0.4354	 -0.4362	0.009618	  259.22	   0.000	2.961E+6	   0.231	 3786.31	   81.36	  1574.4	 1012.74	   35.28	 0.14390	 0.08731	 0.04882	 0.00331	-0.04629	-0.09686	-0.15202	-0.20395	-0.25375	-0.29974	-0.34021	-0.38098	-0.40751	-0.41992	-0.42786	-0.43226	-0.41252	-0.38298	-0.33612	-0.29706	-0.24420	-0.18405	-0.12230	-0.05499	 0.01939	 0.10026	 0.18256	 0.24038	 0.28466	 0.40693	 0.52832	 0.64737	 0.75652	 0.86588	 0.95575	 0.99969	 0.95122	 0.74561	 0.29822	-0.33465	 0.02186	-2.00316	-2.12951	-2.02922	-1.72813	-1.58106	-1.44216	-1.27634	-1.14788	-1.07920	-1.02924	-0.96419	-0.92063	-0.84777	-0.75886	-0.63752	-0.51391	-0.35998	-0.23190	-0.11071	-0.00555	 0.12721	 0.14319	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99723	 0.99253	 0.98398	 0.96864	 0.94441	 0.91265	 0.87519	 0.83080	 0.78807	 0.74435	 0.70580	 0.67865	 0.66103	 0.65933	 0.67066	 0.69498	 0.73757	 0.78221	 0.83330	 0.87494	 0.92038	 0.95423	 0.97652	 0.98996	 0.99621	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00797	 0.00121	 0.00337	-0.01208	 0.00910	 0.01188	 0.01084	 0.00764	 0.00659	 0.01532	 0.01684	 0.01845	 0.02032	 0.01918	 0.01895	 0.01662	
      16	  -7.996	 -0.6346	-0.066182	 -0.0567	0.022731	 -0.6376	 -0.6382	0.018658	  260.75	   0.000	2.963E+6	   0.231	 3790.93	   81.42	  1576.3	 1012.73	   35.34	 0.10039	 0.07124	 0.04604	 0.00992	-0.03178	-0.07398	-0.12093	-0.16462	-0.20546	-0.24267	-0.27387	-0.30500	-0.32183	-0.32440	-0.32288	-0.31769	-0.28935	-0.25298	-0.19916	-0.15205	-0.09403	-0.02690	 0.03877	 0.11208	 0.18888	 0.27211	 0.35451	 0.42213	 0.47928	 0.59476	 0.70411	 0.80755	 0.89496	 0.96802	 0.99925	 0.95486	 0.76674	 0.35641	-0.34359	-1.26822	 0.01849	-3.15794	-3.08161	-2.83219	-2.30059	-2.04243	-1.81653	-1.58614	-1.40428	-1.29395	-1.21161	-1.11661	-1.04583	-0.94889	-0.83543	-0.69250	-0.55121	-0.38289	-0.24636	-0.12821	-0.04063	 0.06872	 0.10058	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99808	 0.99675	 0.99282	 0.98614	 0.97688	 0.96101	 0.94019	 0.91287	 0.87899	 0.84298	 0.80621	 0.76792	 0.73333	 0.70070	 0.67387	 0.65607	 0.64641	 0.64669	 0.65615	 0.67404	 0.70495	 0.73801	 0.77792	 0.81334	 0.85678	 0.89559	 0.92744	 0.95387	 0.97284	 0.98530	 0.99304	 0.99702	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01681	-0.00597	-0.00224	-0.01509	 0.00672	 0.01030	 0.00733	 0.00310	 0.00179	 0.01179	 0.01864	 0.02109	 0.02351	 0.02346	 0.02423	 0.02298	
      17	 -10.008	 -0.7705	-0.102791	 -0.0553	0.032684	 -0.7767	 -0.7766	0.033004	  259.16	   0.000	2.955E+6	   0.231	 3773.50	   81.25	  1569.2	 1012.70	   35.42	 0.00166	 0.02191	 0.01560	-0.00838	-0.04095	-0.07413	-0.11278	-0.14845	-0.18102	-0.20986	-0.23274	-0.25516	-0.26312	-0.25754	-0.24710	-0.23369	-0.19789	-0.15480	-0.09518	-0.04199	 0.01973	 0.09275	 0.16124	 0.23836	 0.31636	 0.39994	 0.48383	 0.55454	 0.61799	 0.72427	 0.81947	 0.90300	 0.96620	 0.99856	 0.97520	 0.83251	 0.50676	-0.10051	-1.03005	-2.22908	 0.01594	-4.24120	-3.95564	-3.29706	-2.80297	-2.43556	-2.12510	-1.83889	-1.60549	-1.45314	-1.33690	-1.21138	-1.11096	-0.98714	-0.84562	-0.67846	-0.51944	-0.34714	-0.22639	-0.15036	-0.10261	-0.03633	-0.00259	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99588	 0.99210	 0.98855	 0.98213	 0.97292	 0.96239	 0.94690	 0.92857	 0.90561	 0.87820	 0.84923	 0.81923	 0.78540	 0.75382	 0.72054	 0.68956	 0.66390	 0.64004	 0.62624	 0.61412	 0.60800	 0.60855	 0.61516	 0.62857	 0.64431	 0.66921	 0.69891	 0.73092	 0.76650	 0.80187	 0.83563	 0.86895	 0.89728	 0.94993	 0.97692	 0.99097	 0.99746	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02806	-0.01542	-0.00975	-0.02004	 0.00300	 0.00704	 0.00091	-0.00590	-0.00751	-0.00471	 0.01362	 0.02220	 0.02515	 0.02516	 0.02597	 0.02485	
      18	 -12.013	 -0.8186	-0.100107	 -0.0438	0.072471	 -0.8215	 -0.8247	0.057503	  260.83	   0.000	2.934E+6	   0.229	 3724.13	   80.73	  1549.3	 1012.71	   35.55	-0.16436	-0.07414	-0.05688	-0.06638	-0.08884	-0.11232	-0.14300	-0.17098	-0.19566	-0.21711	-0.23232	-0.24719	-0.24729	-0.23387	-0.21593	-0.19587	-0.15264	-0.10339	-0.03827	 0.02036	 0.08601	 0.16351	 0.23458	 0.31411	 0.39322	 0.47808	 0.56215	 0.63378	 0.69935	 0.79762	 0.88125	 0.94942	 0.99185	 0.99478	 0.92661	 0.70847	 0.28208	-0.46582	-1.54978	-2.92661	 0.00984	-4.94628	-4.52588	-3.66631	-3.07898	-2.63630	-2.26001	-1.94534	-1.66458	-1.46863	-1.31206	-1.14952	-1.00394	-0.83855	-0.65735	-0.49188	-0.38754	-0.32365	-0.30080	-0.28304	-0.26800	-0.22335	-0.18613	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99825	 0.99597	 0.99141	 0.98450	 0.96996	 0.96082	 0.95224	 0.94162	 0.92882	 0.91534	 0.89817	 0.88086	 0.86235	 0.85213	 0.84370	 0.83362	 0.82294	 0.81239	 0.79937	 0.78891	 0.77611	 0.76303	 0.75014	 0.73804	 0.72361	 0.70984	 0.69511	 0.67964	 0.66612	 0.64898	 0.63876	 0.62466	 0.61324	 0.59862	 0.59035	 0.58149	 0.57391	 0.56823	 0.56410	 0.56333	 0.56418	 0.56759	 0.57269	 0.58302	 0.59274	 0.62471	 0.66342	 0.70619	 0.75555	 0.81013	 0.85816	 0.90564	 0.93866	 0.98024	 0.99593	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04832	-0.03415	-0.02746	-0.03660	-0.02140	-0.02298	-0.03090	-0.03634	-0.04306	-0.04324	-0.03675	-0.01758	 0.01091	 0.02386	 0.02311	 0.02005	
      19	 -13.993	 -0.5878	0.162690	  0.0666	0.300000	 -0.5310	 -0.5486	0.229639	  259.17	   0.000	2.848E+6	   0.223	 3510.74	   78.39	  1463.1	 1012.72	   35.58	-0.66167	-0.41319	-0.35666	-0.34780	-0.36263	-0.38007	-0.41006	-0.43719	-0.46175	-0.48363	-0.49925	-0.51538	-0.51467	-0.49761	-0.47758	-0.45512	-0.40767	-0.35319	-0.28096	-0.21779	-0.14548	-0.06313	 0.01408	 0.09901	 0.18489	 0.27574	 0.36463	 0.43726	 0.49783	 0.61364	 0.72050	 0.81890	 0.90178	 0.96914	 0.99854	 0.96219	 0.80599	 0.47628	-0.06351	-0.74682	-0.05592	-1.71099	-1.36066	-0.83916	-0.79850	-0.78351	-0.77647	-0.77478	-0.78134	-0.78904	-0.79554	-0.80210	-0.81024	-0.81897	-0.82735	-0.83634	-0.84755	-0.85320	-0.87483	-0.87752	-0.86124	-0.75397	-0.62825	 0.94174	 0.87613	 0.76564	 0.62794	 0.46734	 0.37234	 0.28838	 0.21206	 0.13237	 0.07060	 0.02641	 0.01743	 0.00193	-0.01782	-0.03606	-0.05326	-0.06419	-0.07476	-0.07784	-0.08332	-0.08215	-0.07634	-0.08157	-0.08611	-0.07140	-0.06492	-0.05584	-0.04972	-0.03663	-0.02500	-0.01426	 0.00666	 0.01133	 0.03962	 0.04889	 0.07349	 0.09295	 0.12428	 0.13412	 0.16964	 0.19322	 0.21473	 0.24948	 0.27205	 0.30437	 0.33254	 0.35965	 0.38442	 0.42621	 0.45337	 0.51684	 0.57775	 0.62785	 0.68162	 0.73012	 0.77348	 0.82223	 0.85721	 0.91218	 0.95302	 0.97697	 0.99004	 0.99660	 1.00000	 1.00000	 1.00000	 1.00000	-0.18166	-0.18782	-0.23373	-0.23795	-0.29085	-0.30156	-0.31169	-0.31466	-0.31141	-0.29944	-0.25935	-0.20965	-0.15096	-0.08490	-0.07898	-0.08902	Wake not in center of rake!; cpt_wake < 0; 
      20	 -12.997	 -0.5877	0.196026	  0.0572	0.323182	 -0.5286	 -0.5563	0.203051	  260.82	   0.000	2.865E+6	   0.224	 3557.26	   78.92	  1481.9	 1012.70	   35.71	-0.55088	-0.34382	-0.30000	-0.29828	-0.31781	-0.33947	-0.37276	-0.40282	-0.43058	-0.45528	-0.47390	-0.49294	-0.49565	-0.48211	-0.46552	-0.44620	-0.40205	-0.35057	-0.28159	-0.22127	-0.15111	-0.07143	 0.00414	 0.08718	 0.17174	 0.26157	 0.34977	 0.42129	 0.48092	 0.59758	 0.70611	 0.80674	 0.89251	 0.96377	 0.99809	 0.96718	 0.81613	 0.48793	-0.06030	-0.76159	-0.03609	-1.89981	-1.60286	-1.00245	-0.89920	-0.86659	-0.84811	-0.84697	-0.84967	-0.84339	-0.83238	-0.82200	-0.81469	-0.80962	-0.80576	-0.80518	-0.80917	-0.80772	-0.82143	-0.81539	-0.78764	-0.65645	-0.54976	 0.91490	 0.83954	 0.72329	 0.59461	 0.45179	 0.37237	 0.30279	 0.24031	 0.17593	 0.12584	 0.08968	 0.08489	 0.07554	 0.06226	 0.05271	 0.04303	 0.03876	 0.03352	 0.03222	 0.02948	 0.03324	 0.04100	 0.03914	 0.03624	 0.05283	 0.06057	 0.07095	 0.07813	 0.09422	 0.10758	 0.11862	 0.13918	 0.14674	 0.17330	 0.18260	 0.20660	 0.22508	 0.25216	 0.26096	 0.29351	 0.31553	 0.33541	 0.36575	 0.38726	 0.41625	 0.44151	 0.46624	 0.48865	 0.52361	 0.54763	 0.60383	 0.65698	 0.70252	 0.75033	 0.79483	 0.83236	 0.87169	 0.89942	 0.94297	 0.97195	 0.98696	 0.99479	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.15646	-0.16172	-0.20189	-0.20629	-0.24932	-0.25815	-0.26704	-0.26929	-0.26305	-0.24830	-0.21099	-0.16655	-0.11613	-0.06365	-0.06132	-0.07033	Wake not in center of rake!; 
      21	 -13.007	 -0.5900	0.192234	  0.0572	0.320099	 -0.5316	 -0.5586	0.203277	  259.21	   0.000	2.863E+6	   0.224	 3555.82	   78.93	  1481.3	 1012.70	   35.88	-0.54745	-0.34285	-0.29956	-0.29813	-0.31782	-0.33961	-0.37297	-0.40312	-0.43086	-0.45567	-0.47432	-0.49341	-0.49613	-0.48247	-0.46583	-0.44652	-0.40234	-0.35092	-0.28175	-0.22136	-0.15111	-0.07146	 0.00414	 0.08727	 0.17186	 0.26182	 0.34998	 0.42163	 0.48136	 0.59805	 0.70658	 0.80803	 0.89302	 0.96416	 0.99831	 0.96691	 0.81516	 0.48569	-0.06534	-0.76817	-0.03673	-1.90936	-1.61281	-1.00984	-0.90513	-0.87164	-0.85218	-0.85099	-0.85364	-0.84729	-0.83632	-0.82677	-0.81970	-0.81436	-0.81052	-0.80895	-0.81208	-0.80973	-0.82259	-0.81514	-0.78705	-0.65535	-0.54914	 0.91799	 0.84597	 0.73385	 0.60307	 0.45748	 0.37792	 0.30868	 0.24528	 0.18253	 0.13242	 0.09554	 0.09058	 0.07981	 0.06511	 0.05419	 0.04298	 0.03752	 0.03075	 0.02913	 0.02649	 0.02984	 0.03695	 0.03470	 0.03160	 0.04750	 0.05494	 0.06595	 0.07396	 0.08979	 0.10445	 0.11622	 0.13684	 0.14413	 0.17061	 0.18036	 0.20416	 0.22299	 0.25061	 0.25952	 0.29223	 0.31415	 0.33455	 0.36535	 0.38745	 0.41708	 0.44355	 0.46928	 0.49260	 0.52823	 0.55343	 0.61042	 0.66415	 0.70881	 0.75541	 0.79967	 0.83735	 0.87714	 0.90456	 0.94530	 0.97213	 0.98671	 0.99460	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.15731	-0.16168	-0.19812	-0.20313	-0.24452	-0.25411	-0.26295	-0.26636	-0.26130	-0.24574	-0.20914	-0.16504	-0.11632	-0.06420	-0.06188	-0.07114	Wake not in center of rake!; 
