   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      10	   5.008	  0.9326	-0.073974	 -0.0873	0.007714	  0.9355	  0.9354	0.009471	   49.18	   0.000	2.961E+6	   0.226	 3624.87	   78.92	  1509.3	 1013.12	   30.07	 0.15391	 0.06511	-0.01327	-0.09782	-0.18733	-0.28279	-0.38564	-0.48670	-0.59225	-0.69289	-0.79401	-0.90326	-0.99666	-1.06705	-1.12640	-1.25389	-1.31357	-1.33969	-1.36305	-1.38509	-1.39654	-1.40192	-1.41769	-1.43379	-1.41922	-1.39307	-1.39266	-1.43908	-1.50111	-1.48098	-1.43053	-1.40018	-1.39264	-1.39272	-1.37811	-1.27077	-1.08304	-0.78271	-0.24265	 0.04949	 0.06524	 0.98517	 0.95931	 0.80022	 0.63358	 0.48463	 0.35557	 0.24509	 0.16876	 0.08958	 0.02038	-0.03375	-0.08390	-0.11873	-0.13291	-0.11405	-0.08043	-0.03371	 0.06144	 0.11498	 0.19380	 0.29822	 0.15626	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99787	 0.99081	 0.97232	 0.93990	 0.89032	 0.83523	 0.79251	 0.76838	 0.77090	 0.79625	 0.83623	 0.89017	 0.93289	 0.96763	 0.98546	 0.99598	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05065	 0.05126	 0.04530	 0.00765	 0.03506	 0.03206	 0.02739	 0.02197	 0.01541	 0.01789	 0.01218	 0.00803	 0.00463	-0.00619	-0.01613	-0.02798	
      11	   6.001	  1.0318	-0.099107	 -0.0861	0.009313	  1.0365	  1.0364	0.010951	   50.74	   0.000	2.967E+6	   0.227	 3641.36	   79.12	  1515.9	 1013.11	   30.19	 0.12141	 0.05456	-0.01674	-0.09781	-0.18632	-0.28404	-0.38992	-0.49530	-0.60598	-0.71253	-0.82028	-0.93522	-1.03736	-1.12232	-1.20489	-1.29039	-1.33934	-1.36894	-1.43104	-1.47864	-1.49623	-1.50935	-1.53351	-1.55982	-1.55407	-1.53785	-1.55143	-1.61357	-1.69416	-1.69255	-1.65931	-1.65084	-1.67113	-1.70777	-1.73615	-1.66709	-1.51348	-1.23124	-0.64086	-0.32710	-0.31463	 0.93204	 0.99427	 0.88232	 0.72875	 0.58264	 0.45102	 0.33591	 0.25236	 0.16778	 0.09236	 0.03217	-0.02355	-0.06413	-0.08482	-0.07292	-0.04512	-0.00129	 0.08287	 0.13120	 0.20440	 0.29696	 0.13292	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99597	 0.98740	 0.97024	 0.94298	 0.90323	 0.85966	 0.81401	 0.77905	 0.76249	 0.76683	 0.78431	 0.81760	 0.85637	 0.90244	 0.93756	 0.96633	 0.98242	 0.99364	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05421	 0.05424	 0.04770	 0.00872	 0.03653	 0.03310	 0.02803	 0.01947	 0.01446	 0.01771	 0.01166	 0.00704	 0.00318	-0.00838	-0.01906	-0.03165	
      12	   6.998	  1.1104	-0.124002	 -0.0819	0.012217	  1.1173	  1.1171	0.013183	   49.18	   0.000	2.959E+6	   0.226	 3625.15	   78.95	  1509.4	 1013.11	   30.30	 0.08199	 0.03200	-0.02594	-0.09648	-0.17842	-0.27463	-0.38096	-0.48933	-0.60490	-0.71700	-0.83073	-0.95049	-1.06033	-1.15576	-1.24874	-1.34086	-1.40549	-1.45475	-1.48373	-1.52928	-1.54374	-1.57644	-1.57229	-1.62746	-1.66831	-1.67251	-1.70375	-1.77847	-1.87515	-1.89220	-1.87735	-1.89223	-1.94151	-2.01629	-2.08983	-2.06320	-1.95003	-1.69380	-1.06122	-0.73503	-0.72464	 0.84823	 1.00000	 0.93917	 0.80407	 0.66424	 0.53241	 0.41459	 0.32546	 0.23637	 0.15602	 0.09041	 0.02895	-0.01657	-0.04344	-0.03807	-0.01599	 0.02371	 0.08459	 0.14272	 0.21009	 0.29014	 0.07828	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99746	 0.99237	 0.98314	 0.96727	 0.94230	 0.91021	 0.87388	 0.83397	 0.79842	 0.76837	 0.75079	 0.74716	 0.75942	 0.77753	 0.80685	 0.83936	 0.87859	 0.91059	 0.94042	 0.96026	 0.97855	 0.98993	 0.99569	 0.99820	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05632	 0.05609	 0.04929	 0.00892	 0.03770	 0.03399	 0.02790	 0.01642	 0.01219	 0.01745	 0.01156	 0.00649	 0.00217	-0.01022	-0.02169	-0.03506	
      13	   7.999	  1.1947	-0.153254	 -0.0787	0.014488	  1.2044	  1.2043	0.015014	   50.78	   0.000	2.963E+6	   0.227	 3640.03	   79.13	  1515.4	 1013.07	   30.40	 0.04224	 0.00123	-0.04344	-0.10011	-0.17109	-0.26180	-0.36758	-0.47911	-0.59994	-0.71827	-0.83862	-0.96494	-1.08235	-1.18636	-1.28784	-1.38746	-1.46113	-1.51861	-1.55757	-1.61182	-1.63725	-1.68205	-1.69870	-1.73814	-1.73876	-1.74198	-1.83852	-1.95804	-2.07258	-2.10840	-2.11272	-2.15297	-2.23482	-2.35218	-2.47670	-2.50006	-2.43662	-2.21619	-1.54530	-1.21174	-1.20627	 0.72626	 0.98231	 0.97818	 0.86872	 0.73886	 0.60946	 0.49055	 0.39713	 0.30435	 0.21973	 0.14927	 0.08289	 0.03194	-0.00046	-0.00150	 0.01440	 0.04910	 0.09058	 0.15701	 0.21775	 0.28490	 0.03427	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99573	 0.99034	 0.98244	 0.96807	 0.94831	 0.92188	 0.88865	 0.85314	 0.81922	 0.78662	 0.76182	 0.74485	 0.73897	 0.74349	 0.76081	 0.77995	 0.80793	 0.83765	 0.87257	 0.90136	 0.92886	 0.94843	 0.96793	 0.98180	 0.99026	 0.99506	 0.99785	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05905	 0.05842	 0.05126	 0.00958	 0.03902	 0.03503	 0.02630	 0.01408	 0.01029	 0.01684	 0.01148	 0.00594	 0.00115	-0.01209	-0.02434	-0.03848	
      14	   9.004	  1.2614	-0.181961	 -0.0740	0.017679	  1.2743	  1.2743	0.017428	   49.17	   0.000	2.955E+6	   0.226	 3622.84	   78.96	  1508.4	 1013.07	   30.52	-0.01556	-0.05428	-0.08306	-0.11852	-0.16594	-0.23684	-0.33236	-0.44353	-0.57003	-0.69593	-0.82447	-0.95831	-1.08452	-1.19786	-1.30767	-1.41549	-1.49829	-1.56413	-1.61278	-1.67601	-1.71119	-1.76584	-1.79514	-1.84903	-1.86754	-1.89929	-1.92283	-2.04470	-2.24758	-2.29977	-2.32606	-2.40327	-2.51176	-2.66899	-2.84300	-2.91820	-2.90808	-2.72874	-2.02817	-1.69319	-1.69245	 0.58382	 0.94267	 0.99677	 0.91598	 0.79820	 0.67279	 0.55433	 0.45778	 0.36235	 0.27415	 0.19942	 0.12858	 0.07312	 0.03528	 0.02826	 0.03859	 0.06724	 0.10576	 0.16529	 0.22005	 0.27227	-0.02800	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99715	 0.99303	 0.98841	 0.97973	 0.96709	 0.95201	 0.92983	 0.90384	 0.87386	 0.84051	 0.80848	 0.78094	 0.75673	 0.73993	 0.72990	 0.72906	 0.73592	 0.75263	 0.76955	 0.79327	 0.81885	 0.84952	 0.87591	 0.90217	 0.92207	 0.94366	 0.96120	 0.97405	 0.98357	 0.99041	 0.99464	 0.99719	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.06055	 0.05988	 0.05271	 0.00993	 0.04034	 0.03613	 0.02278	 0.00938	 0.00627	 0.01442	 0.01227	 0.00644	 0.00112	-0.01316	-0.02637	-0.04136	
      15	  10.008	  1.2789	-0.205680	 -0.0711	0.019703	  1.2952	  1.2942	0.025158	   50.80	   0.000	2.960E+6	   0.227	 3638.58	   79.14	  1514.8	 1013.09	   30.63	-0.11216	-0.18712	-0.21816	-0.24710	-0.27205	-0.29424	-0.31458	-0.35128	-0.43018	-0.54922	-0.69199	-0.84449	-0.99273	-1.12718	-1.25404	-1.37497	-1.47155	-1.54926	-1.61064	-1.68392	-1.72980	-1.79488	-1.83545	-1.90251	-1.93304	-1.97478	-2.02000	-2.15947	-2.31880	-2.34871	-2.42638	-2.56263	-2.71555	-2.89535	-3.10541	-3.22256	-3.25645	-3.11274	-2.39558	-2.06348	-2.06382	 0.46347	 0.90069	 1.00000	 0.94327	 0.83566	 0.71415	 0.59638	 0.49785	 0.40028	 0.30907	 0.23089	 0.15603	 0.09634	 0.05334	 0.04101	 0.04667	 0.07015	 0.10582	 0.14919	 0.20863	 0.24257	-0.16604	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99529	 0.98455	 0.97503	 0.96464	 0.94944	 0.93028	 0.90993	 0.88367	 0.85649	 0.82787	 0.79975	 0.77520	 0.75668	 0.74291	 0.73559	 0.73500	 0.74109	 0.75212	 0.77050	 0.78738	 0.80923	 0.83174	 0.85734	 0.87966	 0.90247	 0.91967	 0.93870	 0.95511	 0.96748	 0.97716	 0.98475	 0.99004	 0.99378	 0.99635	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05917	 0.05920	 0.05302	 0.01021	 0.04279	 0.03761	 0.01913	-0.00799	-0.02585	-0.03031	-0.02961	-0.01981	-0.00663	-0.00914	-0.02458	-0.04178	
      16	  11.002	  1.2667	-0.201345	 -0.0713	0.044085	  1.2818	  1.2833	0.036430	   49.16	   0.000	2.945E+6	   0.225	 3604.29	   78.78	  1500.9	 1013.14	   30.72	-0.23309	-0.31782	-0.34254	-0.36215	-0.37782	-0.39055	-0.39815	-0.40590	-0.42017	-0.44864	-0.50398	-0.60519	-0.76548	-0.94004	-1.10428	-1.25096	-1.37185	-1.46894	-1.54867	-1.63649	-1.69571	-1.77294	-1.82558	-1.90458	-1.94648	-1.99857	-2.05631	-2.20783	-2.38614	-2.44594	-2.45236	-2.61176	-2.86441	-3.06577	-3.30022	-3.45280	-3.52648	-3.41586	-2.69232	-2.36511	-2.36581	 0.35773	 0.85937	 0.99987	 0.96068	 0.86204	 0.74398	 0.62693	 0.52677	 0.42730	 0.33333	 0.25164	 0.17302	 0.10921	 0.06139	 0.04407	 0.04508	 0.06369	 0.09577	 0.12524	 0.19026	 0.20196	-0.26478	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99721	 0.99205	 0.98161	 0.96299	 0.94992	 0.93751	 0.92164	 0.90352	 0.88671	 0.86672	 0.84796	 0.82956	 0.81182	 0.79723	 0.78646	 0.77635	 0.77008	 0.76518	 0.76349	 0.76337	 0.76544	 0.76898	 0.77303	 0.77821	 0.78270	 0.78940	 0.79562	 0.79991	 0.80584	 0.81161	 0.81673	 0.82106	 0.82546	 0.82937	 0.83408	 0.83697	 0.84329	 0.85116	 0.85833	 0.86769	 0.87644	 0.88499	 0.89622	 0.90579	 0.92532	 0.94471	 0.96078	 0.97503	 0.98555	 0.99583	 1.00000	 1.00000	 1.00000	 0.05211	 0.05311	 0.04795	 0.00552	 0.03917	 0.03176	 0.00681	-0.02410	-0.04818	-0.05962	-0.06354	-0.06116	-0.05189	-0.03071	-0.02873	-0.04435	
      17	  11.999	  1.2447	-0.209446	 -0.0674	0.053901	  1.2611	  1.2631	0.044433	   50.78	   0.000	2.945E+6	   0.226	 3609.14	   78.85	  1502.9	 1013.15	   30.89	-0.32898	-0.41005	-0.42555	-0.43217	-0.43573	-0.43726	-0.43340	-0.42886	-0.42557	-0.42848	-0.44299	-0.47711	-0.55805	-0.70927	-0.90335	-1.08517	-1.23872	-1.36110	-1.46381	-1.56902	-1.64400	-1.73547	-1.80144	-1.89348	-1.94759	-2.01061	-2.08151	-2.24478	-2.43859	-2.52123	-2.55092	-2.64397	-2.97849	-3.23042	-3.49225	-3.67959	-3.79362	-3.71769	-2.99191	-2.67245	-2.68344	 0.24497	 0.81213	 0.99520	 0.97505	 0.88633	 0.77244	 0.65663	 0.55535	 0.45416	 0.35771	 0.27292	 0.19059	 0.12281	 0.07038	 0.04801	 0.04440	 0.05801	 0.08569	 0.11242	 0.16619	 0.16321	-0.33673	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99561	 0.98989	 0.97912	 0.96246	 0.93802	 0.92342	 0.90985	 0.89344	 0.87607	 0.86043	 0.84224	 0.82583	 0.81005	 0.79507	 0.78210	 0.77226	 0.76241	 0.75532	 0.74913	 0.74521	 0.74245	 0.74011	 0.74112	 0.74154	 0.74352	 0.74410	 0.74818	 0.75193	 0.75474	 0.75927	 0.76389	 0.76858	 0.77253	 0.77678	 0.78095	 0.78699	 0.79062	 0.79993	 0.81047	 0.81984	 0.83199	 0.84403	 0.85575	 0.87028	 0.88191	 0.90624	 0.93090	 0.95088	 0.96828	 0.98085	 0.99405	 1.00000	 1.00000	 1.00000	 0.04427	 0.04582	 0.04127	 0.00002	 0.03391	 0.02514	-0.00317	-0.03988	-0.07054	-0.08658	-0.08881	-0.08575	-0.07597	-0.04525	-0.03281	-0.04657	
      18	  12.997	  1.2597	-0.200341	 -0.0685	0.088097	  1.2725	  1.2794	0.057941	   49.19	   0.000	2.942E+6	   0.226	 3607.06	   78.85	  1502.1	 1013.16	   31.06	-0.39939	-0.47444	-0.48491	-0.48568	-0.48337	-0.47990	-0.47325	-0.46639	-0.45907	-0.45364	-0.45393	-0.46285	-0.50662	-0.61529	-0.79413	-0.98850	-1.16195	-1.30113	-1.41944	-1.53707	-1.62350	-1.72627	-1.80271	-1.90584	-1.97055	-2.04352	-2.12622	-2.30115	-2.51036	-2.61131	-2.66608	-2.76430	-3.06724	-3.42273	-3.71743	-3.94119	-4.09889	-4.06450	-3.33207	-3.02153	-3.01563	 0.11239	 0.75360	 0.98483	 0.98656	 0.90939	 0.80085	 0.68701	 0.58497	 0.48248	 0.38390	 0.29621	 0.21059	 0.13919	 0.08243	 0.05551	 0.04767	 0.05683	 0.08070	 0.10524	 0.13969	 0.13911	-0.38696	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99790	 0.99506	 0.98985	 0.98142	 0.96918	 0.95226	 0.94173	 0.93260	 0.92109	 0.90837	 0.89624	 0.88081	 0.86608	 0.85005	 0.83287	 0.81643	 0.80109	 0.78315	 0.76611	 0.74767	 0.73002	 0.71414	 0.69565	 0.68580	 0.67124	 0.65819	 0.64138	 0.63368	 0.62361	 0.61406	 0.60553	 0.59626	 0.59070	 0.58384	 0.57963	 0.57505	 0.57564	 0.57206	 0.57167	 0.58271	 0.59364	 0.61294	 0.63265	 0.65490	 0.68521	 0.71072	 0.76514	 0.82433	 0.87439	 0.91874	 0.95181	 0.98575	 0.99773	 1.00000	 1.00000	 0.03300	 0.03511	 0.03095	-0.00770	 0.02687	 0.01793	-0.01441	-0.06169	-0.10112	-0.11844	-0.11491	-0.10999	-0.10061	-0.05682	-0.03185	-0.04644	
      19	  14.008	  1.2775	-0.200939	 -0.0675	0.114263	  1.2882	  1.2994	0.069292	   50.86	   0.000	2.937E+6	   0.225	 3602.45	   78.84	  1500.2	 1013.15	   31.32	-0.43983	-0.51143	-0.51706	-0.51297	-0.50655	-0.50032	-0.49280	-0.48574	-0.47871	-0.47272	-0.47021	-0.47121	-0.49203	-0.55874	-0.70647	-0.90176	-1.09334	-1.24971	-1.38419	-1.51443	-1.61222	-1.72590	-1.81248	-1.92632	-2.00090	-2.08400	-2.17831	-2.36539	-2.58981	-2.70813	-2.78436	-2.91955	-3.14016	-3.61180	-3.96229	-4.22145	-4.42539	-4.43461	-3.68986	-3.39821	-3.38692	-0.03570	 0.68546	 0.96862	 0.99481	 0.93060	 0.82826	 0.71711	 0.61480	 0.51155	 0.41113	 0.32086	 0.23231	 0.15769	 0.09695	 0.06588	 0.05407	 0.05908	 0.07933	 0.10102	 0.12843	 0.12256	-0.41993	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99649	 0.98906	 0.98055	 0.97059	 0.95752	 0.93866	 0.91585	 0.88393	 0.84965	 0.80975	 0.78758	 0.76829	 0.74612	 0.72434	 0.70454	 0.67650	 0.65830	 0.63544	 0.61145	 0.58985	 0.57246	 0.55161	 0.53256	 0.51435	 0.49587	 0.48386	 0.46706	 0.46166	 0.45125	 0.44376	 0.43118	 0.43067	 0.42647	 0.42359	 0.42495	 0.42503	 0.42937	 0.43276	 0.43980	 0.44477	 0.45835	 0.46540	 0.48984	 0.52397	 0.55628	 0.59692	 0.63930	 0.67926	 0.72674	 0.76506	 0.83511	 0.89480	 0.93663	 0.96592	 0.98405	 0.99706	 1.00000	 1.00000	 1.00000	 0.02383	 0.02718	 0.02427	-0.01791	-0.00383	-0.04575	-0.10264	-0.12974	-0.12857	-0.11897	-0.10910	-0.09630	-0.07389	-0.03904	-0.04455	-0.06756	
      20	  14.998	  1.2728	-0.203731	 -0.0662	0.132583	  1.2822	  1.2962	0.080304	   49.14	   0.000	2.931E+6	   0.225	 3595.27	   78.79	  1497.3	 1013.12	   31.54	-0.47755	-0.53956	-0.54329	-0.53761	-0.52941	-0.52211	-0.51380	-0.50599	-0.49807	-0.49090	-0.48645	-0.48310	-0.48932	-0.51318	-0.59037	-0.74739	-0.95146	-1.13339	-1.29252	-1.44116	-1.55472	-1.68295	-1.78214	-1.90852	-1.99414	-2.08828	-2.19443	-2.39270	-2.63114	-2.76532	-2.85957	-3.02077	-3.23325	-3.72736	-4.15256	-4.43912	-4.68398	-4.72647	-3.98504	-3.72037	-3.71306	-0.16825	 0.62181	 0.95070	 0.99904	 0.94672	 0.85027	 0.74184	 0.63962	 0.53576	 0.43379	 0.34118	 0.24991	 0.17218	 0.10769	 0.07257	 0.05702	 0.05787	 0.07434	 0.09263	 0.11799	 0.10472	-0.44598	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99058	 0.97410	 0.95861	 0.94259	 0.92258	 0.89554	 0.86471	 0.82210	 0.77963	 0.73221	 0.70629	 0.68418	 0.66053	 0.63793	 0.61766	 0.58635	 0.57053	 0.54751	 0.52388	 0.50355	 0.48772	 0.46845	 0.45077	 0.43455	 0.41640	 0.40644	 0.39040	 0.38668	 0.37772	 0.37253	 0.36178	 0.36436	 0.36229	 0.36122	 0.36486	 0.36702	 0.37346	 0.37811	 0.38661	 0.39384	 0.41003	 0.41896	 0.44681	 0.48354	 0.51769	 0.55973	 0.60354	 0.64553	 0.69614	 0.73651	 0.81228	 0.87881	 0.92506	 0.95855	 0.97903	 0.99559	 1.00000	 1.00000	 1.00000	 0.01226	 0.01618	 0.01337	-0.03182	-0.03083	-0.08281	-0.13790	-0.15538	-0.14528	-0.13216	-0.12082	-0.10894	-0.08727	-0.05091	-0.05545	-0.07870	
      21	   0.000	  0.3175	0.006167	 -0.0783	0.006167	  0.3175	  0.3175	0.006045	   50.86	   0.000	2.970E+6	   0.228	 3690.38	   79.82	  1535.7	 1013.13	   31.50	 0.18023	 0.07938	 0.01350	-0.05677	-0.13110	-0.20574	-0.28796	-0.36513	-0.44418	-0.51552	-0.58078	-0.66570	-0.76092	-0.80356	-0.84633	-0.87835	-0.89629	-0.89215	-0.88119	-0.86875	-0.84634	-0.81206	-0.78749	-0.75629	-0.70458	-0.63972	-0.58578	-0.56290	-0.53968	-0.44974	-0.34027	-0.23073	-0.12772	-0.00514	 0.14181	 0.33724	 0.55789	 0.78221	 0.95571	 0.99803	 1.00000	 0.52687	 0.18559	-0.05451	-0.15682	-0.24649	-0.31306	-0.36340	-0.37615	-0.40817	-0.43367	-0.44496	-0.45544	-0.45362	-0.42871	-0.37412	-0.29395	-0.16253	-0.08468	 0.00470	 0.11105	 0.26214	 0.17938	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99329	 0.96680	 0.91485	 0.84475	 0.78483	 0.76119	 0.78402	 0.82625	 0.88987	 0.94441	 0.98425	 0.99701	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02490	 0.02888	 0.02616	-0.00209	 0.02205	 0.02132	 0.01839	 0.01712	 0.01335	 0.01513	 0.01164	 0.01012	 0.00913	 0.00282	-0.00244	-0.00958	
      22	  -0.997	  0.1875	0.009407	 -0.0760	0.006143	  0.1876	  0.1876	0.005700	   49.18	   0.000	2.965E+6	   0.228	 3677.37	   79.67	  1530.5	 1013.17	   31.49	 0.18226	 0.08362	 0.02150	-0.04514	-0.11583	-0.18613	-0.26385	-0.33617	-0.40953	-0.47408	-0.53179	-0.64568	-0.69512	-0.73630	-0.77419	-0.80018	-0.81178	-0.80176	-0.78437	-0.76558	-0.73740	-0.69665	-0.66552	-0.62627	-0.56901	-0.49853	-0.43727	-0.40378	-0.36704	-0.26874	-0.15340	-0.03598	 0.07595	 0.20804	 0.36117	 0.54959	 0.74534	 0.91681	 0.99851	 0.96926	 0.96641	 0.25036	-0.10078	-0.31762	-0.37766	-0.43817	-0.48119	-0.51134	-0.50560	-0.52375	-0.53739	-0.53736	-0.53781	-0.52699	-0.49373	-0.43559	-0.30769	-0.20135	-0.11431	-0.01734	 0.09395	 0.25350	 0.18137	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99524	 0.97309	 0.92548	 0.85719	 0.79427	 0.76303	 0.77711	 0.81589	 0.87986	 0.93749	 0.98167	 0.99643	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01969	 0.02454	 0.02262	-0.00423	 0.02000	 0.01980	 0.01730	 0.01672	 0.01334	 0.01551	 0.01252	 0.01157	 0.01106	 0.00566	 0.00131	-0.00497	
