   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      10	  16.002	  1.1839	-0.106114	 -0.0658	0.224374	  1.1673	  1.2014	0.105655	  220.00	   0.000	2.875E+6	   0.230	 3685.07	   81.25	  1533.6	  993.47	   36.88	-0.53956	-0.58056	-0.58406	-0.58057	-0.57419	-0.56852	-0.56196	-0.55604	-0.54913	-0.54437	-0.54224	-0.54035	-0.54424	-0.55504	-0.58014	-0.62982	-0.72321	-0.85460	-1.01062	-1.16884	-1.30225	-1.44905	-1.56473	-1.69879	-1.79935	-1.90549	-2.02858	-2.20780	-2.42591	-2.58203	-2.74400	-2.99551	-3.23645	-3.53736	-4.02277	-4.29062	-4.51487	-4.55707	-3.83478	-3.54837	-3.55156	-0.09407	 0.66372	 0.96324	 0.99706	 0.93348	 0.83248	 0.71560	 0.60814	 0.50494	 0.41438	 0.31897	 0.21950	 0.14143	 0.07404	 0.03675	 0.01978	 0.02582	 0.02997	 0.04247	 0.07243	 0.03491	-0.50407	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99326	 0.97988	 0.95034	 0.90403	 0.82011	 0.76616	 0.72217	 0.67007	 0.61226	 0.55464	 0.48253	 0.42020	 0.35613	 0.32023	 0.29131	 0.26530	 0.24505	 0.22083	 0.18240	 0.17474	 0.15403	 0.13342	 0.11528	 0.10417	 0.09166	 0.07813	 0.07173	 0.05875	 0.05949	 0.04913	 0.05582	 0.04914	 0.05379	 0.05150	 0.06230	 0.06609	 0.07265	 0.08185	 0.09058	 0.10367	 0.11479	 0.12926	 0.14218	 0.16317	 0.17784	 0.21490	 0.26101	 0.30203	 0.35137	 0.40235	 0.45154	 0.51398	 0.56357	 0.65942	 0.75373	 0.82874	 0.88990	 0.93275	 0.97866	 0.99555	 1.00000	 1.00000	-0.02095	-0.01540	-0.02378	-0.08272	-0.12383	-0.18085	-0.21481	-0.21415	-0.20064	-0.18913	-0.16818	-0.14506	-0.11726	-0.09571	-0.10636	-0.12602	
      11	  16.999	  1.1777	-0.046342	 -0.0760	0.300000	  1.1398	  1.1907	0.133596	  220.00	   0.000	2.850E+6	   0.228	 3624.42	   80.59	  1509.1	  993.48	   36.93	-0.60607	-0.64443	-0.64949	-0.64739	-0.64181	-0.63623	-0.62938	-0.62280	-0.61452	-0.60807	-0.60414	-0.59957	-0.59908	-0.60202	-0.61295	-0.63330	-0.67463	-0.74496	-0.85742	-1.00110	-1.14192	-1.30383	-1.43637	-1.58601	-1.70207	-1.82335	-1.95972	-2.14785	-2.37145	-2.54241	-2.71973	-2.98495	-3.23475	-3.52910	-4.06163	-4.35262	-4.61192	-4.68005	-3.97273	-3.70046	-3.70386	-0.17151	 0.62635	 0.95163	 0.99855	 0.94198	 0.84458	 0.72914	 0.62125	 0.51681	 0.42404	 0.32635	 0.22406	 0.14275	 0.07178	 0.03065	 0.01026	 0.01280	 0.01345	 0.02258	 0.04991	 0.00324	-0.56304	 1.00000	 1.00000	 1.00000	 1.00000	 0.99346	 0.98129	 0.95571	 0.90511	 0.83695	 0.71833	 0.64588	 0.59303	 0.52854	 0.46012	 0.39451	 0.31296	 0.24333	 0.17153	 0.13333	 0.10081	 0.07308	 0.05156	 0.02729	-0.01187	-0.02041	-0.04074	-0.06100	-0.07909	-0.09143	-0.10152	-0.11463	-0.12055	-0.13153	-0.13002	-0.13938	-0.13231	-0.14143	-0.13786	-0.14057	-0.13353	-0.13163	-0.12591	-0.12047	-0.11324	-0.10346	-0.09531	-0.08416	-0.07461	-0.06024	-0.04973	-0.02566	 0.01066	 0.04401	 0.08478	 0.12978	 0.17383	 0.23440	 0.28506	 0.38557	 0.50087	 0.60540	 0.70521	 0.78680	 0.89790	 0.96201	 0.98581	 0.99509	-0.05757	-0.05443	-0.07026	-0.12886	-0.19186	-0.25203	-0.28373	-0.28155	-0.26618	-0.25402	-0.23744	-0.21956	-0.19468	-0.15789	-0.15489	-0.16876	cpt_wake < 0; 
      12	  12.997	  1.1271	-0.156247	 -0.0545	0.101237	  1.1334	  1.1433	0.058189	  220.00	   0.000	2.913E+6	   0.233	 3788.56	   82.41	  1575.3	  993.50	   37.04	-0.40358	-0.45525	-0.45873	-0.45574	-0.45082	-0.44684	-0.44208	-0.43766	-0.43283	-0.43199	-0.43590	-0.44600	-0.47595	-0.54447	-0.66808	-0.82640	-0.98819	-1.12956	-1.25565	-1.37394	-1.46410	-1.56691	-1.64456	-1.73899	-1.80341	-1.87075	-1.95513	-2.10109	-2.28019	-2.38409	-2.48601	-2.67507	-2.83016	-3.19462	-3.42506	-3.58653	-3.67650	-3.58920	-2.86223	-2.53343	-2.53568	 0.30421	 0.84147	 0.99827	 0.96566	 0.86664	 0.74865	 0.62376	 0.51732	 0.41758	 0.33509	 0.24718	 0.15541	 0.08774	 0.03219	 0.00757	 0.00254	 0.02197	 0.03779	 0.06180	 0.10154	 0.09067	-0.38953	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99093	 0.97266	 0.95398	 0.93388	 0.90710	 0.87200	 0.83139	 0.77832	 0.72645	 0.67158	 0.64312	 0.62007	 0.59675	 0.57642	 0.55768	 0.53168	 0.52031	 0.50522	 0.49149	 0.48015	 0.47327	 0.46749	 0.46152	 0.45915	 0.45707	 0.46039	 0.46118	 0.46927	 0.47427	 0.48358	 0.48862	 0.50283	 0.51342	 0.52329	 0.53886	 0.55262	 0.56947	 0.58492	 0.60175	 0.61727	 0.63794	 0.65364	 0.69178	 0.72894	 0.76213	 0.79657	 0.82848	 0.85601	 0.88537	 0.90674	 0.94205	 0.96823	 0.98313	 0.99208	 0.99726	 1.00000	 1.00000	 1.00000	 1.00000	 0.02183	 0.02674	 0.02524	-0.01620	-0.01499	-0.05893	-0.10447	-0.12170	-0.12143	-0.11372	-0.09615	-0.07536	-0.05155	-0.03773	-0.05215	-0.07240	
      13	  11.005	  1.1226	-0.134553	 -0.0589	0.082220	  1.1276	  1.1353	0.042899	  259.23	   0.000	2.934E+6	   0.235	 3846.72	   83.05	  1598.7	  993.49	   37.15	-0.29542	-0.36354	-0.37034	-0.37309	-0.37675	-0.37933	-0.38122	-0.38457	-0.39147	-0.41014	-0.45170	-0.53062	-0.65776	-0.80943	-0.96123	-1.10264	-1.22131	-1.31795	-1.39974	-1.48269	-1.54170	-1.61454	-1.66621	-1.73443	-1.77464	-1.81756	-1.87539	-1.99777	-2.14711	-2.21636	-2.27784	-2.41631	-2.63012	-2.81059	-2.98290	-3.06938	-3.07311	-2.90926	-2.19617	-1.85621	-1.85779	 0.53865	 0.93030	 0.99775	 0.92266	 0.80319	 0.67626	 0.54850	 0.44471	 0.34989	 0.27377	 0.19199	 0.10668	 0.04704	 0.00079	-0.01413	-0.01055	 0.01876	 0.04411	 0.07739	 0.12530	 0.13854	-0.31677	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99716	 0.99316	 0.98725	 0.97834	 0.96496	 0.94616	 0.91854	 0.88556	 0.84534	 0.82361	 0.80431	 0.78172	 0.75941	 0.73743	 0.71204	 0.69046	 0.66837	 0.64565	 0.62451	 0.60772	 0.59011	 0.57417	 0.55912	 0.54657	 0.53723	 0.52674	 0.52375	 0.51947	 0.51852	 0.51380	 0.51893	 0.52235	 0.52535	 0.53335	 0.54034	 0.55089	 0.56202	 0.57390	 0.58595	 0.60275	 0.61622	 0.65136	 0.68838	 0.72293	 0.75996	 0.79723	 0.83062	 0.86608	 0.89277	 0.93625	 0.96644	 0.98288	 0.99262	 0.99720	 1.00000	 1.00000	 1.00000	 1.00000	 0.03584	 0.03824	 0.03432	-0.00194	 0.01237	-0.01890	-0.05073	-0.05937	-0.05869	-0.04618	-0.03383	-0.02788	-0.02422	-0.03275	-0.04526	-0.06061	
      14	   8.996	  1.0561	-0.124821	 -0.0572	0.041858	  1.0626	  1.0652	0.025309	  260.84	   0.000	2.950E+6	   0.237	 3892.12	   83.55	  1617.0	  993.51	   37.22	-0.16190	-0.21339	-0.21909	-0.22823	-0.24001	-0.25288	-0.27595	-0.31428	-0.37959	-0.47749	-0.60025	-0.73592	-0.86835	-0.99032	-1.10448	-1.21374	-1.29900	-1.36722	-1.42085	-1.48039	-1.51727	-1.56777	-1.59841	-1.64494	-1.66410	-1.68606	-1.71824	-1.81677	-1.93328	-1.96844	-1.98478	-2.09942	-2.24261	-2.34575	-2.44965	-2.45597	-2.37524	-2.14359	-1.46858	-1.12969	-1.13056	 0.75477	 0.98953	 0.96821	 0.85010	 0.71259	 0.57944	 0.45102	 0.35238	 0.26556	 0.19618	 0.12193	 0.04398	-0.00672	-0.04308	-0.04732	-0.03350	 0.00636	 0.04167	 0.08485	 0.14147	 0.18128	-0.18778	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99582	 0.98956	 0.97764	 0.95887	 0.93016	 0.91268	 0.89540	 0.87382	 0.85071	 0.82813	 0.80268	 0.77778	 0.75334	 0.72916	 0.70788	 0.69055	 0.67670	 0.66525	 0.65651	 0.65233	 0.65114	 0.65352	 0.65878	 0.66599	 0.67551	 0.68740	 0.70180	 0.71764	 0.73146	 0.74929	 0.76705	 0.78485	 0.80305	 0.82074	 0.83653	 0.85317	 0.86793	 0.89962	 0.92243	 0.94076	 0.95640	 0.96955	 0.97931	 0.98717	 0.99162	 0.99693	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04356	 0.04502	 0.04003	 0.00555	 0.03022	 0.01569	-0.01451	-0.01945	-0.01779	-0.00386	 0.00318	 0.00006	-0.00485	-0.01914	-0.03162	-0.04548	
      15	   6.995	  0.9487	-0.092186	 -0.0612	0.024026	  0.9529	  0.9540	0.014926	  259.36	   0.000	2.961E+6	   0.237	 3922.36	   83.88	  1629.2	  993.50	   37.26	-0.05374	-0.08781	-0.10652	-0.12895	-0.15905	-0.20095	-0.26164	-0.34836	-0.45757	-0.57246	-0.69062	-0.81176	-0.92408	-1.02412	-1.11824	-1.20944	-1.27550	-1.32588	-1.36050	-1.40270	-1.42277	-1.45424	-1.46759	-1.49393	-1.49442	-1.49714	-1.50558	-1.57838	-1.66026	-1.66188	-1.64117	-1.74492	-1.79335	-1.83019	-1.85736	-1.78756	-1.63236	-1.34830	-0.73614	-0.41437	-0.41465	 0.91952	 0.99649	 0.88807	 0.73524	 0.58497	 0.45052	 0.32511	 0.23540	 0.15824	 0.09909	 0.03405	-0.03495	-0.07540	-0.10089	-0.09322	-0.06856	-0.01685	 0.02904	 0.08226	 0.14745	 0.21087	-0.06284	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99816	 0.99202	 0.98587	 0.97908	 0.96857	 0.95461	 0.93842	 0.91627	 0.89083	 0.86170	 0.82999	 0.79851	 0.76958	 0.74204	 0.72002	 0.70215	 0.69083	 0.68715	 0.69121	 0.69942	 0.71385	 0.73201	 0.75690	 0.78141	 0.80837	 0.83176	 0.86011	 0.88643	 0.90982	 0.93084	 0.94857	 0.96247	 0.97398	 0.98243	 0.99389	 0.99777	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04323	 0.04446	 0.03916	 0.00629	 0.03052	 0.02745	 0.01166	-0.00376	-0.00412	 0.00605	 0.00884	 0.00473	 0.00070	-0.01144	-0.02222	-0.03461	
      16	   4.990	  0.8018	-0.052652	 -0.0681	0.017285	  0.8034	  0.8039	0.010842	  260.79	   0.000	2.968E+6	   0.238	 3941.61	   84.09	  1636.9	  993.49	   37.29	 0.04359	 0.00616	-0.03284	-0.08038	-0.13896	-0.21554	-0.30684	-0.40342	-0.50642	-0.60780	-0.70990	-0.81541	-0.91043	-0.99293	-1.07022	-1.14575	-1.19501	-1.22963	-1.24734	-1.27339	-1.27824	-1.29137	-1.28879	-1.29544	-1.27857	-1.26245	-1.24850	-1.29378	-1.34076	-1.31264	-1.25800	-1.30701	-1.30445	-1.27841	-1.23196	-1.09634	-0.88312	-0.56986	-0.04954	 0.23188	 0.23257	 0.99852	 0.92181	 0.73333	 0.56131	 0.40791	 0.27943	 0.16246	 0.09220	 0.02309	-0.02279	-0.07613	-0.13506	-0.16365	-0.17649	-0.15546	-0.11852	-0.05337	 0.00436	 0.06837	 0.14303	 0.23035	 0.03976	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99831	 0.99537	 0.99022	 0.98185	 0.96769	 0.94765	 0.92042	 0.88612	 0.84867	 0.81119	 0.77409	 0.74335	 0.71864	 0.70474	 0.70209	 0.71182	 0.72668	 0.75174	 0.78095	 0.81903	 0.85296	 0.88744	 0.91384	 0.94214	 0.96365	 0.97860	 0.98849	 0.99440	 0.99752	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03987	 0.04139	 0.03625	 0.00507	 0.02803	 0.02575	 0.01871	 0.00600	 0.00353	 0.01229	 0.00903	 0.00520	 0.00224	-0.00803	-0.01710	-0.02785	
      17	   2.999	  0.6065	-0.017122	 -0.0707	0.014628	  0.6065	  0.6068	0.008869	  259.47	   0.000	2.972E+6	   0.238	 3952.72	   84.21	  1641.4	  993.46	   37.32	 0.10143	 0.05117	-0.00363	-0.06730	-0.13831	-0.21993	-0.30941	-0.39917	-0.49200	-0.58197	-0.67202	-0.76479	-0.84576	-0.91336	-0.97625	-1.03729	-1.07165	-1.09191	-1.09464	-1.10562	-1.09659	-1.09269	-1.07540	-1.06329	-1.03083	-0.99713	-0.96315	-0.98104	-0.99600	-0.93666	-0.87318	-0.85299	-0.80548	-0.72599	-0.61890	-0.43634	-0.19210	 0.11657	 0.51384	 0.72368	 0.72468	 0.94770	 0.72079	 0.47772	 0.31182	 0.17012	 0.05781	-0.04263	-0.09025	-0.14340	-0.17283	-0.21197	-0.25835	-0.27323	-0.27183	-0.23574	-0.18541	-0.10537	-0.03551	 0.03985	 0.12376	 0.23056	 0.10000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99694	 0.99170	 0.98005	 0.96021	 0.93106	 0.89069	 0.84588	 0.79595	 0.75036	 0.71758	 0.69667	 0.69399	 0.70508	 0.72839	 0.76804	 0.80853	 0.85307	 0.88908	 0.92861	 0.95851	 0.97818	 0.99017	 0.99622	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03252	 0.03506	 0.03090	 0.00232	 0.02441	 0.02291	 0.01921	 0.01118	 0.00625	 0.01267	 0.00957	 0.00681	 0.00476	-0.00377	-0.01124	-0.02045	
      18	   0.994	  0.3826	0.006708	 -0.0702	0.013342	  0.3825	  0.3826	0.007652	  260.89	   0.000	2.974E+6	   0.239	 3959.98	   84.30	  1644.3	  993.45	   37.36	 0.13523	 0.07101	 0.01074	-0.05559	-0.12641	-0.20383	-0.28696	-0.36859	-0.45153	-0.53078	-0.60934	-0.69006	-0.75780	-0.81142	-0.86049	-0.90745	-0.92775	-0.93469	-0.92362	-0.92060	-0.89914	-0.87940	-0.84901	-0.82001	-0.77379	-0.72432	-0.67398	-0.66668	-0.65152	-0.57163	-0.48025	-0.42050	-0.33788	-0.21984	-0.07349	 0.12969	 0.37023	 0.63102	 0.87641	 0.97661	 0.97785	 0.69060	 0.36543	 0.10784	-0.01864	-0.12903	-0.21220	-0.28580	-0.30517	-0.33644	-0.34496	-0.36651	-0.39764	-0.39669	-0.37879	-0.32588	-0.26070	-0.16473	-0.08189	 0.00525	 0.09790	 0.22035	 0.13472	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99599	 0.98622	 0.96496	 0.92972	 0.87950	 0.82445	 0.76660	 0.71886	 0.69036	 0.68196	 0.69241	 0.72179	 0.76199	 0.81786	 0.86667	 0.91341	 0.94547	 0.97401	 0.98978	 0.99681	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02444	 0.02816	 0.02506	-0.00065	 0.02072	 0.01996	 0.01696	 0.01233	 0.00778	 0.01342	 0.01004	 0.00833	 0.00718	 0.00036	-0.00542	-0.01291	
      19	  -1.001	  0.1522	0.015806	 -0.0679	0.013145	  0.1525	  0.1523	0.006898	  259.16	   0.000	2.975E+6	   0.239	 3962.52	   84.33	  1645.3	  993.46	   37.41	 0.15256	 0.08042	 0.02198	-0.04115	-0.10771	-0.17862	-0.25432	-0.32764	-0.40082	-0.47007	-0.53769	-0.60710	-0.66239	-0.70323	-0.73940	-0.77338	-0.78111	-0.77626	-0.75317	-0.73780	-0.70573	-0.67219	-0.63080	-0.58758	-0.53026	-0.46850	-0.40530	-0.37630	-0.33745	-0.24384	-0.13318	-0.04552	 0.05902	 0.19698	 0.35864	 0.55289	 0.75252	 0.92247	 0.99963	 0.96508	 0.96619	 0.21900	-0.13809	-0.36101	-0.41468	-0.47440	-0.51529	-0.55149	-0.53933	-0.54345	-0.52783	-0.52928	-0.54274	-0.52421	-0.48856	-0.41800	-0.33729	-0.22504	-0.12924	-0.03050	 0.06916	 0.20325	 0.15263	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99709	 0.98959	 0.97055	 0.93722	 0.89201	 0.83660	 0.78215	 0.73036	 0.69277	 0.67702	 0.68597	 0.70928	 0.75302	 0.80349	 0.86573	 0.91409	 0.95430	 0.97680	 0.99238	 0.99820	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01519	 0.02033	 0.01851	-0.00446	 0.01669	 0.01674	 0.01438	 0.01115	 0.00777	 0.01345	 0.01070	 0.00995	 0.00966	 0.00446	 0.00027	-0.00565	
      20	  -2.999	 -0.0908	0.009155	 -0.0644	0.013892	 -0.0902	 -0.0905	0.007067	  260.87	   0.000	2.973E+6	   0.239	 3960.23	   84.31	  1644.4	  993.43	   37.45	 0.15885	 0.08640	 0.03398	-0.02312	-0.08367	-0.14690	-0.21447	-0.27907	-0.34248	-0.40154	-0.45887	-0.51599	-0.55915	-0.58756	-0.61133	-0.63291	-0.62869	-0.61275	-0.57881	-0.55212	-0.51070	-0.46499	-0.41418	-0.35887	-0.29347	-0.22130	-0.14843	-0.10188	-0.04479	 0.06211	 0.18038	 0.28365	 0.39915	 0.53917	 0.69032	 0.84469	 0.96401	 0.99834	 0.90268	 0.66630	 0.66702	-0.50468	-0.82524	-0.95811	-0.89971	-0.88364	-0.83447	-0.85884	-0.80175	-0.77281	-0.72839	-0.70587	-0.69818	-0.65935	-0.60344	-0.51326	-0.41568	-0.28615	-0.17676	-0.06694	 0.03823	 0.17924	 0.15902	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99453	 0.98503	 0.96581	 0.93337	 0.89086	 0.84345	 0.79262	 0.74653	 0.70593	 0.68041	 0.67498	 0.69422	 0.72324	 0.77235	 0.82557	 0.88737	 0.93257	 0.96729	 0.98484	 0.99561	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00613	 0.01285	 0.01250	-0.00787	 0.01340	 0.01451	 0.01272	 0.00995	 0.00791	 0.01459	 0.01277	 0.01300	 0.01359	 0.01010	 0.00760	 0.00328	
      21	  -5.004	 -0.3211	-0.012113	 -0.0608	0.015945	 -0.3210	 -0.3217	0.008169	  260.43	   0.000	2.969E+6	   0.238	 3950.62	   84.22	  1640.5	  993.42	   37.49	 0.15197	 0.08770	 0.04385	-0.00602	-0.05982	-0.11513	-0.17458	-0.23079	-0.28493	-0.33518	-0.38185	-0.42837	-0.46054	-0.47789	-0.49082	-0.50115	-0.48695	-0.46165	-0.41877	-0.38269	-0.33387	-0.27845	-0.22080	-0.15693	-0.08487	-0.00636	 0.07307	 0.13123	 0.20197	 0.31373	 0.43098	 0.53866	 0.65072	 0.77503	 0.89289	 0.98112	 0.99506	 0.88566	 0.57282	 0.09889	 0.09901	-1.41380	-1.63059	-1.62567	-1.43574	-1.28458	-1.20282	-1.17125	-1.06681	-1.00123	-0.92616	-0.87772	-0.84674	-0.78649	-0.70924	-0.59899	-0.48442	-0.33865	-0.21651	-0.09819	 0.00735	 0.14679	 0.15297	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99624	 0.99061	 0.98052	 0.96185	 0.93492	 0.89907	 0.85542	 0.80965	 0.76657	 0.72682	 0.69574	 0.67418	 0.66921	 0.68108	 0.71473	 0.74942	 0.79986	 0.84961	 0.90387	 0.94163	 0.97038	 0.98510	 0.99490	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00286	 0.00553	 0.00670	-0.01072	 0.01042	 0.01262	 0.00997	 0.00792	 0.00678	 0.01565	 0.01475	 0.01582	 0.01724	 0.01525	 0.01415	 0.01122	
      22	  -6.995	 -0.5400	-0.046267	 -0.0578	0.019848	 -0.5416	 -0.5428	0.010497	  260.89	   0.000	2.963E+6	   0.238	 3936.29	   84.07	  1634.8	  993.42	   37.56	 0.12497	 0.07978	 0.04771	 0.00659	-0.03960	-0.08650	-0.13768	-0.18543	-0.23035	-0.27132	-0.30832	-0.34468	-0.36633	-0.37328	-0.37661	-0.37623	-0.35279	-0.31924	-0.26903	-0.22487	-0.16935	-0.10675	-0.04375	 0.02787	 0.10351	 0.18496	 0.26598	 0.33374	 0.41371	 0.52324	 0.63280	 0.73441	 0.83161	 0.92472	 0.98950	 0.99124	 0.87899	 0.57737	 0.01947	-0.72890	-0.72992	-2.51812	-2.56173	-2.38604	-1.93685	-1.75725	-1.59018	-1.49316	-1.33740	-1.23003	-1.12163	-1.04358	-0.98621	-0.90186	-0.80085	-0.66919	-0.53666	-0.37546	-0.24267	-0.12221	-0.02616	 0.09804	 0.12516	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99792	 0.99482	 0.98923	 0.98035	 0.96551	 0.94520	 0.91785	 0.88386	 0.84672	 0.80914	 0.77054	 0.73587	 0.70422	 0.68053	 0.66758	 0.66527	 0.67238	 0.69113	 0.71797	 0.75792	 0.79714	 0.83992	 0.87524	 0.91466	 0.94583	 0.96811	 0.98346	 0.99233	 0.99680	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01198	-0.00190	 0.00088	-0.01347	 0.00801	 0.01126	 0.00875	 0.00508	 0.00380	 0.01474	 0.01767	 0.01966	 0.02179	 0.02120	 0.02134	 0.01967	
