   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      10	  12.996	  1.0990	-0.187381	 -0.0552	0.064556	  1.1130	  1.1135	0.062055	  140.00	   0.000	2.899E+6	   0.230	 3725.79	   81.38	  1550.0	 1003.06	   37.38	-0.38931	-0.45481	-0.46790	-0.46940	-0.46622	-0.46366	-0.45883	-0.45382	-0.44713	-0.44460	-0.44654	-0.45518	-0.48042	-0.52769	-0.61172	-0.73488	-0.88597	-1.03228	-1.17004	-1.29970	-1.39748	-1.50622	-1.58737	-1.68429	-1.75410	-1.82613	-1.91543	-2.07568	-2.33792	-2.42254	-2.47581	-2.57889	-2.73466	-3.02044	-3.29163	-3.45344	-3.53797	-3.44604	-2.73541	-2.41797	-2.41934	 0.34040	 0.85502	 0.99905	 0.96006	 0.85718	 0.73426	 0.62640	 0.52408	 0.42031	 0.32470	 0.23804	 0.14716	 0.07954	 0.02445	 0.00087	-0.00412	 0.01520	 0.03257	 0.05580	 0.09666	 0.08840	-0.40637	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99091	 0.96696	 0.91590	 0.87379	 0.83274	 0.78537	 0.73311	 0.68563	 0.63775	 0.60623	 0.58469	 0.57699	 0.57534	 0.57535	 0.57927	 0.58350	 0.58842	 0.60120	 0.61362	 0.62745	 0.64237	 0.65811	 0.67550	 0.69256	 0.71046	 0.72928	 0.74700	 0.76530	 0.78199	 0.79867	 0.81451	 0.82824	 0.84300	 0.85638	 0.86642	 0.87818	 0.88799	 0.89799	 0.90674	 0.91470	 0.92195	 0.92939	 0.93554	 0.94683	 0.95609	 0.96326	 0.96976	 0.97575	 0.98037	 0.98475	 0.98780	 0.99269	 0.99651	 0.99806	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02006	 0.02547	 0.02444	-0.02507	-0.03554	-0.07952	-0.11296	-0.11889	-0.11576	-0.10699	-0.09360	-0.07796	-0.05799	-0.04414	-0.05639	-0.07581	
      11	  14.004	  1.1405	-0.131289	 -0.0591	0.148601	  1.1384	  1.1560	0.077866	  189.15	   0.000	2.898E+6	   0.230	 3725.99	   81.39	  1550.1	 1003.06	   37.48	-0.45503	-0.50533	-0.50955	-0.50639	-0.50111	-0.49641	-0.49129	-0.48691	-0.48155	-0.47979	-0.48072	-0.48455	-0.50264	-0.53969	-0.61392	-0.72934	-0.87819	-1.02314	-1.16300	-1.29643	-1.40032	-1.51739	-1.60605	-1.71299	-1.79153	-1.87490	-1.97561	-2.14734	-2.41914	-2.52074	-2.59322	-2.71718	-2.90137	-3.15397	-3.53540	-3.73146	-3.86117	-3.81098	-3.09576	-2.78632	-2.78777	 0.20560	 0.79844	 0.99276	 0.97603	 0.88501	 0.76777	 0.66036	 0.55686	 0.45197	 0.35416	 0.26473	 0.17097	 0.09963	 0.04031	 0.01182	 0.00293	 0.01783	 0.03104	 0.05038	 0.08795	 0.06893	-0.44056	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99486	 0.98264	 0.95589	 0.90594	 0.86713	 0.83149	 0.78836	 0.73991	 0.68968	 0.62937	 0.57571	 0.52246	 0.49376	 0.47099	 0.44890	 0.43162	 0.41286	 0.38349	 0.37763	 0.36206	 0.34788	 0.33579	 0.32942	 0.32294	 0.31569	 0.31303	 0.30730	 0.31000	 0.30595	 0.31351	 0.31474	 0.32272	 0.32383	 0.33745	 0.34530	 0.35386	 0.36804	 0.37943	 0.39442	 0.40817	 0.42399	 0.43830	 0.45977	 0.47614	 0.51481	 0.55752	 0.59616	 0.63874	 0.68195	 0.72085	 0.76559	 0.80053	 0.86131	 0.91253	 0.94756	 0.97158	 0.98671	 0.99743	 1.00000	 1.00000	 1.00000	 0.00582	 0.01161	 0.00808	-0.04548	-0.06937	-0.12100	-0.15272	-0.15364	-0.14371	-0.13155	-0.11073	-0.08824	-0.06654	-0.05745	-0.07171	-0.09169	
      12	  15.010	  1.1494	-0.089342	 -0.0659	0.211388	  1.1333	  1.1633	0.099632	  190.77	   0.000	2.880E+6	   0.229	 3683.53	   80.94	  1532.9	 1003.06	   37.56	-0.51861	-0.56378	-0.56732	-0.56377	-0.55795	-0.55269	-0.54684	-0.54214	-0.53626	-0.53308	-0.53130	-0.53014	-0.53834	-0.55447	-0.59161	-0.65849	-0.77259	-0.90880	-1.05624	-1.20237	-1.32057	-1.45215	-1.55327	-1.67304	-1.76259	-1.85891	-1.97101	-2.15092	-2.42732	-2.54376	-2.63385	-2.77430	-2.97892	-3.21113	-3.65552	-3.88182	-4.04496	-4.02761	-3.32462	-3.02607	-3.02764	 0.11026	 0.75624	 0.98530	 0.98466	 0.90215	 0.78899	 0.68194	 0.57747	 0.47147	 0.37164	 0.27986	 0.18327	 0.10853	 0.04549	 0.01310	 0.00056	 0.01173	 0.02130	 0.03708	 0.07181	 0.04291	-0.49036	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99507	 0.98510	 0.96102	 0.92021	 0.84531	 0.79525	 0.75400	 0.70378	 0.64837	 0.59375	 0.52381	 0.46206	 0.39904	 0.36392	 0.33526	 0.30901	 0.28786	 0.26409	 0.22612	 0.21785	 0.19635	 0.17617	 0.15805	 0.14580	 0.13305	 0.11887	 0.11141	 0.09818	 0.09758	 0.08633	 0.09189	 0.08495	 0.08837	 0.08472	 0.09430	 0.09761	 0.10353	 0.11295	 0.12121	 0.13361	 0.14440	 0.15804	 0.17029	 0.19061	 0.20500	 0.24140	 0.28524	 0.32517	 0.37326	 0.42361	 0.47126	 0.53047	 0.57974	 0.67347	 0.76467	 0.83703	 0.89655	 0.93956	 0.98136	 0.99658	 1.00000	 1.00000	-0.01432	-0.00889	-0.01640	-0.07311	-0.11215	-0.16765	-0.19872	-0.19669	-0.18577	-0.17299	-0.14967	-0.12673	-0.10207	-0.08500	-0.09633	-0.11519	
      13	  15.010	  1.1354	-0.099701	 -0.0637	0.197750	  1.1225	  1.1496	0.096829	  140.00	   0.000	2.879E+6	   0.229	 3683.71	   80.95	  1533.0	 1003.06	   37.64	-0.51092	-0.55491	-0.55873	-0.55575	-0.54999	-0.54467	-0.53846	-0.53306	-0.52624	-0.52256	-0.52027	-0.51872	-0.52610	-0.54085	-0.57520	-0.63684	-0.74443	-0.87748	-1.02556	-1.17414	-1.29533	-1.43012	-1.53367	-1.65511	-1.74636	-1.84379	-1.95691	-2.13720	-2.41296	-2.53030	-2.62105	-2.76172	-2.96586	-3.19778	-3.64310	-3.86848	-4.03142	-4.01421	-3.31234	-3.01444	-3.01594	 0.11388	 0.75785	 0.98581	 0.98469	 0.90205	 0.78882	 0.68183	 0.57739	 0.47142	 0.37169	 0.27987	 0.18327	 0.10852	 0.04543	 0.01300	 0.00036	 0.01151	 0.02088	 0.03661	 0.07120	 0.04301	-0.48169	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99605	 0.98620	 0.96247	 0.92361	 0.84962	 0.79915	 0.75655	 0.70624	 0.65068	 0.59477	 0.52610	 0.46595	 0.40537	 0.37371	 0.34774	 0.32411	 0.30394	 0.28492	 0.25020	 0.24446	 0.22591	 0.20896	 0.19437	 0.18554	 0.17795	 0.16764	 0.16317	 0.15397	 0.15610	 0.14916	 0.15703	 0.15436	 0.15983	 0.16003	 0.17145	 0.17718	 0.18489	 0.19640	 0.20629	 0.22040	 0.23285	 0.24798	 0.26176	 0.28272	 0.29824	 0.33687	 0.38177	 0.42079	 0.46709	 0.51567	 0.56047	 0.61401	 0.65818	 0.74123	 0.81770	 0.87562	 0.92229	 0.95500	 0.98769	 0.99800	 1.00000	 1.00000	-0.01623	-0.01113	-0.01980	-0.08075	-0.12802	-0.18325	-0.20852	-0.20064	-0.18274	-0.16950	-0.15363	-0.13392	-0.10734	-0.08126	-0.08977	-0.10909	
      14	   7.002	  0.9572	-0.093810	 -0.0617	0.023577	  0.9615	  0.9625	0.015354	  190.02	   0.000	2.941E+6	   0.234	 3844.87	   82.71	  1598.0	 1003.06	   37.71	-0.04955	-0.08047	-0.10084	-0.12690	-0.15973	-0.20109	-0.26191	-0.35123	-0.46257	-0.57854	-0.69570	-0.81542	-0.92829	-1.02734	-1.12169	-1.21061	-1.27785	-1.32690	-1.36089	-1.40446	-1.42469	-1.45527	-1.46949	-1.49501	-1.49828	-1.50155	-1.51484	-1.59744	-1.77733	-1.75842	-1.70533	-1.68797	-1.75352	-1.78973	-1.83054	-1.77379	-1.62538	-1.34422	-0.73627	-0.41974	-0.42002	 0.91782	 0.99624	 0.88874	 0.73497	 0.58248	 0.44212	 0.34910	 0.26653	 0.17635	 0.10019	 0.03626	-0.03177	-0.07227	-0.09750	-0.08975	-0.06515	-0.01432	 0.03280	 0.08487	 0.15091	 0.21491	-0.04926	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99589	 0.99140	 0.98643	 0.97771	 0.96570	 0.95116	 0.93087	 0.90670	 0.87727	 0.84361	 0.80921	 0.77651	 0.74511	 0.71890	 0.69671	 0.68194	 0.67611	 0.67786	 0.68569	 0.70009	 0.71961	 0.74668	 0.77320	 0.80327	 0.82897	 0.86048	 0.88932	 0.91413	 0.93638	 0.95472	 0.96870	 0.97972	 0.98745	 0.99660	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04381	 0.04512	 0.03993	 0.00698	 0.03152	 0.02880	 0.01474	-0.00368	-0.00374	 0.00661	 0.01047	 0.00655	 0.00245	-0.01008	-0.02121	-0.03384	
      15	   5.005	  0.7994	-0.052100	 -0.0676	0.017844	  0.8009	  0.8014	0.011655	  190.77	   0.000	2.956E+6	   0.235	 3885.24	   83.14	  1614.2	 1003.03	   37.70	 0.03881	 0.00322	-0.03481	-0.08147	-0.13873	-0.21386	-0.30391	-0.39994	-0.50286	-0.60450	-0.70588	-0.81004	-0.90603	-0.98771	-1.06546	-1.13871	-1.18915	-1.22237	-1.23934	-1.26658	-1.27141	-1.28355	-1.28107	-1.28702	-1.27170	-1.25525	-1.24497	-1.29671	-1.43471	-1.38226	-1.30110	-1.26746	-1.25366	-1.22682	-1.19006	-1.06233	-0.85435	-0.54253	-0.02840	 0.24780	 0.24813	 0.99853	 0.91727	 0.72710	 0.55317	 0.39633	 0.26025	 0.18623	 0.11769	 0.03758	-0.02759	-0.07982	-0.13773	-0.16607	-0.17853	-0.15719	-0.12005	-0.05533	 0.00377	 0.06684	 0.14257	 0.23064	 0.03838	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99818	 0.99539	 0.98983	 0.98098	 0.96645	 0.94499	 0.91775	 0.88605	 0.84808	 0.81084	 0.77256	 0.73955	 0.71624	 0.70073	 0.69791	 0.70362	 0.71846	 0.74476	 0.77372	 0.80815	 0.83861	 0.87570	 0.90883	 0.93577	 0.95773	 0.97366	 0.98449	 0.99165	 0.99597	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03987	 0.04161	 0.03672	 0.00573	 0.02894	 0.02700	 0.02173	 0.00746	 0.00379	 0.01139	 0.01099	 0.00742	 0.00433	-0.00605	-0.01534	-0.02625	
      16	   2.995	  0.5985	-0.016466	 -0.0695	0.014828	  0.5985	  0.5988	0.009351	  189.18	   0.000	2.959E+6	   0.236	 3894.69	   83.25	  1618.1	 1003.04	   37.73	 0.09393	 0.04690	-0.00503	-0.06673	-0.13591	-0.21587	-0.30411	-0.39331	-0.48595	-0.57610	-0.66519	-0.75672	-0.83850	-0.90540	-0.96854	-1.02719	-1.06263	-1.08154	-1.08336	-1.09537	-1.08607	-1.08094	-1.06344	-1.05072	-1.01914	-0.98486	-0.95321	-0.97523	-1.06909	-0.99069	-0.90429	-0.81669	-0.75676	-0.67601	-0.57615	-0.39887	-0.15992	 0.14605	 0.53547	 0.73948	 0.73981	 0.94076	 0.70733	 0.46351	 0.29578	 0.15033	 0.03008	-0.01639	-0.06373	-0.12980	-0.18147	-0.21913	-0.26440	-0.27872	-0.27672	-0.24019	-0.18928	-0.10940	-0.03807	 0.03663	 0.12180	 0.22939	 0.09335	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99779	 0.99348	 0.98484	 0.96831	 0.94139	 0.90522	 0.86290	 0.81507	 0.77033	 0.72928	 0.70128	 0.69038	 0.69702	 0.71410	 0.74575	 0.78378	 0.83294	 0.87462	 0.91467	 0.94265	 0.96903	 0.98529	 0.99382	 0.99781	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03216	 0.03484	 0.03079	 0.00236	 0.02448	 0.02301	 0.01888	 0.00887	 0.00588	 0.01338	 0.00945	 0.00667	 0.00457	-0.00407	-0.01167	-0.02084	
      17	   0.994	  0.3748	0.006830	 -0.0689	0.013328	  0.3746	  0.3747	0.007849	  190.83	   0.000	2.970E+6	   0.236	 3924.11	   83.57	  1629.9	 1003.02	   37.76	 0.12938	 0.06872	 0.01063	-0.05430	-0.12365	-0.19989	-0.28200	-0.36314	-0.44584	-0.52547	-0.60300	-0.68251	-0.75097	-0.80402	-0.85339	-0.89807	-0.91946	-0.92506	-0.91310	-0.91128	-0.88933	-0.86872	-0.83771	-0.80838	-0.76275	-0.71317	-0.66346	-0.65805	-0.71229	-0.62056	-0.50420	-0.39222	-0.29965	-0.18124	-0.04116	 0.15769	 0.39262	 0.64961	 0.88717	 0.98109	 0.98151	 0.67390	 0.34424	 0.08809	-0.03893	-0.15332	-0.23447	-0.25424	-0.27332	-0.32007	-0.35434	-0.37448	-0.40448	-0.40260	-0.38427	-0.33095	-0.26500	-0.16898	-0.08470	 0.00181	 0.09595	 0.21933	 0.12817	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99744	 0.99174	 0.97711	 0.94816	 0.90514	 0.85300	 0.79589	 0.74524	 0.70428	 0.68318	 0.68434	 0.70963	 0.74112	 0.78856	 0.83741	 0.89234	 0.93220	 0.96413	 0.98133	 0.99344	 0.99827	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02415	 0.02803	 0.02503	-0.00044	 0.02078	 0.02004	 0.01695	 0.01074	 0.00743	 0.01359	 0.00990	 0.00820	 0.00703	 0.00014	-0.00571	-0.01314	
      18	  -0.997	  0.1458	0.015454	 -0.0667	0.012914	  0.1460	  0.1459	0.006756	  189.19	   0.000	2.966E+6	   0.236	 3914.92	   83.48	  1626.2	 1003.00	   37.81	 0.14948	 0.07996	 0.02257	-0.03983	-0.10538	-0.17545	-0.25034	-0.32328	-0.39629	-0.46583	-0.53308	-0.60066	-0.65679	-0.69714	-0.73368	-0.76541	-0.77443	-0.76835	-0.74430	-0.73021	-0.69749	-0.66342	-0.62135	-0.57789	-0.52133	-0.45927	-0.39496	-0.36850	-0.39149	-0.27895	-0.15212	-0.02484	 0.08635	 0.22415	 0.38012	 0.57061	 0.76493	 0.93024	 1.00000	 0.95969	 0.96000	 0.19386	-0.16517	-0.38474	-0.43804	-0.50181	-0.53803	-0.51574	-0.50017	-0.52304	-0.53697	-0.53703	-0.54940	-0.52991	-0.49383	-0.42282	-0.34136	-0.22905	-0.13168	-0.03349	 0.06786	 0.20266	 0.14818	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99543	 0.98508	 0.96169	 0.92118	 0.86869	 0.81250	 0.75729	 0.71315	 0.68383	 0.67826	 0.69539	 0.73861	 0.78083	 0.83679	 0.88836	 0.93879	 0.96914	 0.98832	 0.99553	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01527	 0.02059	 0.01887	-0.00406	 0.01706	 0.01717	 0.01474	 0.01081	 0.00816	 0.01370	 0.01081	 0.01006	 0.00976	 0.00448	 0.00024	-0.00565	
      19	  -2.995	 -0.0957	0.008641	 -0.0636	0.013629	 -0.0951	 -0.0955	0.006437	  190.78	   0.000	2.966E+6	   0.236	 3915.33	   83.49	  1626.4	 1002.96	   37.85	 0.15857	 0.08714	 0.03495	-0.02187	-0.08176	-0.14443	-0.21141	-0.27580	-0.33903	-0.39840	-0.45491	-0.51079	-0.55498	-0.58296	-0.60735	-0.62651	-0.62360	-0.60673	-0.57185	-0.54647	-0.50441	-0.45826	-0.40694	-0.35114	-0.28646	-0.21376	-0.13991	-0.09852	-0.08456	 0.03548	 0.16646	 0.29785	 0.41691	 0.55625	 0.70266	 0.85378	 0.96800	 0.99821	 0.89610	 0.65151	 0.65152	-0.53750	-0.85759	-0.98452	-0.92598	-0.90478	-0.88735	-0.81411	-0.75510	-0.74798	-0.73691	-0.71288	-0.70432	-0.66467	-0.60825	-0.51762	-0.41913	-0.28955	-0.17846	-0.06904	 0.03822	 0.17956	 0.15766	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99582	 0.98657	 0.96759	 0.93675	 0.89281	 0.84327	 0.78805	 0.73696	 0.70046	 0.67672	 0.67596	 0.69474	 0.73060	 0.78832	 0.84286	 0.89805	 0.93701	 0.97166	 0.98989	 0.99722	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00567	 0.01261	 0.01242	-0.00757	 0.01360	 0.01475	 0.01331	 0.01100	 0.00826	 0.01494	 0.01336	 0.01369	 0.01435	 0.01089	 0.00835	 0.00410	
      20	  -5.004	 -0.3257	-0.013087	 -0.0604	0.015369	 -0.3256	 -0.3263	0.007032	  189.25	   0.000	2.961E+6	   0.236	 3904.95	   83.38	  1622.2	 1002.92	   37.90	 0.15393	 0.08942	 0.04537	-0.00449	-0.05789	-0.11282	-0.17184	-0.22797	-0.28190	-0.33248	-0.37834	-0.42379	-0.45692	-0.47392	-0.48758	-0.49562	-0.48274	-0.45641	-0.41289	-0.37805	-0.32829	-0.27295	-0.21444	-0.15011	-0.07873	-0.00036	 0.07542	 0.13583	 0.17261	 0.29506	 0.42170	 0.54846	 0.66201	 0.78531	 0.89932	 0.98400	 0.99341	 0.87884	 0.55894	 0.07503	 0.07468	-1.45648	-1.67154	-1.65563	-1.46664	-1.33435	-1.25307	-1.12171	-1.01451	-0.97308	-0.93483	-0.88496	-0.85329	-0.79238	-0.71466	-0.60384	-0.48831	-0.34213	-0.21808	-0.09950	 0.00901	 0.14855	 0.15422	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99794	 0.99375	 0.98499	 0.96811	 0.94052	 0.90409	 0.86173	 0.81406	 0.76908	 0.72536	 0.69110	 0.67254	 0.67056	 0.68398	 0.71619	 0.75922	 0.81814	 0.86904	 0.91752	 0.94953	 0.97721	 0.99145	 0.99740	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00315	 0.00543	 0.00673	-0.01036	 0.01071	 0.01289	 0.01189	 0.00886	 0.00722	 0.01599	 0.01541	 0.01656	 0.01804	 0.01608	 0.01496	 0.01210	
      21	  -6.995	 -0.5463	-0.048153	 -0.0575	0.018730	 -0.5481	 -0.5493	0.008981	  190.83	   0.000	2.956E+6	   0.236	 3893.61	   83.27	  1617.6	 1002.89	   37.94	 0.13040	 0.08392	 0.05105	 0.00974	-0.03617	-0.08285	-0.13363	-0.18137	-0.22613	-0.26742	-0.30356	-0.33886	-0.36162	-0.36815	-0.37224	-0.36950	-0.34744	-0.31303	-0.26234	-0.21941	-0.16342	-0.10032	-0.03664	 0.03516	 0.11051	 0.19032	 0.27243	 0.34141	 0.39491	 0.51269	 0.62922	 0.74223	 0.83905	 0.93073	 0.99169	 0.98939	 0.87033	 0.56082	-0.00665	-0.77040	-0.77149	-2.58162	-2.62265	-2.42031	-1.94851	-1.81323	-1.64020	-1.44496	-1.28408	-1.20196	-1.13271	-1.05368	-0.99581	-0.91105	-0.80970	-0.67730	-0.54378	-0.38105	-0.24549	-0.12278	-0.02174	 0.10460	 0.13134	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99809	 0.99637	 0.99153	 0.98304	 0.97004	 0.94910	 0.92183	 0.88713	 0.84670	 0.80520	 0.76587	 0.72911	 0.69833	 0.67438	 0.66244	 0.66369	 0.68077	 0.70287	 0.73892	 0.77957	 0.83039	 0.87264	 0.91299	 0.94101	 0.96751	 0.98402	 0.99293	 0.99723	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01086	-0.00060	 0.00225	-0.01216	 0.00936	 0.01246	 0.01017	 0.00681	 0.00514	 0.01760	 0.01852	 0.02043	 0.02258	 0.02190	 0.02199	 0.02038	
      22	  -8.993	 -0.7302	-0.090282	 -0.0566	0.024964	 -0.7353	 -0.7372	0.012892	  189.18	   0.000	2.954E+6	   0.235	 3891.05	   83.25	  1616.6	 1002.89	   38.02	 0.06800	 0.05786	 0.04008	 0.00912	-0.02849	-0.06661	-0.10920	-0.14885	-0.18489	-0.21762	-0.24501	-0.27104	-0.28444	-0.28178	-0.27691	-0.26538	-0.23531	-0.19452	-0.13676	-0.08723	-0.02629	 0.04240	 0.10961	 0.18602	 0.26169	 0.34436	 0.42878	 0.50122	 0.56385	 0.67296	 0.77542	 0.86924	 0.94170	 0.99205	 0.99351	 0.89381	 0.62879	 0.11051	-0.70353	-1.75539	-1.75694	-3.76338	-3.59037	-3.23554	-2.53084	-2.26330	-1.99871	-1.74191	-1.52755	-1.40248	-1.30053	-1.19118	-1.10548	-0.99541	-0.86855	-0.71340	-0.56145	-0.38548	-0.24590	-0.13688	-0.06368	 0.03132	 0.06673	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99472	 0.98957	 0.98343	 0.97295	 0.95836	 0.94065	 0.91634	 0.88851	 0.85600	 0.82012	 0.78451	 0.75095	 0.71981	 0.69246	 0.66895	 0.65245	 0.64429	 0.64494	 0.65214	 0.66808	 0.69033	 0.72340	 0.75672	 0.79476	 0.82753	 0.86726	 0.90188	 0.93051	 0.95413	 0.97145	 0.98330	 0.99138	 0.99603	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02041	-0.00835	-0.00374	-0.01612	 0.00656	 0.01066	 0.00586	 0.00117	-0.00130	 0.01179	 0.01988	 0.02258	 0.02518	 0.02521	 0.02599	 0.02512	
