   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      10	 -10.998	 -0.8818	-0.131966	 -0.0514	0.038683	 -0.8908	 -0.8944	0.020104	  220.75	   0.000	2.954E+6	   0.231	 3757.85	   81.17	  1562.9	 1006.55	   34.26	-0.01479	 0.03185	 0.03272	 0.01348	-0.01624	-0.03653	-0.09665	-0.13393	-0.15834	-0.18102	-0.20066	-0.21567	-0.21950	-0.21438	-0.20209	-0.18019	-0.14352	-0.09319	-0.03549	 0.02338	 0.08645	 0.16285	 0.22871	 0.30804	 0.38677	 0.47370	 0.55695	 0.62908	 0.70883	 0.80111	 0.88245	 0.94915	 0.99116	 0.99527	 0.92957	 0.71440	 0.29326	-0.44869	-1.52179	-2.88270	-2.88168	-5.05069	-4.63109	-3.78151	-3.10780	-2.59692	-2.21810	-1.99731	-1.74236	-1.57691	-1.44069	-1.29963	-1.18702	-1.04858	-0.89192	-0.70803	-0.53271	-0.35015	-0.23265	-0.16564	-0.12914	-0.07175	-0.03977	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99467	 0.99027	 0.98439	 0.97656	 0.96423	 0.94791	 0.92371	 0.89563	 0.86201	 0.84414	 0.82759	 0.80928	 0.78977	 0.77238	 0.75253	 0.73410	 0.71681	 0.70031	 0.68536	 0.67369	 0.66545	 0.65914	 0.65565	 0.65660	 0.65998	 0.66841	 0.67754	 0.69141	 0.70735	 0.72824	 0.74915	 0.77287	 0.79346	 0.82008	 0.84641	 0.87025	 0.89353	 0.91471	 0.93260	 0.94892	 0.96176	 0.98267	 0.99194	 0.99672	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02766	-0.01390	-0.00768	-0.01722	 0.00609	 0.01052	 0.00520	-0.00093	-0.00216	 0.00492	 0.02172	 0.02840	 0.03154	 0.03214	 0.03336	 0.03270	
      11	 -11.995	 -0.9398	-0.147352	 -0.0457	0.051191	 -0.9499	 -0.9546	0.029344	  220.15	   0.000	2.946E+6	   0.230	 3743.19	   81.03	  1557.0	 1006.53	   34.38	-0.06917	 0.00515	 0.01465	 0.00137	-0.02275	-0.05168	-0.10496	-0.12953	-0.15254	-0.17239	-0.18852	-0.19998	-0.20011	-0.19104	-0.17513	-0.14975	-0.10983	-0.05689	 0.00343	 0.06470	 0.12954	 0.20771	 0.27483	 0.35552	 0.43415	 0.52064	 0.60292	 0.67441	 0.75262	 0.83974	 0.91370	 0.97027	 0.99845	 0.98309	 0.88594	 0.61974	 0.13086	-0.70650	-1.88483	-3.37000	-3.36881	-5.58330	-5.01967	-4.08506	-3.32082	-2.75790	-2.34045	-2.09083	-1.81413	-1.62899	-1.47671	-1.32079	-1.19184	-1.03882	-0.86521	-0.66862	-0.49274	-0.33876	-0.26184	-0.22097	-0.19853	-0.14233	-0.11283	 1.00000	 1.00000	 1.00000	 1.00000	 0.99639	 0.99150	 0.98424	 0.97262	 0.95959	 0.93517	 0.92189	 0.91021	 0.89850	 0.88442	 0.87033	 0.85230	 0.83397	 0.81333	 0.80236	 0.79308	 0.78214	 0.77086	 0.76052	 0.74786	 0.73666	 0.72534	 0.71332	 0.70252	 0.69333	 0.68491	 0.67798	 0.67152	 0.66763	 0.66548	 0.66660	 0.66977	 0.67561	 0.68421	 0.69560	 0.70925	 0.72522	 0.74026	 0.76153	 0.78335	 0.80489	 0.82828	 0.85108	 0.87228	 0.89362	 0.91189	 0.94759	 0.96942	 0.98371	 0.99252	 0.99722	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03621	-0.02153	-0.01508	-0.02394	-0.00180	 0.00136	-0.00574	-0.01177	-0.01295	-0.00680	 0.01181	 0.02591	 0.03049	 0.03101	 0.03192	 0.03089	
      12	 -12.996	 -0.9687	-0.140099	 -0.0344	0.081324	 -0.9753	 -0.9839	0.044396	  220.84	   0.000	2.931E+6	   0.230	 3711.42	   80.72	  1544.2	 1006.48	   34.60	-0.15575	-0.04116	-0.01978	-0.02443	-0.04418	-0.09135	-0.11672	-0.14019	-0.16054	-0.17708	-0.18984	-0.19759	-0.19405	-0.18135	-0.16179	-0.13310	-0.09002	-0.03429	 0.02869	 0.09238	 0.15912	 0.23895	 0.30744	 0.38935	 0.46823	 0.55445	 0.63600	 0.70695	 0.78356	 0.86637	 0.93404	 0.98245	 0.99946	 0.96799	 0.84565	 0.53893	-0.00259	-0.91409	-2.16849	-3.74659	-3.74515	-5.97102	-5.29722	-4.27307	-3.44783	-2.84751	-2.40044	-2.12375	-1.82822	-1.62297	-1.45086	-1.27515	-1.11946	-0.94117	-0.74432	-0.56229	-0.44209	-0.36687	-0.34143	-0.32422	-0.30882	-0.24646	-0.21487	 1.00000	 1.00000	 0.99126	 0.99628	 0.98602	 0.97486	 0.95940	 0.93600	 0.91317	 0.87104	 0.84846	 0.83128	 0.81276	 0.79170	 0.77174	 0.74851	 0.72889	 0.70915	 0.69931	 0.69137	 0.68336	 0.67576	 0.66879	 0.65872	 0.65471	 0.64844	 0.64245	 0.63661	 0.63317	 0.63015	 0.62669	 0.62365	 0.62080	 0.62047	 0.61876	 0.62151	 0.62322	 0.62743	 0.62916	 0.63688	 0.64400	 0.64987	 0.66045	 0.67065	 0.68257	 0.69605	 0.71019	 0.72479	 0.74262	 0.75838	 0.79848	 0.83526	 0.86968	 0.90254	 0.93301	 0.95562	 0.97518	 0.98632	 0.99713	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05057	-0.03570	-0.03195	-0.04348	-0.03171	-0.03164	-0.03728	-0.03955	-0.04242	-0.03562	-0.02270	-0.00077	 0.02072	 0.02733	 0.02773	 0.02586	
      13	 -13.500	 -0.9779	-0.140365	 -0.0312	0.091790	 -0.9836	 -0.9931	0.052275	  170.00	   0.000	2.929E+6	   0.230	 3712.11	   80.75	  1544.5	 1006.46	   34.79	-0.19342	-0.06253	-0.03577	-0.03635	-0.06161	-0.10164	-0.12390	-0.14691	-0.16594	-0.18113	-0.19239	-0.19878	-0.19361	-0.17921	-0.15813	-0.12809	-0.08345	-0.02653	 0.03767	 0.10237	 0.17000	 0.25060	 0.31973	 0.40229	 0.48132	 0.56742	 0.64878	 0.71934	 0.79534	 0.87637	 0.94158	 0.98650	 0.99906	 0.96067	 0.82794	 0.50481	-0.05817	-1.00008	-2.28376	-3.89798	-3.89656	-6.13684	-5.39252	-4.34713	-3.49485	-2.88058	-2.42157	-2.13312	-1.82978	-1.61575	-1.43481	-1.25048	-1.08342	-0.89767	-0.70646	-0.54672	-0.44650	-0.38518	-0.36770	-0.35564	-0.34311	-0.28505	-0.24756	 1.00000	 1.00000	 0.99116	 0.99505	 0.98026	 0.96483	 0.94450	 0.91491	 0.88742	 0.83894	 0.81379	 0.79477	 0.77427	 0.75260	 0.73354	 0.71048	 0.69096	 0.67154	 0.66131	 0.65400	 0.64615	 0.63969	 0.63284	 0.62179	 0.61952	 0.61374	 0.60778	 0.60299	 0.60084	 0.59821	 0.59508	 0.59285	 0.59156	 0.59339	 0.59269	 0.59688	 0.59947	 0.60467	 0.60642	 0.61556	 0.62329	 0.62938	 0.64018	 0.65085	 0.66333	 0.67686	 0.69093	 0.70453	 0.72332	 0.73914	 0.77906	 0.81617	 0.85027	 0.88412	 0.91708	 0.94252	 0.96527	 0.97903	 0.99403	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05340	-0.03804	-0.03680	-0.05228	-0.04649	-0.04881	-0.05707	-0.06087	-0.06174	-0.05154	-0.03229	-0.00681	 0.01761	 0.02603	 0.02544	 0.02268	
      14	  -4.000	 -0.2151	-0.002744	 -0.0620	0.012264	 -0.2147	 -0.2151	0.007059	  219.17	   0.000	2.974E+6	   0.233	 3829.95	   82.04	  1592.0	 1006.42	   34.90	 0.16587	 0.09412	 0.04531	-0.00844	-0.06570	-0.12475	-0.18800	-0.24820	-0.30764	-0.36151	-0.41282	-0.46375	-0.50131	-0.52388	-0.54186	-0.55673	-0.54780	-0.52605	-0.48754	-0.45671	-0.41070	-0.35929	-0.30539	-0.24532	-0.17651	-0.10135	-0.02692	 0.02755	 0.09369	 0.20576	 0.32718	 0.43725	 0.55046	 0.68250	 0.81546	 0.93666	 0.99859	 0.96195	 0.74917	 0.38007	 0.38197	-0.99529	-1.26239	-1.32078	-1.20378	-1.06401	-0.98983	-0.97340	-0.89357	-0.86709	-0.84130	-0.80261	-0.78555	-0.73389	-0.66710	-0.56581	-0.45852	-0.31887	-0.20098	-0.08467	 0.02636	 0.17822	 0.16561	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99625	 0.98925	 0.97339	 0.94484	 0.90585	 0.86059	 0.81064	 0.76546	 0.72606	 0.70308	 0.70102	 0.72455	 0.75628	 0.80717	 0.85941	 0.91621	 0.95415	 0.98055	 0.99194	 0.99805	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00272	 0.01034	 0.01080	-0.00741	 0.01324	 0.01489	 0.01355	 0.01104	 0.00942	 0.01666	 0.01533	 0.01598	 0.01707	 0.01443	 0.01281	 0.00927	
      15	  -4.000	 -0.2152	-0.002763	 -0.0620	0.012257	 -0.2149	 -0.2153	0.007039	  220.82	   0.000	2.974E+6	   0.233	 3831.43	   82.06	  1592.6	 1006.41	   34.92	 0.16604	 0.09431	 0.04549	-0.00827	-0.06552	-0.12456	-0.18782	-0.24802	-0.30749	-0.36128	-0.41259	-0.46356	-0.50113	-0.52364	-0.54170	-0.55652	-0.54757	-0.52590	-0.48738	-0.45647	-0.41042	-0.35906	-0.30513	-0.24503	-0.17631	-0.10111	-0.02666	 0.02781	 0.09400	 0.20609	 0.32745	 0.43753	 0.55073	 0.68283	 0.81573	 0.93685	 0.99869	 0.96188	 0.74906	 0.37982	 0.38151	-0.99593	-1.26297	-1.32129	-1.20420	-1.06434	-0.99006	-0.97355	-0.89367	-0.86720	-0.84133	-0.80261	-0.78559	-0.73383	-0.66702	-0.56567	-0.45845	-0.31879	-0.20088	-0.08458	 0.02657	 0.17836	 0.16577	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99635	 0.98947	 0.97392	 0.94551	 0.90692	 0.86221	 0.81232	 0.76717	 0.72775	 0.70405	 0.70122	 0.72398	 0.75509	 0.80553	 0.85786	 0.91472	 0.95294	 0.97970	 0.99160	 0.99799	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00306	 0.01063	 0.01106	-0.00704	 0.01355	 0.01510	 0.01377	 0.01124	 0.00961	 0.01688	 0.01556	 0.01620	 0.01730	 0.01468	 0.01308	 0.00957	
      16	  -2.999	 -0.0928	0.006860	 -0.0643	0.011708	 -0.0924	 -0.0926	0.007124	  219.20	   0.000	2.973E+6	   0.233	 3831.01	   82.06	  1592.4	 1006.40	   35.01	 0.16593	 0.09111	 0.03837	-0.01894	-0.07961	-0.14271	-0.21015	-0.27467	-0.33893	-0.39704	-0.45420	-0.51071	-0.55404	-0.58225	-0.60612	-0.62679	-0.62304	-0.60630	-0.57263	-0.54665	-0.50459	-0.45851	-0.40829	-0.35272	-0.28802	-0.21595	-0.14312	-0.09836	-0.03996	 0.06987	 0.19205	 0.29901	 0.41294	 0.55085	 0.69822	 0.85038	 0.96622	 0.99851	 0.89711	 0.64983	 0.65146	-0.53916	-0.85301	-0.97959	-0.93074	-0.84884	-0.80852	-0.81514	-0.75885	-0.74948	-0.73737	-0.71186	-0.70614	-0.66509	-0.60902	-0.51803	-0.41966	-0.28881	-0.17807	-0.06725	 0.04196	 0.19319	 0.16536	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99499	 0.98441	 0.96147	 0.92563	 0.88049	 0.82743	 0.77796	 0.73355	 0.70577	 0.70072	 0.72257	 0.75417	 0.80585	 0.85954	 0.91782	 0.95615	 0.98228	 0.99315	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00711	 0.01386	 0.01351	-0.00618	 0.01445	 0.01550	 0.01390	 0.01134	 0.00924	 0.01563	 0.01379	 0.01397	 0.01461	 0.01114	 0.00875	 0.00445	
      17	  -0.997	  0.1482	0.013811	 -0.0685	0.011229	  0.1484	  0.1484	0.007635	  220.81	   0.000	2.972E+6	   0.233	 3832.90	   82.10	  1593.2	 1006.42	   35.13	 0.15933	 0.08390	 0.02475	-0.03874	-0.10567	-0.17642	-0.25191	-0.32498	-0.39886	-0.46684	-0.53470	-0.60255	-0.65761	-0.69790	-0.73365	-0.76644	-0.77433	-0.76807	-0.74480	-0.72997	-0.69662	-0.66263	-0.62118	-0.57739	-0.52070	-0.45888	-0.39425	-0.36460	-0.32822	-0.22884	-0.11136	-0.01739	 0.08630	 0.22189	 0.37881	 0.56910	 0.76436	 0.93037	 0.99990	 0.95654	 0.95803	 0.18294	-0.17172	-0.38666	-0.44522	-0.45960	-0.47472	-0.52120	-0.50624	-0.52661	-0.53882	-0.53692	-0.55118	-0.52978	-0.49355	-0.42185	-0.34012	-0.22639	-0.12932	-0.02992	 0.07276	 0.21616	 0.15883	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99618	 0.98509	 0.96059	 0.92111	 0.86697	 0.81111	 0.75628	 0.71667	 0.70068	 0.71189	 0.73781	 0.78500	 0.83738	 0.89792	 0.94125	 0.97354	 0.98875	 0.99727	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01650	 0.02167	 0.01992	-0.00255	 0.01814	 0.01828	 0.01594	 0.01289	 0.00959	 0.01501	 0.01229	 0.01147	 0.01123	 0.00603	 0.00196	-0.00395	
      18	  -0.004	  0.2713	0.011239	 -0.0705	0.011222	  0.2713	  0.2713	0.007929	  219.20	   0.000	2.969E+6	   0.233	 3828.34	   82.06	  1591.3	 1006.41	   35.22	 0.15271	 0.07926	 0.01788	-0.04816	-0.11798	-0.19246	-0.27206	-0.34952	-0.42833	-0.50168	-0.57439	-0.64893	-0.71031	-0.75705	-0.79935	-0.83880	-0.85295	-0.85266	-0.83532	-0.82676	-0.79901	-0.77148	-0.73526	-0.69894	-0.64786	-0.59153	-0.53338	-0.51449	-0.48668	-0.39910	-0.28695	-0.20275	-0.10948	 0.01762	 0.16938	 0.36743	 0.58873	 0.80860	 0.96907	 0.99785	 0.99925	 0.46533	 0.11531	-0.12597	-0.22375	-0.27205	-0.32815	-0.38015	-0.38326	-0.41695	-0.44060	-0.44992	-0.47324	-0.46121	-0.43453	-0.37227	-0.29869	-0.19368	-0.10349	-0.01024	 0.08852	 0.22610	 0.15231	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99713	 0.98778	 0.96563	 0.92808	 0.87472	 0.81782	 0.76171	 0.72021	 0.70256	 0.71176	 0.73599	 0.78074	 0.83103	 0.89031	 0.93391	 0.96789	 0.98534	 0.99587	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02122	 0.02560	 0.02309	-0.00107	 0.01982	 0.01948	 0.01681	 0.01302	 0.00927	 0.01452	 0.01132	 0.00997	 0.00926	 0.00316	-0.00181	-0.00860	
      19	   4.010	  0.7324	-0.037444	 -0.0733	0.013867	  0.7332	  0.7334	0.010370	  220.77	   0.000	2.962E+6	   0.233	 3813.65	   81.92	  1585.4	 1006.37	   35.34	 0.09529	 0.04558	-0.00975	-0.07441	-0.14751	-0.23212	-0.32526	-0.41932	-0.51836	-0.61298	-0.70886	-0.80754	-0.89581	-0.97080	-1.04136	-1.10879	-1.15136	-1.17764	-1.18824	-1.20785	-1.20529	-1.20960	-1.20071	-1.19945	-1.17534	-1.15080	-1.12709	-1.15929	-1.19246	-1.14394	-1.06912	-1.07698	-1.05446	-1.00498	-0.93525	-0.78332	-0.55931	-0.24705	 0.21954	 0.47087	 0.47202	 0.99500	 0.84598	 0.62979	 0.45306	 0.32519	 0.20445	 0.10282	 0.04432	-0.02805	-0.08672	-0.13188	-0.18536	-0.20597	-0.21194	-0.18395	-0.14065	-0.06850	-0.00470	 0.06386	 0.14409	 0.24709	 0.09291	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99779	 0.99423	 0.98623	 0.97088	 0.94773	 0.91699	 0.87694	 0.83511	 0.79087	 0.75318	 0.72852	 0.71632	 0.71892	 0.73444	 0.76019	 0.79931	 0.83711	 0.87745	 0.90902	 0.94262	 0.96736	 0.98295	 0.99245	 0.99718	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03949	 0.04129	 0.03637	 0.00629	 0.02859	 0.02662	 0.02235	 0.01220	 0.00796	 0.01474	 0.01114	 0.00772	 0.00510	-0.00449	-0.01294	-0.02319	
      20	   4.504	  0.7810	-0.047074	 -0.0729	0.014394	  0.7823	  0.7825	0.011100	  219.14	   0.000	2.959E+6	   0.233	 3808.23	   81.87	  1583.2	 1006.39	   35.40	 0.08292	 0.03709	-0.01481	-0.07674	-0.14822	-0.23268	-0.32673	-0.42257	-0.52399	-0.62130	-0.72000	-0.82160	-0.91320	-0.99169	-1.06566	-1.13665	-1.18275	-1.21241	-1.22659	-1.24987	-1.25067	-1.25913	-1.25402	-1.25728	-1.23705	-1.21691	-1.19801	-1.23711	-1.27825	-1.23678	-1.16920	-1.17685	-1.17790	-1.14267	-1.08901	-0.94975	-0.73473	-0.42349	 0.07198	 0.33833	 0.33956	 0.99887	 0.88995	 0.68857	 0.51206	 0.38021	 0.25605	 0.15038	 0.08769	 0.01139	-0.05022	-0.09860	-0.15499	-0.17883	-0.18824	-0.16379	-0.12376	-0.05521	 0.00561	 0.07149	 0.14933	 0.24740	 0.08050	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99799	 0.99544	 0.98836	 0.97645	 0.95682	 0.92786	 0.89209	 0.85300	 0.81085	 0.77357	 0.74178	 0.72205	 0.71629	 0.72570	 0.74196	 0.77070	 0.80420	 0.84666	 0.88290	 0.91794	 0.94270	 0.96686	 0.98282	 0.99180	 0.99660	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04095	 0.04251	 0.03735	 0.00659	 0.02902	 0.02691	 0.02165	 0.01015	 0.00721	 0.01464	 0.01033	 0.00665	 0.00378	-0.00627	-0.01512	-0.02575	
      21	  10.501	  1.1414	-0.152316	 -0.0631	0.058254	  1.1500	  1.1536	0.038922	  220.80	   0.000	2.935E+6	   0.231	 3751.69	   81.28	  1560.4	 1006.37	   35.54	-0.24552	-0.32587	-0.33468	-0.34094	-0.34744	-0.35306	-0.35848	-0.36824	-0.38703	-0.42277	-0.49253	-0.60249	-0.74863	-0.90080	-1.04548	-1.17775	-1.28693	-1.37356	-1.44655	-1.52346	-1.57506	-1.64093	-1.68776	-1.75319	-1.78712	-1.82565	-1.87530	-1.99615	-2.13817	-2.19040	-2.21715	-2.35870	-2.51367	-2.68433	-2.89960	-2.98372	-2.98399	-2.81305	-2.10768	-1.78277	-1.78182	 0.56950	 0.93971	 0.99508	 0.91211	 0.79666	 0.67042	 0.54943	 0.45012	 0.35156	 0.25901	 0.18127	 0.10315	 0.04562	 0.00377	-0.00762	-0.00142	 0.03139	 0.05857	 0.09311	 0.14466	 0.17016	-0.28353	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99653	 0.98529	 0.97202	 0.95521	 0.93250	 0.90146	 0.86525	 0.82145	 0.78187	 0.74636	 0.73145	 0.72047	 0.70940	 0.70049	 0.69384	 0.68709	 0.68394	 0.68198	 0.68059	 0.68106	 0.68450	 0.68723	 0.69099	 0.69613	 0.70260	 0.70861	 0.71610	 0.72324	 0.73061	 0.73871	 0.74529	 0.75502	 0.76353	 0.77016	 0.77977	 0.78796	 0.79678	 0.80539	 0.81418	 0.82226	 0.83205	 0.83956	 0.85729	 0.87396	 0.88908	 0.90474	 0.91963	 0.93250	 0.94616	 0.95635	 0.97344	 0.98547	 0.99202	 0.99621	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04192	 0.04353	 0.03852	-0.00123	 0.00570	-0.02301	-0.04405	-0.04697	-0.04393	-0.03209	-0.02440	-0.02110	-0.01986	-0.03150	-0.04498	-0.06022	
      22	   9.500	  1.1155	-0.138029	 -0.0620	0.047980	  1.1230	  1.1259	0.030436	  219.22	   0.000	2.946E+6	   0.232	 3784.22	   81.66	  1573.6	 1006.33	   35.73	-0.17211	-0.23473	-0.24278	-0.25286	-0.26418	-0.27614	-0.29499	-0.32817	-0.39071	-0.48613	-0.61076	-0.74919	-0.88712	-1.01423	-1.13305	-1.24542	-1.33518	-1.40572	-1.46350	-1.52781	-1.56784	-1.62207	-1.65822	-1.71212	-1.73560	-1.76318	-1.80066	-1.90881	-2.03491	-2.07058	-2.07944	-2.20053	-2.33008	-2.47571	-2.63570	-2.67882	-2.63557	-2.42992	-1.74203	-1.41453	-1.41340	 0.68057	 0.97216	 0.98262	 0.87750	 0.75407	 0.62480	 0.50361	 0.40682	 0.31144	 0.22405	 0.15286	 0.07427	 0.02308	-0.01582	-0.02287	-0.01233	 0.02528	 0.05797	 0.09766	 0.15308	 0.19201	-0.20605	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99748	 0.99259	 0.98500	 0.97334	 0.95349	 0.92689	 0.88943	 0.84639	 0.80103	 0.77974	 0.76218	 0.74457	 0.72863	 0.71598	 0.70346	 0.69454	 0.68791	 0.68289	 0.68081	 0.68151	 0.68402	 0.68759	 0.69276	 0.70056	 0.70835	 0.71848	 0.72721	 0.73756	 0.74866	 0.75910	 0.77073	 0.78208	 0.79109	 0.80304	 0.81398	 0.82464	 0.83548	 0.84569	 0.85543	 0.86615	 0.87526	 0.89528	 0.91168	 0.92548	 0.93894	 0.95150	 0.96133	 0.97132	 0.97825	 0.98825	 0.99447	 0.99718	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04530	 0.04633	 0.04072	 0.00445	 0.01971	-0.00635	-0.02205	-0.01920	-0.01327	-0.00083	-0.00171	-0.00704	-0.01204	-0.02642	-0.03900	-0.05306	
