   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      10	  10.994	  1.0620	-0.099757	 -0.0600	0.104606	  1.0615	  1.0690	0.065935	  194.13	   0.000	2.938E+6	   0.230	 3745.02	   81.00	  1557.8	 1012.50	   35.83	-0.32766	-0.39458	-0.40649	-0.41286	-0.41782	-0.42127	-0.42206	-0.42361	-0.42669	-0.43766	-0.46106	-0.50501	-0.58579	-0.70079	-0.83720	-0.97449	-1.09836	-1.20003	-1.28826	-1.37233	-1.43292	-1.50734	-1.56137	-1.64772	-1.76355	-1.79550	-1.84230	-1.94981	-2.05755	-2.11761	-2.15812	-2.23642	-2.33772	-2.50761	-2.69401	-2.80347	-2.79676	-2.62350	-1.93723	-1.60062	 0.01508	 0.62172	 0.95569	 0.99097	 0.89865	 0.77268	 0.64241	 0.51894	 0.41400	 0.32034	 0.24266	 0.16118	 0.07743	 0.01854	-0.02768	-0.04114	-0.03691	-0.00636	 0.02023	 0.05329	 0.10257	 0.11633	-0.34865	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99604	 0.99229	 0.98608	 0.97545	 0.96101	 0.93879	 0.91174	 0.87765	 0.85829	 0.84041	 0.81916	 0.79759	 0.77619	 0.74924	 0.72694	 0.70177	 0.67511	 0.65041	 0.63016	 0.60564	 0.58392	 0.56187	 0.54014	 0.52337	 0.50285	 0.49298	 0.47983	 0.47099	 0.45546	 0.45304	 0.44716	 0.44161	 0.44080	 0.43793	 0.44038	 0.44231	 0.44665	 0.45063	 0.46227	 0.46831	 0.49005	 0.52142	 0.55113	 0.58836	 0.62683	 0.66431	 0.70946	 0.74685	 0.81832	 0.88030	 0.92407	 0.95663	 0.97804	 0.99481	 1.00000	 1.00000	 1.00000	 0.02597	 0.02960	 0.02722	-0.00639	 0.01438	-0.01354	-0.05776	-0.08305	-0.08861	-0.08257	-0.07009	-0.05764	-0.04259	-0.03431	-0.04366	-0.06007	
      11	  13.010	  1.0297	-0.058022	 -0.0644	0.175272	  1.0163	  1.0336	0.100558	  195.81	   0.000	2.905E+6	   0.227	 3663.90	   80.13	  1525.0	 1012.49	   35.93	-0.48422	-0.53413	-0.53886	-0.53647	-0.53174	-0.52761	-0.52221	-0.51737	-0.51139	-0.50801	-0.50591	-0.50540	-0.51450	-0.53494	-0.57670	-0.64912	-0.75943	-0.88409	-1.01427	-1.13826	-1.23817	-1.34792	-1.43359	-1.54550	-1.67433	-1.73590	-1.80822	-1.93428	-2.06544	-2.15165	-2.22454	-2.33644	-2.46869	-2.67051	-2.90551	-3.08386	-3.13765	-3.01753	-2.33106	-2.00542	 0.00558	 0.48459	 0.91016	 0.99896	 0.93377	 0.81944	 0.69286	 0.56887	 0.46001	 0.36146	 0.27756	 0.18951	 0.09859	 0.03156	-0.02348	-0.04602	-0.04995	-0.02772	-0.00980	 0.01474	 0.05703	 0.04540	-0.45176	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99713	 0.98957	 0.97099	 0.93313	 0.90367	 0.87563	 0.84098	 0.79797	 0.75242	 0.69257	 0.63605	 0.57571	 0.54240	 0.51478	 0.48736	 0.46287	 0.43821	 0.39980	 0.38642	 0.36222	 0.33798	 0.31628	 0.30201	 0.28301	 0.26550	 0.25228	 0.23513	 0.22914	 0.21405	 0.21486	 0.20602	 0.20537	 0.19739	 0.20448	 0.20447	 0.20743	 0.21450	 0.21911	 0.22891	 0.23716	 0.24792	 0.25813	 0.27640	 0.28829	 0.32111	 0.36201	 0.39875	 0.44492	 0.49188	 0.53832	 0.59485	 0.64081	 0.72659	 0.80542	 0.86688	 0.91657	 0.95101	 0.98405	 0.99652	 1.00000	 1.00000	-0.00415	 0.00161	-0.00155	-0.04435	-0.05829	-0.11214	-0.16084	-0.17518	-0.16836	-0.15839	-0.13991	-0.11839	-0.09159	-0.06680	-0.07389	-0.09189	
      12	  14.998	  0.9402	0.058691	 -0.0859	0.300000	  0.8930	  0.9299	0.162327	  150.00	   0.000	2.848E+6	   0.223	 3526.49	   78.63	  1469.5	 1012.47	   36.08	-0.62130	-0.66831	-0.67829	-0.67948	-0.67559	-0.67160	-0.66526	-0.65858	-0.64959	-0.64315	-0.63710	-0.63045	-0.62757	-0.62582	-0.62720	-0.63183	-0.64386	-0.66213	-0.69281	-0.73971	-0.80131	-0.88970	-0.98329	-1.10634	-1.23501	-1.34207	-1.45493	-1.59746	-1.74955	-1.86180	-1.96648	-2.09906	-2.24204	-2.44992	-2.69380	-2.88410	-2.95480	-2.85924	-2.21434	-1.91022	-0.01417	 0.49234	 0.91032	 0.99867	 0.93425	 0.82005	 0.69249	 0.56636	 0.45443	 0.35203	 0.26374	 0.17018	 0.07289	-0.00079	-0.06289	-0.09192	-0.10131	-0.08394	-0.07179	-0.05277	-0.01357	-0.03948	-0.57040	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99093	 0.97539	 0.94136	 0.88979	 0.79494	 0.73458	 0.68595	 0.62523	 0.56045	 0.49555	 0.41118	 0.33623	 0.26016	 0.21770	 0.18301	 0.15127	 0.12301	 0.09742	 0.05172	 0.03994	 0.01265	-0.01460	-0.03836	-0.05671	-0.07053	-0.08966	-0.10210	-0.11936	-0.12470	-0.13976	-0.13697	-0.15043	-0.15249	-0.15801	-0.15450	-0.15641	-0.15416	-0.15347	-0.14995	-0.14391	-0.13947	-0.13183	-0.12621	-0.11508	-0.10838	-0.09401	-0.06682	-0.04252	-0.00892	 0.02857	 0.06593	 0.11906	 0.16211	 0.25383	 0.36566	 0.47164	 0.57990	 0.68001	 0.83583	 0.93692	 0.97783	 0.99387	-0.08878	-0.08863	-0.10899	-0.15980	-0.24077	-0.30702	-0.34323	-0.33894	-0.31303	-0.29291	-0.28060	-0.27495	-0.26222	-0.21471	-0.17782	-0.17374	cpt_wake < 0; 
      13	  13.993	  0.9868	0.013962	 -0.0735	0.252151	  0.9541	  0.9849	0.128607	  150.00	   0.000	2.877E+6	   0.225	 3601.54	   79.48	  1499.8	 1012.48	   36.20	-0.55890	-0.60290	-0.60911	-0.60743	-0.60288	-0.59840	-0.59233	-0.58640	-0.57854	-0.57286	-0.56744	-0.56204	-0.56194	-0.56563	-0.57715	-0.59908	-0.64125	-0.70447	-0.79498	-0.90532	-1.01420	-1.14089	-1.24719	-1.37432	-1.50783	-1.58936	-1.67690	-1.81012	-1.94955	-2.04646	-2.13315	-2.25551	-2.39252	-2.59931	-2.83948	-3.02808	-3.09209	-2.98397	-2.31312	-1.99707	 0.00631	 0.47536	 0.90589	 0.99890	 0.93623	 0.82289	 0.69619	 0.57125	 0.46081	 0.36026	 0.27416	 0.18330	 0.08922	 0.01875	-0.03984	-0.06571	-0.07245	-0.05301	-0.03807	-0.01667	 0.02367	 0.00345	-0.51007	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99722	 0.98964	 0.97239	 0.94328	 0.88373	 0.84210	 0.80475	 0.75971	 0.70700	 0.65290	 0.58358	 0.52076	 0.45420	 0.41676	 0.38576	 0.35523	 0.32737	 0.30117	 0.25561	 0.24224	 0.21352	 0.18478	 0.16069	 0.14305	 0.12252	 0.10201	 0.08700	 0.06657	 0.05853	 0.04013	 0.03975	 0.02584	 0.02234	 0.01374	 0.01703	 0.01299	 0.01424	 0.01620	 0.01815	 0.02395	 0.02831	 0.03650	 0.04274	 0.05639	 0.06428	 0.08565	 0.11882	 0.14915	 0.18876	 0.23125	 0.27312	 0.33052	 0.37718	 0.47375	 0.58318	 0.67907	 0.76757	 0.83776	 0.93151	 0.97721	 0.99270	 1.00000	-0.04038	-0.03643	-0.04614	-0.09088	-0.13319	-0.19737	-0.24557	-0.25165	-0.23273	-0.21552	-0.20292	-0.19247	-0.17226	-0.12300	-0.10897	-0.12042	
      14	  11.999	  1.0358	-0.081204	 -0.0600	0.135908	  1.0301	  1.0419	0.080464	  194.38	   0.000	2.931E+6	   0.230	 3741.24	   81.03	  1556.2	 1012.48	   36.33	-0.42303	-0.47386	-0.47896	-0.47772	-0.47522	-0.47286	-0.46932	-0.46578	-0.46140	-0.46050	-0.46256	-0.47034	-0.49545	-0.54716	-0.63902	-0.76586	-0.90705	-1.03435	-1.15021	-1.25661	-1.33728	-1.42981	-1.49968	-1.59917	-1.72220	-1.76901	-1.82905	-1.94632	-2.06603	-2.13980	-2.19643	-2.29224	-2.40864	-2.59767	-2.81105	-2.95285	-2.97719	-2.83078	-2.14197	-1.81033	 0.02722	 0.55295	 0.93403	 0.99684	 0.91837	 0.79831	 0.66977	 0.54601	 0.43893	 0.34274	 0.26172	 0.17679	 0.08925	 0.02611	-0.02476	-0.04304	-0.04317	-0.01719	 0.00448	 0.03280	 0.07794	 0.07593	-0.40020	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99826	 0.98931	 0.96900	 0.95004	 0.93051	 0.90499	 0.87118	 0.83389	 0.78481	 0.73476	 0.68017	 0.65085	 0.62629	 0.59978	 0.57515	 0.55229	 0.51858	 0.50230	 0.47871	 0.45510	 0.43486	 0.42080	 0.40246	 0.38630	 0.37303	 0.35820	 0.35131	 0.33856	 0.33800	 0.33248	 0.33207	 0.32503	 0.33187	 0.33304	 0.33536	 0.34436	 0.35033	 0.36058	 0.36995	 0.38184	 0.39243	 0.41103	 0.42315	 0.45714	 0.49838	 0.53498	 0.57899	 0.62466	 0.66784	 0.71778	 0.75836	 0.83118	 0.89247	 0.93426	 0.96375	 0.98140	 0.99608	 1.00000	 1.00000	 1.00000	 0.01291	 0.01808	 0.01625	-0.02262	-0.02255	-0.06855	-0.11853	-0.13807	-0.13547	-0.12521	-0.10770	-0.08673	-0.06260	-0.04561	-0.05587	-0.07405	
      15	  10.001	  1.0397	-0.109226	 -0.0557	0.072996	  1.0429	  1.0471	0.048923	  195.84	   0.000	2.956E+6	   0.232	 3807.89	   81.76	  1583.1	 1012.45	   36.42	-0.25640	-0.31497	-0.32640	-0.33536	-0.34342	-0.34951	-0.35607	-0.36555	-0.38112	-0.41208	-0.46411	-0.54537	-0.66295	-0.79855	-0.93656	-1.06472	-1.17323	-1.25948	-1.33271	-1.40406	-1.45330	-1.51592	-1.55902	-1.63589	-1.74443	-1.76494	-1.80081	-1.89860	-1.99352	-2.04005	-2.06441	-2.12319	-2.20742	-2.35324	-2.51515	-2.58005	-2.53837	-2.33514	-1.65812	-1.32080	 0.04374	 0.70453	 0.97775	 0.97879	 0.86988	 0.73725	 0.60494	 0.48216	 0.37993	 0.28880	 0.21479	 0.13688	 0.05672	 0.00209	-0.03949	-0.04813	-0.03943	-0.00436	 0.02657	 0.06385	 0.11664	 0.14207	-0.27977	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99677	 0.99160	 0.98389	 0.97220	 0.95312	 0.92820	 0.89146	 0.84956	 0.80193	 0.77737	 0.75621	 0.73312	 0.71138	 0.69243	 0.67086	 0.65424	 0.63835	 0.62344	 0.61077	 0.60168	 0.59521	 0.58978	 0.58602	 0.58451	 0.58515	 0.58688	 0.59175	 0.59665	 0.60338	 0.60910	 0.61945	 0.62860	 0.63613	 0.64831	 0.65903	 0.67150	 0.68373	 0.69576	 0.70720	 0.72161	 0.73236	 0.75960	 0.78582	 0.80915	 0.83396	 0.85828	 0.87951	 0.90185	 0.91892	 0.94792	 0.97018	 0.98322	 0.99183	 0.99675	 1.00000	 1.00000	 1.00000	 1.00000	 0.03418	 0.03712	 0.03398	-0.00108	 0.01573	-0.01422	-0.04810	-0.05985	-0.05979	-0.04967	-0.04002	-0.03239	-0.02448	-0.02640	-0.03874	-0.05425	
      16	  11.009	  1.0482	-0.094607	 -0.0595	0.107289	  1.0469	  1.0550	0.065871	  194.24	   0.000	2.942E+6	   0.231	 3774.42	   81.40	  1569.6	 1012.45	   36.46	-0.34151	-0.40561	-0.41706	-0.42271	-0.42620	-0.42803	-0.42802	-0.42803	-0.42861	-0.43497	-0.45115	-0.48422	-0.55282	-0.65967	-0.79408	-0.93369	-1.06237	-1.16875	-1.26138	-1.34870	-1.41186	-1.48848	-1.54416	-1.63171	-1.74778	-1.78108	-1.82882	-1.93684	-2.04435	-2.10486	-2.14560	-2.22317	-2.32409	-2.49484	-2.68347	-2.78798	-2.78091	-2.60612	-1.91993	-1.58425	 0.04058	 0.62564	 0.95671	 0.99042	 0.89735	 0.77119	 0.64070	 0.51720	 0.41221	 0.31849	 0.24067	 0.15913	 0.07517	 0.01612	-0.03024	-0.04391	-0.03982	-0.00946	 0.01670	 0.04942	 0.09828	 0.10998	-0.35407	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99690	 0.98767	 0.97724	 0.96508	 0.94795	 0.92401	 0.89581	 0.85606	 0.81400	 0.76740	 0.74234	 0.72067	 0.69714	 0.67432	 0.65238	 0.62442	 0.60536	 0.58376	 0.56178	 0.54196	 0.52738	 0.51067	 0.49568	 0.48231	 0.46945	 0.46152	 0.45026	 0.44809	 0.44342	 0.44231	 0.43615	 0.44186	 0.44391	 0.44598	 0.45364	 0.45914	 0.46837	 0.47772	 0.48880	 0.49911	 0.51630	 0.52796	 0.56033	 0.59767	 0.63203	 0.67042	 0.71057	 0.74745	 0.78935	 0.82227	 0.87959	 0.92653	 0.95713	 0.97778	 0.98966	 0.99761	 1.00000	 1.00000	 1.00000	 0.02457	 0.02853	 0.02619	-0.01053	-0.00200	-0.03950	-0.08022	-0.09643	-0.09555	-0.08533	-0.07036	-0.05621	-0.04159	-0.03681	-0.04799	-0.06446	
      17	   7.996	  0.9864	-0.104739	 -0.0548	0.033484	  0.9914	  0.9925	0.025269	  195.77	   0.000	2.960E+6	   0.232	 3822.96	   81.93	  1589.2	 1012.43	   36.52	-0.10931	-0.14393	-0.15671	-0.17121	-0.18858	-0.21547	-0.25347	-0.31031	-0.39733	-0.50645	-0.62645	-0.75317	-0.87528	-0.98630	-1.08971	-1.18742	-1.26308	-1.32111	-1.36679	-1.41431	-1.44309	-1.48215	-1.50485	-1.56080	-1.65243	-1.65067	-1.66341	-1.73838	-1.80723	-1.82351	-1.81574	-1.83461	-1.88590	-1.96623	-2.06380	-2.05120	-1.93805	-1.68137	-1.04369	-0.71310	 0.05685	 0.86014	 0.99940	 0.92805	 0.78684	 0.64191	 0.50768	 0.38807	 0.29321	 0.20825	 0.14333	 0.07345	 0.00178	-0.04358	-0.07513	-0.07298	-0.05441	-0.00900	 0.03199	 0.07878	 0.13978	 0.19141	-0.12284	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99525	 0.98680	 0.96877	 0.93967	 0.89542	 0.86926	 0.84361	 0.81377	 0.78196	 0.75366	 0.72298	 0.69632	 0.67256	 0.65314	 0.63926	 0.63172	 0.62943	 0.63226	 0.64079	 0.65527	 0.67214	 0.69645	 0.71686	 0.74302	 0.76906	 0.79897	 0.82512	 0.85193	 0.87262	 0.89653	 0.91741	 0.93494	 0.94997	 0.96222	 0.97170	 0.97972	 0.98552	 0.99374	 0.99722	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04199	 0.04344	 0.03862	 0.00501	 0.03005	 0.01696	-0.01329	-0.01507	-0.01160	 0.00402	 0.00738	 0.00304	-0.00191	-0.01584	-0.02783	-0.04109	
      18	   5.990	  0.8707	-0.068857	 -0.0635	0.022384	  0.8731	  0.8740	0.013951	  194.22	   0.000	2.969E+6	   0.233	 3846.14	   82.18	  1598.5	 1012.41	   36.53	-0.00125	-0.03188	-0.06250	-0.10043	-0.14556	-0.20565	-0.28549	-0.37878	-0.48442	-0.59103	-0.69771	-0.80765	-0.90959	-0.99948	-1.08364	-1.16395	-1.22059	-1.26150	-1.28854	-1.31885	-1.33170	-1.35114	-1.35649	-1.39095	-1.46320	-1.44124	-1.43131	-1.47897	-1.52073	-1.50363	-1.46339	-1.44028	-1.45241	-1.47225	-1.48139	-1.39356	-1.21259	-0.91394	-0.35027	-0.04644	 0.05848	 0.97701	 0.96675	 0.81215	 0.64458	 0.49254	 0.36089	 0.24922	 0.16576	 0.08968	 0.03741	-0.02239	-0.08471	-0.11917	-0.13899	-0.12428	-0.09420	-0.03621	 0.01611	 0.07333	 0.14339	 0.21999	-0.00330	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99286	 0.98551	 0.97665	 0.96181	 0.94114	 0.91770	 0.88550	 0.85042	 0.81172	 0.77139	 0.73438	 0.70432	 0.67962	 0.66418	 0.65689	 0.66051	 0.67268	 0.69607	 0.71913	 0.75100	 0.78448	 0.82417	 0.85787	 0.89144	 0.91626	 0.94267	 0.96266	 0.97681	 0.98683	 0.99309	 0.99644	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04058	 0.04187	 0.03671	 0.00447	 0.02851	 0.02581	 0.01077	 0.00033	 0.00043	 0.01134	 0.00863	 0.00434	 0.00061	-0.01076	-0.02070	-0.03229	
      19	   4.003	  0.6907	-0.030119	 -0.0675	0.018174	  0.6911	  0.6919	0.006426	  195.83	   0.000	2.972E+6	   0.233	 3852.99	   82.26	  1601.3	 1012.39	   36.52	 0.06512	 0.02633	-0.01841	-0.07329	-0.13642	-0.21345	-0.30126	-0.39253	-0.48955	-0.58480	-0.67895	-0.77590	-0.86323	-0.93762	-1.00686	-1.07256	-1.11373	-1.14002	-1.15091	-1.16612	-1.16421	-1.16574	-1.15523	-1.16822	-1.21933	-1.17906	-1.14734	-1.16784	-1.17987	-1.13157	-1.06217	-1.00296	-0.97745	-0.93117	-0.86224	-0.71338	-0.48548	-0.17267	 0.28339	 0.52969	 0.06187	 0.99126	 0.82507	 0.60271	 0.42826	 0.28153	 0.16122	 0.06594	-0.00206	-0.06417	-0.10091	-0.14808	-0.19905	-0.22083	-0.22712	-0.19839	-0.15541	-0.08326	-0.01924	 0.04905	 0.12829	 0.22553	 0.06506	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99796	 0.99568	 0.98933	 0.97744	 0.96080	 0.93368	 0.89954	 0.85759	 0.80999	 0.76341	 0.72346	 0.69006	 0.66895	 0.66027	 0.66704	 0.68570	 0.72037	 0.75226	 0.79436	 0.83560	 0.88143	 0.91638	 0.94663	 0.96560	 0.98232	 0.99180	 0.99647	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03518	 0.03710	 0.03248	 0.00254	 0.02521	 0.02342	 0.01512	 0.00629	 0.00473	 0.01270	 0.00818	 0.00481	 0.00217	-0.00730	-0.01548	-0.02536	
      20	   1.994	  0.4770	-0.000647	 -0.0683	0.015954	  0.4768	  0.4772	0.001944	  194.19	   0.000	2.971E+6	   0.233	 3850.65	   82.23	  1600.3	 1012.39	   36.52	 0.10769	 0.05709	 0.00317	-0.05980	-0.12769	-0.20491	-0.28883	-0.37310	-0.46042	-0.54494	-0.62738	-0.71239	-0.78609	-0.84613	-0.90128	-0.95289	-0.97930	-0.99211	-0.98800	-0.98922	-0.97375	-0.95897	-0.93385	-0.92608	-0.95634	-0.90033	-0.84894	-0.84542	-0.82583	-0.75404	-0.66230	-0.58327	-0.50334	-0.40875	-0.28753	-0.10070	 0.14137	 0.42845	 0.74487	 0.89813	 0.06638	 0.83029	 0.53872	 0.28237	 0.13187	 0.00893	-0.07636	-0.15837	-0.20382	-0.24690	-0.26376	-0.29507	-0.33193	-0.33883	-0.32976	-0.28497	-0.22772	-0.14010	-0.06350	 0.01637	 0.10454	 0.21878	 0.10818	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99644	 0.99002	 0.97552	 0.94779	 0.90758	 0.85872	 0.80166	 0.74874	 0.70078	 0.66765	 0.65444	 0.66145	 0.68041	 0.71610	 0.75894	 0.81427	 0.86125	 0.90688	 0.93848	 0.96796	 0.98553	 0.99418	 0.99803	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02715	 0.03032	 0.02687	-0.00023	 0.02173	 0.02079	 0.01730	 0.00993	 0.00629	 0.01294	 0.00938	 0.00719	 0.00550	-0.00214	-0.00865	-0.01693	
      21	  -0.011	  0.2509	0.015037	 -0.0670	0.014989	  0.2509	  0.2509	-0.000212	  195.86	   0.000	2.970E+6	   0.233	 3848.45	   82.21	  1599.4	 1012.38	   36.51	 0.13479	 0.07358	 0.01725	-0.04595	-0.11207	-0.18452	-0.26194	-0.33831	-0.41592	-0.49031	-0.56165	-0.63509	-0.69613	-0.74277	-0.78469	-0.82294	-0.83636	-0.83673	-0.81960	-0.80815	-0.78092	-0.75172	-0.71407	-0.68830	-0.69963	-0.63088	-0.56412	-0.53715	-0.49547	-0.40360	-0.30230	-0.19174	-0.08654	 0.03820	 0.18851	 0.38343	 0.60257	 0.81901	 0.97358	 0.99848	 0.06532	 0.45341	 0.10186	-0.14237	-0.23478	-0.31346	-0.35839	-0.41218	-0.42857	-0.44713	-0.44045	-0.45294	-0.47314	-0.46342	-0.43722	-0.37532	-0.30297	-0.19922	-0.10979	-0.01810	 0.07766	 0.20522	 0.13443	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99518	 0.98287	 0.95781	 0.91845	 0.86400	 0.80668	 0.74672	 0.69588	 0.66414	 0.65100	 0.65841	 0.68569	 0.72605	 0.78407	 0.83667	 0.88969	 0.92806	 0.96388	 0.98485	 0.99468	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01878	 0.02327	 0.02104	-0.00314	 0.01824	 0.01817	 0.01569	 0.01176	 0.00788	 0.01358	 0.01083	 0.00964	 0.00895	 0.00303	-0.00177	-0.00840	
      22	  -2.002	  0.0172	0.015763	 -0.0645	0.015152	  0.0177	  0.0172	0.000579	  150.00	   0.000	2.971E+6	   0.233	 3850.03	   82.23	  1600.1	 1012.38	   36.52	 0.14905	 0.08203	 0.02807	-0.03119	-0.09265	-0.15844	-0.22841	-0.29650	-0.36432	-0.42861	-0.48979	-0.55102	-0.59988	-0.63398	-0.66341	-0.68913	-0.69033	-0.67933	-0.65038	-0.62760	-0.59006	-0.54846	-0.50048	-0.45888	-0.45403	-0.37446	-0.29556	-0.25171	-0.18989	-0.08928	 0.02888	 0.15062	 0.26946	 0.40623	 0.55986	 0.73233	 0.89047	 0.98954	 0.97774	 0.83691	 0.06189	-0.15303	-0.49667	-0.67803	-0.67661	-0.68495	-0.67728	-0.69687	-0.67621	-0.66549	-0.63130	-0.62162	-0.62247	-0.59381	-0.54853	-0.46809	-0.37967	-0.25929	-0.15669	-0.05398	 0.04825	 0.18490	 0.14818	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99741	 0.99032	 0.97478	 0.94759	 0.90451	 0.85521	 0.79815	 0.74297	 0.69941	 0.66407	 0.65255	 0.65770	 0.68171	 0.72945	 0.78120	 0.84046	 0.88815	 0.93780	 0.97063	 0.98856	 0.99670	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00914	 0.01521	 0.01447	-0.00721	 0.01452	 0.01543	 0.01371	 0.01143	 0.00855	 0.01391	 0.01244	 0.01226	 0.01249	 0.00824	 0.00507	-0.00002	
