   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
       0	  -0.007	  0.2531	0.013504	 -0.0680	0.013472	  0.2531	  0.2531	-0.000550	  260.77	   0.000	2.959E+6	   0.229	 3732.02	   80.57	  1552.5	 1012.92	   33.73	 0.14040	 0.07602	 0.01843	-0.04512	-0.11230	-0.18508	-0.26369	-0.34053	-0.41835	-0.49213	-0.56332	-0.63829	-0.69916	-0.74581	-0.78756	-0.82627	-0.84074	-0.84051	-0.82304	-0.81365	-0.78586	-0.75812	-0.71860	-0.68413	-0.63173	-0.57420	-0.51737	-0.50985	-0.54219	-0.43363	-0.32100	-0.20508	-0.09686	 0.03045	 0.18156	 0.37793	 0.59992	 0.81761	 0.97333	 0.99857	 0.01993	 0.45077	 0.09623	-0.14966	-0.24657	-0.33163	-0.38810	-0.38247	-0.38716	-0.41940	-0.44505	-0.45462	-0.47605	-0.46476	-0.43793	-0.37602	-0.30247	-0.19797	-0.10815	-0.01571	 0.08184	 0.21002	 0.13936	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99417	 0.98072	 0.95430	 0.91147	 0.85470	 0.79484	 0.74171	 0.69899	 0.67458	 0.67128	 0.69257	 0.72982	 0.78718	 0.83255	 0.88631	 0.92922	 0.96588	 0.98495	 0.99538	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02007	 0.02441	 0.02190	-0.00256	 0.01863	 0.01844	 0.01521	 0.01096	 0.00866	 0.01331	 0.01005	 0.00878	 0.00801	 0.00204	-0.00282	-0.00936	
       0	   1.004	  0.3716	0.007250	 -0.0689	0.013763	  0.3714	  0.3717	0.000190	  220.00	   0.000	2.958E+6	   0.229	 3729.01	   80.54	  1551.3	 1013.02	   33.76	 0.12736	 0.06872	 0.01155	-0.05273	-0.12124	-0.19711	-0.27930	-0.36036	-0.44348	-0.52231	-0.59925	-0.67997	-0.74769	-0.80068	-0.84899	-0.89468	-0.91617	-0.92185	-0.91109	-0.90828	-0.88483	-0.86514	-0.83124	-0.80513	-0.75853	-0.70733	-0.65851	-0.66497	-0.71482	-0.61482	-0.50472	-0.40365	-0.30655	-0.19250	-0.05412	 0.14170	 0.38134	 0.64052	 0.88367	 0.97924	 0.02057	 0.67541	 0.34399	 0.08517	-0.04498	-0.15614	-0.23392	-0.24920	-0.27059	-0.31543	-0.35131	-0.37127	-0.40130	-0.39905	-0.38086	-0.32879	-0.26286	-0.16715	-0.08363	 0.00197	 0.09607	 0.21744	 0.12726	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99409	 0.98285	 0.96039	 0.92148	 0.86902	 0.80779	 0.75253	 0.70810	 0.68080	 0.67002	 0.68547	 0.71639	 0.76941	 0.81237	 0.86230	 0.90786	 0.95098	 0.97716	 0.99288	 0.99763	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02448	 0.02814	 0.02502	-0.00139	 0.02063	 0.02004	 0.01621	 0.01034	 0.00822	 0.01333	 0.00956	 0.00779	 0.00655	-0.00032	-0.00599	-0.01347	
       0	   1.004	  0.3715	0.007334	 -0.0689	0.013845	  0.3714	  0.3716	0.000183	  220.00	   0.000	2.958E+6	   0.229	 3728.89	   80.53	  1551.2	 1013.02	   33.76	 0.12747	 0.06854	 0.01152	-0.05270	-0.12128	-0.19694	-0.27920	-0.36033	-0.44260	-0.52215	-0.59910	-0.67910	-0.74754	-0.80053	-0.84884	-0.89453	-0.91602	-0.92171	-0.91094	-0.90741	-0.88541	-0.86570	-0.83181	-0.80427	-0.75910	-0.70717	-0.65907	-0.66482	-0.71396	-0.61536	-0.50529	-0.40349	-0.30639	-0.19232	-0.05324	 0.14188	 0.38080	 0.64072	 0.88388	 0.98017	 0.02075	 0.67524	 0.34384	 0.08535	-0.04517	-0.15561	-0.23411	-0.24904	-0.27078	-0.31562	-0.35114	-0.37075	-0.40150	-0.39852	-0.38142	-0.32826	-0.26269	-0.16734	-0.08383	 0.00215	 0.09554	 0.21798	 0.12744	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99722	 0.99231	 0.97757	 0.95280	 0.91409	 0.86243	 0.80711	 0.75401	 0.71238	 0.68485	 0.67530	 0.68895	 0.71922	 0.76768	 0.81122	 0.86235	 0.90733	 0.95178	 0.97722	 0.99217	 0.99729	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02454	 0.02823	 0.02511	-0.00136	 0.02072	 0.02007	 0.01627	 0.01066	 0.00837	 0.01345	 0.00968	 0.00783	 0.00664	-0.00026	-0.00599	-0.01341	
       0	   1.004	  0.3717	0.007095	 -0.0689	0.013609	  0.3715	  0.3717	0.000168	  220.04	   0.000	2.957E+6	   0.229	 3728.77	   80.54	  1551.2	 1013.03	   33.78	 0.12728	 0.06843	 0.01127	-0.05296	-0.12168	-0.19729	-0.27953	-0.36053	-0.44402	-0.52284	-0.59909	-0.67981	-0.74753	-0.80124	-0.84954	-0.89453	-0.91603	-0.92171	-0.91166	-0.90813	-0.88612	-0.86569	-0.83253	-0.80498	-0.75909	-0.70788	-0.65906	-0.66481	-0.71466	-0.61465	-0.50528	-0.40419	-0.30710	-0.19303	-0.05392	 0.14191	 0.38084	 0.64077	 0.88394	 0.97951	 0.02043	 0.67492	 0.34388	 0.08462	-0.04549	-0.15665	-0.23445	-0.24972	-0.27149	-0.31595	-0.35150	-0.37146	-0.40183	-0.39923	-0.38104	-0.32896	-0.26337	-0.16732	-0.08417	 0.00218	 0.09593	 0.21766	 0.12748	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99531	 0.98263	 0.95836	 0.91725	 0.86534	 0.80491	 0.75279	 0.70879	 0.68512	 0.67740	 0.69228	 0.72198	 0.77413	 0.81869	 0.87185	 0.91391	 0.95418	 0.97631	 0.99022	 0.99586	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02430	 0.02793	 0.02480	-0.00152	 0.02044	 0.01975	 0.01599	 0.01043	 0.00805	 0.01318	 0.00938	 0.00764	 0.00637	-0.00055	-0.00625	-0.01369	
       0	   1.004	  0.3717	0.007071	 -0.0690	0.013586	  0.3716	  0.3718	0.000185	  220.37	   0.000	2.958E+6	   0.229	 3728.64	   80.53	  1551.2	 1013.03	   33.76	 0.12725	 0.06848	 0.01131	-0.05306	-0.12171	-0.19733	-0.27964	-0.36056	-0.44327	-0.52281	-0.59978	-0.67979	-0.74823	-0.80051	-0.84952	-0.89522	-0.91601	-0.92246	-0.91165	-0.90812	-0.88611	-0.86568	-0.83107	-0.80496	-0.75908	-0.70786	-0.65975	-0.66547	-0.71534	-0.61463	-0.50525	-0.40416	-0.30634	-0.19226	-0.05459	 0.14196	 0.38163	 0.64158	 0.88330	 0.97886	 0.02083	 0.67498	 0.34394	 0.08505	-0.04545	-0.15590	-0.23405	-0.24968	-0.27146	-0.31592	-0.35184	-0.37142	-0.40145	-0.39957	-0.38137	-0.32857	-0.26299	-0.16728	-0.08376	 0.00222	 0.09562	 0.21771	 0.12752	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99794	 0.99465	 0.98479	 0.96334	 0.92506	 0.87107	 0.81118	 0.75435	 0.70835	 0.67930	 0.67288	 0.68882	 0.72190	 0.77082	 0.81491	 0.86846	 0.91369	 0.95323	 0.97698	 0.99172	 0.99664	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02420	 0.02788	 0.02479	-0.00156	 0.02037	 0.01970	 0.01597	 0.01004	 0.00796	 0.01308	 0.00936	 0.00746	 0.00629	-0.00062	-0.00635	-0.01376	
       0	   1.004	  0.3718	0.007452	 -0.0690	0.013968	  0.3716	  0.3718	0.000180	  220.86	   0.000	2.957E+6	   0.229	 3728.54	   80.53	  1551.1	 1013.03	   33.78	 0.12705	 0.06806	 0.01096	-0.05327	-0.12185	-0.19747	-0.27978	-0.36086	-0.44349	-0.52303	-0.60001	-0.68075	-0.74846	-0.80145	-0.84975	-0.89546	-0.91625	-0.92269	-0.91188	-0.90835	-0.88563	-0.86591	-0.83203	-0.80589	-0.75931	-0.70809	-0.65927	-0.66570	-0.71558	-0.61486	-0.50548	-0.40366	-0.30728	-0.19321	-0.05409	 0.14175	 0.38069	 0.64064	 0.88311	 0.98012	 0.02026	 0.67479	 0.34338	 0.08484	-0.04603	-0.15647	-0.23463	-0.25025	-0.27131	-0.31614	-0.35206	-0.37164	-0.40167	-0.39943	-0.38195	-0.32879	-0.26320	-0.16749	-0.08434	 0.00201	 0.09541	 0.21750	 0.12695	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99726	 0.99249	 0.98002	 0.95580	 0.91588	 0.86244	 0.80523	 0.75224	 0.70407	 0.67678	 0.67050	 0.68463	 0.71681	 0.76948	 0.81358	 0.86325	 0.90705	 0.94814	 0.97515	 0.99003	 0.99528	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02417	 0.02779	 0.02466	-0.00165	 0.02027	 0.01961	 0.01579	 0.01015	 0.00769	 0.01293	 0.00909	 0.00730	 0.00608	-0.00083	-0.00654	-0.01395	
       0	   1.004	  0.3717	0.007275	 -0.0689	0.013790	  0.3716	  0.3718	0.000200	  221.36	   0.000	2.958E+6	   0.229	 3728.47	   80.53	  1551.1	 1013.03	   33.76	 0.12697	 0.06826	 0.01095	-0.05314	-0.12158	-0.19741	-0.27959	-0.36080	-0.44351	-0.52305	-0.59931	-0.68004	-0.74777	-0.80148	-0.84978	-0.89549	-0.91628	-0.92272	-0.91191	-0.90838	-0.88637	-0.86594	-0.83205	-0.80592	-0.75933	-0.70811	-0.65929	-0.66572	-0.71489	-0.61488	-0.50550	-0.40440	-0.30584	-0.19322	-0.05410	 0.14247	 0.38069	 0.64139	 0.88312	 0.97941	 0.02025	 0.67553	 0.34373	 0.08521	-0.04532	-0.15648	-0.23392	-0.24921	-0.27133	-0.31580	-0.35170	-0.37166	-0.40169	-0.39944	-0.38197	-0.32881	-0.26322	-0.16751	-0.08399	 0.00200	 0.09576	 0.21679	 0.12768	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99768	 0.99360	 0.98045	 0.95707	 0.92046	 0.87132	 0.81078	 0.75345	 0.70758	 0.68115	 0.67212	 0.68736	 0.71806	 0.76977	 0.81252	 0.86452	 0.90869	 0.95005	 0.97434	 0.99004	 0.99592	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02395	 0.02763	 0.02449	-0.00181	 0.02006	 0.01943	 0.01567	 0.00985	 0.00751	 0.01283	 0.00912	 0.00724	 0.00601	-0.00087	-0.00657	-0.01396	
       0	   1.004	  0.3718	0.007258	 -0.0689	0.013773	  0.3716	  0.3718	0.000163	  221.85	   0.000	2.958E+6	   0.229	 3728.44	   80.53	  1551.1	 1013.03	   33.76	 0.12708	 0.06822	 0.01119	-0.05304	-0.12170	-0.19745	-0.27964	-0.36078	-0.44299	-0.52254	-0.59950	-0.68023	-0.74796	-0.80167	-0.84997	-0.89497	-0.91647	-0.92138	-0.91210	-0.90857	-0.88584	-0.86543	-0.83224	-0.80541	-0.75952	-0.70830	-0.65948	-0.66453	-0.71579	-0.61507	-0.50569	-0.40458	-0.30676	-0.19341	-0.05429	 0.14156	 0.38051	 0.64121	 0.88294	 0.97996	 0.02007	 0.67498	 0.34389	 0.08503	-0.04514	-0.15632	-0.23447	-0.24975	-0.27115	-0.31563	-0.35189	-0.37149	-0.40152	-0.39927	-0.38179	-0.32864	-0.26305	-0.16733	-0.08454	 0.00219	 0.09593	 0.21731	 0.12712	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99445	 0.98319	 0.96001	 0.92331	 0.87099	 0.81031	 0.75513	 0.70885	 0.67922	 0.67131	 0.68614	 0.71480	 0.76823	 0.81199	 0.86353	 0.90762	 0.94944	 0.97529	 0.98961	 0.99559	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02394	 0.02757	 0.02447	-0.00194	 0.02005	 0.01936	 0.01563	 0.00992	 0.00770	 0.01268	 0.00893	 0.00714	 0.00595	-0.00100	-0.00673	-0.01408	
       0	   1.004	  0.3718	0.007241	 -0.0689	0.013758	  0.3716	  0.3719	0.000190	  222.39	   0.000	2.958E+6	   0.229	 3728.44	   80.53	  1551.1	 1013.03	   33.76	 0.12738	 0.06843	 0.01133	-0.05297	-0.12162	-0.19730	-0.27963	-0.36057	-0.44370	-0.52254	-0.59950	-0.68023	-0.74724	-0.80096	-0.84927	-0.89497	-0.91647	-0.92215	-0.91138	-0.90857	-0.88656	-0.86543	-0.83224	-0.80470	-0.75880	-0.70759	-0.65948	-0.66523	-0.71508	-0.61506	-0.50495	-0.40387	-0.30676	-0.19268	-0.05429	 0.14157	 0.38124	 0.64121	 0.88365	 0.97996	 0.02042	 0.67535	 0.34389	 0.08541	-0.04514	-0.15631	-0.23411	-0.24940	-0.27078	-0.31599	-0.35115	-0.37112	-0.40116	-0.39927	-0.38108	-0.32828	-0.26305	-0.16733	-0.08380	 0.00182	 0.09594	 0.21767	 0.12713	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99759	 0.99364	 0.98146	 0.95927	 0.92161	 0.86685	 0.81060	 0.75940	 0.71440	 0.68199	 0.67237	 0.68670	 0.71649	 0.76816	 0.81213	 0.86353	 0.90748	 0.94856	 0.97514	 0.99095	 0.99614	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02401	 0.02766	 0.02459	-0.00178	 0.02017	 0.01945	 0.01574	 0.01010	 0.00773	 0.01280	 0.00902	 0.00722	 0.00601	-0.00094	-0.00664	-0.01402	
       0	   1.004	  0.3717	0.007488	 -0.0689	0.014003	  0.3715	  0.3718	0.000165	  222.88	   0.000	2.958E+6	   0.229	 3728.47	   80.53	  1551.1	 1013.02	   33.76	 0.12717	 0.06830	 0.01133	-0.05310	-0.12162	-0.19735	-0.27970	-0.36063	-0.44312	-0.52267	-0.59891	-0.67964	-0.74737	-0.80109	-0.84940	-0.89510	-0.91659	-0.92151	-0.91151	-0.90870	-0.88597	-0.86555	-0.83165	-0.80483	-0.75965	-0.70843	-0.65961	-0.66536	-0.71521	-0.61519	-0.50509	-0.40400	-0.30689	-0.19281	-0.05442	 0.14143	 0.38111	 0.64108	 0.88351	 0.97982	 0.02029	 0.67522	 0.34376	 0.08489	-0.04527	-0.15645	-0.23424	-0.24953	-0.27128	-0.31576	-0.35128	-0.37125	-0.40165	-0.39866	-0.38121	-0.32841	-0.26319	-0.16675	-0.08430	 0.00206	 0.09544	 0.21754	 0.12736	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99453	 0.98222	 0.95787	 0.91705	 0.86063	 0.80273	 0.75342	 0.70405	 0.67625	 0.66828	 0.68336	 0.71547	 0.76637	 0.80814	 0.86243	 0.90615	 0.94805	 0.97418	 0.98989	 0.99608	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02399	 0.02762	 0.02451	-0.00189	 0.02012	 0.01946	 0.01567	 0.00979	 0.00759	 0.01275	 0.00901	 0.00717	 0.00597	-0.00095	-0.00677	-0.01413	
       0	   1.004	  0.3718	0.007316	 -0.0689	0.013832	  0.3716	  0.3719	0.000192	  223.37	   0.000	2.958E+6	   0.229	 3728.42	   80.53	  1551.1	 1013.02	   33.76	 0.12721	 0.06841	 0.01109	-0.05300	-0.12144	-0.19732	-0.27967	-0.36060	-0.44387	-0.52272	-0.59896	-0.68040	-0.74742	-0.80113	-0.84945	-0.89443	-0.91594	-0.92232	-0.91085	-0.90803	-0.88602	-0.86560	-0.83169	-0.80488	-0.75970	-0.70847	-0.65894	-0.66471	-0.71525	-0.61524	-0.50513	-0.40404	-0.30693	-0.19358	-0.05446	 0.14212	 0.38108	 0.64105	 0.88349	 0.97979	 0.02025	 0.67556	 0.34442	 0.08524	-0.04495	-0.15577	-0.23428	-0.24922	-0.27096	-0.31546	-0.35169	-0.37093	-0.40134	-0.39907	-0.38125	-0.32881	-0.26287	-0.16679	-0.08360	 0.00202	 0.09577	 0.21715	 0.12733	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99809	 0.99399	 0.98199	 0.95948	 0.92152	 0.86754	 0.80942	 0.75368	 0.70650	 0.67884	 0.67037	 0.68613	 0.71559	 0.76921	 0.81247	 0.86499	 0.90887	 0.94891	 0.97363	 0.98904	 0.99582	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02407	 0.02776	 0.02464	-0.00180	 0.02023	 0.01960	 0.01574	 0.00996	 0.00790	 0.01292	 0.00915	 0.00736	 0.00608	-0.00085	-0.00658	-0.01402	
       0	   1.004	  0.3718	0.007430	 -0.0689	0.013946	  0.3716	  0.3718	0.000192	  223.86	   0.000	2.958E+6	   0.229	 3728.37	   80.53	  1551.0	 1013.02	   33.76	 0.12755	 0.06844	 0.01133	-0.05289	-0.12141	-0.19728	-0.27943	-0.36050	-0.44327	-0.52213	-0.59907	-0.68052	-0.74682	-0.80125	-0.84886	-0.89455	-0.91606	-0.92168	-0.91096	-0.90815	-0.88614	-0.86501	-0.83181	-0.80499	-0.75909	-0.70788	-0.65906	-0.66413	-0.71466	-0.61464	-0.50451	-0.40415	-0.30704	-0.19223	-0.05386	 0.14274	 0.38098	 0.64095	 0.88339	 0.97970	 0.02051	 0.67546	 0.34432	 0.08551	-0.04505	-0.15624	-0.23403	-0.24933	-0.27107	-0.31521	-0.35106	-0.37069	-0.40109	-0.39881	-0.38136	-0.32821	-0.26263	-0.16654	-0.08408	 0.00229	 0.09601	 0.21776	 0.12685	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99792	 0.99346	 0.98211	 0.95738	 0.91634	 0.86273	 0.80626	 0.75287	 0.70918	 0.68180	 0.67634	 0.68972	 0.71696	 0.76567	 0.80831	 0.86091	 0.90425	 0.94552	 0.97152	 0.98802	 0.99533	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02429	 0.02796	 0.02494	-0.00163	 0.02055	 0.01981	 0.01612	 0.01073	 0.00828	 0.01319	 0.00944	 0.00759	 0.00636	-0.00055	-0.00625	-0.01375	
       0	   1.004	  0.3717	0.007314	 -0.0689	0.013828	  0.3715	  0.3717	0.000181	  224.40	   0.000	2.957E+6	   0.229	 3728.22	   80.53	  1551.0	 1013.02	   33.78	 0.12734	 0.06860	 0.01141	-0.05267	-0.12120	-0.19712	-0.27922	-0.36030	-0.44263	-0.52291	-0.59844	-0.67989	-0.74763	-0.80065	-0.84966	-0.89465	-0.91546	-0.92178	-0.91035	-0.90753	-0.88551	-0.86582	-0.83119	-0.80438	-0.75918	-0.70797	-0.65915	-0.66491	-0.71475	-0.61473	-0.50460	-0.40423	-0.30639	-0.19303	-0.05392	 0.14196	 0.38093	 0.64091	 0.88337	 0.97968	 0.02044	 0.67543	 0.34392	 0.08583	-0.04512	-0.15559	-0.23374	-0.24905	-0.27041	-0.31529	-0.35076	-0.37112	-0.40153	-0.39852	-0.38107	-0.32828	-0.26271	-0.16661	-0.08378	 0.00223	 0.09596	 0.21735	 0.12717	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99797	 0.99388	 0.98111	 0.95572	 0.91705	 0.86363	 0.80725	 0.75306	 0.70754	 0.68038	 0.67144	 0.68752	 0.71876	 0.77225	 0.81505	 0.86442	 0.90934	 0.94857	 0.97456	 0.99126	 0.99625	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02443	 0.02811	 0.02505	-0.00157	 0.02066	 0.02001	 0.01620	 0.01073	 0.00845	 0.01342	 0.00964	 0.00789	 0.00663	-0.00030	-0.00605	-0.01350	
